Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 5
Minimum dominant weight: 7.6547953e-01
Maximum second weight: 1.7699629e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
98      22x22       9.16148734e-01       5.70305750e-02      3            not tight
99      22x22       9.11246301e-01       5.70129842e-02      3            not tight
100     22x22       8.67888214e-01       1.01511741e-01      3            not tight
101     22x22       8.69156326e-01       1.01977242e-01      3            not tight
102     22x22       8.88589049e-01       9.64542347e-02      2            not tight
103     22x22       8.90820927e-01       9.20804573e-02      2            not tight
104     22x22       9.31098146e-01       5.11806115e-02      2            not tight
105     22x22       9.52722355e-01       2.97524381e-02      2            not tight
106     22x22       9.04214883e-01       7.57825867e-02      3            not tight
107     22x22       9.17267599e-01       5.61872941e-02      3            not tight
108     22x22       8.92163207e-01       8.48543741e-02      3            not tight
109     22x22       8.71676567e-01       9.94361649e-02      3            not tight
110     22x22       8.88457259e-01       8.15773274e-02      3            not tight
111     22x22       8.86963678e-01       9.88768082e-02      2            not tight
112     22x22       9.02677344e-01       8.09909133e-02      2            not tight
113     22x22       9.31348641e-01       5.31285641e-02      2            not tight
114     22x22       9.76984655e-01       7.65870023e-03      1            not tight
115     22x22       9.14600694e-01       7.08054773e-02      2            not tight
116     22x22       9.08586004e-01       6.91934524e-02      2            not tight
117     22x22       8.99199783e-01       7.92057239e-02      2            not tight
118     22x22       8.93071880e-01       7.67202451e-02      3            not tight
119     22x22       9.23900099e-01       4.16181345e-02      3            not tight
120     22x22       9.08589258e-01       7.43446839e-02      2            not tight
121     22x22       9.37636944e-01       4.00676494e-02      3            not tight
122     22x22       9.49256218e-01       3.30426044e-02      2            not tight
123     22x22       9.56765254e-01       2.65604339e-02      2            not tight
124     22x22       9.71989796e-01       9.23640894e-03      1            not tight
125     22x22       9.17384607e-01       5.82496821e-02      3            not tight
126     22x22       9.15236163e-01       5.81976883e-02      3            not tight
127     22x22       9.26197518e-01       4.00098328e-02      3            not tight
128     22x22       9.21739808e-01       5.26832749e-02      2            not tight
129     22x22       9.34690845e-01       4.24370233e-02      3            not tight
130     22x22       9.26084964e-01       5.92813449e-02      2            not tight
131     22x22       9.41622019e-01       3.95909317e-02      2            not tight
132     22x22       9.43046431e-01       3.98251122e-02      2            not tight
133     22x22       9.74112193e-01       8.10139120e-03      1            not tight
134     22x22       9.33487360e-01       4.18883108e-02      3            not tight
135     22x22       9.29907638e-01       4.01557097e-02      3            not tight
136     22x22       9.22152205e-01       5.27451446e-02      2            not tight
137     22x22       9.12205901e-01       6.45549831e-02      2            not tight
138     22x22       9.23830906e-01       5.99552736e-02      2            not tight
139     22x22       9.10023375e-01       7.42106166e-02      2            not tight
140     22x22       9.25007624e-01       6.08461210e-02      2            not tight
141     22x22       9.47005604e-01       3.67627280e-02      2            not tight
142     22x22       9.62400465e-01       2.46584340e-02      2            not tight
143     22x22       9.29804664e-01       4.98683682e-02      2            not tight
144     22x22       9.21095945e-01       5.75155278e-02      2            not tight
145     22x22       9.06219854e-01       7.13023636e-02      2            not tight
146     22x22       9.05768515e-01       7.62053396e-02      2            not tight
147     22x22       9.08487825e-01       7.52463393e-02      2            not tight
148     22x22       9.06889698e-01       8.01214552e-02      2            not tight
149     22x22       9.10413371e-01       7.44928028e-02      2            not tight
150     22x22       9.33227808e-01       4.90673283e-02      2            not tight
151     22x22       9.13348906e-01       7.43731609e-02      2            not tight
152     22x22       9.11399148e-01       6.85142826e-02      2            not tight
153     22x22       9.06585588e-01       7.37694898e-02      2            not tight
154     22x22       9.01966904e-01       7.98020278e-02      2            not tight
155     22x22       8.97502586e-01       8.79373765e-02      2            not tight
156     22x22       9.12664811e-01       7.23484534e-02      2            not tight
157     22x22       9.08389376e-01       8.02961442e-02      2            not tight
158     22x22       9.10176343e-01       7.42045770e-02      2            not tight
159     22x22       9.03704262e-01       8.16332237e-02      2            not tight
160     22x22       9.02005440e-01       8.57580637e-02      2            not tight
161     22x22       9.02101191e-01       8.07148154e-02      2            not tight
162     22x22       9.02260233e-01       8.10764172e-02      2            not tight
163     22x22       8.96007560e-01       8.87330248e-02      2            not tight
164     22x22       8.82522365e-01       1.05386824e-01      2            not tight
165     22x22       9.10025802e-01       7.62426339e-02      2            not tight
166     22x22       8.98884547e-01       9.04061128e-02      2            not tight
167     22x22       8.97883923e-01       8.86888302e-02      2            not tight
168     22x22       8.95005813e-01       9.16642368e-02      2            not tight
169     22x22       8.92417734e-01       9.62844843e-02      2            not tight
170     22x22       8.95394515e-01       8.97556636e-02      2            not tight
171     22x22       8.95077919e-01       9.11524867e-02      2            not tight
172     22x22       8.80376393e-01       1.07094386e-01      2            not tight
173     22x22       8.69455559e-01       1.19627363e-01      2            not tight
174     22x22       8.89977534e-01       9.88057972e-02      2            not tight
175     22x22       8.80487412e-01       1.09723065e-01      2            not tight
176     22x22       8.82962263e-01       1.05549530e-01      2            not tight
177     22x22       8.80119430e-01       1.08623823e-01      2            not tight
178     22x22       8.71269728e-01       1.18251160e-01      2            not tight
179     22x22       8.80876655e-01       1.06861545e-01      2            not tight
180     22x22       8.80909955e-01       1.07152579e-01      2            not tight
181     22x22       8.68087284e-01       1.20678001e-01      2            not tight
182     22x22       8.71464197e-01       1.18209401e-01      2            not tight
183     22x22       8.72132351e-01       1.17270477e-01      2            not tight
184     22x22       8.69365557e-01       1.20377714e-01      2            not tight
185     22x22       8.52061360e-01       1.37181925e-01      2            not tight
186     22x22       8.70647138e-01       1.18455813e-01      2            not tight
187     22x22       8.66428954e-01       1.22468577e-01      2            not tight
