block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999999976599729e-01,8.0029896227625602e-11,1,True,tight
1,253x253,9.9999999952208851e-01,1.6815555429161278e-10,1,True,tight
2,253x253,9.9999999914678062e-01,3.7833187971925710e-10,1,True,tight
3,253x253,9.9999999932638040e-01,2.5967205619036377e-10,1,True,tight
4,253x253,9.9999999944942586e-01,1.3274492537345363e-10,1,True,tight
5,253x253,9.9999999958313668e-01,5.7831842598046070e-11,1,True,tight
6,253x253,9.9999999961080599e-01,4.6671118807666270e-11,1,True,tight
7,253x253,9.9999999962778152e-01,4.4104862945062112e-11,1,True,tight
8,253x253,9.9999999964191855e-01,4.3738248661111075e-11,1,True,tight
9,253x253,9.9999999965103281e-01,4.4125603151395709e-11,1,True,tight
10,253x253,9.9999999965697972e-01,4.4211131991632470e-11,1,True,tight
11,253x253,9.9999999966091102e-01,4.3787561926029955e-11,1,True,tight
12,253x253,9.9999999966360009e-01,4.3108474125096138e-11,1,True,tight
13,253x253,9.9999999966586306e-01,4.2330583819220768e-11,1,True,tight
14,253x253,9.9999999966851505e-01,4.1617400987823158e-11,1,True,tight
15,253x253,9.9999999967264142e-01,4.1093979420419464e-11,1,True,tight
16,253x253,9.9999999968016307e-01,4.0916721999994598e-11,1,True,tight
17,253x253,9.9999999969456488e-01,4.0120350263499865e-11,1,True,tight
18,253x253,9.9999999972640086e-01,3.5721897799722078e-11,1,True,tight
19,26x26,9.9999999981755494e-01,4.7408844640792114e-11,1,True,tight
20,22x22,9.9999999968389108e-01,1.0703272973727339e-10,1,True,tight
21,26x26,9.9999999984277799e-01,3.8392516871274187e-11,1,True,tight
22,22x22,9.9999999972012588e-01,1.0030745311848241e-10,1,True,tight
23,26x26,9.9999999981960808e-01,4.6635409575217087e-11,1,True,tight
24,26x26,9.9999999988020338e-01,4.5957650245700168e-11,1,True,tight
25,26x26,9.9999999988247601e-01,4.4882303260513434e-11,1,True,tight
26,26x26,9.9999999988574662e-01,4.5201083399033641e-11,1,True,tight
27,26x26,9.9999999987568644e-01,4.5293608074676717e-11,1,True,tight
28,22x22,9.9999999970365638e-01,1.0316921279138485e-10,1,True,tight
29,22x22,9.9999999951188812e-01,2.1725798159686109e-10,1,True,tight
30,22x22,9.9999999961606856e-01,1.2900314287233442e-10,1,True,tight
31,22x22,9.9999999947443707e-01,1.6047961710473774e-10,1,True,tight
32,22x22,9.9999999962394415e-01,1.5895779279363382e-10,1,True,tight
33,22x22,9.9999999979556542e-01,9.4955495022960548e-11,1,True,tight
34,22x22,9.9999999964406527e-01,1.3737613217159131e-10,1,True,tight
35,22x22,9.9999999978014764e-01,9.8001123868626645e-11,1,True,tight
36,22x22,9.9999999970604070e-01,1.2017562363859117e-10,1,True,tight
37,22x22,9.9999999947504281e-01,2.2572230690058777e-10,1,True,tight
38,22x22,9.9999999955514329e-01,1.6801846701382312e-10,1,True,tight
39,22x22,9.9999999919576954e-01,2.8432318944867202e-10,1,True,tight
40,22x22,9.9999999932981598e-01,2.2107122585864658e-10,1,True,tight
41,22x22,9.9999999960698249e-01,1.9755175445417264e-10,1,True,tight
42,22x22,9.9999999964150721e-01,2.0634859296967654e-10,1,True,tight
43,22x22,9.9999999960217179e-01,2.0922600080690034e-10,1,True,tight
44,22x22,9.9999999959331110e-01,2.1759608556586579e-10,1,True,tight
45,22x22,9.9999999962546748e-01,1.7904802988902703e-10,1,True,tight
