k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,2.2065361682898052e-01,-9.7535223451595277e-01,9.7535223451595277e-01,2.2065361682898052e-01,-3.9840658456803318e-01,9.1720891478867250e-01,-9.1720891478867250e-01,-3.9840658456803318e-01,8.4371510995860499e-01,-5.3679121939780150e-01,5.3679121939780150e-01,8.4371510995860499e-01,8.3194586833381168e-01,-5.5485680329007947e-01,5.5485680329007947e-01,8.3194586833381168e-01,1.3483117728992211e+00,-1.9805752723024492e+00,7.7252574054926896e+01,-1.1347860411090412e+02,5.6662933135218974e-01,3.2465469234800331e+01,5.8819083362801128e-01,3.3700852315166621e+01,nan,nan,nan,nan,nan,7.1097711764799188e-12,7.0998010889241994e-12,-5.0273119001076338e-12,-5.0204285173549579e-12,7.0150160961785951e-12,-4.9604764740251994e-12,7.0910870762736535e-12,-5.0142112684170570e-12
1.0000000000000000e+00,-3.3739172472341716e-01,-9.4136434183749496e-01,9.4136434183749496e-01,-3.3739172472341716e-01,1.7746689446088951e-01,9.8412677098297141e-01,-9.8412677098297141e-01,1.7746689446088951e-01,9.5571385798323205e-01,-2.9429750533430288e-01,2.9429750533430288e-01,9.5571385798323205e-01,9.8959275419614534e-01,1.4389642362202662e-01,-1.4389642362202662e-01,9.8959275419614534e-01,1.9149411042514290e+00,-1.3923844386744371e+00,1.0971804328972827e+02,-7.9777751795737444e+01,2.9872038833497089e-01,1.7115417506102819e+01,-1.4439769949372935e-01,-8.2733787523890356e+00,-1.3468104074403797e+01,1.1194745871988880e+01,8.1183518166440898e+00,-1.6182042970930233e+01,-1.4506369584235298e+01,7.0963468855330081e-12,7.1242945312954490e-12,-5.0177639820958575e-12,-5.0376369742366478e-12,1.8119652019475435e-11,-1.2812639837989082e-11,1.5737044563851761e-10,-1.1127765375817944e-10
2.0000000000000000e+00,-5.9949112430804274e-01,-8.0038140399416036e-01,8.0038140399416036e-01,-5.9949112430804274e-01,3.4007630132178390e-02,9.9942157320451186e-01,-9.9942157320451186e-01,3.4007630132178390e-02,9.7398726819029757e-01,-2.2660273913158546e-01,2.2660273913158546e-01,9.7398726819029757e-01,7.9334952003415182e-01,6.0876640751876665e-01,-6.0876640751876665e-01,7.9334952003415182e-01,2.2136614925952487e+00,-1.5367821381692057e+00,1.2683346079633809e+02,-8.8051130548186023e+01,2.2858826628282281e-01,1.3097142904218366e+01,-6.5450474484060994e-01,-3.7500359550653791e+01,7.7036273871190053e+00,2.8770358037597987e+01,-8.4878023782937788e+00,-2.3776617183893794e+01,-1.5611333501268414e+01,2.2932220919314252e-11,1.5020572122640897e-10,-1.6215584430767649e-11,-1.0621148405220993e-10,3.0071745347406214e-11,-2.1263879546040698e-11,1.9555164003029730e-10,-1.3827583522640907e-10
3.0000000000000000e+00,-7.6526534097268395e-01,-6.4371496632150160e-01,6.4371496632150160e-01,-7.6526534097268395e-01,-5.8143434365893543e-01,8.1359332825353770e-01,-8.1359332825353770e-01,-5.8143434365893543e-01,9.2751233762099938e-01,-3.7379254073403168e-01,3.7379254073403168e-01,9.2751233762099938e-01,6.8610119370206191e-01,7.2750611803537524e-01,-7.2750611803537524e-01,6.8610119370206191e-01,2.4422497588925820e+00,-2.1912868829884822e+00,1.3993060370138784e+02,-1.2555149009761750e+02,3.8309460690465008e-01,2.1949704129859775e+01,-8.1468005051467696e-01,-4.6677728547995699e+01,-1.7790761509379280e+00,1.2222431253291878e+01,-7.0231954302695696e+00,-1.4439642313686876e+00,-3.6187400952738842e+00,5.6101601678216356e-11,3.3267134715516552e-10,-3.9669822982091318e-11,-2.3523427650218309e-10,7.4142278046991548e-11,-5.2426507579639292e-11,3.1353741540741628e-10,-2.2170421054568124e-10
4.0000000000000000e+00,-9.5040889807770323e-01,-3.1100309702976059e-01,3.1100309702976059e-01,-9.5040889807770323e-01,-9.9081692117569931e-01,1.3521031147063761e-01,-1.3521031147063761e-01,-9.9081692117569931e-01,9.8436680415784328e-01,-1.7613061861424711e-01,1.7613061861424711e-01,9.8436680415784328e-01,9.6687674155545422e-01,2.5524373910378417e-01,-2.5524373910378417e-01,9.6687674155545422e-01,2.8253443658043467e+00,-3.0059669334923864e+00,1.6188030783165524e+02,-1.7222921864499597e+02,1.7705422492712033e-01,1.0144459833283971e+01,-2.5809978397688310e-01,-1.4788028315113673e+01,3.0178387252252663e+00,-2.2548151483578863e+01,5.0048507662741439e+00,2.5096935601496106e+01,8.1119623169531501e+00,1.3098904560608701e-10,5.4294660772137215e-10,-9.2623242409217710e-11,-3.8392111711971211e-10,8.2925061242368330e-11,-5.8636873134787493e-11,4.0648280672110158e-10,-2.8742674906823140e-10
5.0000000000000000e+00,-9.9032813755799964e-01,-1.3874501753246143e-01,1.3874501753246143e-01,-9.9032813755799964e-01,-9.9250942197450276e-01,-1.2216811038739436e-01,1.2216811038739436e-01,-9.9250942197450276e-01,9.9901772200989480e-01,-4.4312425796168856e-02,4.4312425796168856e-02,9.9901772200989480e-01,9.9999474744787309e-01,-3.2411356549722050e-03,3.2411356549722050e-03,9.9999474744787309e-01,3.0023985907562922e+00,3.0191185897067845e+00,1.7202476766636161e+02,1.7298275303968796e+02,4.4326940539963333e-02,2.5397466116672494e+00,3.2411413298544687e-03,1.8570371900608007e-01,6.2058966187828499e+00,1.4343329169050769e+01,2.0600094130410404e-01,-6.2705236039231140e+00,2.6394708939655400e+00,1.0015556990245459e-10,1.3606405546029030e-10,-7.0820682651628886e-11,-9.6211816291713603e-11,4.2736974669897154e-11,-3.0219715618784448e-11,1.6451632894108224e-10,-1.1633061181015592e-10
6.0000000000000000e+00,-9.9550348833258040e-01,-9.4724889216425801e-02,9.4724889216425801e-02,-9.9550348833258040e-01,-9.9290017225151461e-01,-1.1895061099948512e-01,1.1895061099948512e-01,-9.9290017225151461e-01,9.9979393328951116e-01,-2.0300022986211235e-02,2.0300022986211235e-02,9.9979393328951116e-01,9.9947657008111346e-01,-3.2350977993276631e-02,3.2350977993276631e-02,9.9947657008111346e-01,3.0467255313270418e+00,3.0223597310624464e+00,1.7456451427979277e+02,1.7316845676017272e+02,2.0301417487639997e-02,1.1631855401748550e+00,3.2356623666150809e-02,1.8538979753635583e+00,2.1204770146018435e+00,1.9248249217011939e+01,-9.3088376708241749e-01,-9.6111278898807644e+00,3.5208886686905605e-01,1.1398533680168305e-10,1.2128540318368320e-10,-8.0599749097132189e-11,-8.5761731050126855e-11,3.4291604343883040e-11,-2.4247825969325731e-11,1.1564249088717369e-10,-8.1771589499624042e-11
7.0000000000000000e+00,-9.9722126564783020e-01,-7.4496625852508491e-02,7.4496625852508491e-02,-9.9722126564783020e-01,-9.9622862723700389e-01,-8.6767057060136321e-02,8.6767057060136321e-02,-9.9622862723700389e-01,9.9987367165466567e-01,-1.5894675420377202e-02,1.5894675420377202e-02,9.9987367165466567e-01,9.9971728632102397e-01,-2.3777034031065153e-02,2.3777034031065153e-02,9.9971728632102397e-01,3.0670269488373973e+00,3.0547163547409810e+00,1.7572769982126914e+02,1.7502235473624580e+02,1.5895344770348617e-02,9.1073616924632050e-01,2.3779274982737693e-02,1.3624520963918934e+00,1.0788346822180033e+00,1.9443699805968212e+01,-8.6041748362469406e-01,-9.6666825518535404e+00,-8.0666715197805466e-02,1.0794840980264012e-10,1.1681095369492615e-10,-7.6330941567448463e-11,-8.2597817474550084e-11,3.5494923204218314e-11,-2.5098589873095989e-11,1.1824711726688420e-10,-8.3613449497477177e-11
8.0000000000000000e+00,-9.9827938804255734e-01,-5.8636706459933963e-02,5.8636706459933963e-02,-9.9827938804255734e-01,-9.9801004309198094e-01,-6.3055164846792855e-02,6.3055164846792855e-02,-9.9801004309198094e-01,9.9991654624553650e-01,-1.2918998431209142e-02,1.2918998431209142e-02,9.9991654624553650e-01,9.9986783800402201e-01,-1.6257504325896999e-02,1.6257504325896999e-02,9.9986783800402201e-01,3.0829222936261758e+00,3.0784956297335477e+00,1.7663843599157141e+02,1.7638480683320086e+02,1.2919357822950266e-02,7.4022467727437369e-01,1.6258220572259233e-02,9.3152742118322418e-01,8.1765871760906039e-01,1.9518004487431714e+01,-6.6974591373910142e-01,-9.7271997383640247e+00,-9.0199243362741197e-02,9.1794827559963523e-11,1.0420797853831749e-10,-6.4908745045499927e-11,-7.3686057255883952e-11,3.3845384067125063e-11,-2.3932189563424799e-11,1.1067095012599739e-10,-7.8256179314450947e-11
9.0000000000000000e+00,-9.9895360541595690e-01,-4.5735043144654597e-02,4.5735043144654597e-02,-9.9895360541595690e-01,-9.9890326374987493e-01,-4.6821678751072890e-02,4.6821678751072890e-02,-9.9890326374987493e-01,9.9994938636215902e-01,-1.0061048202267027e-02,1.0061048202267027e-02,9.9994938636215902e-01,9.9993139819933607e-01,-1.1713189964961793e-02,1.1713189964961793e-02,9.9993139819933607e-01,3.0958416514638607e+00,3.0947538503141838e+00,1.7737866066969002e+02,1.7731633425486405e+02,1.0061217947864127e-02,5.7646532517388960e-01,1.1713457821249619e-02,6.7113169666210781e-01,6.5382073438675081e-01,1.9559638868249486e+01,-5.1137932883869708e-01,-9.7628706461359247e+00,-6.4724559812921537e-02,7.7806167303983038e-11,9.7268326880181002e-11,-5.5017324029904557e-11,-6.8779204553948148e-11,3.2545661529826653e-11,-2.3013368988245020e-11,1.0743145686064677e-10,-7.5965456147741861e-11
