Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 196

Worst rank proxy: 6
Minimum dominant weight: 5.8182597e-01
Maximum second weight: 2.8192376e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
94      22x22       7.55120217e-01       1.70006384e-01      3            not tight
95      22x22       9.95627786e-01       2.58237205e-03      1            not tight
96      22x22       9.94236831e-01       3.20717853e-03      1            not tight
97      22x22       9.88471599e-01       1.04342211e-02      2            not tight
98      22x22       9.88588264e-01       1.00448685e-02      2            not tight
99      22x22       9.11908010e-01       6.51259831e-02      3            not tight
100     22x22       8.88842604e-01       9.14265967e-02      3            not tight
101     22x22       9.90912976e-01       7.60712154e-03      1            not tight
102     22x22       9.92418966e-01       7.15995070e-03      1            not tight
103     22x22       6.76049377e-01       2.04282874e-01      4            not tight
104     22x22       9.89714733e-01       9.39973430e-03      1            not tight
105     22x22       9.86533388e-01       1.11741842e-02      2            not tight
106     22x22       9.89556577e-01       9.29112831e-03      1            not tight
107     22x22       9.96230621e-01       3.09400363e-03      1            not tight
108     22x22       9.82440365e-01       1.62827355e-02      2            not tight
109     22x22       9.94381294e-01       4.74345817e-03      1            not tight
110     22x22       9.88372813e-01       1.00581879e-02      2            not tight
111     22x22       9.88801956e-01       1.04138598e-02      2            not tight
112     22x22       9.92468732e-01       6.59910344e-03      1            not tight
113     22x22       9.89369536e-01       9.57756592e-03      1            not tight
114     22x22       9.90437584e-01       8.35269714e-03      1            not tight
115     22x22       9.95868475e-01       3.52565041e-03      1            not tight
116     22x22       9.97497523e-01       1.58482711e-03      1            not tight
117     22x22       9.96843640e-01       2.71029738e-03      1            not tight
118     22x22       9.98839002e-01       5.98485260e-04      1            not tight
119     22x22       9.95628721e-01       3.55615789e-03      1            not tight
120     22x22       9.96104649e-01       3.48613582e-03      1            not tight
121     22x22       9.96504560e-01       2.73473760e-03      1            not tight
122     22x22       9.95724101e-01       3.66901491e-03      1            not tight
123     22x22       9.95274198e-01       3.84267168e-03      1            not tight
124     22x22       9.97083229e-01       2.04824256e-03      1            not tight
125     22x22       9.98859923e-01       5.91754847e-04      1            not tight
126     22x22       9.98076172e-01       1.26759739e-03      1            not tight
127     22x22       9.99417624e-01       2.56948770e-04      1            tight
128     22x22       9.96967050e-01       1.92875431e-03      1            not tight
129     22x22       9.97476280e-01       1.96030458e-03      1            not tight
130     22x22       9.99260500e-01       4.63453327e-04      1            tight
131     22x22       9.96882946e-01       2.23295979e-03      1            not tight
132     22x22       9.97472990e-01       1.70539130e-03      1            not tight
133     22x22       9.98647157e-01       8.31547083e-04      1            not tight
134     22x22       9.99538874e-01       2.60571956e-04      1            tight
135     22x22       9.99166931e-01       4.69023994e-04      1            tight
136     22x22       9.99772557e-01       1.16367617e-04      1            tight
137     22x22       9.98572610e-01       7.58961790e-04      1            not tight
138     22x22       9.98961335e-01       7.70317574e-04      1            not tight
139     22x22       9.99712143e-01       1.72994062e-04      1            tight
140     22x22       9.98600237e-01       8.97948744e-04      1            not tight
141     22x22       9.98887340e-01       6.57281247e-04      1            not tight
142     22x22       9.99447653e-01       3.49630465e-04      1            tight
143     22x22       9.99777175e-01       1.21134660e-04      1            tight
144     22x22       9.99621236e-01       2.12455545e-04      1            tight
145     22x22       9.99868099e-01       6.55127386e-05      1            tight
146     22x22       9.99413528e-01       3.28133439e-04      1            tight
147     22x22       9.99521491e-01       3.33412075e-04      1            tight
148     22x22       9.99858131e-01       7.30649084e-05      1            tight
149     22x22       9.99396699e-01       3.83278317e-04      1            tight
150     22x22       9.99515808e-01       2.88264974e-04      1            tight
151     22x22       9.99740626e-01       1.58455282e-04      1            tight
152     22x22       9.99851635e-01       7.81564460e-05      1            tight
153     22x22       9.99822519e-01       9.40739636e-05      1            tight
154     22x22       9.99904971e-01       4.55585390e-05      1            tight
155     22x22       9.99716281e-01       1.48986779e-04      1            tight
156     22x22       9.99788821e-01       1.44991771e-04      1            tight
157     22x22       9.99899889e-01       4.98845735e-05      1            tight
158     22x22       9.99714296e-01       1.72223186e-04      1            tight
159     22x22       9.99751824e-01       1.40596066e-04      1            tight
160     22x22       9.99837372e-01       9.45234143e-05      1            tight
161     22x22       9.99871528e-01       6.78850641e-05      1            tight
162     22x22       9.99891276e-01       5.49234424e-05      1            tight
163     22x22       9.99915738e-01       4.10890372e-05      1            tight
164     22x22       9.99813144e-01       9.18746278e-05      1            tight
165     22x22       9.99876873e-01       8.62661427e-05      1            tight
166     22x22       9.99904458e-01       4.93280169e-05      1            tight
167     22x22       9.99818531e-01       1.04015461e-04      1            tight
168     22x22       9.99827591e-01       9.31200280e-05      1            tight
169     22x22       9.99861470e-01       7.94545093e-05      1            tight
170     22x22       9.99883038e-01       6.13021302e-05      1            tight
171     22x22       9.99909746e-01       4.54498361e-05      1            tight
172     22x22       9.99925238e-01       3.59816058e-05      1            tight
173     22x22       9.99839093e-01       7.80941556e-05      1            tight
174     22x22       9.99899128e-01       7.26966746e-05      1            tight
175     22x22       9.99906246e-01       4.93356115e-05      1            tight
176     22x22       9.99845934e-01       8.77416674e-05      1            tight
177     22x22       9.99848135e-01       8.15577362e-05      1            tight
178     22x22       9.99871631e-01       7.31230372e-05      1            tight
179     22x22       9.99909580e-01       3.90077075e-05      1            tight
180     22x22       9.99914936e-01       4.35429704e-05      1            tight
181     22x22       9.99945831e-01       2.15083946e-05      1            tight
182     22x22       9.99853605e-01       7.01003523e-05      1            tight
183     22x22       9.99909344e-01       6.61757341e-05      1            tight
184     22x22       9.99912375e-01       4.58000035e-05      1            tight
185     22x22       9.99860420e-01       7.94473342e-05      1            tight
186     22x22       9.99862098e-01       7.39271009e-05      1            tight
187     22x22       9.99917424e-01       4.70477925e-05      1            tight
188     13x13       9.99992326e-01       3.44092170e-06      1            tight
189     22x22       9.99924228e-01       3.27921091e-05      1            tight
190     13x13       9.99994377e-01       2.12510447e-06      1            tight
191     22x22       9.99884408e-01       5.10342055e-05      1            tight
192     22x22       9.99936034e-01       4.28061025e-05      1            tight
193     22x22       9.99944600e-01       2.84889182e-05      1            tight
194     22x22       9.99891969e-01       5.28594030e-05      1            tight
195     22x22       9.99899462e-01       4.79292919e-05      1            tight
