block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9667039811988867e-01,2.7254792393147241e-03,1,False,not tight
1,253x253,9.9176699304986737e-01,4.5127586793919112e-03,1,False,not tight
2,253x253,9.8682163303129444e-01,4.6539310835390212e-03,1,False,not tight
3,253x253,9.7974743274720799e-01,1.1488828704330413e-02,2,False,not tight
4,253x253,9.8599953464619250e-01,5.6204970468882592e-03,1,False,not tight
5,253x253,9.8438238697974523e-01,4.8084387245713994e-03,1,False,not tight
6,253x253,9.7921364395261723e-01,1.1364412391468650e-02,2,False,not tight
7,253x253,9.6656817988691812e-01,1.9428799824093571e-02,2,False,not tight
8,253x253,9.6789355254168974e-01,1.5852878684703978e-02,2,False,not tight
9,253x253,9.7259897321262645e-01,1.3346344776356855e-02,2,False,not tight
10,253x253,9.6191638928918444e-01,1.5881389055702477e-02,2,False,not tight
11,253x253,9.6345521907506171e-01,1.1444163522013787e-02,2,False,not tight
12,253x253,9.7389749097817335e-01,9.0602374232343907e-03,1,False,not tight
13,253x253,9.6744733467556610e-01,1.1005138297423342e-02,2,False,not tight
14,253x253,9.7180019716995958e-01,1.1147425482331663e-02,2,False,not tight
15,253x253,9.7474332941906316e-01,1.1669221329685769e-02,2,False,not tight
16,253x253,9.8233062232007429e-01,9.8784052555121026e-03,1,False,not tight
17,253x253,9.8578845660040992e-01,8.4661493157011623e-03,1,False,not tight
18,253x253,9.8678638992182888e-01,8.5991261501002919e-03,1,False,not tight
19,26x26,9.9804520432890542e-01,1.8025486946414509e-03,1,False,not tight
20,22x22,9.9534456891465439e-01,2.9660983107755189e-03,1,False,not tight
21,26x26,9.9887571900305117e-01,1.0610230456228973e-03,1,False,not tight
22,22x22,9.9704779442968572e-01,1.8615032281034522e-03,1,False,not tight
23,26x26,9.9945793402308070e-01,5.4053399138973132e-04,1,True,tight
24,26x26,9.9822654080372086e-01,1.6354073412119050e-03,1,False,not tight
25,26x26,9.9687848364394605e-01,2.9569147376781318e-03,1,False,not tight
26,26x26,9.9824829002121584e-01,1.6281280415059575e-03,1,False,not tight
27,26x26,9.9822526514200405e-01,1.6431332950369096e-03,1,False,not tight
28,22x22,9.9536674812201131e-01,2.9556375077471287e-03,1,False,not tight
29,22x22,9.9236592355868447e-01,3.1264500695243752e-03,1,False,not tight
30,22x22,9.9734587656129425e-01,1.8721293397712929e-03,1,False,not tight
31,22x22,9.9538538792535658e-01,2.5170370446332842e-03,1,False,not tight
32,22x22,9.9728167418693392e-01,2.1446660581034738e-03,1,False,not tight
33,22x22,9.9559364185229526e-01,2.8361159371902800e-03,1,False,not tight
34,22x22,9.9649252354217410e-01,2.3988739855550275e-03,1,False,not tight
35,22x22,9.9574786177405294e-01,2.7853267793939997e-03,1,False,not tight
36,22x22,9.9677954508387323e-01,2.0230751698864565e-03,1,False,not tight
37,22x22,9.9253136554478127e-01,3.0760393282982016e-03,1,False,not tight
38,22x22,9.8738802848712648e-01,7.6099644117909385e-03,1,False,not tight
39,22x22,9.9258212765174381e-01,3.1681714170945195e-03,1,False,not tight
40,22x22,9.9041546056006624e-01,5.0438579797115546e-03,1,False,not tight
41,22x22,9.9638546228612612e-01,2.0964835210452626e-03,1,False,not tight
42,22x22,9.9361985729009084e-01,2.9226439587361742e-03,1,False,not tight
43,22x22,9.9571148602803172e-01,2.2714477470057032e-03,1,False,not tight
44,22x22,9.9349569324788833e-01,3.1227488014793398e-03,1,False,not tight
45,22x22,9.9451009017009562e-01,2.2578081383332819e-03,1,False,not tight
46,22x22,9.8738050781859354e-01,7.5784803355088753e-03,1,False,not tight
47,22x22,9.9035690395719289e-01,4.7745360724376282e-03,1,False,not tight
48,22x22,9.0464923602055747e-01,5.9932406266902410e-02,4,False,not tight
49,22x22,9.2891336847500849e-01,3.3783611801258939e-02,3,False,not tight
50,22x22,9.9243886965414740e-01,4.1669429663622184e-03,1,False,not tight
51,22x22,9.9193212409142140e-01,3.6204499102772672e-03,1,False,not tight
52,22x22,9.9601211723892968e-01,2.1354602085653014e-03,1,False,not tight
53,22x22,9.9243327304101892e-01,3.4842849727787645e-03,1,False,not tight
54,22x22,9.8981120083028229e-01,5.8435920861536119e-03,1,False,not tight
55,22x22,9.9020572223856707e-01,4.8336856022673843e-03,1,False,not tight
56,22x22,9.8944719866072817e-01,3.4415539434778505e-03,1,False,not tight
57,22x22,9.9070696032682692e-01,3.4088581580280519e-03,1,False,not tight
58,22x22,9.8750041983152737e-01,4.5479762988850656e-03,1,False,not tight
59,22x22,9.9103688293972014e-01,5.2210793802127545e-03,1,False,not tight
60,22x22,9.8602151476354083e-01,8.5155841909200624e-03,1,False,not tight
61,22x22,9.8476225962936481e-01,1.0117943914397550e-02,2,False,not tight
62,22x22,9.7790345770157927e-01,1.1257617276647864e-02,2,False,not tight
63,22x22,9.9151828374976325e-01,4.9290726389196876e-03,1,False,not tight
64,22x22,9.8961251592065491e-01,3.4243791638662044e-03,1,False,not tight
65,22x22,9.8315813202851043e-01,1.0097965377057695e-02,2,False,not tight
66,22x22,9.9588311139482366e-01,1.3141778367461495e-03,1,False,not tight
67,22x22,9.9102939830480663e-01,6.1768127066573067e-03,1,False,not tight
68,22x22,9.9178684004332662e-01,3.3052454723383326e-03,1,False,not tight
69,22x22,6.9458727145484045e-01,1.0908126744404960e-01,7,False,not tight
70,22x22,9.9394489559073906e-01,3.1857163719677985e-03,1,False,not tight
71,22x22,9.8957649863223640e-01,3.8613872840388037e-03,1,False,not tight
72,22x22,9.8969100606804306e-01,3.9021903052233005e-03,1,False,not tight
73,22x22,9.7952961857297782e-01,1.2359399999615753e-02,2,False,not tight
74,22x22,9.6862204751707437e-01,2.1683370802804511e-02,2,False,not tight
75,22x22,9.9241455711664606e-01,3.6483741661551363e-03,1,False,not tight
76,22x22,9.8867163898507338e-01,6.1183680183808089e-03,1,False,not tight
77,22x22,9.8390227664681473e-01,1.1256112902790407e-02,2,False,not tight
78,22x22,6.9706020468899099e-01,1.4082885288751454e-01,7,False,not tight
79,22x22,6.6272648957655556e-01,1.2889245466016030e-01,7,False,not tight
80,22x22,9.7965927818765663e-01,1.1867339665257225e-02,2,False,not tight
81,22x22,9.7490652405220990e-01,1.4161531866456727e-02,2,False,not tight
82,22x22,9.7025628390067842e-01,2.0865757278238868e-02,2,False,not tight
83,22x22,9.7096813095186763e-01,1.9106819695449365e-02,2,False,not tight
84,22x22,9.9449159288578615e-01,2.3084318656019054e-03,1,False,not tight
85,22x22,9.9326118982679812e-01,2.5408540528642277e-03,1,False,not tight
86,22x22,9.8062391701980622e-01,1.4833776755125126e-02,2,False,not tight
87,22x22,9.8301139129635107e-01,1.2451644429696209e-02,2,False,not tight
88,22x22,6.7675786673971394e-01,1.7449463221603190e-01,6,False,not tight
89,22x22,9.7819401212371693e-01,1.5871521518464805e-02,2,False,not tight
90,22x22,9.8497860117749125e-01,8.8148878322235509e-03,1,False,not tight
91,22x22,9.7262356884538548e-01,1.6780375846667070e-02,2,False,not tight
92,22x22,9.7475257293285222e-01,1.4018737498759766e-02,2,False,not tight
93,22x22,9.9534510940864307e-01,1.7910680652271653e-03,1,False,not tight
94,22x22,9.9414233363366677e-01,2.7554710809063699e-03,1,False,not tight
95,22x22,9.8199030169572776e-01,1.3456431731984454e-02,2,False,not tight
