Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 11
Minimum dominant weight: 5.0381444e-01
Maximum second weight: 1.7211392e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     9.99999999e-01       7.80126042e-10      1            tight
1       253x253     9.99999999e-01       8.89266002e-10      1            tight
2       253x253     9.99999999e-01       3.69173492e-10      1            tight
3       253x253     9.99999999e-01       8.42251142e-10      1            tight
4       253x253     9.99999997e-01       1.91025343e-09      1            tight
5       253x253     9.99999997e-01       1.38959951e-09      1            tight
6       253x253     9.99999998e-01       6.35101186e-10      1            tight
7       253x253     9.99999999e-01       2.04645454e-10      1            tight
8       253x253     9.99999999e-01       4.21280453e-10      1            tight
9       253x253     9.99999999e-01       4.20802573e-10      1            tight
10      253x253     9.99999999e-01       3.05297192e-10      1            tight
11      253x253     9.99999999e-01       2.00447669e-10      1            tight
12      253x253     9.99999999e-01       1.50889294e-10      1            tight
13      253x253     9.99999999e-01       1.14153306e-10      1            tight
14      253x253     9.99999999e-01       1.00927360e-10      1            tight
15      253x253     9.99999999e-01       9.76240308e-11      1            tight
16      253x253     9.99999999e-01       9.61226457e-11      1            tight
17      253x253     1.00000000e+00       9.49086040e-11      1            tight
18      253x253     1.00000000e+00       6.32422473e-11      1            tight
19      26x26       1.00000000e+00       4.09476189e-10      1            tight
20      22x22       9.99999999e-01       4.60941684e-10      1            tight
21      26x26       1.00000000e+00       3.79401007e-10      1            tight
22      22x22       9.99999999e-01       4.27518417e-10      1            tight
23      26x26       1.00000000e+00       3.36078867e-10      1            tight
24      26x26       1.00000000e+00       4.02800894e-10      1            tight
25      26x26       1.00000000e+00       3.58370112e-10      1            tight
26      26x26       1.00000000e+00       3.92928166e-10      1            tight
27      26x26       1.00000000e+00       3.78320307e-10      1            tight
28      22x22       9.99999999e-01       4.55476237e-10      1            tight
29      22x22       1.00000000e+00       2.08908100e-10      1            tight
30      22x22       9.99999999e-01       4.35091298e-10      1            tight
31      22x22       1.00000000e+00       1.89616124e-10      1            tight
32      22x22       9.99999999e-01       3.94985323e-10      1            tight
33      22x22       9.99999999e-01       4.51866112e-10      1            tight
34      22x22       1.00000000e+00       2.44645194e-10      1            tight
35      22x22       9.99999999e-01       4.35640391e-10      1            tight
36      22x22       1.00000000e+00       4.00638231e-10      1            tight
37      22x22       1.00000000e+00       2.26177660e-10      1            tight
38      22x22       9.99999999e-01       4.37050531e-10      1            tight
39      22x22       6.71959627e-01       1.48044666e-01      6            not tight
40      22x22       6.60562704e-01       1.09543298e-01      6            not tight
41      22x22       9.99999999e-01       3.25134208e-10      1            tight
42      22x22       1.00000000e+00       2.14948300e-10      1            tight
43      22x22       6.62735746e-01       9.76686241e-02      6            not tight
44      22x22       1.00000000e+00       2.13946792e-10      1            tight
45      22x22       9.99999999e-01       2.75300780e-10      1            tight
46      22x22       9.99999999e-01       4.60091817e-10      1            tight
47      22x22       9.99999998e-01       9.95245194e-10      1            tight
48      22x22       9.99999999e-01       5.21476557e-10      1            tight
49      22x22       9.99999998e-01       7.75608215e-10      1            tight
50      22x22       9.99999999e-01       4.13735166e-10      1            tight
51      22x22       9.99999999e-01       4.36862799e-10      1            tight
52      22x22       5.03814443e-01       1.64628089e-01      11           not tight
53      22x22       9.99999999e-01       4.33131909e-10      1            tight
54      22x22       9.99999999e-01       4.39521671e-10      1            tight
55      22x22       9.99999998e-01       1.03416716e-09      1            tight
56      22x22       9.99999998e-01       8.44404016e-10      1            tight
57      22x22       7.91092182e-01       9.14649330e-02      5            not tight
58      22x22       7.50969891e-01       9.19804364e-02      5            not tight
59      22x22       9.99999999e-01       9.83900106e-10      1            tight
60      22x22       9.99999997e-01       1.41032936e-09      1            tight
61      22x22       5.36690651e-01       1.72113919e-01      7            not tight
62      22x22       9.99999999e-01       1.03789294e-09      1            tight
63      22x22       9.99999999e-01       9.72907437e-10      1            tight
64      22x22       9.99999999e-01       7.06076028e-10      1            tight
65      22x22       9.99999999e-01       3.92815600e-10      1            tight
66      22x22       9.99999999e-01       5.37282258e-10      1            tight
67      22x22       9.99999999e-01       2.51178506e-10      1            tight
68      22x22       9.99999999e-01       5.34053058e-10      1            tight
69      22x22       9.99999999e-01       3.23764045e-10      1            tight
70      22x22       9.99999999e-01       6.79618767e-10      1            tight
71      22x22       9.99999999e-01       6.27094136e-10      1            tight
72      22x22       9.99999999e-01       6.78373523e-10      1            tight
73      22x22       9.99999999e-01       3.61499125e-10      1            tight
74      22x22       9.99999999e-01       2.00176361e-10      1            tight
75      22x22       9.99999999e-01       3.17316184e-10      1            tight
76      22x22       1.00000000e+00       1.22337180e-10      1            tight
77      22x22       9.99999999e-01       2.47694631e-10      1            tight
78      22x22       9.99999999e-01       2.99690621e-10      1            tight
79      22x22       9.99999999e-01       3.41099784e-10      1            tight
80      22x22       9.99999999e-01       3.28425454e-10      1            tight
81      22x22       9.99999999e-01       3.39991912e-10      1            tight
82      22x22       9.99999999e-01       1.80944043e-10      1            tight
83      22x22       9.99999999e-01       2.74574722e-10      1            tight
84      22x22       9.99999999e-01       2.01904881e-10      1            tight
85      22x22       9.99999999e-01       2.78992957e-10      1            tight
86      22x22       9.99999999e-01       2.56521244e-10      1            tight
87      22x22       1.00000000e+00       1.24587814e-10      1            tight
88      22x22       9.99999999e-01       2.26658039e-10      1            tight
89      22x22       1.00000000e+00       1.37329906e-10      1            tight
90      22x22       9.99999999e-01       2.31749823e-10      1            tight
91      22x22       9.99999999e-01       3.03695439e-10      1            tight
