k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,6.7667671879077051e-01,7.3628025795000407e-01,-7.3628025795000407e-01,6.7667671879077051e-01,6.5590068500684862e-01,7.5484719739019679e-01,-7.5484719739019679e-01,6.5590068500684862e-01,9.8109710938412142e-01,1.9351605090281312e-01,-1.9351605090281312e-01,9.8109710938412142e-01,6.2243088455782714e-01,-7.8267476894780208e-01,7.8267476894780208e-01,6.2243088455782714e-01,-8.2755671738309933e-01,-8.5542112218543132e-01,-4.7415507213752242e+01,-4.9012020007569923e+01,-1.9474468340885873e-01,-1.1158048441938991e+01,8.9895157684243920e-01,5.1506131339702080e+01,nan,nan,nan,nan,nan,5.2064265932349247e-13,4.0728198452264633e-13,3.6814995496570191e-13,2.8799185258776561e-13,1.5572177005234658e-12,-1.1011191958232303e-12,1.5068177330484352e-12,-1.0654810367327627e-12
1.0000000000000000e+00,5.2140352491701647e-01,8.5331023912931936e-01,-8.5331023912931936e-01,5.2140352491701647e-01,9.9905269936027685e-01,-4.3516708313152491e-02,4.3516708313152491e-02,9.9905269936027685e-01,9.9166509768865208e-01,-1.2884228342250736e-01,1.2884228342250736e-01,9.9166509768865208e-01,8.8243321056027479e-01,-4.7043769854007422e-01,4.7043769854007422e-01,8.8243321056027479e-01,-1.0223014007917661e+00,4.3530454657248335e-02,-5.8573555655680231e+01,2.4941113321459283e+00,1.2920144375133089e-01,7.4026974339481626e+00,4.8978672587748373e-01,2.8062712254310799e+01,1.2023760276809321e+01,4.5434987341839079e+00,-2.4577073077078797e+00,-7.7769880381219458e+00,-1.2052797233465746e+00,1.6602942724142991e-12,2.0756622303801610e-12,-1.1740608485411030e-12,1.4677148385544569e-12,4.0489544324537491e-11,-2.8630431359033537e-11,9.7948993362869596e-10,-6.9260397417281183e-10
2.0000000000000000e+00,6.2700011715116821e-01,7.7901916090974888e-01,-7.7901916090974888e-01,6.2700011715116821e-01,8.6112538091142721e-01,-5.0839264123560324e-01,5.0839264123560324e-01,8.6112538091142721e-01,9.6760530046752591e-01,-2.5246778490195876e-01,2.5246778490195876e-01,9.6760530046752591e-01,7.5982551601011572e-01,-6.5012705301561879e-01,6.5012705301561879e-01,7.5982551601011572e-01,-8.9309995703876544e-01,5.3331718053197541e-01,-5.1170858221636401e+01,3.0556823586298783e+01,2.5522981438223630e-01,1.4623591170009538e+01,7.0775163824337661e-01,4.0551181814815308e+01,1.5029453268769418e+01,2.8975266367992873e+01,-9.5673360649394521e+00,-2.2703724833262172e+01,1.1388072348844805e+01,3.9445432839522002e-11,9.7246502595005304e-10,-2.7892244069960270e-11,-6.8763650329373149e-10,1.3271991553254014e-10,-9.3847263293866945e-11,2.2229761553159641e-10,-1.5718804036168876e-10
3.0000000000000000e+00,8.0336587874834775e-01,5.9548573856569198e-01,-5.9548573856569198e-01,8.0336587874834775e-01,3.2378522732303439e-01,-9.4613060703142149e-01,9.4613060703142149e-01,3.2378522732303439e-01,8.7272755598358709e-01,-4.8820755104324898e-01,4.8820755104324898e-01,8.7272755598358709e-01,5.0000000004996037e-01,-8.6602540370288006e-01,8.6602540370288006e-01,5.0000000004996037e-01,-6.3787014263922581e-01,1.2410688187013879e+00,-3.6547267050635455e+01,7.1108005396876251e+01,5.1003472320527155e-01,2.9222837044785212e+01,1.0471975511125515e+00,5.9999999995184510e+01,1.1149866817366460e+01,3.9999999998992848e+01,3.0733727435142772e+00,-3.0795426680950161e+01,1.5869988382808703e+01,3.9269032951859453e-11,1.4223097041396069e-09,-2.7767343979689940e-11,-1.0057248367445482e-09,1.8564145194493795e-10,-1.3126821851727755e-10,1.2912236268195745e-10,-9.1303298255240861e-11
4.0000000000000000e+00,9.9184017400082247e-01,1.2748752496700286e-01,-1.2748752496700286e-01,9.9184017400082247e-01,-6.5748052744572050e-01,-7.5347153561415103e-01,7.5347153561415103e-01,-6.5748052744572050e-01,7.5138178494445684e-01,-6.5986772395361715e-01,6.5986772395361715e-01,7.5138178494445684e-01,5.6765129648949131e-01,-8.2326909548440719e-01,8.2326909548440719e-01,5.6765129648949131e-01,-1.2783541941836965e-01,2.2882663700761539e+00,-7.3244300049573097e+00,1.3110800540708456e+02,7.2064270359684235e-01,4.1289785452996213e+01,9.6714618518734086e-01,5.5413394583412568e+01,-9.9221465155037292e-01,3.9999999999538225e+01,1.1901255929771079e+01,-1.2643053701395599e+01,8.3191814825363632e+00,3.0519582819291929e-10,1.4834397624306264e-09,-2.1580603970505763e-10,-1.0489502599853040e-09,1.9509772630048881e-10,-1.3795498077229240e-10,2.8483472788038665e-09,-2.0140857870387663e-09
5.0000000000000000e+00,8.2937554324610407e-01,-5.5869151426987029e-01,5.5869151426987029e-01,8.2937554324610407e-01,-9.9352950426462794e-01,1.1357430544999117e-01,-1.1357430544999117e-01,-9.9352950426462794e-01,7.2792571253180738e-01,-6.8565600479178490e-01,6.8565600479178490e-01,7.2792571253180738e-01,5.0000000026892288e-01,-8.6602540348798751e-01,8.6602540348798751e-01,5.0000000026892288e-01,5.9280728434315855e-01,-3.0277727516340991e+00,3.3965355457474708e+01,-1.7347859999334591e+02,7.5550451430117282e-01,4.3287220072538346e+01,1.0471975508154781e+00,5.9999999978163451e+01,-3.7257186821772208e+01,3.9999999998279712e+01,2.3781271159298036e+01,-7.8771339650041474e+00,1.1722708349275386e+01,2.0940119009445880e-10,1.8345669969052552e-09,-1.4806911252662758e-10,-1.2972347640527460e-09,1.8105945112276148e-10,-1.2802847670911888e-10,3.4583955559689948e-10,-2.4454549496510936e-10
6.0000000000000000e+00,2.2065359167005383e-01,-9.7535224008047572e-01,9.7535224008047572e-01,2.2065359167005383e-01,-3.9840651841817137e-01,9.1720894263735686e-01,-9.1720894263735686e-01,-3.9840651841817137e-01,8.4537353335282295e-01,-5.3417561624230614e-01,5.3417561624230614e-01,8.4537353335282295e-01,8.3901934356368657e-01,-5.4410158944247122e-01,5.4410158944247122e-01,8.3901934356368657e-01,1.3483117986658686e+00,-1.9805752005341069e+00,7.7252575531247047e+01,-1.1347859999888099e+02,5.6353227538095962e-01,3.2288020998733053e+01,5.7531795651407480e-01,3.2963290786347514e+01,-3.0715538547833194e+01,1.3177567598522486e+01,8.2351271400852735e+00,-6.0472517271205861e+00,-3.8157455991856608e+00,3.5794198527767963e-10,2.3023016225875446e-09,-2.5310320506122252e-10,-1.6279730896684441e-09,1.6788982959781333e-10,-1.1871603700086553e-10,2.1102003392398469e-09,-1.4921370805609513e-09
7.0000000000000000e+00,-3.3447467754295623e-01,-9.4240473779827072e-01,9.4240473779827072e-01,-3.3447467754295623e-01,1.6478406842785437e-01,9.8632966611377981e-01,-9.8632966611377981e-01,1.6478406842785437e-01,9.5652390598524362e-01,-2.9165393399934825e-01,2.9165393399934825e-01,9.5652390598524362e-01,9.8754170017696496e-01,1.5735752290519489e-01,-1.5735752290519489e-01,9.8754170017696496e-01,1.9118440741133693e+00,-1.4052572437870086e+00,1.0954059653379262e+02,-8.0515309199182212e+01,2.9595549194651466e-01,1.6957000612253314e+01,-1.5801426592203793e-01,-9.0535505401906438e+00,-1.3062379479104376e+01,1.1420414584121890e+01,7.7836079672269696e+00,-1.6351108210984620e+01,-1.4551059090998278e+01,3.6473703142037119e-10,7.5836329305278608e-10,-2.5790813928949774e-10,-5.3624382712058605e-10,8.6884520404677422e-11,-6.1436633558287213e-11,5.6106170647268235e-10,-3.9673064833323224e-10
8.0000000000000000e+00,-5.9478907427302574e-01,-8.0388180528804809e-01,8.0388180528804809e-01,-5.9478907427302574e-01,7.5247461169454626e-03,9.9997168849666385e-01,-9.9997168849666385e-01,7.5247461169454626e-03,9.7323961313596818e-01,-2.2979263559876209e-01,2.2979263559876209e-01,9.7323961313596818e-01,7.9378236007657732e-01,6.0820191101602261e-01,-6.0820191101602261e-01,7.9378236007657732e-01,2.2077995661072087e+00,-1.5632715096638494e+00,1.2649759714875745e+02,-8.9568859736783253e+01,2.3186461137366429e-01,1.3284863650151989e+01,-6.5379340327330437e-01,-3.7459602681054960e+01,7.8137522517514970e+00,2.8518095699915481e+01,-8.7971224840266800e+00,-2.3283348884200187e+01,-1.5365583925479671e+01,3.5675766453609448e-10,5.6710899608193103e-10,-2.5226587485605023e-10,-4.0100656129027357e-10,6.7211261897368766e-11,-4.7525428037431539e-11,3.7860911231133569e-10,-2.6771707073436346e-10
9.0000000000000000e+00,-7.6359840732407225e-01,-6.4569146815307243e-01,6.4569146815307243e-01,-7.6359840732407225e-01,-6.0221168123941637e-01,7.9833645195089820e-01,-7.9833645195089820e-01,-6.0221168123941637e-01,9.2860861854701238e-01,-3.7106068705162898e-01,3.7106068705162898e-01,9.2860861854701238e-01,6.9472761180783582e-01,7.1927292807774468e-01,-7.1927292807774468e-01,6.9472761180783582e-01,2.4396641775257466e+00,-2.2170649129424707e+00,1.3978246080148051e+02,-1.2702846241814285e+02,3.8015099302575150e-01,2.1781047478082755e+01,-8.0275519448338839e-01,-4.5994484626101737e+01,-1.9257028716336997e+00,1.1092394838268140e+01,-6.6366880523909497e+00,-4.6904275921751770e-01,-3.1112383597052458e+00,4.0512985804945396e-10,6.5795823545864721e-10,-2.8647018091021437e-10,-4.6524684105264669e-10,1.2018319827768801e-10,-8.4982243464537532e-11,4.6138509327475675e-10,-3.2624858370411403e-10
