Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 1.0000000e+00
Maximum second weight: 8.8529203e-11
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     1.00000000e+00       2.97997057e-11      1            tight
1       253x253     9.99999999e-01       8.85292032e-11      1            tight
2       253x253     9.99999999e-01       8.30636134e-11      1            tight
3       253x253     9.99999999e-01       6.88532627e-11      1            tight
4       253x253     9.99999999e-01       6.59217623e-11      1            tight
5       253x253     9.99999999e-01       6.64162023e-11      1            tight
6       253x253     1.00000000e+00       6.86254083e-11      1            tight
7       253x253     1.00000000e+00       7.15448804e-11      1            tight
8       253x253     1.00000000e+00       7.44446700e-11      1            tight
9       253x253     1.00000000e+00       7.66076875e-11      1            tight
10      253x253     1.00000000e+00       7.80591835e-11      1            tight
11      253x253     1.00000000e+00       7.87344190e-11      1            tight
12      253x253     1.00000000e+00       7.87783710e-11      1            tight
13      253x253     1.00000000e+00       7.80820098e-11      1            tight
14      253x253     1.00000000e+00       7.66027910e-11      1            tight
15      253x253     1.00000000e+00       7.57259284e-11      1            tight
16      253x253     1.00000000e+00       7.47487248e-11      1            tight
17      253x253     1.00000000e+00       7.42524520e-11      1            tight
18      253x253     1.00000000e+00       4.84155214e-11      1            tight
19      26x26       1.00000000e+00       2.75154580e-11      1            tight
20      22x22       1.00000000e+00       6.20521931e-11      1            tight
21      26x26       1.00000000e+00       2.25498811e-11      1            tight
22      22x22       1.00000000e+00       6.12300833e-11      1            tight
23      26x26       1.00000000e+00       2.20339705e-11      1            tight
24      26x26       1.00000000e+00       2.29912972e-11      1            tight
25      26x26       1.00000000e+00       2.85306038e-11      1            tight
26      26x26       1.00000000e+00       2.38713879e-11      1            tight
27      26x26       1.00000000e+00       2.36569900e-11      1            tight
28      22x22       1.00000000e+00       6.20960147e-11      1            tight
29      22x22       1.00000000e+00       5.86023834e-11      1            tight
30      22x22       1.00000000e+00       5.54156346e-11      1            tight
31      22x22       1.00000000e+00       4.84525655e-11      1            tight
32      22x22       1.00000000e+00       5.65975908e-11      1            tight
33      22x22       1.00000000e+00       5.71495186e-11      1            tight
34      22x22       1.00000000e+00       5.09541940e-11      1            tight
35      22x22       1.00000000e+00       5.78409240e-11      1            tight
36      22x22       1.00000000e+00       4.95255376e-11      1            tight
37      22x22       1.00000000e+00       6.04952401e-11      1            tight
38      22x22       1.00000000e+00       5.24934127e-11      1            tight
39      22x22       1.00000000e+00       5.16249920e-11      1            tight
40      22x22       1.00000000e+00       4.66059180e-11      1            tight
41      22x22       1.00000000e+00       4.34267796e-11      1            tight
42      22x22       1.00000000e+00       4.96381251e-11      1            tight
43      22x22       1.00000000e+00       4.33323260e-11      1            tight
44      22x22       1.00000000e+00       5.34694000e-11      1            tight
45      22x22       1.00000000e+00       4.64892306e-11      1            tight
46      22x22       1.00000000e+00       5.62532949e-11      1            tight
47      22x22       1.00000000e+00       5.09247023e-11      1            tight
48      22x22       1.00000000e+00       5.10863473e-11      1            tight
49      22x22       1.00000000e+00       4.76291076e-11      1            tight
50      22x22       1.00000000e+00       4.36716381e-11      1            tight
51      22x22       1.00000000e+00       4.35447087e-11      1            tight
52      22x22       1.00000000e+00       3.61749669e-11      1            tight
53      22x22       1.00000000e+00       4.78166562e-11      1            tight
54      22x22       1.00000000e+00       3.38591939e-11      1            tight
55      22x22       1.00000000e+00       5.50814599e-11      1            tight
56      22x22       1.00000000e+00       5.10514752e-11      1            tight
57      22x22       1.00000000e+00       5.20019042e-11      1            tight
58      22x22       1.00000000e+00       5.06809663e-11      1            tight
59      22x22       1.00000000e+00       4.36151707e-11      1            tight
60      22x22       1.00000000e+00       4.24669766e-11      1            tight
61      22x22       1.00000000e+00       3.67676367e-11      1            tight
62      22x22       1.00000000e+00       4.59228697e-11      1            tight
63      22x22       1.00000000e+00       3.59413354e-11      1            tight
64      22x22       1.00000000e+00       5.47366446e-11      1            tight
65      22x22       1.00000000e+00       5.20393783e-11      1            tight
66      22x22       1.00000000e+00       5.28514535e-11      1            tight
67      22x22       1.00000000e+00       5.22630149e-11      1            tight
68      22x22       1.00000000e+00       4.48716069e-11      1            tight
69      22x22       1.00000000e+00       4.32231884e-11      1            tight
70      22x22       1.00000000e+00       3.87252569e-11      1            tight
71      22x22       1.00000000e+00       4.60461333e-11      1            tight
72      22x22       1.00000000e+00       3.62637565e-11      1            tight
73      22x22       1.00000000e+00       5.54545059e-11      1            tight
74      22x22       1.00000000e+00       5.34922361e-11      1            tight
75      22x22       1.00000000e+00       5.41108394e-11      1            tight
76      22x22       1.00000000e+00       5.40289416e-11      1            tight
77      22x22       1.00000000e+00       4.69416504e-11      1            tight
78      22x22       1.00000000e+00       4.51803794e-11      1            tight
79      22x22       1.00000000e+00       4.09109619e-11      1            tight
80      22x22       1.00000000e+00       4.74692387e-11      1            tight
81      22x22       1.00000000e+00       3.83842467e-11      1            tight
82      22x22       1.00000000e+00       5.66683478e-11      1            tight
83      22x22       1.00000000e+00       5.49469939e-11      1            tight
84      22x22       1.00000000e+00       5.55411342e-11      1            tight
85      22x22       1.00000000e+00       5.57721747e-11      1            tight
86      22x22       1.00000000e+00       4.89072269e-11      1            tight
87      22x22       1.00000000e+00       4.73307966e-11      1            tight
88      22x22       1.00000000e+00       4.21385860e-11      1            tight
89      22x22       1.00000000e+00       4.93645965e-11      1            tight
90      22x22       1.00000000e+00       4.05641304e-11      1            tight
91      22x22       1.00000000e+00       5.79532752e-11      1            tight
92      22x22       1.00000000e+00       5.60132151e-11      1            tight
93      22x22       1.00000000e+00       5.69901748e-11      1            tight
94      22x22       1.00000000e+00       5.71656964e-11      1            tight
95      22x22       1.00000000e+00       5.07187985e-11      1            tight
96      22x22       1.00000000e+00       4.93017928e-11      1            tight
97      22x22       1.00000000e+00       4.28738270e-11      1            tight
98      22x22       1.00000000e+00       5.12413312e-11      1            tight
99      22x22       1.00000000e+00       4.23663175e-11      1            tight
100     22x22       1.00000000e+00       5.88668945e-11      1            tight
101     22x22       1.00000000e+00       5.67322110e-11      1            tight
102     22x22       1.00000000e+00       5.80881222e-11      1            tight
103     22x22       1.00000000e+00       5.81298892e-11      1            tight
104     22x22       1.00000000e+00       5.21347818e-11      1            tight
105     22x22       1.00000000e+00       5.07678635e-11      1            tight
106     22x22       1.00000000e+00       4.37879320e-11      1            tight
107     22x22       1.00000000e+00       5.26863326e-11      1            tight
108     22x22       1.00000000e+00       4.38385497e-11      1            tight
109     22x22       1.00000000e+00       5.94465595e-11      1            tight
110     22x22       1.00000000e+00       5.70104855e-11      1            tight
111     22x22       1.00000000e+00       5.87848360e-11      1            tight
112     22x22       1.00000000e+00       5.86746050e-11      1            tight
113     22x22       1.00000000e+00       5.31412971e-11      1            tight
114     22x22       1.00000000e+00       5.17687308e-11      1            tight
115     22x22       1.00000000e+00       4.39059274e-11      1            tight
116     22x22       1.00000000e+00       5.36944293e-11      1            tight
117     22x22       1.00000000e+00       4.46096290e-11      1            tight
118     22x22       1.00000000e+00       5.96489579e-11      1            tight
119     22x22       1.00000000e+00       5.69749261e-11      1            tight
120     22x22       1.00000000e+00       5.91196473e-11      1            tight
121     22x22       1.00000000e+00       5.88987235e-11      1            tight
122     22x22       1.00000000e+00       5.36496555e-11      1            tight
123     22x22       1.00000000e+00       5.22511986e-11      1            tight
124     22x22       1.00000000e+00       4.43069657e-11      1            tight
125     22x22       1.00000000e+00       5.41963981e-11      1            tight
126     22x22       1.00000000e+00       4.51502051e-11      1            tight
127     22x22       1.00000000e+00       5.95945420e-11      1            tight
128     22x22       1.00000000e+00       5.65436745e-11      1            tight
129     22x22       1.00000000e+00       5.92014476e-11      1            tight
130     22x22       1.00000000e+00       5.88827912e-11      1            tight
131     22x22       1.00000000e+00       5.37293132e-11      1            tight
132     22x22       1.00000000e+00       5.23209368e-11      1            tight
133     22x22       1.00000000e+00       4.39287034e-11      1            tight
134     22x22       1.00000000e+00       5.42854748e-11      1            tight
135     22x22       1.00000000e+00       4.50864313e-11      1            tight
136     22x22       1.00000000e+00       5.92379489e-11      1            tight
137     22x22       1.00000000e+00       5.55555734e-11      1            tight
138     22x22       1.00000000e+00       5.90969418e-11      1            tight
139     22x22       1.00000000e+00       5.84522170e-11      1            tight
140     22x22       1.00000000e+00       5.33377248e-11      1            tight
141     22x22       1.00000000e+00       5.19184207e-11      1            tight
142     22x22       1.00000000e+00       4.29704114e-11      1            tight
143     22x22       1.00000000e+00       5.38919245e-11      1            tight
144     22x22       1.00000000e+00       4.45258395e-11      1            tight
145     22x22       1.00000000e+00       5.87074528e-11      1            tight
146     22x22       1.00000000e+00       5.41681780e-11      1            tight
147     22x22       1.00000000e+00       5.86337108e-11      1            tight
148     22x22       1.00000000e+00       5.86513676e-11      1            tight
149     22x22       1.00000000e+00       5.25522362e-11      1            tight
150     22x22       1.00000000e+00       5.11167162e-11      1            tight
151     22x22       1.00000000e+00       4.13890091e-11      1            tight
152     22x22       1.00000000e+00       5.29440432e-11      1            tight
