block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999999963668995e-01,2.9799705720363957e-11,1,True,tight
1,253x253,9.9999999943201445e-01,8.8529203164852135e-11,1,True,tight
2,253x253,9.9999999941500861e-01,8.3063613364746164e-11,1,True,tight
3,253x253,9.9999999943753637e-01,6.8853262721431836e-11,1,True,tight
4,253x253,9.9999999947257090e-01,6.5921762255809675e-11,1,True,tight
5,253x253,9.9999999949855833e-01,6.6416202252825951e-11,1,True,tight
6,253x253,9.9999999951199303e-01,6.8625408291810487e-11,1,True,tight
7,253x253,9.9999999951671281e-01,7.1544880362636619e-11,1,True,tight
8,253x253,9.9999999951724128e-01,7.4444670006160374e-11,1,True,tight
9,253x253,9.9999999951685181e-01,7.6607687451559315e-11,1,True,tight
10,253x253,9.9999999951627827e-01,7.8059183455758539e-11,1,True,tight
11,253x253,9.9999999951615592e-01,7.8734419049799925e-11,1,True,tight
12,253x253,9.9999999951638852e-01,7.8778371046720901e-11,1,True,tight
13,253x253,9.9999999951724883e-01,7.8082009787380165e-11,1,True,tight
14,253x253,9.9999999951964147e-01,7.6602791024105026e-11,1,True,tight
15,253x253,9.9999999952214147e-01,7.5725928408668693e-11,1,True,tight
16,253x253,9.9999999952054863e-01,7.4748724819929625e-11,1,True,tight
17,253x253,9.9999999952974694e-01,7.4252451961565113e-11,1,True,tight
18,253x253,9.9999999958218155e-01,4.8415521386006966e-11,1,True,tight
19,26x26,9.9999999969884590e-01,2.7515457961146200e-11,1,True,tight
20,22x22,9.9999999959665564e-01,6.2052193067357758e-11,1,True,tight
21,26x26,9.9999999970883791e-01,2.2549881109013414e-11,1,True,tight
22,22x22,9.9999999961503772e-01,6.1230083309733665e-11,1,True,tight
23,26x26,9.9999999983852805e-01,2.2033970534216612e-11,1,True,tight
24,26x26,9.9999999983735899e-01,2.2991297210095263e-11,1,True,tight
25,26x26,9.9999999979047616e-01,2.8530603807102629e-11,1,True,tight
26,26x26,9.9999999983511356e-01,2.3871387908016124e-11,1,True,tight
27,26x26,9.9999999983125931e-01,2.3656990020812407e-11,1,True,tight
28,22x22,9.9999999959503150e-01,6.2096014669702159e-11,1,True,tight
29,22x22,9.9999999958589514e-01,5.8602383403661433e-11,1,True,tight
30,22x22,9.9999999963502784e-01,5.5415634604194725e-11,1,True,tight
31,22x22,9.9999999962263131e-01,4.8452565458139771e-11,1,True,tight
32,22x22,9.9999999975869724e-01,5.6597590768554143e-11,1,True,tight
33,22x22,9.9999999976116105e-01,5.7149518616027721e-11,1,True,tight
34,22x22,9.9999999972983566e-01,5.0954194044662519e-11,1,True,tight
35,22x22,9.9999999975739773e-01,5.7840924003587580e-11,1,True,tight
36,22x22,9.9999999976219700e-01,4.9525537577155034e-11,1,True,tight
37,22x22,9.9999999958142749e-01,6.0495240144789956e-11,1,True,tight
38,22x22,9.9999999959232888e-01,5.2493412676015827e-11,1,True,tight
39,22x22,9.9999999962811270e-01,5.1624991990732266e-11,1,True,tight
40,22x22,9.9999999963333164e-01,4.6605917981040455e-11,1,True,tight
41,22x22,9.9999999975723330e-01,4.3426779591866754e-11,1,True,tight
42,22x22,9.9999999975692255e-01,4.9638125136425108e-11,1,True,tight
43,22x22,9.9999999971804121e-01,4.3332325952922346e-11,1,True,tight
44,22x22,9.9999999974309040e-01,5.3469399971225585e-11,1,True,tight
45,22x22,9.9999999975877463e-01,4.6489230595349818e-11,1,True,tight
46,22x22,9.9999999959355634e-01,5.6253294943854110e-11,1,True,tight
47,22x22,9.9999999960869879e-01,5.0924702342139754e-11,1,True,tight
48,22x22,9.9999999962913910e-01,5.1086347330094559e-11,1,True,tight
49,22x22,9.9999999963381325e-01,4.7629107632779885e-11,1,True,tight
50,22x22,9.9999999976053966e-01,4.3671638063795405e-11,1,True,tight
51,22x22,9.9999999976753962e-01,4.3544708723829555e-11,1,True,tight
52,22x22,9.9999999973207143e-01,3.6174966944454351e-11,1,True,tight
53,22x22,9.9999999975178089e-01,4.7816656178682061e-11,1,True,tight
54,22x22,9.9999999977391851e-01,3.3859193894676340e-11,1,True,tight
55,22x22,9.9999999960749142e-01,5.5081459947673138e-11,1,True,tight
56,22x22,9.9999999962040842e-01,5.1051475153842429e-11,1,True,tight
57,22x22,9.9999999962625985e-01,5.2001904213590211e-11,1,True,tight
58,22x22,9.9999999963149300e-01,5.0680966275290097e-11,1,True,tight
59,22x22,9.9999999976357057e-01,4.3615170668017276e-11,1,True,tight
60,22x22,9.9999999977419141e-01,4.2466976622376453e-11,1,True,tight
61,22x22,9.9999999973362519e-01,3.6767636733463225e-11,1,True,tight
62,22x22,9.9999999976275578e-01,4.5922869744137660e-11,1,True,tight
63,22x22,9.9999999977679666e-01,3.5941335380291281e-11,1,True,tight
64,22x22,9.9999999961983876e-01,5.4736644570010016e-11,1,True,tight
65,22x22,9.9999999962720632e-01,5.2039378262565439e-11,1,True,tight
66,22x22,9.9999999963250075e-01,5.2851453470572351e-11,1,True,tight
67,22x22,9.9999999963600872e-01,5.2263014906636135e-11,1,True,tight
68,22x22,9.9999999976931386e-01,4.4871606889418644e-11,1,True,tight
69,22x22,9.9999999978255549e-01,4.3223188395901474e-11,1,True,tight
70,22x22,9.9999999973703868e-01,3.8725256885080412e-11,1,True,tight
71,22x22,9.9999999977393350e-01,4.6046133333298232e-11,1,True,tight
72,22x22,9.9999999978179166e-01,3.6263756537185277e-11,1,True,tight
73,22x22,9.9999999962638686e-01,5.5454505918890912e-11,1,True,tight
74,22x22,9.9999999962944319e-01,5.3492236058704012e-11,1,True,tight
75,22x22,9.9999999963720176e-01,5.4110839368913513e-11,1,True,tight
76,22x22,9.9999999963783315e-01,5.4028941559170975e-11,1,True,tight
77,22x22,9.9999999977366483e-01,4.6941650421142327e-11,1,True,tight
78,22x22,9.9999999978640397e-01,4.5180379449968584e-11,1,True,tight
79,22x22,9.9999999974232201e-01,4.0910961888359172e-11,1,True,tight
80,22x22,9.9999999977959797e-01,4.7469238682291558e-11,1,True,tight
81,22x22,9.9999999978506227e-01,3.8384246717076465e-11,1,True,tight
82,22x22,9.9999999962901986e-01,5.6668347816851019e-11,1,True,tight
83,22x22,9.9999999962979202e-01,5.4946993931068130e-11,1,True,tight
84,22x22,9.9999999963938935e-01,5.5541134187509784e-11,1,True,tight
85,22x22,9.9999999963799435e-01,5.5772174673723894e-11,1,True,tight
86,22x22,9.9999999977562193e-01,4.8907226871823399e-11,1,True,tight
87,22x22,9.9999999978725151e-01,4.7330796582705800e-11,1,True,tight
88,22x22,9.9999999974627984e-01,4.2138585968363741e-11,1,True,tight
89,22x22,9.9999999978163545e-01,4.9364596517207326e-11,1,True,tight
90,22x22,9.9999999978593268e-01,4.0564130374934934e-11,1,True,tight
91,22x22,9.9999999962963559e-01,5.7953275167949137e-11,1,True,tight
92,22x22,9.9999999962982022e-01,5.6013215142354750e-11,1,True,tight
93,22x22,9.9999999963990083e-01,5.6990174787700121e-11,1,True,tight
94,22x22,9.9999999963779462e-01,5.7165696432834506e-11,1,True,tight
95,22x22,9.9999999977619025e-01,5.0718798516661248e-11,1,True,tight
96,22x22,9.9999999978674570e-01,4.9301792782207463e-11,1,True,tight
97,22x22,9.9999999974920817e-01,4.2873827014656020e-11,1,True,tight
98,22x22,9.9999999978188225e-01,5.1241331184664202e-11,1,True,tight
99,22x22,9.9999999978575849e-01,4.2366317466742100e-11,1,True,tight
100,22x22,9.9999999962982389e-01,5.8866894538253976e-11,1,True,tight
101,22x22,9.9999999962979325e-01,5.6732210950085464e-11,1,True,tight
102,22x22,9.9999999964008013e-01,5.8088122225710601e-11,1,True,tight
103,22x22,9.9999999963747144e-01,5.8129889242812598e-11,1,True,tight
104,22x22,9.9999999977638709e-01,5.2134781787396591e-11,1,True,tight
105,22x22,9.9999999978619836e-01,5.0767863540391075e-11,1,True,tight
106,22x22,9.9999999975123555e-01,4.3787931984326052e-11,1,True,tight
107,22x22,9.9999999978166865e-01,5.2686332604733034e-11,1,True,tight
108,22x22,9.9999999978543530e-01,4.3838549692763449e-11,1,True,tight
109,22x22,9.9999999962992414e-01,5.9446559540839193e-11,1,True,tight
110,22x22,9.9999999962992381e-01,5.7010485476320195e-11,1,True,tight
111,22x22,9.9999999964032837e-01,5.8784835953183945e-11,1,True,tight
112,22x22,9.9999999963736541e-01,5.8674605000296989e-11,1,True,tight
113,22x22,9.9999999977652831e-01,5.3141297104382008e-11,1,True,tight
114,22x22,9.9999999978583765e-01,5.1768730810086605e-11,1,True,tight
115,22x22,9.9999999975354226e-01,4.3905927399274577e-11,1,True,tight
116,22x22,9.9999999978146015e-01,5.3694429347956331e-11,1,True,tight
117,22x22,9.9999999978556042e-01,4.4609629043256325e-11,1,True,tight
118,22x22,9.9999999963013575e-01,5.9648957941979369e-11,1,True,tight
119,22x22,9.9999999963008190e-01,5.6974926145665548e-11,1,True,tight
120,22x22,9.9999999964064090e-01,5.9119647319663271e-11,1,True,tight
121,22x22,9.9999999963733921e-01,5.8898723543613022e-11,1,True,tight
122,22x22,9.9999999977681286e-01,5.3649655507772023e-11,1,True,tight
123,22x22,9.9999999978583276e-01,5.2251198585843929e-11,1,True,tight
124,22x22,9.9999999975480036e-01,4.4306965690621041e-11,1,True,tight
125,22x22,9.9999999978144960e-01,5.4196398116564023e-11,1,True,tight
126,22x22,9.9999999978557585e-01,4.5150205053828923e-11,1,True,tight
127,22x22,9.9999999963035069e-01,5.9594542018940817e-11,1,True,tight
128,22x22,9.9999999963030684e-01,5.6543674523432577e-11,1,True,tight
129,22x22,9.9999999964097397e-01,5.9201447583250480e-11,1,True,tight
130,22x22,9.9999999963745945e-01,5.8882791209744346e-11,1,True,tight
131,22x22,9.9999999977728793e-01,5.3729313207969972e-11,1,True,tight
132,22x22,9.9999999978609921e-01,5.2320936840489100e-11,1,True,tight
133,22x22,9.9999999975598275e-01,4.3928703402389478e-11,1,True,tight
134,22x22,9.9999999978168741e-01,5.4285474841097408e-11,1,True,tight
135,22x22,9.9999999978587550e-01,4.5086431304128240e-11,1,True,tight
136,22x22,9.9999999963078767e-01,5.9237948910869782e-11,1,True,tight
137,22x22,9.9999999963128561e-01,5.5555573410410589e-11,1,True,tight
138,22x22,9.9999999964096487e-01,5.9096941781644649e-11,1,True,tight
139,22x22,9.9999999963789998e-01,5.8452217029287851e-11,1,True,tight
140,22x22,9.9999999977795750e-01,5.3337724784921950e-11,1,True,tight
141,22x22,9.9999999978666865e-01,5.1918420700022001e-11,1,True,tight
142,22x22,9.9999999975676623e-01,4.2970411363436445e-11,1,True,tight
143,22x22,9.9999999978220711e-01,5.3891924521151483e-11,1,True,tight
144,22x22,9.9999999978622867e-01,4.4525839545129112e-11,1,True,tight
145,22x22,9.9999999963108532e-01,5.8707452849680222e-11,1,True,tight
146,22x22,9.9999999963325781e-01,5.4168178009275926e-11,1,True,tight
147,22x22,9.9999999964125863e-01,5.8633710794464254e-11,1,True,tight
148,22x22,9.9999999963840502e-01,5.8651367637573361e-11,1,True,tight
149,22x22,9.9999999977939669e-01,5.2552236178873478e-11,1,True,tight
150,22x22,9.9999999978774790e-01,5.1116716183026194e-11,1,True,tight
151,22x22,9.9999999975742837e-01,4.1389009143022535e-11,1,True,tight
152,22x22,9.9999999978338794e-01,5.2944043231371698e-11,1,True,tight
153,22x22,9.9999999978711485e-01,4.3408413904023103e-11,1,True,tight
154,22x22,9.9999999963149377e-01,5.8304234327718693e-11,1,True,tight
155,22x22,9.9999999963393693e-01,5.4450177478720164e-11,1,True,tight
156,22x22,9.9999999964071618e-01,5.9204751085654587e-11,1,True,tight
157,22x22,9.9999999964152753e-01,5.6632013465564851e-11,1,True,tight
158,22x22,9.9999999978132204e-01,5.1802038497296808e-11,1,True,tight
159,22x22,9.9999999978907184e-01,5.0259201188841024e-11,1,True,tight
160,22x22,9.9999999976143106e-01,3.9388357083122573e-11,1,True,tight
161,22x22,9.9999999978457743e-01,5.2245186862627125e-11,1,True,tight
162,22x22,9.9999999978928178e-01,4.1822356363066755e-11,1,True,tight
163,22x22,9.9999999963245123e-01,5.7883647569539879e-11,1,True,tight
164,22x22,9.9999999963971842e-01,5.2613930163871233e-11,1,True,tight
165,22x22,9.9999999964289832e-01,5.6910084494377602e-11,1,True,tight
166,22x22,9.9999999964378983e-01,5.5707593288873352e-11,1,True,tight
167,22x22,9.9999999978691612e-01,5.0255525775383853e-11,1,True,tight
168,22x22,9.9999999979424925e-01,4.7777674962794570e-11,1,True,tight
169,22x22,9.9999999977125853e-01,3.2629058455186893e-11,1,True,tight
170,22x22,9.9999999978792709e-01,5.0166531360304728e-11,1,True,tight
171,22x22,9.9999999979583032e-01,3.8110159955574430e-11,1,True,tight
172,22x22,9.9999999963666031e-01,5.6999017301632882e-11,1,True,tight
173,22x22,9.9999999966494268e-01,4.0466010562779265e-11,1,True,tight
174,22x22,9.9999999964747610e-01,5.6201865586998267e-11,1,True,tight
175,22x22,9.9999999966795816e-01,3.9153614256458503e-11,1,True,tight
176,22x22,9.9999999979576937e-01,4.8819103918565134e-11,1,True,tight
177,22x22,9.9999999979820042e-01,4.7859733264362895e-11,1,True,tight
178,22x22,9.9999999976863629e-01,3.4853294279503841e-11,1,True,tight
179,22x22,9.9999999979248855e-01,4.9587964382374404e-11,1,True,tight
180,22x22,9.9999999979684395e-01,4.0631700290992231e-11,1,True,tight
181,22x22,9.9999999965242048e-01,4.3158401037913575e-11,1,True,tight
182,22x22,9.9999999964869890e-01,4.4535502626403131e-11,1,True,tight
183,22x22,9.9999999981925036e-01,3.4632047615506767e-11,1,True,tight
184,22x22,9.9999999982269028e-01,3.3843051190825546e-11,1,True,tight
185,22x22,9.9999999978502407e-01,2.7948114998057468e-11,1,True,tight
186,22x22,9.9999999982076992e-01,3.4537697244935585e-11,1,True,tight
187,22x22,9.9999999982012289e-01,2.6614823970329098e-11,1,True,tight
