block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999998858967387e-01,3.4446694617807845e-09,1,True,tight
1,253x253,9.9999997475518465e-01,1.2057746184568140e-08,1,True,tight
2,253x253,9.9999991005874467e-01,3.6590667071201751e-08,1,True,tight
3,253x253,9.9999988857544775e-01,3.8712150756141644e-08,1,True,tight
4,253x253,9.9999989909938047e-01,2.4530658141389582e-08,1,True,tight
5,253x253,9.9999984613755499e-01,3.9068890091384077e-08,1,True,tight
6,253x253,9.9999985629482391e-01,4.4582577452376094e-08,1,True,tight
7,253x253,9.9999987112110389e-01,3.6010190654416567e-08,1,True,tight
8,253x253,9.9999989657727006e-01,2.7452638365329084e-08,1,True,tight
9,253x253,9.9999990911644054e-01,1.9833952004918752e-08,1,True,tight
10,253x253,9.9999992025416740e-01,1.3672572480164042e-08,1,True,tight
11,253x253,9.9999992959776907e-01,1.0360949545274973e-08,1,True,tight
12,253x253,9.9999993708992707e-01,9.7484502239930357e-09,1,True,tight
13,253x253,9.9999994280914428e-01,9.5473320580304648e-09,1,True,tight
14,253x253,9.9999994693457395e-01,9.5440447690310514e-09,1,True,tight
15,253x253,9.9999994999150488e-01,9.5439742246459235e-09,1,True,tight
16,253x253,9.9999995250679785e-01,9.4476577116954915e-09,1,True,tight
17,253x253,9.9999995534628261e-01,9.2915392594650250e-09,1,True,tight
18,253x253,9.9999996072610964e-01,6.0212418986045703e-09,1,True,tight
19,26x26,9.9999998437358473e-01,3.4763904277574413e-09,1,True,tight
20,22x22,9.9999997472657709e-01,1.0429364801080674e-08,1,True,tight
21,26x26,9.9999994326605024e-01,1.3297441247273695e-08,1,True,tight
22,22x22,9.9999991737483396e-01,3.6964583692605814e-08,1,True,tight
23,26x26,9.9999999546970619e-01,7.6270210813761873e-10,1,True,tight
24,26x26,9.9999999464438072e-01,1.8336151108562430e-09,1,True,tight
25,26x26,5.6930675126519170e-01,2.3767193030656379e-02,24,False,not tight
26,26x26,9.9999999401562190e-01,2.0639000296527845e-09,1,True,tight
27,26x26,9.9999999393580352e-01,2.1056055504361384e-09,1,True,tight
28,22x22,9.9999996771794886e-01,1.4245935946353331e-08,1,True,tight
29,22x22,9.9999991781710540e-01,2.8659102177348971e-08,1,True,tight
30,22x22,8.0783850959942782e-01,5.1140903616159653e-02,3,False,not tight
31,22x22,7.2700030675591798e-01,1.1271324338907358e-01,5,False,not tight
32,22x22,9.9999998498952936e-01,8.1307118923013350e-09,1,True,tight
33,22x22,9.9999992646412394e-01,4.4205051486853055e-08,1,True,tight
34,22x22,1.4763277549089870e-01,7.1803382609117089e-02,21,False,not tight
35,22x22,9.9999998180707184e-01,1.0877126495332380e-08,1,True,tight
36,22x22,9.9999998790025724e-01,7.0440756487708785e-09,1,True,tight
37,22x22,9.9999994111049906e-01,2.1364922963142409e-08,1,True,tight
38,22x22,9.9999992314676556e-01,2.9911911297302931e-08,1,True,tight
39,22x22,9.9999996472485431e-01,1.4435037071870352e-08,1,True,tight
40,22x22,9.9999994367254508e-01,2.4316376606356150e-08,1,True,tight
41,22x22,9.9999997643536231e-01,1.1587829172545357e-08,1,True,tight
42,22x22,9.9999996537500335e-01,1.9306405254208667e-08,1,True,tight
43,22x22,9.9999995658158147e-01,2.1718029620069396e-08,1,True,tight
44,22x22,9.9999996773795241e-01,1.7503695639285694e-08,1,True,tight
45,22x22,9.9999995790099638e-01,1.9276206841584967e-08,1,True,tight
46,22x22,9.9999993769862805e-01,2.5866452034208838e-08,1,True,tight
47,22x22,9.9999993561608114e-01,2.0450303879128976e-08,1,True,tight
48,22x22,9.9999995551472387e-01,2.1588103793157391e-08,1,True,tight
49,22x22,9.9999995517561857e-01,1.6418091349015864e-08,1,True,tight
50,22x22,9.9999995451973767e-01,1.6272140257222231e-08,1,True,tight
51,22x22,9.9999996373040878e-01,1.6734049343482794e-08,1,True,tight
52,22x22,9.9999994571060602e-01,2.5189198435209911e-08,1,True,tight
53,22x22,9.9999995488387095e-01,1.9842578127718125e-08,1,True,tight
54,22x22,9.9999994286212368e-01,2.5336876210281492e-08,1,True,tight
55,22x22,9.9999994257945235e-01,1.7719554079860688e-08,1,True,tight
56,22x22,9.9999992044953290e-01,2.4068555132001647e-08,1,True,tight
57,22x22,9.9999994112539181e-01,2.1679594590420546e-08,1,True,tight
58,22x22,9.9999992393010850e-01,2.8740334651659417e-08,1,True,tight
59,22x22,9.9999992011450023e-01,3.1897552752974175e-08,1,True,tight
60,22x22,9.9999996488454745e-01,1.2232569774679553e-08,1,True,tight
61,22x22,9.9999993280170640e-01,2.4987900062936225e-08,1,True,tight
62,22x22,9.9999995142234888e-01,1.4728749749621819e-08,1,True,tight
63,22x22,9.9999993353595740e-01,2.2920663038317827e-08,1,True,tight
64,22x22,9.9999991487216511e-01,2.4218551630039007e-08,1,True,tight
65,22x22,9.9999991086567674e-01,3.7091956623207328e-08,1,True,tight
66,22x22,9.9999986648892969e-01,5.3016845226503722e-08,1,True,tight
67,22x22,9.9999986062937141e-01,6.4843020404312450e-08,1,True,tight
68,22x22,9.9999994093178379e-01,2.1225417205679155e-08,1,True,tight
69,22x22,9.9999995587107549e-01,1.7271891935478009e-08,1,True,tight
70,22x22,9.9999996485411646e-01,1.1046924962161374e-08,1,True,tight
71,22x22,9.9999993366446827e-01,2.0847176486553229e-08,1,True,tight
72,22x22,9.9999993373898433e-01,2.2451454703622325e-08,1,True,tight
73,22x22,9.9999991804142996e-01,3.3405520418929063e-08,1,True,tight
74,22x22,9.9999993456855019e-01,2.0497127010649294e-08,1,True,tight
75,22x22,9.9999993467559989e-01,3.1901266088535226e-08,1,True,tight
76,22x22,9.9999995042961964e-01,2.1797005329758249e-08,1,True,tight
77,22x22,9.9999992155423845e-01,3.5605362942788324e-08,1,True,tight
78,22x22,9.9999995433476208e-01,2.5613871154196626e-08,1,True,tight
79,22x22,9.9999995444428147e-01,2.5150892864360866e-08,1,True,tight
80,22x22,9.9999992768283796e-01,3.2339164644663312e-08,1,True,tight
81,22x22,9.9999988891669567e-01,4.7868433732313642e-08,1,True,tight
82,22x22,9.9999993288722822e-01,2.2594898535235986e-08,1,True,tight
83,22x22,9.9999994711784101e-01,1.5557208044762219e-08,1,True,tight
84,22x22,9.9999994751480437e-01,2.2554365442530128e-08,1,True,tight
85,22x22,9.9999996079192588e-01,1.6310147245570838e-08,1,True,tight
86,22x22,9.9999994645133106e-01,2.1169266910554179e-08,1,True,tight
87,22x22,9.9999996892337339e-01,1.1377669146485800e-08,1,True,tight
88,22x22,9.9999997228678794e-01,1.0432128618457773e-08,1,True,tight
89,22x22,9.9999994542762571e-01,1.9112883484078230e-08,1,True,tight
90,22x22,9.9999994518888236e-01,2.0064064262822264e-08,1,True,tight
91,22x22,9.9999994513754376e-01,1.6907936514716687e-08,1,True,tight
