k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,8.0336587855018049e-01,5.9548573864036891e-01,-5.9548573864036891e-01,8.0336587855018049e-01,3.2378522656259168e-01,-9.4613060768781942e-01,9.4613060768781942e-01,3.2378522656259168e-01,8.7272755611175323e-01,-4.8820755069053967e-01,4.8820755069053967e-01,8.7272755611175323e-01,5.0000000254594268e-01,-8.6602540216836077e-01,8.6602540216836077e-01,5.0000000254594268e-01,-6.3787014281722443e-01,1.2410688196333979e+00,-3.6547267060834024e+01,7.1108005450276494e+01,5.1003472283488072e-01,2.9222837023563379e+01,1.0471975481837077e+00,5.9999999827374118e+01,nan,nan,nan,nan,nan,3.6377943202982047e-10,3.6216412090832643e-10,-2.5723079222217393e-10,-2.5608881681904450e-10,3.5631215080095195e-10,-2.5195079356166161e-10,3.5805958520283509e-10,-2.5318636076576695e-10
1.0000000000000000e+00,9.9184017390938095e-01,1.2748752552050355e-01,-1.2748752552050355e-01,9.9184017390938095e-01,-6.5748052600477958e-01,-7.5347153740020578e-01,7.5347153740020578e-01,-6.5748052600477958e-01,7.5138178585498583e-01,-6.5986772230599777e-01,6.5986772230599777e-01,7.5138178585498583e-01,5.6765129926776536e-01,-8.2326909132528669e-01,8.2326909132528669e-01,5.6765129926776536e-01,-1.2783541997901154e-01,2.2882663678161497e+00,-7.3244300370797246e+00,1.3110800527759585e+02,7.2064270175802247e-01,4.1289785347639601e+01,9.6714618053914347e-01,5.5413394317090471e+01,-9.9221459134912371e-01,3.9999999916632710e+01,1.1901255795693901e+01,-1.2643053681458365e+01,8.3191814077503636e+00,3.6213476017934902e-10,3.5673348511223252e-10,-2.5606783360387908e-10,-2.5224877742147100e-10,1.3351121072986699e-09,-9.4406682471515069e-10,8.0724082082397253e-09,-5.7080545845522579e-09
2.0000000000000000e+00,8.2937554413186088e-01,-5.5869151222032998e-01,5.5869151222032998e-01,8.2937554413186088e-01,-9.9352950297678011e-01,1.1357429763176494e-01,-1.1357429763176494e-01,-9.9352950297678011e-01,7.2792571420400987e-01,-6.8565600035382979e-01,6.8565600035382979e-01,7.2792571420400987e-01,5.0000001225382040e-01,-8.6602538738305146e-01,8.6602538738305146e-01,5.0000001225382040e-01,5.9280728214845513e-01,-3.0277727592554715e+00,3.3965355331727466e+01,-1.7347860043001839e+02,7.5550450992411544e-01,4.3287219821751435e+01,1.0471975323837843e+00,5.9999998922105192e+01,-3.7257186524336852e+01,3.9999999971814781e+01,2.3781270766640926e+01,-7.8771341925963654e+00,1.1722708084224058e+01,1.3702888512661381e-09,7.9650820260784621e-09,-9.6894048340345762e-10,-5.6321634023248635e-09,5.3448378581767983e-09,-3.7793710383482448e-09,2.2845510129500559e-08,-1.6154215187746956e-08
3.0000000000000000e+00,2.2065359711460064e-01,-9.7535223579858754e-01,9.7535223579858754e-01,2.2065359711460064e-01,-3.9840653267182580e-01,9.1720892119109299e-01,-9.1720892119109299e-01,-3.9840653267182580e-01,8.4392603703516822e-01,-5.3645953788996470e-01,5.3645953788996470e-01,8.4392603703516822e-01,8.3285093902598306e-01,-5.5349730604529090e-01,5.5349730604529090e-01,8.3285093902598306e-01,1.3483117924107038e+00,-1.9805752221520179e+00,7.7252575172852502e+01,-1.1347860123749605e+02,5.6623626283796324e-01,3.2442948067875669e+01,5.8655762011790791e-01,3.3607276073993951e+01,-3.0755999684452746e+01,1.3005852295019872e+01,8.2301951990079765e+00,-5.7481852654578622e+00,-3.6012707688145227e+00,8.7724855084811556e-09,4.1877528981363546e-08,-6.2030840464188941e-09,-2.9611884833080637e-08,1.1626251725892300e-08,-8.2210013241379443e-09,6.4437430186093266e-08,-4.5564143902332432e-08
4.0000000000000000e+00,-3.3702169628312639e-01,-9.4149687094705303e-01,9.4149687094705303e-01,-3.3702169628312639e-01,1.7585942175375469e-01,9.8441527100968185e-01,-9.8441527100968185e-01,1.7585942175375469e-01,9.5585060732861182e-01,-2.9385304018966352e-01,2.9385304018966352e-01,9.5585060732861182e-01,9.8925151663849287e-01,1.4622383864055227e-01,-1.4622383864055227e-01,9.8925151663849287e-01,1.9145480584337200e+00,-1.3940175955599585e+00,1.0969552342321828e+02,-7.9871324792560557e+01,2.9825536182720025e-01,1.7088773449845856e+01,-1.4674999759607624e-01,-8.4081555058101447e+00,-1.3408277430389868e+01,1.1241126066165014e+01,8.0709771248095592e+00,-1.6225770166316117e+01,-1.4527602886974435e+01,2.5783025706694879e-08,5.3716596534429450e-08,-1.8231352205688722e-08,-3.7983369782779164e-08,1.0240060036149140e-08,-7.2408159468295707e-09,3.6545630804671119e-08,-2.5841663475745236e-08
5.0000000000000000e+00,-5.9880411702756298e-01,-8.0089549797711779e-01,8.0089549797711779e-01,-5.9880411702756298e-01,3.0024224534710611e-02,9.9954915227124952e-01,-9.9954915227124952e-01,3.0024224534710611e-02,9.7386873105399940e-01,-2.2711161654936174e-01,2.2711161654936174e-01,9.7386873105399940e-01,7.9332284641705630e-01,6.0880115005886604e-01,-6.0880115005886604e-01,7.9332284641705630e-01,2.2128034298452066e+00,-1.5407675889467443e+00,1.2678429742220328e+02,-8.8279480057196110e+01,2.2911076727452973e-01,1.3127080005834571e+01,-6.5454854582065514e-01,-3.7502869161948915e+01,7.7235894497274398e+00,2.8734251875009420e+01,-8.5397107430166237e+00,-2.3701114733818670e+01,-1.5572135097479407e+01,4.3488234079620614e-08,5.3930914940086016e-08,-3.0750825219527655e-08,-3.8134915669729708e-08,1.1743076025373124e-08,-8.3036086895305061e-09,2.9754688177124873e-08,-2.1039741726625039e-08
6.0000000000000000e+00,-7.6504928463035182e-01,-6.4397170035780960e-01,6.4397170035780960e-01,-7.6504928463035182e-01,-5.8470777581244782e-01,8.1124397038572060e-01,-8.1124397038572060e-01,-5.8470777581244782e-01,9.2766224090981630e-01,-3.7342034563281762e-01,3.7342034563281762e-01,9.2766224090981630e-01,6.8740560928506667e-01,7.2627370240216327e-01,-7.2627370240216327e-01,6.8740560928506667e-01,2.4419142105183997e+00,-2.1953161338772009e+00,1.3991137819572472e+02,-1.2578234916814041e+02,3.8269335861184417e-01,2.1926714296145168e+01,-8.1288551736345949e-01,-4.6574909372234629e+01,-1.8045476572976820e+00,1.2036593441183033e+01,-6.9626850796895710e+00,-1.2823423548353188e+00,-3.5347306850446940e+00,5.8300753878598309e-08,5.2916014004695018e-08,-4.1224858304822476e-08,-3.7417272280571012e-08,1.7334927816061495e-08,-1.2257644899094089e-08,5.3064800519348023e-08,-3.7522480345053566e-08
7.0000000000000000e+00,-9.5017947959382765e-01,-3.1170324804313820e-01,3.1170324804313820e-01,-9.5017947959382765e-01,-9.9111657895001937e-01,1.3299577517502281e-01,-1.3299577517502281e-01,-9.9111657895001937e-01,9.8455997831016151e-01,-1.7504752963532871e-01,1.7504752963532871e-01,9.8455997831016151e-01,9.6736104166193804e-01,2.5340201410035168e-01,-2.5340201410035168e-01,9.6736104166193804e-01,2.8246075861101709e+00,-3.0082016522647552e+00,1.6183809346474806e+02,-1.7235725859905136e+02,1.7595404397908651e-01,1.0081424108260931e+01,-2.5619544715272702e-01,-1.4678917852318182e+01,3.0315545555912986e+00,-2.2418532619386490e+01,5.0249039772676838e+00,2.4966628269271784e+01,8.0912731290908084e+00,5.8998388743011009e-08,7.1723261795871621e-08,-4.1718160814774308e-08,-5.0716004840190010e-08,1.6232998068768868e-08,-1.1478462957903446e-08,4.8542336582644351e-08,-3.4324615483249943e-08
8.0000000000000000e+00,-9.9007158061441825e-01,-1.4056395924095147e-01,1.4056395924095147e-01,-9.9007158061441825e-01,-9.9246899468171335e-01,-1.2249600892117371e-01,1.2249600892117371e-01,-9.9246899468171335e-01,9.9903892657612792e-01,-4.3831661514486406e-02,4.3831661514486406e-02,9.9903892657612792e-01,9.9999410173557379e-01,-3.4311411813588164e-03,3.4311411813588164e-03,9.9999410173557379e-01,3.0005616445355332e+00,3.0187882083868631e+00,1.7191951840071960e+02,1.7296382358442654e+02,4.3845708856026344e-02,2.5121740672096862e+00,3.4311479544803253e-03,1.9659029667666814e-01,6.1962650902046290e+00,1.4370731232917306e+01,1.8412008533851881e-01,-6.2948548907027133e+00,2.6173617005126570e+00,5.4620004654796950e-08,3.1669690618165385e-08,-3.8622175568825412e-08,-2.2393853105207029e-08,1.2211023555592811e-08,-8.6344974503660410e-09,3.3607733773513965e-08,-2.3764256451563881e-08
9.0000000000000000e+00,-9.9528120267880560e-01,-9.7032369956294121e-02,9.7032369956294121e-02,-9.9528120267880560e-01,-9.9288345499118946e-01,-1.1908998118521753e-01,1.1908998118521753e-01,-9.9288345499118946e-01,9.9980340766840015e-01,-1.9827726312116992e-02,1.9827726312116992e-02,9.9980340766840015e-01,9.9948448125764644e-01,-3.2105311182571782e-02,3.2105311182571782e-02,9.9948448125764644e-01,3.0444073680867501e+00,3.0222193618507420e+00,1.7443169330990168e+02,1.7316041419676847e+02,1.9829025788763024e-02,1.1361194895521896e+00,3.2110829505475558e-02,1.8398150073279058e+00,2.1401406997019028e+00,1.9242652941065952e+01,-9.5122375091247113e-01,-9.6067206382205690e+00,3.3877551254966431e-01,6.6149691062707448e-08,2.9961617884680115e-08,-4.6774895068324440e-08,-2.1186063237088604e-08,1.0301056165553430e-08,-7.2839465570240236e-09,2.9301095923750309e-08,-2.0719003623881349e-08
1.0000000000000000e+01,-9.9700947688617325e-01,-7.7279119500915650e-02,7.7279119500915650e-02,-9.9700947688617325e-01,-9.9619503660258357e-01,-8.7151754151447020e-02,8.7151754151447020e-02,-9.9619503660258357e-01,9.9988400670631883e-01,-1.5230445341712773e-02,1.5230445341712773e-02,9.9988400670631883e-01,9.9972522341872083e-01,-2.3440508275016685e-02,2.3440508275016685e-02,9.9972522341872083e-01,3.0642364057729421e+00,3.0543301939116803e+00,1.7556781348112634e+02,1.7500022935051362e+02,1.5231034279395480e-02,8.7267398182844214e-01,2.3442655636705195e-02,1.3431652285617774e+00,1.1120549101790613e+00,1.9442841248667293e+01,-8.8408593827200210e-01,-9.6661871554661261e+00,-9.1360843593888671e-02,5.7541977337210403e-08,2.9410979315499028e-08,-4.0688322378024111e-08,-2.0796703026348951e-08,9.4294262455219509e-09,-6.6676112409069788e-09,2.8612648219845727e-08,-2.0232197583958111e-08
1.1000000000000000e+01,-9.9807083377977479e-01,-6.2085248440891264e-02,6.2085248440891264e-02,-9.9807083377977479e-01,-9.9796419773681821e-01,-6.3776487156870343e-02,6.3776487156870343e-02,-9.9796419773681821e-01,9.9992810993015957e-01,-1.1990372589879677e-02,1.1990372589879677e-02,9.9992810993015957e-01,9.9987434537740949e-01,-1.5851632555201403e-02,1.5851632555201403e-02,9.9987434537740949e-01,3.0794674493833245e+00,3.0777728519672727e+00,1.7644048799758096e+02,1.7634339471766742e+02,1.1990659951445279e-02,6.8701420879435515e-01,1.5852296633675288e-02,9.0826969269903646e-01,8.6071836705787907e-01,1.9517519109790410e+01,-6.9961040012649578e-01,-9.7269529256584981e+00,-1.0216326904217586e-01,4.6222407767537035e-08,2.7890325614135797e-08,-3.2684178030706335e-08,-1.9721438260233981e-08,8.3956974679080250e-09,-5.9366546123484909e-09,2.7154925158805132e-08,-1.9201431666893143e-08
1.2000000000000000e+01,-9.9874351465607147e-01,-5.0113537158234155e-02,5.0113537158234155e-02,-9.9874351465607147e-01,-9.9884977056011348e-01,-4.7949109677526885e-02,4.7949109677526885e-02,-9.9884977056011348e-01,9.9996125575013428e-01,-8.8023720147841628e-03,8.8023720147841628e-03,9.9996125575013428e-01,9.9993733546038099e-01,-1.1194052981374474e-02,1.1194052981374474e-02,9.9993733546038099e-01,3.0914581164785724e+00,3.0936251509908859e+00,1.7712750261568505e+02,1.7725166454729981e+02,8.8024857123709475e-03,5.0434528054306316e-01,1.1194286879026934e-02,6.4138539282691764e-01,7.0892743498324629e-01,1.9558891519466695e+01,-5.5000484496027602e-01,-9.7624041576862268e+00,-7.9453049475892962e-02,3.5816270573533633e-08,2.6492662279357133e-08,-2.5325927799357828e-08,-1.8733141038396184e-08,7.4182966993048541e-09,-5.2455277899099428e-09,2.5922879180304202e-08,-1.8330243767294974e-08
