block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999996668051305e-01,1.3966572566296350e-08,1,True,tight
1,253x253,9.9999988557358943e-01,4.1125330803210108e-08,1,True,tight
2,253x253,9.9999984111824736e-01,4.1658850988138327e-08,1,True,tight
3,253x253,9.9999983237132506e-01,4.1073386837668922e-08,1,True,tight
4,253x253,9.9999973305631296e-01,6.6676409002605720e-08,1,True,tight
5,253x253,9.9999976273160296e-01,6.4100123348825487e-08,1,True,tight
6,253x253,9.9999977625519409e-01,5.4957757151896625e-08,1,True,tight
7,253x253,9.9999981307974906e-01,4.4610436984076916e-08,1,True,tight
8,253x253,9.9999983191612229e-01,3.3423997374356611e-08,1,True,tight
9,253x253,9.9999984857368629e-01,2.3693281751435961e-08,1,True,tight
10,253x253,9.9999986304076594e-01,1.8694338561134000e-08,1,True,tight
11,253x253,9.9999987514633504e-01,1.7955435839939795e-08,1,True,tight
12,253x253,9.9999988455477884e-01,1.7744727497353742e-08,1,True,tight
13,253x253,9.9999989136794409e-01,1.7766300503098496e-08,1,True,tight
14,253x253,9.9999989625842711e-01,1.7872456656125703e-08,1,True,tight
15,253x253,9.9999990006786155e-01,1.7959275688938778e-08,1,True,tight
16,253x253,9.9999990378183901e-01,1.7883390747529185e-08,1,True,tight
17,253x253,9.9999990902963998e-01,1.7724477919786100e-08,1,True,tight
18,253x253,9.9999992005249327e-01,1.1527504405602225e-08,1,True,tight
19,26x26,9.9999994700279404e-01,1.5568866176562210e-08,1,True,tight
20,22x22,9.9999988854611932e-01,3.4157787153159871e-08,1,True,tight
21,26x26,7.3060972385359246e-01,2.3751959677741977e-02,24,False,not tight
22,22x22,6.6058913990489798e-01,9.7469124896688811e-02,16,False,not tight
23,26x26,9.9999997882041880e-01,8.0658845974953605e-09,1,True,tight
24,26x26,9.9999988098891024e-01,4.8131653928224949e-08,1,True,tight
25,26x26,2.2595380241674504e-01,3.9977295775203515e-02,25,False,not tight
26,26x26,9.9999997391429718e-01,1.1716286849269434e-08,1,True,tight
27,26x26,9.9999998174041549e-01,8.4120824601584646e-09,1,True,tight
28,22x22,9.9999992082728495e-01,2.5741208813704039e-08,1,True,tight
29,22x22,9.9999988733414458e-01,3.2671403989695141e-08,1,True,tight
30,22x22,9.9999994970355754e-01,1.3135917118095692e-08,1,True,tight
31,22x22,9.9999991801298016e-01,2.5489473209905643e-08,1,True,tight
32,22x22,9.9999997400345508e-01,8.8852920137574829e-09,1,True,tight
33,22x22,9.9999994716810814e-01,2.5271672642149433e-08,1,True,tight
34,22x22,9.9999994672233350e-01,2.4588686834290007e-08,1,True,tight
35,22x22,9.9999996090953613e-01,1.8381256687730634e-08,1,True,tight
36,22x22,9.9999995087072757e-01,2.0952173131583647e-08,1,True,tight
37,22x22,9.9999991158451640e-01,2.7838064398258088e-08,1,True,tight
38,22x22,9.9999989215883511e-01,3.2232144158124574e-08,1,True,tight
39,22x22,9.9999993909153140e-01,2.1902593875999208e-08,1,True,tight
40,22x22,9.9999992556136319e-01,2.6048295115750934e-08,1,True,tight
41,22x22,9.9999994067224507e-01,1.6468584901908172e-08,1,True,tight
42,22x22,9.9999994793475899e-01,2.0235119028535184e-08,1,True,tight
43,22x22,9.9999992760695067e-01,2.5649689023130433e-08,1,True,tight
44,22x22,9.9999993987698643e-01,2.1826794934915548e-08,1,True,tight
45,22x22,9.9999992941930360e-01,2.3836091839416875e-08,1,True,tight
46,22x22,9.9999990406243400e-01,2.9182264503606917e-08,1,True,tight
47,22x22,9.9999986229330262e-01,4.2075178111806630e-08,1,True,tight
48,22x22,9.9999990011174733e-01,3.3441258959061668e-08,1,True,tight
49,22x22,9.9999986935748153e-01,4.3860298767975351e-08,1,True,tight
50,22x22,9.9999986099403715e-01,4.3527406241911922e-08,1,True,tight
51,22x22,9.9999994998345898e-01,1.8160373126116653e-08,1,True,tight
52,22x22,9.9999987403282675e-01,4.4124160679487312e-08,1,True,tight
53,22x22,9.9999992546246752e-01,2.1803631737256964e-08,1,True,tight
54,22x22,9.9999988937226048e-01,3.5408744721329804e-08,1,True,tight
55,22x22,9.9999984889627314e-01,4.5786085161368427e-08,1,True,tight
56,22x22,9.9999984876998216e-01,5.4618517708400675e-08,1,True,tight
57,22x22,9.9999976874650265e-01,7.6004687027012027e-08,1,True,tight
58,22x22,9.9999976460091689e-01,9.5388790751888304e-08,1,True,tight
59,22x22,9.9999988681926344e-01,3.9697830995091641e-08,1,True,tight
60,22x22,9.9999992692152762e-01,3.3060939252657260e-08,1,True,tight
61,22x22,9.9999993604162596e-01,2.4124207224754136e-08,1,True,tight
62,22x22,9.9999988630366976e-01,3.7930178096590185e-08,1,True,tight
63,22x22,9.9999989310442339e-01,3.5422454089875427e-08,1,True,tight
64,22x22,9.9999986001173236e-01,4.9316447929751614e-08,1,True,tight
65,22x22,9.9999988143419682e-01,3.2141821114946451e-08,1,True,tight
66,22x22,9.9999988973850507e-01,4.7345418296913356e-08,1,True,tight
67,22x22,9.9999991057184812e-01,3.3152300991510385e-08,1,True,tight
68,22x22,9.9999986811280372e-01,5.4375720188312411e-08,1,True,tight
69,22x22,9.9999992618869316e-01,3.4659465848171458e-08,1,True,tight
70,22x22,9.9999992722327724e-01,3.0568768454596858e-08,1,True,tight
71,22x22,9.9999988171721321e-01,4.7026366610183051e-08,1,True,tight
72,22x22,9.9999981769158097e-01,7.2024081948186085e-08,1,True,tight
73,22x22,9.9999987916381872e-01,3.5381158768099173e-08,1,True,tight
74,22x22,9.9999989939130385e-01,2.6140918247921391e-08,1,True,tight
75,22x22,9.9999990741569755e-01,3.4223258186627594e-08,1,True,tight
76,22x22,9.9999992581395025e-01,2.6333908321954907e-08,1,True,tight
77,22x22,9.9999990554765772e-01,3.3461482075427985e-08,1,True,tight
78,22x22,9.9999994260785763e-01,1.8262524748602891e-08,1,True,tight
79,22x22,9.9999995186740920e-01,1.4195954577877270e-08,1,True,tight
80,22x22,9.9999990525751492e-01,3.0151124068427209e-08,1,True,tight
81,22x22,9.9999990703905428e-01,3.0838194714638425e-08,1,True,tight
82,22x22,9.9999989683115409e-01,2.8368772756967664e-08,1,True,tight
83,22x22,9.9999990795509408e-01,2.1358529410798256e-08,1,True,tight
84,22x22,9.9999992425068640e-01,2.5850659376370148e-08,1,True,tight
85,22x22,9.9999993257200004e-01,2.0150405775160718e-08,1,True,tight
