Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 25
Minimum dominant weight: 2.2595380e-01
Maximum second weight: 9.7469125e-02
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
45      22x22       9.99999929e-01       2.38360918e-08      1            tight
46      22x22       9.99999904e-01       2.91822645e-08      1            tight
47      22x22       9.99999862e-01       4.20751781e-08      1            tight
48      22x22       9.99999900e-01       3.34412590e-08      1            tight
49      22x22       9.99999869e-01       4.38602988e-08      1            tight
50      22x22       9.99999861e-01       4.35274062e-08      1            tight
51      22x22       9.99999950e-01       1.81603731e-08      1            tight
52      22x22       9.99999874e-01       4.41241607e-08      1            tight
53      22x22       9.99999925e-01       2.18036317e-08      1            tight
54      22x22       9.99999889e-01       3.54087447e-08      1            tight
55      22x22       9.99999849e-01       4.57860852e-08      1            tight
56      22x22       9.99999849e-01       5.46185177e-08      1            tight
57      22x22       9.99999769e-01       7.60046870e-08      1            tight
58      22x22       9.99999765e-01       9.53887908e-08      1            tight
59      22x22       9.99999887e-01       3.96978310e-08      1            tight
60      22x22       9.99999927e-01       3.30609393e-08      1            tight
61      22x22       9.99999936e-01       2.41242072e-08      1            tight
62      22x22       9.99999886e-01       3.79301781e-08      1            tight
63      22x22       9.99999893e-01       3.54224541e-08      1            tight
64      22x22       9.99999860e-01       4.93164479e-08      1            tight
65      22x22       9.99999881e-01       3.21418211e-08      1            tight
66      22x22       9.99999890e-01       4.73454183e-08      1            tight
67      22x22       9.99999911e-01       3.31523010e-08      1            tight
68      22x22       9.99999868e-01       5.43757202e-08      1            tight
69      22x22       9.99999926e-01       3.46594658e-08      1            tight
70      22x22       9.99999927e-01       3.05687685e-08      1            tight
71      22x22       9.99999882e-01       4.70263666e-08      1            tight
72      22x22       9.99999818e-01       7.20240819e-08      1            tight
73      22x22       9.99999879e-01       3.53811588e-08      1            tight
74      22x22       9.99999899e-01       2.61409182e-08      1            tight
75      22x22       9.99999907e-01       3.42232582e-08      1            tight
76      22x22       9.99999926e-01       2.63339083e-08      1            tight
77      22x22       9.99999906e-01       3.34614821e-08      1            tight
78      22x22       9.99999943e-01       1.82625247e-08      1            tight
79      22x22       9.99999952e-01       1.41959546e-08      1            tight
80      22x22       9.99999905e-01       3.01511241e-08      1            tight
81      22x22       9.99999907e-01       3.08381947e-08      1            tight
82      22x22       9.99999897e-01       2.83687728e-08      1            tight
83      22x22       9.99999908e-01       2.13585294e-08      1            tight
84      22x22       9.99999924e-01       2.58506594e-08      1            tight
85      22x22       9.99999933e-01       2.01504058e-08      1            tight
86      22x22       9.99999923e-01       2.66111810e-08      1            tight
87      22x22       9.99999954e-01       1.14260185e-08      1            tight
88      22x22       9.99999952e-01       8.68561534e-09      1            tight
89      22x22       9.99999924e-01       2.13142419e-08      1            tight
90      22x22       9.99999921e-01       2.36328058e-08      1            tight
91      22x22       9.99999906e-01       2.20478967e-08      1            tight
92      22x22       9.99999916e-01       1.58836020e-08      1            tight
93      22x22       9.99999933e-01       1.86457175e-08      1            tight
94      22x22       9.99999940e-01       1.39273721e-08      1            tight
95      22x22       9.99999930e-01       2.07423093e-08      1            tight
96      22x22       9.99999954e-01       1.10880197e-08      1            tight
97      22x22       9.99999948e-01       1.07369597e-08      1            tight
98      22x22       9.99999931e-01       1.70242097e-08      1            tight
99      22x22       9.99999927e-01       1.91937777e-08      1            tight
100     22x22       9.99999914e-01       1.59095535e-08      1            tight
101     22x22       9.99999924e-01       1.26534759e-08      1            tight
102     22x22       9.99999940e-01       1.27613266e-08      1            tight
103     22x22       9.99999946e-01       9.98098258e-09      1            tight
104     22x22       9.99999937e-01       1.48397112e-08      1            tight
105     22x22       9.99999954e-01       1.07206416e-08      1            tight
106     22x22       9.99999947e-01       1.08058334e-08      1            tight
107     22x22       9.99999936e-01       1.39304392e-08      1            tight
108     22x22       9.99999932e-01       1.51065842e-08      1            tight
109     22x22       9.99999922e-01       1.33591010e-08      1            tight
110     22x22       9.99999930e-01       1.19818812e-08      1            tight
111     22x22       9.99999946e-01       9.89650203e-09      1            tight
112     22x22       9.99999951e-01       8.67871304e-09      1            tight
113     22x22       9.99999944e-01       1.06872350e-08      1            tight
114     22x22       9.99999955e-01       1.04265360e-08      1            tight
115     22x22       9.99999948e-01       9.09382502e-09      1            tight
116     22x22       9.99999941e-01       1.24064878e-08      1            tight
117     22x22       9.99999938e-01       1.15032678e-08      1            tight
118     22x22       9.99999928e-01       1.26845155e-08      1            tight
119     22x22       9.99999934e-01       1.17824270e-08      1            tight
120     22x22       9.99999950e-01       9.24394806e-09      1            tight
121     22x22       9.99999954e-01       8.42288095e-09      1            tight
122     22x22       9.99999949e-01       8.77282633e-09      1            tight
123     22x22       9.99999956e-01       1.01834212e-08      1            tight
124     22x22       9.99999951e-01       8.97378328e-09      1            tight
125     22x22       9.99999945e-01       1.18384723e-08      1            tight
126     22x22       9.99999944e-01       1.05617424e-08      1            tight
127     22x22       9.99999932e-01       1.23147367e-08      1            tight
128     22x22       9.99999937e-01       1.17351664e-08      1            tight
129     22x22       9.99999953e-01       8.99816818e-09      1            tight
130     22x22       9.99999956e-01       8.37278206e-09      1            tight
131     22x22       9.99999954e-01       7.78718199e-09      1            tight
132     22x22       9.99999958e-01       1.00495079e-08      1            tight
133     22x22       9.99999954e-01       8.80361151e-09      1            tight
134     22x22       9.99999948e-01       1.16067782e-08      1            tight
135     22x22       9.99999948e-01       1.02298299e-08      1            tight
136     22x22       9.99999936e-01       1.21649840e-08      1            tight
137     22x22       9.99999939e-01       1.17427660e-08      1            tight
138     22x22       9.99999955e-01       8.92101042e-09      1            tight
139     22x22       9.99999957e-01       8.36688513e-09      1            tight
140     22x22       9.99999957e-01       7.11109026e-09      1            tight
141     22x22       9.99999959e-01       1.00274669e-08      1            tight
142     22x22       9.99999956e-01       8.61624764e-09      1            tight
143     22x22       9.99999951e-01       1.15118530e-08      1            tight
144     22x22       9.99999952e-01       1.00278149e-08      1            tight
145     22x22       9.99999938e-01       1.21026326e-08      1            tight
146     22x22       9.99999941e-01       1.17322724e-08      1            tight
147     22x22       9.99999957e-01       8.90632256e-09      1            tight
148     22x22       9.99999958e-01       8.33930061e-09      1            tight
149     22x22       9.99999959e-01       6.98830512e-09      1            tight
150     22x22       9.99999961e-01       1.00473402e-08      1            tight
151     22x22       9.99999958e-01       8.43105030e-09      1            tight
152     22x22       9.99999953e-01       1.14793002e-08      1            tight
153     22x22       9.99999954e-01       9.88860385e-09      1            tight
154     22x22       9.99999940e-01       1.20406843e-08      1            tight
155     22x22       9.99999943e-01       1.15890362e-08      1            tight
156     22x22       9.99999958e-01       8.89782156e-09      1            tight
157     22x22       9.99999959e-01       8.16254925e-09      1            tight
158     22x22       9.99999961e-01       6.89600829e-09      1            tight
159     22x22       9.99999961e-01       1.00506719e-08      1            tight
160     22x22       9.99999959e-01       8.25594012e-09      1            tight
161     22x22       9.99999955e-01       1.14560955e-08      1            tight
162     22x22       9.99999956e-01       9.76977157e-09      1            tight
163     22x22       9.99999943e-01       1.18818516e-08      1            tight
164     22x22       9.99999946e-01       1.13618657e-08      1            tight
165     22x22       9.99999959e-01       8.86818277e-09      1            tight
166     22x22       9.99999961e-01       7.91697229e-09      1            tight
167     22x22       9.99999963e-01       6.77227603e-09      1            tight
168     22x22       9.99999963e-01       9.95731862e-09      1            tight
169     22x22       9.99999961e-01       8.01960876e-09      1            tight
170     22x22       9.99999956e-01       1.13512688e-08      1            tight
171     22x22       9.99999958e-01       9.58199494e-09      1            tight
172     22x22       9.99999946e-01       1.15591873e-08      1            tight
173     22x22       9.99999952e-01       7.81702694e-09      1            tight
174     22x22       9.99999960e-01       8.53201251e-09      1            tight
175     22x22       9.99999964e-01       5.36909887e-09      1            tight
176     22x22       9.99999965e-01       6.64523829e-09      1            tight
177     22x22       9.99999965e-01       9.74584936e-09      1            tight
178     22x22       9.99999962e-01       7.87958068e-09      1            tight
179     22x22       9.99999958e-01       1.11921511e-08      1            tight
180     22x22       9.99999960e-01       9.43806103e-09      1            tight
181     22x22       9.99999952e-01       8.06602560e-09      1            tight
182     22x22       9.99999959e-01       6.95977784e-09      1            tight
183     22x22       9.99999967e-01       6.34029229e-09      1            tight
184     22x22       9.99999969e-01       6.59565844e-09      1            tight
185     22x22       9.99999965e-01       6.25260757e-09      1            tight
186     22x22       9.99999964e-01       7.61544714e-09      1            tight
187     22x22       9.99999964e-01       6.71209438e-09      1            tight
