k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,9.2670020115837304e-01,-3.7580144899125933e-01,3.7580144899125933e-01,9.2670020115837304e-01,8.0080073327901591e-01,5.9893086201440549e-01,-5.9893086201440549e-01,8.0080073327901591e-01,9.8801171680458466e-01,-1.5437888247605924e-01,1.5437888247605924e-01,9.8801171680458466e-01,7.5339631051408773e-01,6.5756671995956506e-01,-6.5756671995956506e-01,7.5339631051408773e-01,3.8526146635467590e-01,-6.4216535803477071e-01,2.2073856031144295e+01,-3.6793364764899792e+01,1.5499876905327792e-01,8.8807752964757789e+00,-7.1758444592626214e-01,-4.1114560195808458e+01,nan,nan,nan,nan,nan,1.1468000379879858e-08,1.1464282086919202e-08,-8.1091009462852526e-09,-8.1064714940737304e-09,1.1458382935533436e-08,-8.1023003861702136e-09,1.1462737272949103e-08,-8.1053792566621041e-09
1.0000000000000000e+00,8.5757485244489817e-01,-5.1435917829977251e-01,5.1435917829977251e-01,8.5757485244489817e-01,2.0948331633589526e-01,9.7781221717091182e-01,-9.7781221717091182e-01,2.0948331633589526e-01,9.9130368094713994e-01,1.3151684425674898e-01,-1.3151684425674898e-01,9.9130368094713994e-01,5.0150386500819799e-01,8.6433955873947965e-01,-8.6433955873947965e-01,5.0150386500819799e-01,5.4026023539234624e-01,-1.3597498039639135e+00,3.0954631326725824e+01,-7.7907924960873302e+01,-1.3190030885346174e-01,-7.5573310137754044e+00,-1.0450507266052338e+00,-5.9876996011559953e+01,-4.1120550675096972e+00,1.8118607620362429e+01,-8.6767106071214464e+00,-1.4773350345818931e+01,-8.0341293391386728e+00,1.1529933226444999e-08,1.1495040119680194e-08,-8.1528940265584993e-09,-8.1282208741484396e-09,2.8753531910563871e-05,-2.0331817397023499e-05,1.9954561565836584e-03,-1.4110005798806391e-03
2.0000000000000000e+00,9.1776389961465488e-01,-3.9710085077092361e-01,3.9710085077092361e-01,9.1776389961465488e-01,-7.4010504720080816e-01,6.7144135964283591e-01,-6.7144135964283591e-01,-7.4010504720080816e-01,9.4222684706574111e-01,3.3474095292618922e-01,-3.3474095292618922e-01,9.4222684706574111e-01,5.0229666557751829e-01,8.6331249091878881e-01,-8.6331249091878881e-01,5.0229666557751829e-01,4.0836019031551668e-01,-2.4048004765725581e+00,2.3397315426238180e+01,-1.3778491787865659e+02,-3.4135821083375723e-01,-1.9558384782911222e+01,-1.0438481134679451e+00,-5.9808091354406322e+01,1.4311120517709157e+00,-2.0317027110962890e+01,-1.2071549919027195e+01,2.9144762169074745e+01,5.3104596948037832e+00,2.8763521509686525e-05,1.9954831524903239e-03,-2.0338881110304463e-05,-1.4110196688693621e-03,2.2212076987263214e-04,-1.5706310261931478e-04,3.3794086506893392e-03,-2.3896027733029124e-03
3.0000000000000000e+00,9.9764386248568160e-01,-6.6908137127143136e-02,6.6908137127143136e-02,9.9764386248568160e-01,-9.5083029074098824e-01,-3.0252757367875460e-01,3.0252757367875460e-01,-9.5083029074098824e-01,9.8186854225372611e-01,1.8938126468494945e-01,-1.8938126468494945e-01,9.8186854225372611e-01,8.7364120538221224e-01,4.8147947227311994e-01,-4.8147947227311994e-01,8.7364120538221224e-01,6.6965873108083343e-02,2.8335487896790674e+00,3.8368619005017921e+00,1.6235038669301312e+02,-1.9053861465251948e-01,-1.0917058453858912e+01,-5.0370122388930083e-01,-2.8859954264431096e+01,-6.7305427939921616e+00,8.5891052034847011e+00,1.3739627044954561e+01,5.4856497053588740e+00,8.8908993230281670e+00,3.2530423543641239e-04,6.2208785016488136e-03,-2.3002483082590341e-04,-4.3988253734534855e-03,9.7442593827690234e-05,-6.8902318872021695e-05,6.9700392770140245e-03,-4.9285620379131423e-03
4.0000000000000000e+00,9.9222743241037803e-01,1.2338440368236114e-01,-1.2338440368236114e-01,9.9222743241037803e-01,-6.8433045736702702e-01,-7.2310158137584968e-01,7.2310158137584968e-01,-6.8433045736702702e-01,9.8906172141280724e-01,1.4705000891028575e-01,-1.4705000891028575e-01,9.8906172141280724e-01,9.9798558520978409e-01,-2.5352001508462070e-02,2.5352001508462070e-02,9.9798558520978409e-01,-1.2371585896136698e-01,2.3286540334498578e+00,-7.0883965773220723e+00,1.3342204806279287e+02,-1.4759509677443688e-01,-8.4565761220001843e+00,2.5397711750080012e-02,1.4551816925694046e+00,-1.5187618296030664e+01,3.7372535125624623e+01,1.7477821824977191e+01,-2.6385411022978612e+01,1.9807550695195346e+01,3.6912572075579856e-04,1.2467605128588424e-02,-2.6101130025690811e-04,-8.8159281315811633e-03,1.8838189501706306e-04,-1.3320611541933758e-04,4.7829377726014569e-03,-3.3820477329996601e-03
5.0000000000000000e+00,9.6323296126200653e-01,2.6794241984093237e-01,-2.6794241984093237e-01,9.6323296126200653e-01,-7.0053026490722115e-01,-7.0418580793204322e-01,7.0418580793204322e-01,-7.0053026490722115e-01,9.9298178655679337e-01,1.1760521512884656e-01,-1.1760521512884656e-01,9.9298178655679337e-01,9.7204600359866378e-01,-2.2586750441007475e-01,2.2586750441007475e-01,9.7204600359866378e-01,-2.7131084996151439e-01,2.3535921601958618e+00,-1.5544966638901888e+01,1.3485089747430123e+02,-1.1788726516820927e-01,-6.7544427524779884e+00,2.2831148346027003e-01,1.3081284416644372e+01,-2.9398268745256484e+00,2.7287477452917386e+01,4.6055317555571671e+00,-1.7013131050073081e+01,9.3237475404477124e+00,5.5030159314613681e-04,1.8921747340143652e-02,-3.8912198821128285e-04,-1.3379695856114093e-02,2.2087886176751809e-04,-1.5618494097657809e-04,5.8130362327086594e-03,-4.1104373394315052e-03
6.0000000000000000e+00,9.2501486424737478e-01,3.7912915521732315e-01,-3.7912915521732315e-01,9.2501486424737478e-01,-8.4286163050927321e-01,-5.2597643238021441e-01,5.2597643238021441e-01,-8.4286163050927321e-01,9.9762167963129877e-01,6.7084517022436785e-02,-6.7084517022436785e-02,9.9762167963129877e-01,9.5790879042701782e-01,-2.7728429154640688e-01,2.7728429154640688e-01,9.5790879042701782e-01,-3.8897974463293500e-01,2.5836864832669355e+00,-2.2286897683543710e+01,1.4803433107619341e+02,-6.7143364300436506e-02,-3.8470313967243728e+00,2.8176695947389757e-01,1.6144057584088038e+01,3.6023142342621561e+00,1.6492192564304645e+01,-1.0848663008548747e+00,-7.2152629971674029e+00,1.8961166023960470e+00,8.6066857482044058e-04,1.8290115071628917e-02,-6.0858458560963946e-04,-1.2933064395831084e-02,3.5447532418239527e-04,-2.5065190549267147e-04,7.8123573853798338e-03,-5.5241708842549420e-03
7.0000000000000000e+00,8.9741984666601737e-01,4.4033144183495232e-01,-4.4033144183495232e-01,8.9741984666601737e-01,-9.5466691614656574e-01,-2.7048212140768679e-01,2.7048212140768679e-01,-9.5466691614656574e-01,9.9954586837351611e-01,-2.3610712904737943e-02,2.3610712904737943e-02,9.9954586837351611e-01,8.2495339687785019e-01,-5.5952973493705715e-01,5.5952973493705715e-01,8.2495339687785019e-01,-4.5615080090158899e-01,2.8655022648002446e+00,-2.6135515713173355e+01,1.6418118595823285e+02,2.3617048247190985e-02,1.3531571891208820e+00,5.9598324998037833e-01,3.4147324884365979e+01,-4.0581245678037545e+00,7.5246145666339483e+00,8.1420228748251127e+00,4.1678183834733884e-01,6.2960101168339087e+00,1.0547772434628989e-03,2.1850308362305622e-02,-7.4584014149392530e-04,-1.5450501214003376e-02,4.9581090563906424e-04,-3.5059125356373677e-04,9.0203755227175886e-03,-6.3783687009627554e-03
8.0000000000000000e+00,9.0714968964643972e-01,4.2017678925532809e-01,-4.2017678925532809e-01,9.0714968964643972e-01,-9.4230810432951206e-01,3.0697173989189475e-01,-3.0697173989189475e-01,-9.4230810432951206e-01,9.9606191633814567e-01,8.3960754568879914e-02,-8.3960754568879914e-02,9.9606191633814567e-01,6.1275853357538157e-01,-7.8637447724611320e-01,7.8637447724611320e-01,6.1275853357538157e-01,-4.3376309913348193e-01,-2.8266682836012746e+00,-2.4852794888863251e+01,-1.6195616273384150e+02,-8.4093912560558190e-02,-4.8182262724621658e+00,9.0885531805725728e-01,5.2073573912700923e+01,-1.6568595093460445e+01,-3.0591432661255262e+00,1.1780665755451407e+01,1.5304360639066847e+01,9.8804828191406724e+00,7.5081495408775860e-04,2.5206641905986885e-02,-5.3090634545172044e-04,-1.7823787422664328e-02,1.1472814779741342e-03,-8.1125051300523499e-04,8.6863274824538848e-03,-6.1421610664501580e-03
9.0000000000000000e+00,8.6836973188353861e-01,4.9482904101043057e-01,-4.9482904101043057e-01,8.6836973188353861e-01,-3.3038534693190014e-01,9.3176024419650361e-01,-9.3176024419650361e-01,-3.3038534693190014e-01,9.9083109643088230e-01,1.2405860566416008e-01,-1.2405860566416008e-01,9.9083109643088230e-01,8.1643445843407514e-01,-5.6339757724016437e-01,5.6339757724016437e-01,8.1643445843407514e-01,-5.1794535093809546e-01,-1.9115471990063457e+00,-2.9676082627175163e+01,-1.0952358684311768e+02,-1.2455842373417206e-01,-7.1366719827702028e+00,6.0403093870603997e-01,3.4608423483181411e+01,2.5569667138508748e+01,2.5287114444580844e+01,-2.6937863412124798e+01,-1.4010082141375001e+01,-1.2616446045563375e+01,1.5248459637165394e-03,3.2057916103592862e-02,-1.0782289212090124e-03,-2.2668369867559934e-02,4.0491772705608621e-03,-2.8632007062400211e-03,2.2652795118854357e-02,-1.6017945041371551e-02
1.0000000000000000e+01,7.9889519325412273e-01,5.9892726243686389e-01,-5.9892726243686389e-01,7.9889519325412273e-01,2.6436199830777085e-01,9.5411189173809341e-01,-9.5411189173809341e-01,2.6436199830777085e-01,9.8250640347472118e-01,-1.7959602427811056e-01,1.7959602427811056e-01,9.8250640347472118e-01,9.9386602581313654e-01,3.6940258819795499e-02,-3.6940258819795499e-02,9.9386602581313654e-01,-6.4330550400884456e-01,-1.3005006227595872e+00,-3.6858690317243052e+01,-7.4513196938259554e+01,1.8079768186755721e-01,1.0358944116759959e+01,-3.7151146352294877e-02,-2.1286038900593400e+00,3.9749631367299372e+01,2.6897608622188653e+01,-2.6807388441361965e+01,-2.5194979912586280e+01,-1.3510325094671220e+01,4.3170346920157190e-03,2.7977714853026879e-02,-3.0526045053418382e-03,-1.9783231894678899e-02,3.4314975605142669e-03,-2.4264351946646778e-03,1.5366476891220412e-02,-1.0865740012728331e-02
1.1000000000000000e+01,8.9163376959473528e-01,4.4566125344251251e-01,-4.4566125344251251e-01,8.9163376959473528e-01,2.2518764837476080e-01,9.6285870067737234e-01,-9.6285870067737234e-01,2.2518764837476080e-01,9.0933375947456851e-01,-4.1404200826593729e-01,4.1404200826593729e-01,9.0933375947456851e-01,8.8467023908400577e-01,4.5812779191982800e-01,-4.5812779191982800e-01,8.8467023908400577e-01,-4.6350796223025165e-01,-1.3410516725243793e+00,-2.6557050006502589e+01,-7.6836600944607113e+01,4.2727301362978271e-01,2.4480940380822247e+01,-4.7782658900047364e-01,-2.7377446888859346e+01,3.9085808743138230e+01,3.9822154284794564e+01,-2.6247713544887755e+01,-3.0583648483790711e+01,-1.5222518363669263e+01,9.0159906084244651e-03,3.1386554534360012e-02,-6.3752680983312215e-03,-2.2193645549327456e-02,2.3777586578023983e-03,-1.6813292709570993e-03,1.0574773921929265e-02,-7.4774943497107893e-03
1.2000000000000000e+01,9.9597289598932193e-01,3.5985460231648364e-02,-3.5985460231648364e-02,9.9597289598932193e-01,-2.4945030933069059e-01,9.5986790570635949e-01,-9.5986790570635949e-01,-2.4945030933069059e-01,8.9582335538262214e-01,-4.4227393059364878e-01,4.4227393059364878e-01,8.9582335538262214e-01,9.4422473959396847e-01,3.1703007390253213e-01,-3.1703007390253213e-01,9.4422473959396847e-01,-3.6115253335781743e-02,-1.8250518223151180e+00,-2.0692515921860615e+00,-1.0456776681131609e+02,4.5860025045298780e-01,2.6275858834598722e+01,-3.2393027369808008e-01,-1.8559837539417607e+01,1.1502991578035997e+01,3.9770101727256993e+01,-9.7871311584490126e+00,-2.0343448754494482e+01,-9.7758337849838881e+00,9.5360945276819365e-03,2.3232907966379862e-02,-6.7430371065598793e-03,-1.6428146769710050e-02,2.6789253315969166e-03,-1.8942862682646000e-03,1.1216938645034664e-02,-7.9315733800574550e-03
1.3000000000000000e+01,9.0675733176548357e-01,-4.0895300693978287e-01,4.0895300693978287e-01,9.0675733176548357e-01,-5.4846148903836967e-01,8.2889187844881462e-01,-8.2889187844881462e-01,-5.4846148903836967e-01,8.5651026465530222e-01,-5.1365681259797347e-01,5.1365681259797347e-01,8.5651026465530222e-01,9.9484690535024356e-01,-7.0504268262875980e-02,7.0504268262875980e-02,9.9484690535024356e-01,4.2369021049856204e-01,-2.1553389333840034e+00,2.4275660882577046e+01,-1.2349182430313189e+02,5.4020541487550133e-01,3.0951490342479886e+01,7.0751174738310607e-02,4.0537437080978043e+00,-1.3886582474133940e+01,3.9663187208522118e+01,1.1985761291657909e+01,-1.7248745886256600e+01,-6.6857761431605167e-01,1.4917944057543604e-02,1.7151934058754641e-02,-1.0548579404450753e-02,-1.2128248883409909e-02,3.6017833226274823e-03,-2.5468454117945072e-03,7.5077530197796500e-03,-5.3087830717599704e-03
1.4000000000000000e+01,5.6552813340434005e-01,-8.1563743617162898e-01,8.1563743617162898e-01,5.6552813340434005e-01,-4.8936955318337788e-01,8.6524985702736801e-01,-8.6524985702736801e-01,-4.8936955318337788e-01,8.9418188140107679e-01,-4.4470672422135671e-01,4.4470672422135671e-01,8.9418188140107679e-01,9.9101109857280834e-01,-1.1933546305360228e-01,1.1933546305360228e-01,9.9101109857280834e-01,9.6454250760644711e-01,-2.0855237585639612e+00,5.5264214846814525e+01,-1.1949170943997545e+02,4.6151224169449812e-01,2.6442703642716321e+01,1.1984086104825219e-01,6.8663755512785931e+00,-3.7010740851147744e+01,2.9681718201468492e+01,2.4929735642390490e+01,-1.5710833261112185e+01,-3.3387569550184804e-01,2.1090878266716000e-02,1.6772750094856483e-02,-1.4913503043574861e-02,-1.1860125331220162e-02,3.7825862762235290e-03,-2.6746924063407729e-03,5.1704351599667830e-03,-3.6560497632979194e-03
1.5000000000000000e+01,1.4180849565408654e-01,-9.8138787511782599e-01,9.8138787511782599e-01,1.4180849565408654e-01,-3.8261538211353596e-01,9.1777616206463475e-01,-9.1777616206463475e-01,-3.8261538211353596e-01,9.6673653044702756e-01,-2.5224081160059225e-01,2.5224081160059225e-01,9.6673653044702756e-01,9.7058805757938926e-01,2.3020453252131884e-01,-2.3020453252131884e-01,9.7058805757938926e-01,1.4272916922467001e+00,-1.9657811413191428e+00,8.1777790099821075e+01,-1.1263096284399693e+02,2.5522953000007864e-01,1.4623574876112135e+01,-2.3287731088807936e-01,-1.3342887058242921e+01,-1.6192355843154740e+01,9.6131488866880943e+00,8.0388324751215805e+00,-8.2947519540266832e+00,-5.1631945035870510e+00,2.3713800486972709e-02,1.5969845031146731e-02,-1.6768189132043143e-02,-1.1292385716022202e-02,2.5385892344374876e-03,-1.7950536623178026e-03,7.0211399791391075e-03,-4.9646956909092932e-03
1.6000000000000000e+01,-1.1232258125090529e-01,-9.8385476169815200e-01,9.8385476169815200e-01,-1.1232258125090529e-01,-5.8585407140559975e-01,8.0486532209783879e-01,-8.0486532209783879e-01,-5.8585407140559975e-01,9.8432020059047343e-01,-1.7434834634763074e-01,1.7434834634763074e-01,9.8432020059047343e-01,8.6403719098534437e-01,5.0071529898712230e-01,-5.0071529898712230e-01,8.6403719098534437e-01,1.6844699794352764e+00,-2.1999967540139735e+00,9.6513020538129908e+01,-1.2605052894748144e+02,1.7530739687578034e-01,1.0044373958407128e+01,-5.2521455191902044e-01,-3.0092577163814525e+01,8.4034377793651700e+00,1.3258437409775297e+01,-1.0397672806044756e+01,-7.6089719686538277e+00,-8.3295201995515065e+00,2.7454758095276612e-02,1.2680998882202848e-02,-1.9413445625006354e-02,-8.9668203018247183e-03,1.0131381206309232e-03,-7.1639683537672028e-04,3.8522073707473472e-03,-2.7239219543923054e-03
1.7000000000000000e+01,-2.8953054236176406e-01,-9.4987987909595639e-01,9.4987987909595639e-01,-2.8953054236176406e-01,-9.1153604513578090e-01,4.0536039982102584e-01,-4.0536039982102584e-01,-9.1153604513578090e-01,9.8483532111198135e-01,-1.7271482821710929e-01,1.7271482821710929e-01,9.8483532111198135e-01,8.6493524361974994e-01,5.0068398344512977e-01,-5.0068398344512977e-01,8.6493524361974994e-01,1.8666578450420417e+00,-2.7231546485932290e+00,1.0695161631589421e+02,-1.5602526832582282e+02,1.7360884385587280e-01,9.9470540390872255e+00,-5.2473688750266945e-01,-3.0065209008734033e+01,1.1512869591306769e+00,5.5976237208324777e+00,-2.5561891684583116e+00,3.6460313864169476e+00,-4.2853289047297044e-01,1.9657964961146163e-02,6.7669902233553590e-03,-1.3900280328353998e-02,-4.7849846751575331e-03,3.8039290719802152e-04,-2.6897840419504160e-04,1.7006951396264824e-03,-1.2025730659608325e-03
