block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9782998592064753e-01,2.1113266172509758e-03,1,False,not tight
1,253x253,9.9572190089591828e-01,2.4899659365723585e-03,1,False,not tight
2,253x253,9.8871607841795317e-01,5.6872611155269585e-03,1,False,not tight
3,253x253,9.9154535665821075e-01,4.1209376649067571e-03,1,False,not tight
4,253x253,9.8409522905463709e-01,8.0660891560139537e-03,1,False,not tight
5,253x253,9.8293523602569988e-01,4.5645085252027685e-03,1,False,not tight
6,253x253,9.7568972441707169e-01,9.6183740566833115e-03,1,False,not tight
7,253x253,9.6082447419737016e-01,2.0745903032327307e-02,2,False,not tight
8,253x253,9.6752398142962914e-01,1.4313986228210339e-02,2,False,not tight
9,253x253,9.7622735644722158e-01,8.7662198640420328e-03,1,False,not tight
10,253x253,9.7914271981628598e-01,8.6267329913803561e-03,1,False,not tight
11,253x253,9.7366702329476862e-01,9.2451722278715474e-03,1,False,not tight
12,253x253,9.7258583428964052e-01,1.0268837432314546e-02,2,False,not tight
13,253x253,9.7491504533950890e-01,1.0000361119824190e-02,2,False,not tight
14,253x253,9.6947387031795373e-01,1.2738788399953661e-02,2,False,not tight
15,253x253,9.7614507349266544e-01,1.2838556245850875e-02,2,False,not tight
16,253x253,9.7612154885719871e-01,1.4138923755255522e-02,2,False,not tight
17,253x253,9.7858139970022029e-01,1.4388228561525891e-02,2,False,not tight
18,253x253,9.8019740505846464e-01,1.3915706190485252e-02,2,False,not tight
19,26x26,9.9870534485444773e-01,1.2838731156648449e-03,1,False,not tight
20,22x22,9.9714834303958944e-01,1.9326775795372967e-03,1,False,not tight
21,26x26,9.2394934619641467e-01,7.5704302196319309e-02,2,False,not tight
22,22x22,8.0868776572171708e-01,1.1327732489062146e-01,3,False,not tight
23,26x26,9.9968874100156513e-01,3.1099711929841514e-04,1,True,tight
24,26x26,9.9877554367932375e-01,1.2140395617972856e-03,1,False,not tight
25,26x26,9.9887408270950273e-01,1.1164425309491714e-03,1,False,not tight
26,26x26,9.9866215334781805e-01,1.3269069311830669e-03,1,False,not tight
27,26x26,9.9916424392784386e-01,8.2741258670611818e-04,1,True,tight
28,22x22,9.9688716333293548e-01,2.1123643165725996e-03,1,False,not tight
29,22x22,9.9301970757475366e-01,3.4136974663912618e-03,1,False,not tight
30,22x22,8.3020797337926322e-01,1.1900931436699361e-01,3,False,not tight
31,22x22,7.7261189902256822e-01,1.2141043208779792e-01,5,False,not tight
32,22x22,9.9859078054552219e-01,1.1865328522476660e-03,1,False,not tight
33,22x22,9.9724836146413365e-01,1.8786631525622762e-03,1,False,not tight
34,22x22,9.9769080184517023e-01,1.6523690124742006e-03,1,False,not tight
35,22x22,9.9696929439194271e-01,2.0678666109261164e-03,1,False,not tight
36,22x22,9.9610230252815490e-01,2.9100515177690354e-03,1,False,not tight
37,22x22,9.9340294883084712e-01,3.3430317315193002e-03,1,False,not tight
38,22x22,9.9401911479711258e-01,3.3691578182458068e-03,1,False,not tight
39,22x22,9.9456285261330002e-01,2.9162571325657958e-03,1,False,not tight
40,22x22,9.9462850399289948e-01,3.5138052874628422e-03,1,False,not tight
41,22x22,9.9617054362638979e-01,1.9245504855571072e-03,1,False,not tight
42,22x22,9.9376284471305243e-01,3.0310960295707760e-03,1,False,not tight
43,22x22,9.9564221898854366e-01,2.8332436815053526e-03,1,False,not tight
44,22x22,9.9362286746265371e-01,3.0340788613724685e-03,1,False,not tight
45,22x22,9.9500803705675278e-01,2.7259065481248274e-03,1,False,not tight
46,22x22,9.9412782050660486e-01,3.2949172254153718e-03,1,False,not tight
47,22x22,9.9101962435061508e-01,4.7100377061959900e-03,1,False,not tight
48,22x22,9.9599661507776149e-01,2.5157921172359711e-03,1,False,not tight
49,22x22,9.9317115509811837e-01,4.0950293445106917e-03,1,False,not tight
50,22x22,9.0721881652471603e-01,3.3570071300595999e-02,4,False,not tight
51,22x22,9.9371569911936830e-01,3.5629614071385342e-03,1,False,not tight
52,22x22,9.8082949179040779e-01,1.1469653239880785e-02,2,False,not tight
53,22x22,9.9370609083829853e-01,3.5477924486214552e-03,1,False,not tight
54,22x22,9.9284441327336737e-01,4.1686218854601808e-03,1,False,not tight
55,22x22,9.9117366930798068e-01,4.6488542482824866e-03,1,False,not tight
56,22x22,9.9032793481289416e-01,2.9091769700610890e-03,1,False,not tight
57,22x22,9.9372778530929740e-01,4.0072314327984039e-03,1,False,not tight
58,22x22,9.9339401588835585e-01,2.5323044152618947e-03,1,False,not tight
59,22x22,9.9609529256754370e-01,1.7639217460807440e-03,1,False,not tight
60,22x22,9.9195572080444949e-01,4.2673066254034298e-03,1,False,not tight
61,22x22,9.9503406115483528e-01,2.4316614705240740e-03,1,False,not tight
62,22x22,9.9206856244876973e-01,4.2048542400349841e-03,1,False,not tight
63,22x22,9.9337478621141329e-01,3.4196276662137805e-03,1,False,not tight
64,22x22,9.9047374186356840e-01,2.8698391428628443e-03,1,False,not tight
65,22x22,9.8629429629821319e-01,5.8913571692444152e-03,1,False,not tight
66,22x22,9.9425881019215490e-01,1.9841141602059296e-03,1,False,not tight
