k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,9.9619465418832787e-01,-8.7155738900995344e-02,8.7155738900995344e-02,9.9619465418832787e-01,9.9619465420483011e-01,-8.7155738905308158e-02,8.7155738905308158e-02,9.9619465420483011e-01,9.9999995604570857e-01,8.5901090135804763e-12,-8.5901090135804763e-12,9.9999995604570857e-01,9.9999995596601432e-01,6.9682880617091625e-12,-6.9682880617091625e-12,9.9999995596601432e-01,8.7266462594126334e-02,8.7266462596984479e-02,4.9999999996797087e+00,4.9999999998434683e+00,-8.5901093911526471e-12,-4.9217701366873985e-10,-6.9682883685506725e-12,-3.9925351394805548e-10,nan,nan,nan,nan,nan,1.2465333629255263e-07,1.2460577536581270e-07,-8.8143219389991145e-08,-8.8109588736173805e-08,1.2432150745701081e-07,-8.7908580970186279e-08,1.2454691683878628e-07,-8.8067969472582774e-08
1.0000000000000000e+00,9.9619465392508111e-01,-8.7155738817942044e-02,8.7155738817942044e-02,9.9619465392508111e-01,9.9619465415636421e-01,-8.7155738887480114e-02,8.7155738887480114e-02,9.9619465415636421e-01,9.5576094957396129e-01,-2.9347100539639148e-01,2.9347100539639148e-01,9.5576094957396129e-01,7.4439074771346858e-01,6.6614172550583250e-01,-6.6614172550583250e-01,7.4439074771346858e-01,8.7266462534332540e-02,8.7266462583448348e-02,4.9999999962537762e+00,4.9999999990679047e+00,2.9791647276533950e-01,1.7069356536878086e+01,-7.2998015473084532e-01,-4.1824781994384232e+01,8.9860314922443756e+00,3.9888102239167004e+01,5.4456223123833567e+00,-2.6596158671776010e+01,-7.1076081409136771e+00,1.2541555102240656e-07,1.2474673080881413e-07,-8.8682186594191137e-08,-8.8209259230254133e-08,5.5971215612846397e-04,-3.9577626111098052e-04,3.0230459041960438e-03,-2.1376162586953518e-03
2.0000000000000000e+00,9.2654733476293749e-01,-3.7564924490797791e-01,3.7564924490797791e-01,9.2654733476293749e-01,7.9961574921115142e-01,5.9873198842923947e-01,-5.9873198842923947e-01,7.9961574921115142e-01,9.8771840857015580e-01,-1.5479573222035431e-01,1.5479573222035431e-01,9.8771840857015580e-01,7.4469234999143186e-01,6.6512382994172303e-01,-6.6512382994172303e-01,7.4469234999143186e-01,3.8517784958448831e-01,-6.4271641195176288e-01,2.2069065143116031e+01,-3.6824937828627597e+01,1.5545600513301283e-01,8.9069729940856970e+00,-7.2901904272042894e-01,-4.1769714332548041e+01,-7.1228106214428797e+00,3.9832482348498431e+01,-3.7050852061924711e-01,-3.0043467892308406e+01,-8.8492984584086223e+00,5.6240620843118236e-04,3.0188646210916252e-03,-3.9768124376315939e-04,-2.1346596450581012e-03,6.3728233131485487e-04,-4.5062665800310597e-04,4.3042929142687167e-03,-3.0435947078926162e-03
3.0000000000000000e+00,8.5733802932307557e-01,-5.1386900244706291e-01,5.1386900244706291e-01,8.5733802932307557e-01,1.9752459868763025e-01,9.7655175700152341e-01,-9.7655175700152341e-01,1.9752459868763025e-01,9.8982689429851101e-01,1.2807499854949336e-01,-1.2807499854949336e-01,9.8982689429851101e-01,5.1631983303263085e-01,8.4039007880283245e-01,-8.4039007880283245e-01,5.1631983303263085e-01,5.3996154909259475e-01,-1.3712215147115934e+00,3.0937517862351687e+01,-7.8565205570510216e+01,-1.2867638346328270e-01,-7.3726136954530777e+00,-1.0198694970761371e+00,-5.8434217836592502e+01,-4.1624827615485467e+00,1.6639768884422249e+01,-8.7624916750645490e+00,-1.3351426958611397e+01,-7.2444380411491780e+00,1.2871490200650946e-03,1.0367173679521252e-02,-9.1015180048559241e-04,-7.3306988105282800e-03,5.4298928705912549e-03,-3.8395140699116759e-03,3.8407700490939632e-02,-2.7158345466925193e-02
4.0000000000000000e+00,9.1903092301474998e-01,-3.8759382830961220e-01,3.8759382830961220e-01,9.1903092301474998e-01,-7.0340167580945301e-01,6.5111181286158071e-01,-6.5111181286158071e-01,-7.0340167580945301e-01,9.6226993204364475e-01,2.6229757816021404e-01,-2.6229757816021404e-01,9.6226993204364475e-01,7.1071343801393883e-01,6.7904836752143205e-01,-6.7904836752143205e-01,7.1071343801393883e-01,3.9910775616439925e-01,-2.3947794958395141e+00,2.2867189999156441e+01,-1.3721075797607125e+02,-2.6611694055032920e-01,-1.5247377550467698e+01,-7.6261757424028975e-01,-4.3694768386473328e+01,-2.0292649501552753e+00,-1.3856878656128156e+01,-4.9748149166069284e+00,2.3131548217038485e+01,7.4054206116836108e+00,7.2877066605250059e-03,1.1494655656415788e-01,-5.1531867989554891e-03,-8.1279489620559087e-02,7.4056118755056527e-03,-5.2365583760057843e-03,4.7771743238272775e-02,-3.3779723592885391e-02
5.0000000000000000e+00,9.8949706688064332e-01,-1.2825284309742335e-01,1.2825284309742335e-01,9.8949706688064332e-01,-9.5594068729315151e-01,-3.9369875802340609e-02,3.9369875802340609e-02,-9.5594068729315151e-01,9.8243224137138951e-01,1.5451865952293431e-01,-1.5451865952293431e-01,9.8243224137138951e-01,8.9181742754956173e-01,2.4851866527003846e-01,-2.4851866527003846e-01,8.9181742754956173e-01,1.2889556955611961e-01,3.1004314813748417e+00,7.3851721335005953e+00,1.7764163855227213e+02,-1.5600374157984259e-01,-8.9383559807745350e+00,-2.7177070584273838e-01,-1.5571314440080291e+01,-1.1646264435021605e+01,1.4970002760785457e+01,1.5815374450289443e+01,-1.9042914678077727e+00,1.1877527628659303e+01,6.2886723622839202e-03,1.1968123840475398e-01,-4.4467628720313845e-03,-8.4627415256805394e-02,1.5486875906984544e-02,-1.0950874973223335e-02,2.0209132868375243e-01,-1.4290014893128078e-01
6.0000000000000000e+00,9.9438115657059845e-01,6.2918029925978919e-02,-6.2918029925978919e-02,9.9438115657059845e-01,-7.4329362140430510e-01,-3.0649613492717848e-01,3.0649613492717848e-01,-7.4329362140430510e-01,9.8562088704923623e-01,1.0032808405791134e-01,-1.0032808405791134e-01,9.8562088704923623e-01,9.2931303929296516e-01,1.0229526740901320e-02,-1.0229526740901320e-02,9.2931303929296516e-01,-6.3189316918210434e-02,2.7504864074406328e+00,-3.6204811697280674e+00,1.5759126275444839e+02,-1.0144235504366204e-01,-5.8122188078694750e+00,-1.1007177533875541e-02,-6.3066481704228627e-01,-6.5068473409713645e+00,3.0134968552026375e+01,8.2230661560134415e+00,-1.9154571307162715e+01,8.7600525865631003e+00,1.0249423651957008e-02,5.0003015253377259e-01,-7.2474369675525896e-03,-3.5357471165437437e-01,2.6142787841075134e-02,-1.8485742561545448e-02,1.9271860404741017e-01,-1.3627263178272897e-01
7.0000000000000000e+00,9.7445510472729369e-01,1.7028000200173352e-01,-1.7028000200173352e-01,9.7445510472729369e-01,-6.1882818169853038e-01,-2.4394703713986277e-01,2.4394703713986277e-01,-6.1882818169853038e-01,9.8473084369328878e-01,4.5202846862984813e-02,-4.5202846862984813e-02,9.8473084369328878e-01,9.1823683012434043e-01,-2.5526266509534351e-02,2.5526266509534351e-02,9.1823683012434043e-01,-1.7299708263364957e-01,2.7660893063918448e+00,-9.9120027029840685e+00,1.5848524301252195e+02,-4.5871557117072831e-02,-2.6282466225015670e+00,2.7792061026692377e-02,1.5923678007994948e+00,1.7908082831200685e+00,2.5192224451148810e+01,6.2708082444579150e-01,-1.4854328854391186e+01,2.0983635306746913e+00,3.0323524479893123e-02,7.8848278568450547e-01,-2.1441969789208648e-02,-5.5754152460637307e-01,3.9968317185646120e-02,-2.8261868114585198e-02,2.2088535660653180e-01,-1.5618953352128739e-01
8.0000000000000000e+00,9.5035888233863686e-01,1.9443402072300286e-01,-1.9443402072300286e-01,9.5035888233863686e-01,-7.7253358260264560e-01,-1.0991821491604145e-01,1.0991821491604145e-01,-7.7253358260264560e-01,9.6946357205505507e-01,1.9413399685557421e-02,-1.9413399685557421e-02,9.6946357205505507e-01,8.4041827281280135e-01,-1.6622052116300388e-02,1.6622052116300388e-02,8.4041827281280135e-01,-2.0180519846681547e-01,3.0002585335698155e+00,-1.1562586155948479e+01,1.7190215142165985e+02,-2.0022212251929825e-02,-1.1471882585507067e+00,1.9775730430226977e-02,1.1330658904404376e+00,2.4746636993575502e+00,2.2046535964096364e+01,-2.3223940587325282e+00,-1.0358879771964313e+01,-3.0970812600378572e-01,8.3457559615702684e-02,5.5311285393770038e-01,-5.9013406345543862e-02,-3.9110984978079222e-01,8.4518355587846067e-02,-5.9763502370901889e-02,4.1495972307523532e-01,-2.9342083410579078e-01
9.0000000000000000e+00,8.7096338740969170e-01,1.6709130927827254e-01,-1.6709130927827254e-01,8.7096338740969170e-01,-5.7411087680199402e-01,-4.6233876214406888e-02,4.6233876214406888e-02,-5.7411087680199402e-01,9.7159158368215115e-01,-9.5436581160520170e-03,9.5436581160520170e-03,9.7159158368215115e-01,8.4600758166420309e-01,-9.8686872792070113e-02,9.8686872792070113e-02,8.4600758166420309e-01,-1.8954354044440602e-01,3.0612348018662718e+00,-1.0860044901431689e+01,1.7539583424550418e+02,9.8223897287839923e-03,5.6278147619197205e-01,1.1612528706487264e-01,6.6534888435623341e+00,3.3527952973784241e+00,2.4603407223497481e+01,-2.1928518969836381e+00,-1.3508561692731488e+01,5.3410154780887176e-01,3.0193922309335336e-01,9.4506112458216940e-01,-2.1350327215550791e-01,-6.6825912982783653e-01,7.9081002467463316e-02,-5.5918713107773410e-02,3.8824698080894515e-01,-2.7453207290520842e-01
