block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
31,22x22,6.9908067063155765e-01,2.8670640486963400e-01,2,False,not tight
32,22x22,7.5469534423945184e-01,2.4175329151545397e-01,2,False,not tight
33,22x22,7.5380415250645638e-01,2.4223097816827252e-01,2,False,not tight
34,22x22,7.6353002473717613e-01,1.6614450915719009e-01,4,False,not tight
35,22x22,7.5780915719142683e-01,2.3714148735064061e-01,2,False,not tight
36,22x22,7.4125256658166139e-01,2.5054700670260682e-01,2,False,not tight
37,22x22,7.0962379283836785e-01,2.7978247269728085e-01,2,False,not tight
38,22x22,8.0605696094852208e-01,1.7391594296539839e-01,2,False,not tight
39,22x22,6.4928616150828977e-01,2.5299761082451877e-01,5,False,not tight
40,22x22,6.7173678189898800e-01,1.6547812510994434e-01,7,False,not tight
41,22x22,7.1615094935595647e-01,2.7607355250825494e-01,2,False,not tight
42,22x22,7.1049776456153169e-01,2.7947044487113226e-01,2,False,not tight
43,22x22,7.1950224392948769e-01,2.7485677783643825e-01,2,False,not tight
44,22x22,7.1293509665261157e-01,2.7534235284441744e-01,2,False,not tight
45,22x22,7.1163286219319444e-01,2.8087493041780232e-01,2,False,not tight
46,22x22,8.0256198792896438e-01,1.7645455515952951e-01,3,False,not tight
47,22x22,8.6344433856429659e-01,1.0393857293669467e-01,3,False,not tight
48,22x22,7.9325954153624079e-01,1.8956368649528682e-01,2,False,not tight
49,22x22,8.7016318285061711e-01,1.0588070761373154e-01,2,False,not tight
50,22x22,8.1458420673080734e-01,1.6736777024014995e-01,3,False,not tight
51,22x22,8.0771816093182147e-01,1.7285840008935743e-01,2,False,not tight
52,22x22,8.1681283489455658e-01,1.7321401029466518e-01,2,False,not tight
53,22x22,8.0575610791293817e-01,1.7381616544267214e-01,3,False,not tight
54,22x22,8.1000535699451259e-01,1.7025713481012494e-01,3,False,not tight
55,22x22,8.6426811826919270e-01,1.0334786796764814e-01,3,False,not tight
56,22x22,9.1567022064700410e-01,5.4056260404689555e-02,3,False,not tight
57,22x22,8.8102268880494783e-01,1.0533972581483853e-01,2,False,not tight
58,22x22,9.4184290968847750e-01,4.3158196779198243e-02,2,False,not tight
59,22x22,8.7716907447300863e-01,9.3963311394319821e-02,3,False,not tight
60,22x22,8.6832626835998883e-01,1.0013223753198540e-01,3,False,not tight
61,22x22,8.7468925396488251e-01,1.0221002050079449e-01,3,False,not tight
62,22x22,8.6711807925467899e-01,9.8735577778296099e-02,3,False,not tight
63,22x22,8.7620700428620424e-01,1.0280368148588644e-01,2,False,not tight
64,22x22,9.1651250068947887e-01,5.3802497815512530e-02,3,False,not tight
65,22x22,9.2627878048326939e-01,3.3374903038800176e-02,4,False,not tight
66,22x22,9.3500078438492318e-01,5.0990659539502145e-02,2,False,not tight
67,22x22,9.4797155794644039e-01,2.7538977269984520e-02,2,False,not tight
68,22x22,9.5136969093061685e-01,3.3757253291062543e-02,2,False,not tight
69,22x22,9.2471869923285144e-01,4.8682049285259175e-02,2,False,not tight
70,22x22,9.3872978971916021e-01,4.1680400528200219e-02,3,False,not tight
71,22x22,9.2631819514971259e-01,4.7519564111736030e-02,2,False,not tight
72,22x22,9.3098831766207724e-01,4.7844725447144847e-02,2,False,not tight
73,22x22,9.2751673667417400e-01,3.3105976285371756e-02,4,False,not tight
74,22x22,9.0881869086296729e-01,2.8039989178312921e-02,5,False,not tight
75,22x22,9.4810421331228867e-01,3.1075858047660321e-02,2,False,not tight
76,22x22,9.3351096496320685e-01,2.5735837687239815e-02,3,False,not tight
77,22x22,9.5863430156391427e-01,1.7004930188402968e-02,3,False,not tight
78,22x22,9.3562032506968795e-01,2.9348025981250896e-02,3,False,not tight
79,22x22,9.5783360993634858e-01,1.8642624937278161e-02,3,False,not tight
80,22x22,9.3505952173701123e-01,2.9390178387389266e-02,3,False,not tight
81,22x22,9.4462669853604897e-01,2.6015215862659802e-02,3,False,not tight
82,22x22,9.1000567414850209e-01,2.7856948139187439e-02,5,False,not tight
83,22x22,8.6540898649825471e-01,4.4179758896982911e-02,5,False,not tight
84,22x22,9.4345460817773297e-01,2.3783645280617438e-02,4,False,not tight
85,22x22,9.0805407897288226e-01,4.1288095701466826e-02,4,False,not tight
86,22x22,9.4814757652918225e-01,1.7086583662182443e-02,4,False,not tight
87,22x22,9.2519626694503609e-01,2.5063825763973847e-02,4,False,not tight
88,22x22,9.4148919860573643e-01,2.7335188105886685e-02,3,False,not tight
89,22x22,9.2132919831700910e-01,2.4919349988113709e-02,4,False,not tight
90,22x22,9.3032779966974666e-01,2.3628579814903822e-02,4,False,not tight
91,22x22,8.6618604373569796e-01,4.4255186026402410e-02,5,False,not tight
92,22x22,8.2605802627986957e-01,7.6638643250397237e-02,5,False,not tight
93,22x22,9.1757976273395281e-01,3.3641425523984178e-02,5,False,not tight
94,22x22,8.8571125747338342e-01,4.7984072713973702e-02,5,False,not tight
95,22x22,9.3477197321625149e-01,2.7418584282471358e-02,4,False,not tight
96,22x22,9.0786075476932071e-01,3.7632167086244152e-02,4,False,not tight
97,22x22,9.0871963731398420e-01,4.9211844514925364e-02,4,False,not tight
98,22x22,9.0005117207235852e-01,3.6258802344583431e-02,5,False,not tight
99,22x22,8.9297231692193080e-01,4.0791132676626922e-02,4,False,not tight
100,22x22,8.2634835183975841e-01,7.6405169577805451e-02,5,False,not tight
101,22x22,8.0377929766221834e-01,1.0416767707854524e-01,5,False,not tight
102,22x22,8.7964948791174868e-01,7.0744432898944873e-02,4,False,not tight
103,22x22,8.5783661918681064e-01,8.3577592255359517e-02,4,False,not tight
104,22x22,9.1955222747642829e-01,3.9490163198695465e-02,3,False,not tight
105,22x22,9.0994211212483989e-01,3.7168090484300725e-02,3,False,not tight
106,22x22,8.7641452316197732e-01,5.7187300729747918e-02,3,False,not tight
107,22x22,8.8515135219813501e-01,3.8260449708408736e-02,5,False,not tight
108,22x22,8.6004174902064578e-01,6.4622945870274548e-02,5,False,not tight
109,22x22,8.0582127443067253e-01,1.0238874211929436e-01,5,False,not tight
110,22x22,8.0916368884212131e-01,1.0416441848665815e-01,5,False,not tight
111,22x22,8.5350619025656982e-01,1.0155112115963641e-01,4,False,not tight
112,22x22,8.5473772823637262e-01,9.7499164676391400e-02,4,False,not tight
113,22x22,9.1548033468195655e-01,3.9421842442862759e-02,3,False,not tight
114,22x22,9.2034910503067802e-01,2.9066198900911736e-02,3,False,not tight
115,22x22,8.5968084651575671e-01,8.3349027902706138e-02,3,False,not tight
116,22x22,8.7246664723679535e-01,5.5928359201165165e-02,5,False,not tight
117,22x22,8.4008969238360187e-01,9.0550679006823287e-02,5,False,not tight
118,22x22,8.1283641681972030e-01,1.0014349184857077e-01,5,False,not tight
119,22x22,8.3490640394257165e-01,7.7291595798437182e-02,5,False,not tight
120,22x22,8.5432637389909538e-01,1.0047019843003317e-01,4,False,not tight
121,22x22,8.7425181524323936e-01,7.3664668350905946e-02,4,False,not tight
122,22x22,9.2852623138324375e-01,2.1784254249064727e-02,4,False,not tight
123,22x22,9.2461834436464230e-01,2.7131175303537040e-02,4,False,not tight
124,22x22,8.7867283903376359e-01,6.5741764089257332e-02,4,False,not tight
125,22x22,8.6861815612988957e-01,6.1257910193031798e-02,5,False,not tight
126,22x22,8.4282674203509245e-01,8.6341984045902986e-02,5,False,not tight
127,22x22,8.3914947911782067e-01,7.2983301816703275e-02,5,False,not tight
128,22x22,8.5516643354004873e-01,5.6324723697772458e-02,5,False,not tight
129,22x22,8.7123548889000380e-01,7.0434117383093547e-02,4,False,not tight
130,22x22,8.8069383294246351e-01,6.2606547993307060e-02,3,False,not tight
131,22x22,9.1952538341628698e-01,3.8275279365159315e-02,3,False,not tight
132,22x22,9.1112009141054306e-01,3.4452892820832276e-02,4,False,not tight
133,22x22,9.2089643776958208e-01,2.7346890363487357e-02,4,False,not tight
134,22x22,8.7609110465011086e-01,4.7686826695882610e-02,5,False,not tight
135,22x22,8.6076999105335561e-01,5.9731118964011516e-02,5,False,not tight
136,22x22,8.5606559773926139e-01,5.7805254000239933e-02,5,False,not tight
137,22x22,8.4912544382469080e-01,8.1223325552973097e-02,5,False,not tight
138,22x22,8.7383533845257655e-01,6.5045325366421436e-02,4,False,not tight
139,22x22,8.5908953359737972e-01,9.2544375239782553e-02,4,False,not tight
140,22x22,8.8647921473985003e-01,7.0442543283910003e-02,3,False,not tight
141,22x22,9.0037521068174653e-01,4.5063805668487465e-02,5,False,not tight
142,22x22,9.3133650020962955e-01,3.0241667152884906e-02,3,False,not tight
143,22x22,8.7446554027084966e-01,5.8477057148848093e-02,5,False,not tight
144,22x22,8.6321614244482570e-01,6.3365088403114972e-02,5,False,not tight
145,22x22,8.4171000789416694e-01,8.9338038346806301e-02,4,False,not tight
146,22x22,8.4329543384506145e-01,9.2758231634867808e-02,4,False,not tight
147,22x22,8.4939167321555020e-01,9.6843326568923346e-02,4,False,not tight
148,22x22,8.4804192954129243e-01,1.0010502977763770e-01,3,False,not tight
149,22x22,8.5308244347089535e-01,9.6731641389251943e-02,4,False,not tight
150,22x22,8.7684921474682220e-01,6.7076841296579245e-02,4,False,not tight
151,22x22,8.8865718932415094e-01,7.1421054235369832e-02,3,False,not tight
152,22x22,8.4876054982069449e-01,8.8599247507826565e-02,4,False,not tight
153,22x22,8.4489126297231010e-01,9.0312310879646945e-02,4,False,not tight
154,22x22,8.3453843013619633e-01,1.0026767888833416e-01,4,False,not tight
155,22x22,8.3760227856593095e-01,1.0227985949163294e-01,3,False,not tight
156,22x22,8.4459541999827903e-01,9.8052551711535693e-02,3,False,not tight
157,22x22,8.4686253732740824e-01,9.8701732645020981e-02,3,False,not tight
158,22x22,8.4376939091138448e-01,9.7522437737413370e-02,3,False,not tight
159,22x22,8.4496879421408988e-01,9.7130294747925672e-02,3,False,not tight
160,22x22,8.3892004764767047e-01,1.1012143583759443e-01,3,False,not tight
161,22x22,8.3475995057573815e-01,1.0235524386143095e-01,3,False,not tight
162,22x22,8.3496863669301458e-01,1.0285652777546890e-01,4,False,not tight
163,22x22,8.3312972859384993e-01,1.0414025274628259e-01,3,False,not tight
164,22x22,8.3006876366482563e-01,1.1449188110789528e-01,3,False,not tight
165,22x22,8.4706775521821165e-01,9.3809752655566223e-02,3,False,not tight
166,22x22,8.4465192731243666e-01,1.0335459873276247e-01,3,False,not tight
167,22x22,8.3762706873486314e-01,1.0270772125507249e-01,3,False,not tight
168,22x22,8.3580520545329384e-01,1.0569891211757131e-01,3,False,not tight
169,22x22,8.2533951190129107e-01,1.1696815983863207e-01,3,False,not tight
170,22x22,8.3279639773558922e-01,1.0479335688172040e-01,3,False,not tight
171,22x22,8.3174905937727894e-01,1.0780741744956364e-01,3,False,not tight
172,22x22,8.2754527560900959e-01,1.1539989037291674e-01,3,False,not tight
173,22x22,8.2300234826687835e-01,1.2363734034870086e-01,3,False,not tight
174,22x22,8.3793888278013318e-01,1.0849197818253492e-01,3,False,not tight
175,22x22,8.3415123152362458e-01,1.1595712513047307e-01,3,False,not tight
176,22x22,8.2961131328182336e-01,1.1459456717858767e-01,3,False,not tight
177,22x22,8.2905734961524169e-01,1.1594128791253151e-01,3,False,not tight
178,22x22,8.1374763815576090e-01,1.2750447824071878e-01,3,False,not tight
179,22x22,8.2776822390079163e-01,1.1529738634310033e-01,3,False,not tight
180,22x22,8.2587053913667952e-01,1.1711698650911190e-01,3,False,not tight
181,22x22,8.2164101124759703e-01,1.2410752935885505e-01,3,False,not tight
182,22x22,8.2555151706084362e-01,1.2233226092934592e-01,3,False,not tight
183,22x22,8.2442386925116384e-01,1.2217551548098328e-01,3,False,not tight
184,22x22,8.2353633165230888e-01,1.2361346230530122e-01,3,False,not tight
185,22x22,8.0654863378178465e-01,1.3531755484997973e-01,3,False,not tight
186,22x22,8.2333139367612063e-01,1.2289847078539787e-01,3,False,not tight
187,22x22,8.1945941435023550e-01,1.2576772454780155e-01,3,False,not tight
