block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999999868371681e-01,9.8254738225702943e-11,1,True,tight
1,253x253,9.9999999795778005e-01,2.8291879906363927e-10,1,True,tight
2,253x253,9.9999999786579030e-01,2.8769975312488753e-10,1,True,tight
3,253x253,9.9999999790099892e-01,2.7759155892763100e-10,1,True,tight
4,253x253,9.9999999793753847e-01,2.7073336640767146e-10,1,True,tight
5,253x253,9.9999999796063144e-01,2.6552471161537607e-10,1,True,tight
6,253x253,9.9999999795517414e-01,2.7308421437781466e-10,1,True,tight
7,253x253,9.9999999795781025e-01,2.7997906102849637e-10,1,True,tight
8,253x253,9.9999999798911599e-01,2.7616632178478552e-10,1,True,tight
9,253x253,9.9999999800447670e-01,2.7509347114437835e-10,1,True,tight
10,253x253,9.9999999801251516e-01,2.7551703021188707e-10,1,True,tight
11,253x253,9.9999999801518813e-01,2.7699392082946682e-10,1,True,tight
12,253x253,9.9999999801475470e-01,2.7834344552937784e-10,1,True,tight
13,253x253,9.9999999801555117e-01,2.7793237425650993e-10,1,True,tight
14,253x253,9.9999999802248329e-01,2.7382192131978074e-10,1,True,tight
15,253x253,9.9999999803981865e-01,2.6496582238364032e-10,1,True,tight
16,253x253,9.9999999806442175e-01,2.5982881959995006e-10,1,True,tight
17,253x253,9.9999999812323392e-01,2.5341700932079079e-10,1,True,tight
18,253x253,9.9999999831126996e-01,2.0904731619212812e-10,1,True,tight
19,26x26,9.9999999891500713e-01,9.6632717698463973e-11,1,True,tight
20,22x22,9.9999999855978161e-01,2.0840037194711471e-10,1,True,tight
21,26x26,9.9999999898113234e-01,7.0713669984002811e-11,1,True,tight
22,22x22,9.9999999865587408e-01,1.9695456340386368e-10,1,True,tight
23,26x26,9.9999999941707152e-01,6.1704706343058225e-11,1,True,tight
24,26x26,9.9999999941377871e-01,6.3978326707745372e-11,1,True,tight
25,26x26,9.9999999928419114e-01,6.3247388527590379e-11,1,True,tight
26,26x26,9.9999999939830087e-01,7.1836325130767328e-11,1,True,tight
27,26x26,9.9999999942135742e-01,5.7179208120622538e-11,1,True,tight
28,22x22,9.9999999857263933e-01,1.9901674239061683e-10,1,True,tight
29,22x22,9.9999999852659038e-01,2.1304557983172831e-10,1,True,tight
30,22x22,9.9999999866270661e-01,1.9169353877338066e-10,1,True,tight
31,22x22,9.9999999863345646e-01,2.0047327897713742e-10,1,True,tight
32,22x22,9.9999999918155014e-01,1.7648407907665165e-10,1,True,tight
33,22x22,9.9999999914067261e-01,1.8998903975936990e-10,1,True,tight
34,22x22,9.9999999913182958e-01,1.2680457382133804e-10,1,True,tight
35,22x22,9.9999999910215609e-01,1.9682069086872283e-10,1,True,tight
36,22x22,9.9999999917896831e-01,1.4769399372807060e-10,1,True,tight
37,22x22,9.9999999851989607e-01,2.1238761030757342e-10,1,True,tight
38,22x22,9.9999999852728161e-01,2.0529049313896897e-10,1,True,tight
39,22x22,9.9999999865943356e-01,1.9431093714382579e-10,1,True,tight
40,22x22,9.9999999864175626e-01,2.0084098413557692e-10,1,True,tight
41,22x22,9.9999999910865101e-01,1.9164174765425838e-10,1,True,tight
42,22x22,9.9999999913774507e-01,1.8194463559010984e-10,1,True,tight
43,22x22,9.9999999907034920e-01,1.3057688357666048e-10,1,True,tight
44,22x22,9.9999999909112225e-01,1.9321706830972180e-10,1,True,tight
45,22x22,9.9999999913499427e-01,1.4401933521295607e-10,1,True,tight
46,22x22,9.9999999852112820e-01,2.1139115991940759e-10,1,True,tight
47,22x22,9.9999999853261634e-01,2.0227424995920718e-10,1,True,tight
48,22x22,9.9999999864306766e-01,2.0236447872597592e-10,1,True,tight
49,22x22,9.9999999863172995e-01,1.9596785346889265e-10,1,True,tight
50,22x22,9.9999999906856407e-01,1.9561242011499368e-10,1,True,tight
51,22x22,9.9999999914033222e-01,1.7798570083566839e-10,1,True,tight
52,22x22,9.9999999900626169e-01,1.4064743804316072e-10,1,True,tight
53,22x22,9.9999999909560711e-01,1.8702076211614867e-10,1,True,tight
54,22x22,9.9999999910271253e-01,1.5411049876397984e-10,1,True,tight
55,22x22,9.9999999852685284e-01,2.1015236365429425e-10,1,True,tight
56,22x22,9.9999999853887411e-01,1.9895394800605855e-10,1,True,tight
57,22x22,9.9999999863964018e-01,2.0218888496885391e-10,1,True,tight
58,22x22,9.9999999863277056e-01,1.9115455899551124e-10,1,True,tight
59,22x22,9.9999999905652159e-01,1.9118744899413129e-10,1,True,tight
60,22x22,9.9999999913509485e-01,1.7926583391143540e-10,1,True,tight
61,22x22,9.9999999897060232e-01,1.4302288550326022e-10,1,True,tight
62,22x22,9.9999999908892834e-01,1.8672740972525961e-10,1,True,tight
63,22x22,9.9999999909203219e-01,1.6339487469173992e-10,1,True,tight
64,22x22,9.9999999853282417e-01,2.0719059232161518e-10,1,True,tight
65,22x22,9.9999999853486099e-01,2.0209854522703927e-10,1,True,tight
66,22x22,9.9999999864247258e-01,1.9790370829435083e-10,1,True,tight
67,22x22,9.9999999863060596e-01,1.9049825419373428e-10,1,True,tight
68,22x22,9.9999999905529435e-01,1.8584570903949090e-10,1,True,tight
69,22x22,9.9999999912763637e-01,1.7716952631192282e-10,1,True,tight
70,22x22,9.9999999895704361e-01,1.5305681836728491e-10,1,True,tight
71,22x22,9.9999999908534742e-01,1.8455158968011532e-10,1,True,tight
72,22x22,9.9999999908967385e-01,1.6702301986193243e-10,1,True,tight
73,22x22,9.9999999853106647e-01,2.1000690711516291e-10,1,True,tight
74,22x22,9.9999999853758126e-01,2.0385124511165479e-10,1,True,tight
75,22x22,9.9999999863854605e-01,1.9745171712413683e-10,1,True,tight
76,22x22,9.9999999863109446e-01,1.9133737964934017e-10,1,True,tight
77,22x22,9.9999999905642845e-01,1.8538214599638964e-10,1,True,tight
78,22x22,9.9999999911706317e-01,1.7967690534864433e-10,1,True,tight
79,22x22,9.9999999896380920e-01,1.5133962869734284e-10,1,True,tight
80,22x22,9.9999999907593262e-01,1.8744026873434161e-10,1,True,tight
81,22x22,9.9999999909140613e-01,1.6825178747216368e-10,1,True,tight
82,22x22,9.9999999853313570e-01,2.1232717362505184e-10,1,True,tight
83,22x22,9.9999999855056987e-01,2.0140067113429704e-10,1,True,tight
84,22x22,9.9999999863522848e-01,1.9853818014329304e-10,1,True,tight
85,22x22,9.9999999863485289e-01,1.9209273057566789e-10,1,True,tight
86,22x22,9.9999999906201531e-01,1.8581432708037215e-10,1,True,tight
87,22x22,9.9999999911404835e-01,1.8171319103220242e-10,1,True,tight
88,22x22,9.9999999897693681e-01,1.4545033401741303e-10,1,True,tight
89,22x22,9.9999999907588721e-01,1.8970371411031455e-10,1,True,tight
90,22x22,9.9999999909772563e-01,1.6578475581862256e-10,1,True,tight
91,22x22,9.9999999854609467e-01,2.0989054398009216e-10,1,True,tight
92,22x22,9.9999999855833988e-01,1.9981179339109857e-10,1,True,tight
93,22x22,9.9999999863876288e-01,1.9843331044110874e-10,1,True,tight
94,22x22,9.9999999863649602e-01,1.9327803397039541e-10,1,True,tight
95,22x22,9.9999999906971948e-01,1.8455969247661615e-10,1,True,tight
96,22x22,9.9999999912341875e-01,1.8001675799977239e-10,1,True,tight
97,22x22,9.9999999896823999e-01,1.5334744867956888e-10,1,True,tight
98,22x22,9.9999999909035175e-01,1.8699965157737006e-10,1,True,tight
99,22x22,9.9999999909758464e-01,1.6654926632915896e-10,1,True,tight
100,22x22,9.9999999855440491e-01,2.0866538831323106e-10,1,True,tight
101,22x22,9.9999999856319255e-01,1.9939966289356064e-10,1,True,tight
102,22x22,9.9999999864531430e-01,1.9849822793351163e-10,1,True,tight
103,22x22,9.9999999864012012e-01,1.9438713561844073e-10,1,True,tight
104,22x22,9.9999999907880144e-01,1.8471129718466525e-10,1,True,tight
105,22x22,9.9999999912963122e-01,1.8001753688657468e-10,1,True,tight
106,22x22,9.9999999897825387e-01,1.5206770214075704e-10,1,True,tight
107,22x22,9.9999999909936277e-01,1.8669683726258964e-10,1,True,tight
108,22x22,9.9999999910341619e-01,1.6455234792505335e-10,1,True,tight
109,22x22,9.9999999855929567e-01,2.0859693116579484e-10,1,True,tight
110,22x22,9.9999999856555966e-01,1.9977191007009195e-10,1,True,tight
111,22x22,9.9999999865016298e-01,1.9933785224479589e-10,1,True,tight
112,22x22,9.9999999864247846e-01,1.9562395028354576e-10,1,True,tight
113,22x22,9.9999999908501869e-01,1.8609777905907401e-10,1,True,tight
114,22x22,9.9999999913350013e-01,1.8155017065869278e-10,1,True,tight
115,22x22,9.9999999898906833e-01,1.5089883146364476e-10,1,True,tight
116,22x22,9.9999999910464732e-01,1.8774809977554996e-10,1,True,tight
117,22x22,9.9999999910881343e-01,1.6339653871400331e-10,1,True,tight
118,22x22,9.9999999856161226e-01,2.0921189533792883e-10,1,True,tight
119,22x22,9.9999999856623434e-01,2.0024084064465870e-10,1,True,tight
120,22x22,9.9999999865333788e-01,2.0041500298218760e-10,1,True,tight
121,22x22,9.9999999864404643e-01,1.9624629529235624e-10,1,True,tight
122,22x22,9.9999999908912307e-01,1.8768890420211157e-10,1,True,tight
123,22x22,9.9999999913582471e-01,1.8340786124244510e-10,1,True,tight
124,22x22,9.9999999899771530e-01,1.5014787292881671e-10,1,True,tight
125,22x22,9.9999999910705228e-01,1.8938612983626568e-10,1,True,tight
126,22x22,9.9999999911238635e-01,1.6306656510585675e-10,1,True,tight
127,22x22,9.9999999856221622e-01,2.0986539162947768e-10,1,True,tight
128,22x22,9.9999999856694444e-01,1.9978982072216348e-10,1,True,tight
129,22x22,9.9999999865532463e-01,2.0110468883525571e-10,1,True,tight
130,22x22,9.9999999864563205e-01,1.9577792298630775e-10,1,True,tight
131,22x22,9.9999999909176951e-01,1.8876275966457368e-10,1,True,tight
