Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 9.9999996e-01
Maximum second weight: 6.2755304e-09
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
88      22x22       9.99999981e-01       2.55134018e-09      1            tight
89      22x22       9.99999982e-01       3.78592205e-09      1            tight
90      22x22       9.99999983e-01       2.95231517e-09      1            tight
91      22x22       9.99999971e-01       4.30089279e-09      1            tight
92      22x22       9.99999971e-01       4.06552030e-09      1            tight
93      22x22       9.99999972e-01       4.11907622e-09      1            tight
94      22x22       9.99999972e-01       4.07455680e-09      1            tight
95      22x22       9.99999982e-01       3.69225862e-09      1            tight
96      22x22       9.99999983e-01       3.58204178e-09      1            tight
97      22x22       9.99999982e-01       2.42253610e-09      1            tight
98      22x22       9.99999982e-01       3.80983273e-09      1            tight
99      22x22       9.99999983e-01       2.93175348e-09      1            tight
100     22x22       9.99999971e-01       4.28785069e-09      1            tight
101     22x22       9.99999971e-01       4.06592983e-09      1            tight
102     22x22       9.99999972e-01       4.12923105e-09      1            tight
103     22x22       9.99999972e-01       4.08396161e-09      1            tight
104     22x22       9.99999982e-01       3.70314462e-09      1            tight
105     22x22       9.99999983e-01       3.60611591e-09      1            tight
106     22x22       9.99999982e-01       2.41971097e-09      1            tight
107     22x22       9.99999983e-01       3.82803782e-09      1            tight
108     22x22       9.99999983e-01       2.93474786e-09      1            tight
109     22x22       9.99999971e-01       4.26703718e-09      1            tight
110     22x22       9.99999971e-01       4.06211189e-09      1            tight
111     22x22       9.99999972e-01       4.13100380e-09      1            tight
112     22x22       9.99999972e-01       4.09164847e-09      1            tight
113     22x22       9.99999983e-01       3.70436318e-09      1            tight
114     22x22       9.99999984e-01       3.61706916e-09      1            tight
115     22x22       9.99999982e-01       2.37810476e-09      1            tight
116     22x22       9.99999983e-01       3.83548357e-09      1            tight
117     22x22       9.99999983e-01       2.91574604e-09      1            tight
118     22x22       9.99999971e-01       4.24933693e-09      1            tight
119     22x22       9.99999971e-01       4.04712037e-09      1            tight
120     22x22       9.99999972e-01       4.13390816e-09      1            tight
121     22x22       9.99999972e-01       4.09332305e-09      1            tight
122     22x22       9.99999983e-01       3.70471362e-09      1            tight
123     22x22       9.99999984e-01       3.62264472e-09      1            tight
124     22x22       9.99999982e-01       2.45793996e-09      1            tight
125     22x22       9.99999983e-01       3.84015643e-09      1            tight
126     22x22       9.99999983e-01       2.92461689e-09      1            tight
127     22x22       9.99999971e-01       4.22883525e-09      1            tight
128     22x22       9.99999971e-01       4.01638168e-09      1            tight
129     22x22       9.99999972e-01       4.13026679e-09      1            tight
130     22x22       9.99999972e-01       4.08983403e-09      1            tight
131     22x22       9.99999983e-01       3.68810695e-09      1            tight
132     22x22       9.99999984e-01       3.61114339e-09      1            tight
133     22x22       9.99999982e-01       2.46384655e-09      1            tight
134     22x22       9.99999983e-01       3.82685669e-09      1            tight
135     22x22       9.99999984e-01       2.89731251e-09      1            tight
136     22x22       9.99999971e-01       4.20584190e-09      1            tight
137     22x22       9.99999971e-01       3.95844423e-09      1            tight
138     22x22       9.99999972e-01       4.12237506e-09      1            tight
139     22x22       9.99999972e-01       4.07870361e-09      1            tight
140     22x22       9.99999983e-01       3.65113023e-09      1            tight
141     22x22       9.99999984e-01       3.57738257e-09      1            tight
142     22x22       9.99999982e-01       2.43634329e-09      1            tight
143     22x22       9.99999983e-01       3.79072032e-09      1            tight
144     22x22       9.99999984e-01       2.84004351e-09      1            tight
145     22x22       9.99999971e-01       4.18046723e-09      1            tight
146     22x22       9.99999971e-01       3.93396828e-09      1            tight
147     22x22       9.99999972e-01       4.10504511e-09      1            tight
148     22x22       9.99999972e-01       4.29027439e-09      1            tight
149     22x22       9.99999983e-01       3.59987746e-09      1            tight
150     22x22       9.99999984e-01       3.52531366e-09      1            tight
151     22x22       9.99999982e-01       2.39315900e-09      1            tight
152     22x22       9.99999983e-01       3.72897996e-09      1            tight
153     22x22       9.99999984e-01       2.76343279e-09      1            tight
154     22x22       9.99999971e-01       4.27271605e-09      1            tight
155     22x22       9.99999971e-01       4.10987378e-09      1            tight
156     22x22       9.99999972e-01       4.34574537e-09      1            tight
157     22x22       9.99999972e-01       4.34072849e-09      1            tight
158     22x22       9.99999983e-01       3.76951913e-09      1            tight
159     22x22       9.99999983e-01       3.65408184e-09      1            tight
160     22x22       9.99999981e-01       2.84529118e-09      1            tight
161     22x22       9.99999983e-01       3.81072911e-09      1            tight
162     22x22       9.99999983e-01       3.00178681e-09      1            tight
163     22x22       9.99999971e-01       4.48136784e-09      1            tight
164     22x22       9.99999972e-01       4.27689980e-09      1            tight
165     22x22       9.99999972e-01       4.43550475e-09      1            tight
166     22x22       9.99999972e-01       4.58311586e-09      1            tight
167     22x22       9.99999983e-01       3.89434612e-09      1            tight
168     22x22       9.99999984e-01       3.63503524e-09      1            tight
169     22x22       9.99999981e-01       2.57332337e-09      1            tight
170     22x22       9.99999983e-01       3.80366283e-09      1            tight
171     22x22       9.99999984e-01       2.83749282e-09      1            tight
172     22x22       9.99999971e-01       4.71773951e-09      1            tight
173     22x22       9.99999974e-01       3.16084595e-09      1            tight
174     22x22       9.99999972e-01       4.67756346e-09      1            tight
175     22x22       9.99999975e-01       2.94191916e-09      1            tight
176     22x22       9.99999983e-01       4.07005406e-09      1            tight
177     22x22       9.99999983e-01       3.96790852e-09      1            tight
178     22x22       9.99999981e-01       3.27307903e-09      1            tight
179     22x22       9.99999983e-01       4.08356975e-09      1            tight
180     22x22       9.99999984e-01       3.27394545e-09      1            tight
181     22x22       9.99999973e-01       3.48947886e-09      1            tight
182     22x22       9.99999973e-01       3.55782551e-09      1            tight
183     22x22       9.99999986e-01       2.82430957e-09      1            tight
184     22x22       9.99999986e-01       2.79891994e-09      1            tight
185     22x22       9.99999984e-01       2.58977609e-09      1            tight
186     22x22       9.99999985e-01       2.94163275e-09      1            tight
187     22x22       9.99999986e-01       2.32537284e-09      1            tight
