block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999997059745405e-01,3.1841128649565597e-09,1,True,tight
1,253x253,9.9999995595000701e-01,6.1926648163935835e-09,1,True,tight
2,253x253,9.9999995609316661e-01,5.9927608391347520e-09,1,True,tight
3,253x253,9.9999995656018881e-01,6.0582429759921325e-09,1,True,tight
4,253x253,9.9999995764223681e-01,5.4842242679083792e-09,1,True,tight
5,253x253,9.9999995849441847e-01,5.3250461132704349e-09,1,True,tight
6,253x253,9.9999995911209461e-01,5.3577397543472192e-09,1,True,tight
7,253x253,9.9999995962231614e-01,5.4272850310610070e-09,1,True,tight
8,253x253,9.9999996008186121e-01,5.4611410522675456e-09,1,True,tight
9,253x253,9.9999996046518203e-01,5.4848959998726960e-09,1,True,tight
10,253x253,9.9999996076060349e-01,5.4897708519241805e-09,1,True,tight
11,253x253,9.9999996099091459e-01,5.4883420754335414e-09,1,True,tight
12,253x253,9.9999996117489454e-01,5.4608381861506264e-09,1,True,tight
13,253x253,9.9999996134384839e-01,5.4021539927360527e-09,1,True,tight
14,253x253,9.9999996156941895e-01,5.3207445331012690e-09,1,True,tight
15,253x253,9.9999996171910899e-01,5.5513147075244093e-09,1,True,tight
16,253x253,9.9999996138765201e-01,5.7877292303348099e-09,1,True,tight
17,253x253,9.9999996184241735e-01,6.2755304477971629e-09,1,True,tight
18,253x253,9.9999996631846855e-01,4.1509122481214294e-09,1,True,tight
19,26x26,9.9999997602248969e-01,2.6128880572697362e-09,1,True,tight
20,22x22,9.9999996880050701e-01,4.6082117983544874e-09,1,True,tight
21,26x26,9.9999997708430299e-01,2.0849601709128963e-09,1,True,tight
22,22x22,9.9999997062347956e-01,4.2329611186945769e-09,1,True,tight
23,26x26,9.9999998665943357e-01,2.0159184654512861e-09,1,True,tight
24,26x26,9.9999998656156242e-01,2.0900234490713752e-09,1,True,tight
