k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,8.2937554598593999e-01,-5.5869151033499398e-01,5.5869151033499398e-01,8.2937554598593999e-01,-9.9352950631776482e-01,1.1357429319961457e-01,-1.1357429319961457e-01,-9.9352950631776482e-01,7.2792572694347069e-01,-6.8565598958491081e-01,6.8565598958491081e-01,7.2792572694347069e-01,5.0000005149439009e-01,-8.6602537405404034e-01,8.6602537405404034e-01,5.0000005149439009e-01,5.9280727954894530e-01,-3.0277727640383936e+00,3.3965355182786524e+01,-1.7347860070405963e+02,7.5550449335025471e-01,4.3287218872139164e+01,1.0471974917359486e+00,5.9999996593155757e+01,nan,nan,nan,nan,nan,1.8001111984046454e-13,2.6377553306008889e-13,-1.2723155862204294e-13,-1.8651746813702630e-13,2.2122602982169588e-13,-1.5631940186722204e-13,2.3582788770245095e-13,-1.6675549829869851e-13
1.0000000000000000e+00,2.2065361682950307e-01,-9.7535223451830633e-01,9.7535223451830633e-01,2.2065361682950307e-01,-3.9840658456897554e-01,9.1720891479089506e-01,-9.1720891479089506e-01,-3.9840658456897554e-01,8.4371510996035171e-01,-5.3679121939943264e-01,5.3679121939943264e-01,8.4371510996035171e-01,8.3194586833418760e-01,-5.5485680329202403e-01,5.5485680329202403e-01,8.3194586833418760e-01,1.3483117728992309e+00,-1.9805752723024281e+00,7.7252574054927464e+01,-1.1347860411090291e+02,5.6662933135262838e-01,3.2465469234825463e+01,5.8819083362942037e-01,3.3700852315247360e+01,-3.0761454259405351e+01,1.2980983995509725e+01,8.2290234162997784e+00,-5.7048133756347550e+00,-3.5702831545966318e+00,2.9078112342664203e-13,2.7194001402718494e-13,-2.0561330416057899e-13,-1.9240165016753963e-13,3.7022780285100730e-13,-2.6179058920661191e-13,3.1547867772630210e-12,-2.2306601010768645e-12
2.0000000000000000e+00,-3.3739172472460477e-01,-9.4136434183960171e-01,9.4136434183960171e-01,-3.3739172472460477e-01,1.7746689446257025e-01,9.8412677098413326e-01,-9.8412677098413326e-01,1.7746689446257025e-01,9.5575056799104963e-01,-2.9417826531523711e-01,2.9417826531523711e-01,9.5575056799104963e-01,9.8949094866389986e-01,1.4459482186139389e-01,-1.4459482186139389e-01,9.8949094866389986e-01,1.9149411042518363e+00,-1.3923844386729891e+00,1.0971804328975161e+02,-7.9777751795654481e+01,2.9859562533227746e-01,1.7108269112609108e+01,-1.4510347884158029e-01,-8.3138169302883895e+00,-1.3458073512868117e+01,1.1215035449859119e+01,8.1120606592432836e+00,-1.6207325681165113e+01,-1.4524072494960780e+01,3.5350632758476016e-13,3.0466074068302765e-12,-2.5002222514558525e-13,-2.1542767569826538e-12,1.2783692799109314e-12,-9.0405460895226497e-13,4.3661131091086839e-12,-3.0871971645751728e-12
3.0000000000000000e+00,-5.9939126165319168e-01,-8.0045619208804986e-01,8.0045619208804986e-01,-5.9939126165319168e-01,3.3302250619456554e-02,9.9944532621815285e-01,-9.9944532621815285e-01,3.3302250619456554e-02,9.7396055783448743e-01,-2.2671751538349116e-01,2.2671751538349116e-01,9.7396055783448743e-01,7.9325880567587792e-01,6.0888460911306552e-01,-6.0888460911306552e-01,7.9325880567587792e-01,2.2135367295845372e+00,-1.5374879175138523e+00,1.2682631240238497e+02,-8.8091568725901780e+01,2.2870610953093337e-01,1.3103894824979214e+01,-6.5465374387327291e-01,-3.7508896566376912e+01,7.7092253062674416e+00,2.8763872203783379e+01,-8.5006143339700948e+00,-2.3760367802665840e+01,-1.5601440567315301e+01,2.3958040827622676e-12,6.1786278434127232e-12,-1.6942003355779889e-12,-4.3689496465049160e-12,1.5138831487164724e-12,-1.0705880626460385e-12,4.1141132695190702e-12,-2.9091173914252977e-12
4.0000000000000000e+00,-7.6526088660510672e-01,-6.4372026178232877e-01,6.4372026178232877e-01,-7.6526088660510672e-01,-5.8212957323158987e-01,8.1309603366564343e-01,-8.1309603366564343e-01,-5.8212957323158987e-01,9.2752360827163516e-01,-3.7376457308981048e-01,3.7376457308981048e-01,9.2752360827163516e-01,6.8631288869288176e-01,7.2730641328709622e-01,-7.2730641328709622e-01,6.8631288869288176e-01,2.4422428391168713e+00,-2.1921416613869096e+00,1.3993020722744444e+02,-1.2560046529226634e+02,3.8306445368443848e-01,2.1947976477602921e+01,-8.1438902344337460e-01,-4.6661053925086023e+01,-1.7871487485819137e+00,1.2176608004650497e+01,-7.0101512582508940e+00,-1.4032652001171293e+00,-3.5978301803728669e+00,4.6049241721890857e-12,9.0592764774058812e-12,-3.2560620866206591e-12,-6.4059868520871532e-12,2.4862414085793930e-12,-1.7580381594939354e-12,7.7663053377072132e-12,-5.4916071690058743e-12
5.0000000000000000e+00,-9.5039736764827520e-01,-3.1103833134006187e-01,3.1103833134006187e-01,-9.5039736764827520e-01,-9.9089298890340660e-01,1.3465171567467327e-01,-1.3465171567467327e-01,-9.9089298890340660e-01,9.8441329253768983e-01,-1.7587060434731025e-01,1.7587060434731025e-01,9.8441329253768983e-01,9.6700570686756915e-01,2.5475471120202464e-01,-2.5475471120202464e-01,9.6700570686756915e-01,2.8253072928030463e+00,-3.0065306848302535e+00,1.6187818370514685e+02,-1.7226151921735061e+02,1.7679008748396013e-01,1.0129325872579514e+01,-2.5759403666258701e-01,-1.4759051128504430e+01,3.0246900018064968e+00,-2.2524835644724380e+01,5.0096553753438755e+00,2.5072458270923974e+01,8.1082868404472457e+00,6.2495960225753386e-12,1.1229301264515572e-11,-4.4190207049155106e-12,-7.9402040498166571e-12,2.2862116291028251e-12,-1.6165957461566904e-12,8.3805255074728941e-12,-5.9260374385416981e-12
6.0000000000000000e+00,-9.9028630121504002e-01,-1.3904330844013399e-01,1.3904330844013399e-01,-9.9028630121504002e-01,-9.9250233410970745e-01,-1.2222567972403066e-01,1.2222567972403066e-01,-9.9250233410970745e-01,9.9902189012748777e-01,-4.4218356422113261e-02,4.4218356422113261e-02,9.9902189012748777e-01,9.9999451885380553e-01,-3.3109301093375391e-03,3.3109301093375391e-03,9.9999451885380553e-01,3.0020973802885429e+00,3.0190605856866721e+00,1.7200750957781440e+02,1.7297942965414074e+02,4.4232778868641236e-02,2.5343515453085952e+00,3.3109361585860462e-03,1.8970266812423786e-01,6.2023200360136501e+00,1.4353103401013545e+01,2.0118949593398139e-01,-6.2785671911459504e+00,2.6342606481689659e+00,5.4543441922408568e-12,3.9333956275029929e-12,-3.8566927429428688e-12,-2.7812196989884796e-12,2.0204734819867319e-12,-1.4287460103901140e-12,5.8790542022955273e-12,-4.1571190934064361e-12
7.0000000000000000e+00,-9.9546595897810231e-01,-9.5118476178969652e-02,9.5118476178969652e-02,-9.9546595897810231e-01,-9.9290157474403495e-01,-1.1893890392481835e-01,1.1893890392481835e-01,-9.9290157474403495e-01,9.9979544692755784e-01,-2.0225338115651546e-02,2.0225338115651546e-02,9.9979544692755784e-01,9.9947792654980727e-01,-3.2309044196446500e-02,3.2309044196446500e-02,9.9947792654980727e-01,3.0463301591586043e+00,3.0223715218462424e+00,1.7454186112320437e+02,1.7316913232232139e+02,2.0226717280188350e-02,1.1589055335591238e+00,3.2314667935621606e-02,1.8514940890778466e+00,2.1230099867566192e+00,1.9247337699801889e+01,-9.3442299272659124e-01,-9.6103117018592226e+00,3.4929522242111571e-01,7.3510158823119535e-12,5.6262693164483863e-12,-5.1979531789925204e-12,-3.9784842087442485e-12,1.4600289773311064e-12,-1.0325074129013956e-12,3.9741395275729045e-12,-2.8100854976287337e-12
8.0000000000000000e+00,-9.9718613670044798e-01,-7.4965383798162144e-02,7.4965383798162144e-02,-9.9718613670044798e-01,-9.9622600949862039e-01,-8.6797108219530988e-02,8.6797108219530988e-02,-9.9622600949862039e-01,9.9987533720538857e-01,-1.5789555013416438e-02,1.5789555013416438e-02,9.9987533720538857e-01,9.9971869630356502e-01,-2.3717678182557642e-02,2.3717678182557642e-02,9.9971869630356502e-01,3.0665568764401696e+00,3.0546861897822488e+00,1.7570076665684240e+02,1.7502062641142126e+02,1.5790211169491749e-02,9.0471245763220898e-01,2.3719902389700176e-02,1.3590502973920957e+00,1.0842538165777951e+00,1.9443574501387712e+01,-8.6432273551076200e-01,-9.6666154853926507e+00,-8.2613704018801110e-02,6.2645904060187454e-12,4.4996494734040901e-12,-4.4297898682543746e-12,-3.1817881662732361e-12,1.2569375202524414e-12,-8.8873353121243781e-13,3.8593657688661730e-12,-2.7289281945286348e-12
9.0000000000000000e+00,-9.9824549474240865e-01,-5.9210913038853084e-02,5.9210913038853084e-02,-9.9824549474240865e-01,-9.9800439332108537e-01,-6.3144523981626816e-02,6.3144523981626816e-02,-9.9800439332108537e-01,9.9991846991065403e-01,-1.2769241579388763e-02,1.2769241579388763e-02,9.9991846991065403e-01,9.9986893715236214e-01,-1.6189765752303110e-02,1.6189765752303110e-02,9.9986893715236214e-01,3.0823470876107320e+00,3.0784060921721834e+00,1.7660547911453594e+02,1.7637967670882679e+02,1.2769588616513016e-02,7.3164353384449576e-01,1.6190473081666976e-02,9.2764577589968555e-01,8.2476336087876323e-01,1.9517955501764700e+01,-6.7462309040585922e-01,-9.7271888333961449e+00,-9.2266671941954106e-02,5.0757949004339614e-12,4.1663973483665943e-12,-3.5892400163106686e-12,-2.9460878181453154e-12,1.4477037536582195e-12,-1.0237366510068568e-12,3.8060611290953553e-12,-2.6912916339938420e-12
