Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 1.0000000e+00
Maximum second weight: 7.7528093e-12
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     1.00000000e+00       1.50711426e-12      1            tight
1       253x253     1.00000000e+00       4.01560892e-12      1            tight
2       253x253     1.00000000e+00       3.61220867e-12      1            tight
3       253x253     1.00000000e+00       7.75280929e-12      1            tight
4       253x253     1.00000000e+00       6.04876717e-12      1            tight
5       253x253     1.00000000e+00       4.08949236e-12      1            tight
6       253x253     1.00000000e+00       2.50360782e-12      1            tight
7       253x253     1.00000000e+00       1.86879323e-12      1            tight
8       253x253     1.00000000e+00       1.53412695e-12      1            tight
9       253x253     1.00000000e+00       1.45605370e-12      1            tight
10      253x253     1.00000000e+00       1.38152776e-12      1            tight
11      253x253     1.00000000e+00       1.31991375e-12      1            tight
12      253x253     1.00000000e+00       1.27355775e-12      1            tight
13      253x253     1.00000000e+00       1.24570859e-12      1            tight
14      253x253     1.00000000e+00       1.22879243e-12      1            tight
15      253x253     1.00000000e+00       1.21509492e-12      1            tight
16      253x253     1.00000000e+00       1.19814131e-12      1            tight
17      253x253     1.00000000e+00       1.20544470e-12      1            tight
18      253x253     1.00000000e+00       9.76788295e-13      1            tight
19      26x26       1.00000000e+00       1.08370938e-12      1            tight
20      22x22       1.00000000e+00       2.64261061e-12      1            tight
21      26x26       1.00000000e+00       1.03442909e-12      1            tight
22      22x22       1.00000000e+00       2.54512035e-12      1            tight
23      26x26       1.00000000e+00       3.11638760e-13      1            tight
24      26x26       1.00000000e+00       1.50868006e-12      1            tight
25      26x26       1.00000000e+00       7.03087408e-13      1            tight
26      26x26       1.00000000e+00       8.64798877e-13      1            tight
27      26x26       1.00000000e+00       6.46732631e-13      1            tight
28      22x22       1.00000000e+00       2.25861407e-12      1            tight
29      22x22       1.00000000e+00       2.79316329e-12      1            tight
30      22x22       1.00000000e+00       1.61008186e-12      1            tight
31      22x22       1.00000000e+00       2.25281472e-12      1            tight
32      22x22       1.00000000e+00       1.76911551e-12      1            tight
33      22x22       1.00000000e+00       1.98974611e-12      1            tight
34      22x22       1.00000000e+00       1.78132824e-12      1            tight
35      22x22       1.00000000e+00       1.97563257e-12      1            tight
36      22x22       1.00000000e+00       1.64635078e-12      1            tight
37      22x22       1.00000000e+00       2.63862277e-12      1            tight
38      22x22       1.00000000e+00       4.85553449e-12      1            tight
39      22x22       1.00000000e+00       3.22477992e-12      1            tight
40      22x22       1.00000000e+00       3.53909144e-12      1            tight
41      22x22       1.00000000e+00       3.86230975e-12      1            tight
42      22x22       1.00000000e+00       1.94481723e-12      1            tight
43      22x22       1.00000000e+00       4.23113033e-12      1            tight
44      22x22       1.00000000e+00       2.15113277e-12      1            tight
45      22x22       1.00000000e+00       3.06837281e-12      1            tight
46      22x22       1.00000000e+00       5.19434721e-12      1            tight
47      22x22       1.00000000e+00       4.74497878e-12      1            tight
48      22x22       1.00000000e+00       6.15682522e-12      1            tight
49      22x22       1.00000000e+00       7.31533137e-12      1            tight
50      22x22       1.00000000e+00       3.49241750e-12      1            tight
51      22x22       1.00000000e+00       4.05697310e-12      1            tight
52      22x22       1.00000000e+00       3.00849733e-12      1            tight
53      22x22       1.00000000e+00       4.34586959e-12      1            tight
54      22x22       1.00000000e+00       2.92905583e-12      1            tight
55      22x22       1.00000000e+00       4.23857612e-12      1            tight
56      22x22       1.00000000e+00       2.67587238e-12      1            tight
57      22x22       1.00000000e+00       3.55343344e-12      1            tight
58      22x22       1.00000000e+00       2.05981178e-12      1            tight
59      22x22       1.00000000e+00       4.47908686e-12      1            tight
60      22x22       1.00000000e+00       3.65676394e-12      1            tight
