k,t,u,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF2_rad,thetaF1_deg,thetaF2_deg,R1_orth_error,R2_orth_error,F1_orth_error,F2_orth_error,R1_det_error,R2_det_error,F1_det_error,F2_det_error,base_x,base_y,elbow_x,elbow_y,tip_x,tip_y,x1,y1,x2,y2,target_angle_error_norm_rad,target_angle_error_norm_deg,target_step_error_norm_rad,target_step_error_norm_deg,target_error_R1_deg,target_error_R2_deg,target_error_F1_deg,target_error_F2_deg
0.0000000000000000e+00,0.0000000000000000e+00,-1.5584553419084139e+01,2.2136614925730185e+00,-1.5367821381859263e+00,1.2683346079506438e+02,-8.8051130549144048e+01,2.9872038832166675e-01,-1.4439769951151032e-01,1.7115417505340549e+01,-8.2733787534078100e+00,5.6506361834174406e-16,1.1285946016974920e-15,1.5753846523005311e-16,3.3717314714880955e-18,2.2204460492503131e-16,7.7715611723760958e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0038140401397651e-01,5.9949112429511053e-01,-1.9904016924417900e-01,5.6548349417783705e-01,4.0019070200698831e-01,2.9974556214755516e-01,3.0067061738489903e-01,5.8248730923647352e-01,1.8537726478553846e+00,1.0621334889890493e+02,3.3178994261921763e-01,1.9010163396968927e+01,-5.3166539204935610e+01,9.1948869450855952e+01,1.7115417505340545e+01,-8.2733787534078012e+00
1.0000000000000000e+00,1.0000000000000001e-01,-1.5584553419084139e+01,2.4421463993401256e+00,-2.1904053449184224e+00,1.3992468163525973e+02,-1.2550098168672297e+02,2.2848490676710700e-01,-6.5362320673249630e-01,1.3091220840195334e+01,-3.7449851137578932e+01,7.8621704735153877e-16,9.6257310856621416e-16,1.5727469854672357e-16,3.1463302480920171e-16,2.2204460492503131e-16,7.7715611723760958e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4379406037881681e-01,7.6519880280941133e-01,-1.7031150828778541e-01,1.3459157072181156e+00,3.2189703018940846e-01,3.8259940140470550e-01,2.3674127604551592e-01,1.0555572550137631e+00,1.1806703006179902e+00,6.7647425221852984e+01,6.9240786318444236e-01,3.9672048262140279e+01,-4.0075318364740269e+01,5.4499018313277006e+01,1.3091220840195339e+01,-3.7449851137578946e+01
