Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 6
Minimum dominant weight: 6.4745477e-01
Maximum second weight: 1.2648369e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     9.95520214e-01       3.55644303e-03      1            not tight
1       253x253     9.89674012e-01       5.02407495e-03      1            not tight
2       253x253     9.81975452e-01       1.02929190e-02      2            not tight
3       253x253     9.87909716e-01       5.19627377e-03      1            not tight
4       253x253     9.84482581e-01       5.88562761e-03      1            not tight
5       253x253     9.68502390e-01       2.25214058e-02      2            not tight
6       253x253     9.49228326e-01       3.89051512e-02      2            not tight
7       253x253     9.51145030e-01       3.67173653e-02      2            not tight
8       253x253     9.60190652e-01       2.95043746e-02      2            not tight
9       253x253     9.48633880e-01       3.35606031e-02      2            not tight
10      253x253     9.58892390e-01       1.91671837e-02      2            not tight
11      253x253     9.73305255e-01       1.15908118e-02      2            not tight
12      253x253     9.72560704e-01       1.06953987e-02      2            not tight
13      253x253     9.69007051e-01       1.28358828e-02      2            not tight
14      253x253     9.73830987e-01       1.13898529e-02      2            not tight
15      253x253     9.83124209e-01       9.26693053e-03      1            not tight
16      253x253     9.87379088e-01       7.69231072e-03      1            not tight
17      253x253     9.88936675e-01       6.95403054e-03      1            not tight
18      253x253     9.88968584e-01       7.40590166e-03      1            not tight
19      26x26       9.97633564e-01       2.04871326e-03      1            not tight
20      22x22       9.94168094e-01       3.19475529e-03      1            not tight
21      26x26       9.99003593e-01       9.55009692e-04      1            tight
22      22x22       9.96979782e-01       2.05673495e-03      1            not tight
23      26x26       9.98857270e-01       1.10815987e-03      1            not tight
24      26x26       9.97808557e-01       1.90593160e-03      1            not tight
25      26x26       9.97286929e-01       2.35358894e-03      1            not tight
26      26x26       9.98117763e-01       1.63983232e-03      1            not tight
27      26x26       9.97693524e-01       2.02810116e-03      1            not tight
28      22x22       9.94154341e-01       3.19336700e-03      1            not tight
29      22x22       9.88807051e-01       6.66075928e-03      1            not tight
30      22x22       9.94606232e-01       2.67984164e-03      1            not tight
31      22x22       9.92252094e-01       4.56894096e-03      1            not tight
32      22x22       9.96419315e-01       2.63469331e-03      1            not tight
33      22x22       9.94809857e-01       2.99169558e-03      1            not tight
34      22x22       9.95085066e-01       2.72459387e-03      1            not tight
35      22x22       9.94718993e-01       3.25494335e-03      1            not tight
36      22x22       9.95244925e-01       2.46011798e-03      1            not tight
37      22x22       9.88804647e-01       6.62691879e-03      1            not tight
38      22x22       9.91619793e-01       4.35483336e-03      1            not tight
39      22x22       9.10028392e-01       5.50502404e-02      3            not tight
40      22x22       9.34438745e-01       3.32699871e-02      3            not tight
41      22x22       9.94594691e-01       2.78687782e-03      1            not tight
42      22x22       9.92146771e-01       3.69446638e-03      1            not tight
43      22x22       9.95431303e-01       2.32695864e-03      1            not tight
44      22x22       9.93338505e-01       3.20480251e-03      1            not tight
45      22x22       9.90262057e-01       5.66779470e-03      1            not tight
