block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9786176039816787e-01,2.0609792146567838e-03,1,False,not tight
1,253x253,8.9790630769883950e-01,9.8499892137519723e-02,2,False,not tight
2,253x253,6.6803910030768399e-01,3.2522338736965345e-01,2,False,not tight
3,253x253,6.9221737877468681e-01,3.0354916472606824e-01,2,False,not tight
4,253x253,7.2334409620462603e-01,2.7327290412831978e-01,2,False,not tight
5,253x253,6.9272391694536206e-01,3.0263315034820759e-01,2,False,not tight
6,253x253,8.1851285101529758e-01,1.7441591270075188e-01,2,False,not tight
7,253x253,8.9439247180634163e-01,9.4542963539826136e-02,2,False,not tight
8,253x253,9.5332296471576317e-01,3.5487297751059070e-02,2,False,not tight
9,253x253,9.8195956303851106e-01,7.0439089201962055e-03,1,False,not tight
10,253x253,9.7440729368757317e-01,1.1875046511765866e-02,2,False,not tight
11,253x253,9.8129893208121599e-01,7.4188047627681370e-03,1,False,not tight
12,253x253,9.8789849884987480e-01,2.5783196574642145e-03,1,False,not tight
13,253x253,9.9073091698935933e-01,2.3519352128622689e-03,1,False,not tight
14,253x253,9.9158027551185313e-01,2.3426938308980603e-03,1,False,not tight
15,253x253,9.9225692628333617e-01,2.2664982993374173e-03,1,False,not tight
16,253x253,9.9292642254988395e-01,2.1589631118972595e-03,1,False,not tight
17,253x253,9.9361520890537025e-01,2.0551173051058264e-03,1,False,not tight
18,253x253,9.9440143010024873e-01,1.8061645152935336e-03,1,False,not tight
19,26x26,9.9894214098824397e-01,1.0252785495752739e-03,1,False,not tight
20,22x22,9.4064939633318745e-01,5.7438308492616698e-02,2,False,not tight
21,26x26,9.9840199909819816e-01,1.5835539097758928e-03,1,False,not tight
22,22x22,9.3731217291259283e-01,5.9714200324522904e-02,2,False,not tight
23,26x26,9.9930030738835463e-01,6.7679446056592490e-04,1,True,tight
24,26x26,9.9958826097326803e-01,4.1076593411482217e-04,1,True,tight
25,26x26,9.9892407565721653e-01,1.0572866235310349e-03,1,False,not tight
26,26x26,9.9925783664561629e-01,7.2975701213343622e-04,1,True,tight
27,26x26,9.9906015222003119e-01,9.0944903978392008e-04,1,True,tight
28,22x22,9.4134467059589000e-01,5.6826371971986735e-02,2,False,not tight
29,22x22,7.9132417763630114e-01,2.0497936619308968e-01,2,False,not tight
30,22x22,9.3852615458996702e-01,6.0453904314204110e-02,2,False,not tight
31,22x22,8.3598987585989748e-01,1.6005009767527359e-01,2,False,not tight
32,22x22,9.4677201782321041e-01,5.1352915185262027e-02,2,False,not tight
33,22x22,9.2804356384926578e-01,6.9975685031411342e-02,2,False,not tight
34,22x22,9.9446220470156899e-01,4.2432783717327640e-03,1,False,not tight
35,22x22,9.3451663125731421e-01,6.3295243223927239e-02,2,False,not tight
36,22x22,9.3211784871903325e-01,6.5521138145516453e-02,2,False,not tight
37,22x22,8.0710642051770942e-01,1.8888232792065959e-01,2,False,not tight
38,22x22,7.9303780440836913e-01,2.0461695796633830e-01,2,False,not tight
39,22x22,8.0115673494606465e-01,1.9697238306286086e-01,2,False,not tight
40,22x22,7.8228810533466508e-01,2.1636901483524709e-01,2,False,not tight
41,22x22,8.0668068461210141e-01,1.9003342975016518e-01,2,False,not tight
42,22x22,9.9358488338779982e-01,3.4018830114674486e-03,1,False,not tight
43,22x22,9.9503175892367957e-01,2.5373074706646973e-03,1,False,not tight
44,22x22,8.2859708117855468e-01,1.6772097879248138e-01,2,False,not tight
45,22x22,8.5871529182991058e-01,1.3751775066761038e-01,2,False,not tight
46,22x22,7.8386424470429694e-01,2.1387191717338322e-01,2,False,not tight
47,22x22,7.9228995849102579e-01,2.0568616488677910e-01,2,False,not tight
48,22x22,7.2077062119807611e-01,2.7783317450711748e-01,2,False,not tight
49,22x22,7.1851751460378532e-01,2.7999535730445069e-01,2,False,not tight
50,22x22,7.3423500489882809e-01,2.6369477027364591e-01,2,False,not tight
51,22x22,7.5273943275882838e-01,2.4548026290144048e-01,2,False,not tight
52,22x22,9.9572780524374205e-01,1.9344547877341060e-03,1,False,not tight
53,22x22,7.6236287183494900e-01,2.3554818206154182e-01,2,False,not tight
54,22x22,7.4429011638932874e-01,2.5371823749403116e-01,2,False,not tight
55,22x22,7.7726878501906693e-01,2.2041835638798735e-01,2,False,not tight
56,22x22,8.0261588098071313e-01,1.9413389663250169e-01,2,False,not tight
57,22x22,9.9592206323816779e-01,2.2872791275123936e-03,1,False,not tight
58,22x22,9.9517809039086391e-01,2.2948956889951438e-03,1,False,not tight
59,22x22,7.1800655319773965e-01,2.8000127004418851e-01,2,False,not tight
60,22x22,7.6678840864909459e-01,2.3163363513165836e-01,2,False,not tight
61,22x22,6.0858219039196493e-01,1.9509223171686199e-01,6,False,not tight
62,22x22,7.7334551562950471e-01,2.2486288651050243e-01,2,False,not tight
63,22x22,7.1422112715665120e-01,2.8361630850330133e-01,2,False,not tight
64,22x22,7.7811639465381921e-01,2.1786066108957894e-01,2,False,not tight
65,22x22,8.6789157339455103e-01,1.2611632225913327e-01,2,False,not tight
66,22x22,8.9152299873172347e-01,1.0593769711362483e-01,2,False,not tight
67,22x22,9.1312989201878902e-01,8.1498057946879768e-02,2,False,not tight
68,22x22,7.9519576477158238e-01,2.0292732937781940e-01,2,False,not tight
69,22x22,9.2110064678766390e-01,7.6132955823490250e-02,2,False,not tight
70,22x22,5.9428112287566570e-01,1.7001424449343600e-01,6,False,not tight
71,22x22,8.2378049544638299e-01,1.7335054378067985e-01,2,False,not tight
72,22x22,8.1717861135722492e-01,1.8065668396887602e-01,2,False,not tight
73,22x22,8.6174165094157740e-01,1.3235958154625518e-01,2,False,not tight
74,22x22,9.2861828308494110e-01,6.2490438954054990e-02,2,False,not tight
75,22x22,9.9111621672880190e-01,4.4222284253272936e-03,1,False,not tight
76,22x22,9.8843544664609706e-01,4.8363970609180407e-03,1,False,not tight
77,22x22,8.7093241245500441e-01,1.2644618099637947e-01,2,False,not tight
78,22x22,8.6049749842003753e-01,1.2809374506370713e-01,2,False,not tight
79,22x22,9.9538935593737565e-01,1.5969435724988994e-03,1,False,not tight
80,22x22,8.8262601017050868e-01,1.1283619993314799e-01,2,False,not tight
81,22x22,8.8384618763723055e-01,1.1307216333045730e-01,2,False,not tight
82,22x22,9.3377504085765972e-01,5.9406269491706180e-02,2,False,not tight
83,22x22,9.7176732353123652e-01,2.0954865131737440e-02,2,False,not tight
84,22x22,9.3615692802113759e-01,6.0722653460800836e-02,2,False,not tight
85,22x22,9.7497172482338901e-01,2.0983150143793722e-02,2,False,not tight
86,22x22,9.4234834786070276e-01,5.4909074288112272e-02,2,False,not tight
87,22x22,9.3239043801272581e-01,6.2492111757226895e-02,2,False,not tight
88,22x22,9.4026729672119680e-01,5.6355561390183682e-02,2,False,not tight
89,22x22,9.4112161389796167e-01,5.4468682515203183e-02,2,False,not tight
90,22x22,9.4080332789153687e-01,5.4682795395317577e-02,2,False,not tight
91,22x22,9.7412723041510330e-01,1.9786336104215065e-02,2,False,not tight
92,22x22,9.8957134520286172e-01,4.2120150403609580e-03,1,False,not tight
93,22x22,9.7864259055569913e-01,1.7996925402689344e-02,2,False,not tight
94,22x22,9.9320462265656762e-01,3.3263580221178923e-03,1,False,not tight
95,22x22,9.7486214907833801e-01,2.0741265381449062e-02,2,False,not tight
96,22x22,9.7597570961669666e-01,1.9895542819552914e-02,2,False,not tight
97,22x22,9.7866797628575442e-01,1.7568345843834828e-02,2,False,not tight
98,22x22,9.7589582449555468e-01,1.9508233770402981e-02,2,False,not tight
99,22x22,9.7615693445757223e-01,1.8884815734528076e-02,2,False,not tight
100,22x22,9.8979674749458002e-01,4.1525336174924694e-03,1,False,not tight
101,22x22,9.8749980326587283e-01,6.7404408643610240e-03,1,False,not tight
102,22x22,9.9067095868702681e-01,3.9906574566388768e-03,1,False,not tight
103,22x22,9.9146171439402164e-01,3.7985354839966865e-03,1,False,not tight
104,22x22,9.9077649788044730e-01,4.1310503776184259e-03,1,False,not tight
105,22x22,9.9150560675702260e-01,4.0147774130812313e-03,1,False,not tight
106,22x22,9.9090601542070866e-01,3.6937851887420656e-03,1,False,not tight
107,22x22,9.9087765211198831e-01,4.0581568243919681e-03,1,False,not tight
108,22x22,9.9064635017212155e-01,4.0258550161399245e-03,1,False,not tight
109,22x22,9.8637451447462587e-01,7.5503318803305458e-03,1,False,not tight
110,22x22,9.8925550429250431e-01,5.2650652757461024e-03,1,False,not tight
111,22x22,9.8151270864933027e-01,1.1466268052317409e-02,2,False,not tight
112,22x22,9.8780352168097418e-01,6.3098947633016935e-03,1,False,not tight
113,22x22,9.9399143864189510e-01,3.4000791632123320e-03,1,False,not tight
114,22x22,9.9020909993907169e-01,6.5300912458321767e-03,1,False,not tight
115,22x22,9.9618876846471516e-01,1.6036763542164394e-03,1,False,not tight
116,22x22,9.8877630061030741e-01,6.7826067781454587e-03,1,False,not tight
117,22x22,9.9430033670156848e-01,1.9016716311994594e-03,1,False,not tight
118,22x22,9.8994187900293884e-01,5.1308429588273405e-03,1,False,not tight
119,22x22,9.9390469453042973e-01,1.8947603284726288e-03,1,False,not tight
120,22x22,9.9238609902340191e-01,4.5332473217066828e-03,1,False,not tight
121,22x22,9.9641091734745080e-01,1.3410164916090935e-03,1,False,not tight
122,22x22,9.9277434575305834e-01,3.9191465513445638e-03,1,False,not tight
123,22x22,9.9280725817350379e-01,4.4908246614545648e-03,1,False,not tight
124,22x22,9.9574728946387314e-01,2.2960278338674989e-03,1,False,not tight
125,22x22,9.9107443194096279e-01,4.8226622678558314e-03,1,False,not tight
126,22x22,9.9024945008362653e-01,4.2258960267635348e-03,1,False,not tight
127,22x22,9.9382152881223451e-01,2.0154730284780505e-03,1,False,not tight
128,22x22,9.9529987572888234e-01,1.6010699790435076e-03,1,False,not tight
129,22x22,9.9598221660402819e-01,1.6308803795358753e-03,1,False,not tight
130,22x22,9.9734562823093509e-01,1.1558923913492015e-03,1,False,not tight
131,22x22,9.9587406422763380e-01,1.3711961668530558e-03,1,False,not tight
132,22x22,9.9657442993250889e-01,1.4141026315941550e-03,1,False,not tight
133,22x22,9.9807688355545332e-01,9.1926216160341599e-04,1,False,not tight
134,22x22,9.9492657654473415e-01,1.7631078175199368e-03,1,False,not tight
135,22x22,9.9516576451856475e-01,1.6491441585232756e-03,1,False,not tight
136,22x22,9.9503374942023060e-01,1.7429700687426092e-03,1,False,not tight
137,22x22,9.9545908435275454e-01,1.8009420754501759e-03,1,False,not tight
138,22x22,9.9728663268513529e-01,1.1119024245845027e-03,1,False,not tight
139,22x22,9.9764907199837272e-01,1.0358518398761582e-03,1,False,not tight
140,22x22,9.9701636293944851e-01,9.8594996308369728e-04,1,False,not tight
141,22x22,9.9824155861076436e-01,4.8851389696386699e-04,1,False,not tight
142,22x22,9.9857076385855081e-01,4.2197922509647857e-04,1,False,not tight
143,22x22,9.9650726523943478e-01,1.2016444812813192e-03,1,False,not tight
144,22x22,9.9597651259954156e-01,1.4263121334827399e-03,1,False,not tight
145,22x22,9.9524817285531597e-01,1.9174991297125075e-03,1,False,not tight
146,22x22,9.9559635115815615e-01,1.8908989269563075e-03,1,False,not tight
147,22x22,9.9777025265471064e-01,9.3495824368884835e-04,1,False,not tight
148,22x22,9.9802627807910149e-01,8.4938159965264879e-04,1,False,not tight
149,22x22,9.9692973988394940e-01,1.2592098242428199e-03,1,False,not tight
150,22x22,9.9851706199614498e-01,5.9420421309470191e-04,1,False,not tight
151,22x22,9.9871562922623169e-01,3.7533668641765301e-04,1,False,not tight
