k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,9.1164835602399030e-01,4.1097110705337453e-01,-4.1097110705337453e-01,9.1164835602399030e-01,-9.0618038554386882e-01,4.2289133917971344e-01,-4.2289133917971344e-01,-9.0618038554386882e-01,9.8794269846836080e-01,1.5481989678357566e-01,-1.5481989678357566e-01,9.8794269846836080e-01,5.1958299485641524e-01,-8.5441997129887493e-01,8.5441997129887493e-01,5.1958299485641524e-01,-4.2351903326048013e-01,-2.7049590061761544e+00,-2.4265853149286247e+01,-1.5498273480979523e+02,-1.5544515135201128e-01,-8.9063511182425490e+00,1.0244334976390950e+00,5.8695715806545323e+01,nan,nan,nan,nan,nan,3.4119428946919202e-08,3.4085875600049391e-08,-2.4126079578579152e-08,-2.4102353779476005e-08,3.4086756264909469e-08,-2.4102976614592819e-08,3.4084905910946907e-08,-2.4101668216758299e-08
1.0000000000000000e+00,8.3702984257350410e-01,5.4715721543325013e-01,-5.4715721543325013e-01,8.3702984257350410e-01,-1.0950911401957802e-01,9.9398577947575761e-01,-9.9398577947575761e-01,-1.0950911401957802e-01,9.6747092129709522e-01,2.5104327431354712e-01,-2.5104327431354712e-01,9.6747092129709522e-01,6.6763904185901990e-01,-7.4107376133761260e-01,7.4107376133761260e-01,6.6763904185901990e-01,-5.7896418460431953e-01,-1.6805255085227480e+00,-3.3172204267060586e+01,-9.6287019002429915e+01,-2.5388471895693593e-01,-1.4546522879097473e+01,8.3747997149618225e-01,4.7984067793467730e+01,3.2634755408650513e+01,3.4245190616395689e+01,-3.5387958845650708e+01,-1.9997454753244298e+01,-1.2840055107839055e+01,3.4281536440010170e-08,3.4148474087312396e-08,-2.4240706775202625e-08,-2.4146617705333995e-08,1.3820979977634778e-03,-9.7729086648301600e-04,7.1669374093531173e-03,-5.0677900424930256e-03
2.0000000000000000e+00,6.7253714987050506e-01,7.3940179478238566e-01,-7.3940179478238566e-01,6.7253714987050506e-01,6.6354386033457780e-01,7.4474382221662172e-01,-7.4474382221662172e-01,6.6354386033457780e-01,9.8146665015629964e-01,1.8891319364873213e-01,-1.8891319364873213e-01,9.8146665015629964e-01,6.2566436837742567e-01,-7.7673086472130215e-01,7.7673086472130215e-01,6.2566436837742567e-01,-8.3271942164278723e-01,-8.4299304144220366e-01,-4.7711308378706569e+01,-4.8299943433535169e+01,-1.9015492942667367e-01,-1.0895074909756424e+01,8.9270473342828249e-01,5.1148213576791804e+01,3.9161403735109182e+01,3.9827643830157506e+01,-3.5190202219970644e+01,-3.0691524967150045e+01,6.7766789194752897e-01,1.3841868621345098e-03,7.1646670874264051e-03,-9.7876791664464058e-04,-5.0661846824632262e-03,1.4637391748267021e-03,-1.0350198964083068e-03,7.4009499999330170e-03,-5.2332619321753260e-03
3.0000000000000000e+00,5.1954582470115906e-01,8.5408934702074579e-01,-8.5408934702074579e-01,5.1954582470115906e-01,9.9675760789685897e-01,-5.3106782029910052e-02,5.3106782029910052e-02,9.9675760789685897e-01,9.9081426305044185e-01,-1.3283591719012711e-01,1.3283591719012711e-01,9.9081426305044185e-01,8.8791180566157513e-01,-4.5668852900618839e-01,4.5668852900618839e-01,8.8791180566157513e-01,-1.0242934275331659e+00,5.3229205838778583e-02,-5.8687690380639637e+01,3.0498088413951319e+00,1.3327273220643082e-01,7.6359650796057261e+00,4.7505366030733082e-01,2.7218569777851535e+01,1.1321241044765806e+01,3.6600162649710679e+00,-1.8076397340132133e+00,-6.8942374606803378e+00,-1.6384675658906174e+00,8.5351089443072862e-04,5.1674526385219587e-03,-6.0352334126856366e-04,-3.6539408021590836e-03,9.0752239568497720e-04,-6.4171524006739755e-04,4.3108239406926237e-03,-3.0482128409651255e-03
4.0000000000000000e+00,6.2939239896548616e-01,7.7687888570364527e-01,-7.7687888570364527e-01,6.2939239896548616e-01,8.6373296336197369e-01,-5.0088545387914685e-01,5.0088545387914685e-01,8.6373296336197369e-01,9.6838180245402028e-01,-2.4871066158472049e-01,2.4871066158472049e-01,9.6838180245402028e-01,7.6062406823295992e-01,-6.4875207673790325e-01,6.4875207673790325e-01,7.6062406823295992e-01,-8.8989384528867710e-01,5.2551477461255802e-01,-5.0987161549709036e+01,3.0109778657068276e+01,2.5139762323708947e-01,1.4404022791105220e+01,7.0618728785429485e-01,4.0461551139841276e+01,1.5241439793143636e+01,2.9886634109057901e+01,-9.9968518359121266e+00,-2.3320483623432775e+01,1.1735809225771138e+01,4.5877805299564023e-04,4.3545475395633587e-03,-3.2440507233266747e-04,-3.0791300942245581e-03,5.3696485466646392e-04,-3.7969148999350555e-04,8.0860453924620919e-04,-5.7176975299910726e-04
5.0000000000000000e+00,8.0307546376699190e-01,5.9573978963191698e-01,-5.9573978963191698e-01,8.0307546376699190e-01,3.3291709716050533e-01,-9.4106530956833101e-01,9.4106530956833101e-01,3.3291709716050533e-01,8.7495441646828032e-01,-4.8366915356929507e-01,4.8366915356929507e-01,8.7495441646828032e-01,5.0050408850361583e-01,-8.6536688693615904e-01,8.6536688693615904e-01,5.0050408850361583e-01,-6.3824720748810382e-01,1.2307702673581717e+00,-3.6568871275078898e+01,7.0517941869811196e+01,5.0498543686047492e-01,2.8933534247675325e+01,1.0464314956766854e+00,5.9956108251836319e+01,1.1158835464871091e+01,3.9983844769583754e+01,2.9524144728687500e+00,-3.0891342847308465e+01,1.5858862207566220e+01,2.3179320169309335e-04,5.0378381880404124e-03,-1.6390254475007193e-04,-3.5622895452839254e-03,7.3386227090342182e-04,-5.1891898821276872e-04,8.9916884196566808e-04,-6.3580838558563446e-04
6.0000000000000000e+00,9.9082130718425088e-01,1.3278816367556540e-01,-1.3278816367556540e-01,9.9082130718425088e-01,-6.4763268846893374e-01,-7.5894807924489205e-01,7.5894807924489205e-01,-6.4763268846893374e-01,7.4938871158907139e-01,-6.6171668945059670e-01,6.6171668945059670e-01,7.4938871158907139e-01,5.5274255634384351e-01,-8.3177760430616932e-01,8.3177760430616932e-01,5.5274255634384351e-01,-1.3322445067687039e-01,2.2772200907215199e+00,-7.6331987517334765e+00,1.3047510022074152e+02,7.2334789142697453e-01,4.1444781298452945e+01,9.8427325812065680e-01,5.6394703577904316e+01,-9.0671697890269898e-01,3.9982230526929030e+01,1.2231474064668081e+01,-1.2756203159158716e+01,8.5319367437638007e+00,9.0572008981289317e-04,6.4625512844354218e-03,-6.4044081736369662e-04,-4.5697138369898971e-03,7.7439767229397398e-04,-5.4758184541414678e-04,3.7076201938882835e-03,-2.6216833811625317e-03
7.0000000000000000e+00,8.3015002777437807e-01,-5.5622640207791507e-01,5.5622640207791507e-01,8.3015002777437807e-01,-9.9014458128452976e-01,1.1924817844904215e-01,-1.1924817844904215e-01,-9.9014458128452976e-01,7.2632741251496880e-01,-6.8682651883350476e-01,6.8682651883350476e-01,7.2632741251496880e-01,5.0171751197749281e-01,-8.6426563295011039e-01,8.6426563295011039e-01,5.0171751197749281e-01,5.9032826589259435e-01,-3.0217348094598133e+00,3.3823318162922320e+01,-1.7313265138981529e+02,7.5745314631777361e-01,4.3398868462913640e+01,1.0448286853150264e+00,5.9864273982753424e+01,-3.6565164955339689e+01,3.9984945077162713e+01,2.3033113563619388e+01,-7.7258882369101141e+00,1.1252144022177060e+01,2.0691655865634952e-03,7.6276741122720754e-03,-1.4631210176568876e-03,-5.3935800894685526e-03,1.0151548188452599e-03,-7.1782285635957344e-04,1.8730606348265149e-03,-1.3244538764594083e-03
8.0000000000000000e+00,2.2146092996965472e-01,-9.7339165831619745e-01,9.7339165831619745e-01,2.2146092996965472e-01,-3.9343411296234460e-01,9.1332145973544898e-01,-9.1332145973544898e-01,-3.9343411296234460e-01,8.4198224362048091e-01,-5.3804638177778563e-01,5.3804638177778563e-01,8.4198224362048091e-01,8.2309823856434972e-01,-5.6164276572300931e-01,5.6164276572300931e-01,8.2309823856434972e-01,1.3470896312662490e+00,-1.9775464741624507e+00,7.7182550497390366e+01,-1.1330506676048512e+02,5.6862008490645533e-01,3.2579531011510412e+01,5.9878324499880431e-01,3.4307752781579445e+01,-3.1359588005002198e+01,1.3068133813957761e+01,8.7592832244240402e+00,-5.6626942079593547e+00,-3.3538706340109514e+00,4.8984624523138150e-03,1.5632023674972489e-02,-3.4637360174187837e-03,-1.1053509944241702e-02,2.2231330903327985e-03,-1.5719924836545829e-03,9.9938136237579626e-03,-7.0666933832737033e-03
9.0000000000000000e+00,-3.3643810254385637e-01,-9.3814343364531338e-01,9.3814343364531338e-01,-3.3643810254385637e-01,1.8694142685718906e-01,9.7471461968025375e-01,-9.7471461968025375e-01,1.8694142685718906e-01,9.6106467871803480e-01,-2.6694507869132555e-01,2.6694507869132555e-01,9.6106467871803480e-01,9.7621145597533265e-01,1.7738610247740491e-01,-1.7738610247740491e-01,9.7621145597533265e-01,1.9151307421098758e+00,-1.3813064160072563e+00,1.0972890873865316e+02,-7.9143027851557733e+01,2.7093010787869753e-01,1.5523151724473461e+01,-1.7974750733920530e-01,-1.0298773548533253e+01,-1.3693275009624150e+01,1.1388943570385361e+01,8.3114796306772707e+00,-1.6295310017181158e+01,-1.4589513739725163e+01,9.4699997836740629e-03,2.1191018817599782e-02,-6.6963010648711796e-03,-1.4984313106176539e-02,7.2054298143386271e-03,-5.0950082830826249e-03,2.1984464417539769e-02,-1.5545363870396844e-02
