Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 1.0000000e+00
Maximum second weight: 5.9287436e-12
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     1.00000000e+00       2.06145171e-12      1            tight
1       253x253     1.00000000e+00       5.69175828e-12      1            tight
2       253x253     1.00000000e+00       5.92874357e-12      1            tight
3       253x253     1.00000000e+00       2.64734810e-12      1            tight
4       253x253     1.00000000e+00       1.21996470e-12      1            tight
5       253x253     1.00000000e+00       1.05635925e-12      1            tight
6       253x253     1.00000000e+00       1.05367214e-12      1            tight
7       253x253     1.00000000e+00       1.01763920e-12      1            tight
8       253x253     1.00000000e+00       1.01467990e-12      1            tight
9       253x253     1.00000000e+00       1.02681052e-12      1            tight
10      253x253     1.00000000e+00       1.03866021e-12      1            tight
11      253x253     1.00000000e+00       1.04884353e-12      1            tight
12      253x253     1.00000000e+00       1.05151098e-12      1            tight
13      253x253     1.00000000e+00       1.05275166e-12      1            tight
14      253x253     1.00000000e+00       1.08615724e-12      1            tight
15      253x253     1.00000000e+00       1.12414822e-12      1            tight
16      253x253     1.00000000e+00       1.13505001e-12      1            tight
17      253x253     1.00000000e+00       1.10232605e-12      1            tight
18      253x253     1.00000000e+00       7.79023151e-13      1            tight
19      26x26       1.00000000e+00       1.29809305e-12      1            tight
20      22x22       1.00000000e+00       3.30834211e-12      1            tight
21      26x26       1.00000000e+00       1.48687794e-12      1            tight
22      22x22       1.00000000e+00       2.95238759e-12      1            tight
23      26x26       1.00000000e+00       1.80637841e-12      1            tight
24      26x26       1.00000000e+00       1.29057884e-12      1            tight
25      26x26       1.00000000e+00       1.86637131e-12      1            tight
26      26x26       1.00000000e+00       1.27979159e-12      1            tight
27      26x26       1.00000000e+00       1.46877089e-12      1            tight
28      22x22       1.00000000e+00       3.35408002e-12      1            tight
29      22x22       1.00000000e+00       3.82863696e-12      1            tight
30      22x22       1.00000000e+00       3.69485593e-12      1            tight
31      22x22       1.00000000e+00       4.86235242e-12      1            tight
32      22x22       1.00000000e+00       2.36786402e-12      1            tight
33      22x22       1.00000000e+00       3.06922349e-12      1            tight
34      22x22       1.00000000e+00       2.21421618e-12      1            tight
35      22x22       1.00000000e+00       3.22231298e-12      1            tight
36      22x22       1.00000000e+00       2.19697117e-12      1            tight
37      22x22       1.00000000e+00       3.49340157e-12      1            tight
38      22x22       1.00000000e+00       1.57672393e-12      1            tight
39      22x22       1.00000000e+00       2.88070739e-12      1            tight
40      22x22       1.00000000e+00       1.10005471e-12      1            tight
41      22x22       1.00000000e+00       3.58541117e-12      1            tight
42      22x22       1.00000000e+00       3.43899754e-12      1            tight
43      22x22       1.00000000e+00       3.39374289e-12      1            tight
44      22x22       1.00000000e+00       3.48829940e-12      1            tight
45      22x22       1.00000000e+00       4.00656237e-12      1            tight
46      22x22       1.00000000e+00       1.66793481e-12      1            tight
47      22x22       1.00000000e+00       8.54056698e-13      1            tight
48      22x22       1.00000000e+00       1.53912528e-12      1            tight
49      22x22       1.00000000e+00       6.76969289e-13      1            tight
50      22x22       1.00000000e+00       1.50215217e-12      1            tight
51      22x22       1.00000000e+00       1.53481566e-12      1            tight
52      22x22       1.00000000e+00       1.27153262e-12      1            tight
53      22x22       1.00000000e+00       1.55440041e-12      1            tight
54      22x22       1.00000000e+00       1.25298778e-12      1            tight
55      22x22       1.00000000e+00       8.88275731e-13      1            tight
56      22x22       1.00000000e+00       7.50824443e-13      1            tight
57      22x22       1.00000000e+00       8.00514758e-13      1            tight
58      22x22       1.00000000e+00       6.52200709e-13      1            tight
59      22x22       1.00000000e+00       7.88457132e-13      1            tight
60      22x22       1.00000000e+00       7.82630297e-13      1            tight
61      22x22       1.00000000e+00       6.02706058e-13      1            tight
62      22x22       1.00000000e+00       8.23464888e-13      1            tight
63      22x22       1.00000000e+00       6.39888457e-13      1            tight
64      22x22       1.00000000e+00       7.83888899e-13      1            tight
65      22x22       1.00000000e+00       7.36761214e-13      1            tight
66      22x22       1.00000000e+00       7.08336849e-13      1            tight
67      22x22       1.00000000e+00       6.54937382e-13      1            tight
68      22x22       1.00000000e+00       6.94689524e-13      1            tight
69      22x22       1.00000000e+00       6.83730783e-13      1            tight
70      22x22       1.00000000e+00       4.77895204e-13      1            tight
71      22x22       1.00000000e+00       7.16918690e-13      1            tight
72      22x22       1.00000000e+00       5.76888116e-13      1            tight
73      22x22       1.00000000e+00       7.78177448e-13      1            tight
74      22x22       1.00000000e+00       7.09060654e-13      1            tight
75      22x22       1.00000000e+00       7.01338490e-13      1            tight
76      22x22       1.00000000e+00       6.38411905e-13      1            tight
77      22x22       1.00000000e+00       6.95862286e-13      1            tight
78      22x22       1.00000000e+00       6.86628253e-13      1            tight
79      22x22       1.00000000e+00       4.73233775e-13      1            tight
80      22x22       1.00000000e+00       7.20426127e-13      1            tight
81      22x22       1.00000000e+00       5.62108530e-13      1            tight
82      22x22       1.00000000e+00       7.50133111e-13      1            tight
83      22x22       1.00000000e+00       7.02319532e-13      1            tight
84      22x22       1.00000000e+00       6.79639925e-13      1            tight
85      22x22       1.00000000e+00       6.40938913e-13      1            tight
86      22x22       1.00000000e+00       6.75648361e-13      1            tight
87      22x22       1.00000000e+00       6.67076408e-13      1            tight
88      22x22       1.00000000e+00       4.58751159e-13      1            tight
89      22x22       1.00000000e+00       6.98703941e-13      1            tight
90      22x22       1.00000000e+00       5.42907343e-13      1            tight
91      22x22       1.00000000e+00       7.43271547e-13      1            tight
92      22x22       1.00000000e+00       7.05556133e-13      1            tight
93      22x22       1.00000000e+00       6.74400230e-13      1            tight
94      22x22       1.00000000e+00       6.47134262e-13      1            tight
95      22x22       1.00000000e+00       6.74238625e-13      1            tight
96      22x22       1.00000000e+00       6.68332847e-13      1            tight
97      22x22       1.00000000e+00       4.59003165e-13      1            tight
98      22x22       1.00000000e+00       6.96611979e-13      1            tight
99      22x22       1.00000000e+00       5.43195458e-13      1            tight
100     22x22       1.00000000e+00       7.46653484e-13      1            tight
101     22x22       1.00000000e+00       7.09526224e-13      1            tight
102     22x22       1.00000000e+00       6.78161753e-13      1            tight
103     22x22       1.00000000e+00       6.50952876e-13      1            tight
104     22x22       1.00000000e+00       6.80985748e-13      1            tight
105     22x22       1.00000000e+00       6.78940189e-13      1            tight
106     22x22       1.00000000e+00       4.60402331e-13      1            tight
107     22x22       1.00000000e+00       7.04718280e-13      1            tight
108     22x22       1.00000000e+00       5.48862284e-13      1            tight
109     22x22       1.00000000e+00       7.50180492e-13      1            tight
110     22x22       1.00000000e+00       7.13994595e-13      1            tight
111     22x22       1.00000000e+00       6.81956068e-13      1            tight
112     22x22       1.00000000e+00       6.52954800e-13      1            tight
113     22x22       1.00000000e+00       6.86162235e-13      1            tight
114     22x22       1.00000000e+00       6.88033233e-13      1            tight
115     22x22       1.00000000e+00       4.55950971e-13      1            tight
116     22x22       1.00000000e+00       7.12456293e-13      1            tight
117     22x22       1.00000000e+00       5.52317259e-13      1            tight
118     22x22       1.00000000e+00       7.54286973e-13      1            tight
119     22x22       1.00000000e+00       7.16086510e-13      1            tight
120     22x22       1.00000000e+00       6.83941623e-13      1            tight
121     22x22       1.00000000e+00       6.51819487e-13      1            tight
122     22x22       1.00000000e+00       6.89289813e-13      1            tight
123     22x22       1.00000000e+00       6.95483283e-13      1            tight
124     22x22       1.00000000e+00       4.50173104e-13      1            tight
125     22x22       1.00000000e+00       7.19060993e-13      1            tight
126     22x22       1.00000000e+00       5.54111466e-13      1            tight
127     22x22       1.00000000e+00       7.56193130e-13      1            tight
128     22x22       1.00000000e+00       7.17923163e-13      1            tight
129     22x22       1.00000000e+00       6.79931849e-13      1            tight
130     22x22       1.00000000e+00       6.55130884e-13      1            tight
131     22x22       1.00000000e+00       6.88636267e-13      1            tight
132     22x22       1.00000000e+00       6.97771027e-13      1            tight
133     22x22       1.00000000e+00       4.44083123e-13      1            tight
