k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
1.0000000000000000e+01,-9.9987122820777186e-01,-1.6047640229940825e-02,1.6047640229940825e-02,-9.9987122820777186e-01,-9.9988674433735758e-01,-1.5049848800109813e-02,1.5049848800109813e-02,-9.9988674433735758e-01,9.9999394584484858e-01,-3.4796710147152643e-03,3.4796710147152643e-03,9.9999394584484858e-01,9.9999303694102593e-01,-3.7316983067458525e-03,3.7316983067458525e-03,9.9999303694102593e-01,3.1255443244952597e+00,3.1265422366009870e+00,1.7908049847464622e+02,1.7913767462662940e+02,3.4796780370777228e-03,1.9937086558892031e-01,3.7317069687335877e-03,2.1381105968799244e-01,2.3027033861063501e-01,1.9612904220344866e+01,-1.7481791010636907e-01,-9.8046235311003009e+00,-2.4276689153806093e-02,3.4695212311312242e-10,7.7715777081096852e-10,-2.4533219900035874e-10,-5.4953352979225656e-10,2.3091192780616411e-10,-1.6327939000859715e-10,7.0316308145510298e-10,-4.9721149419923449e-10
1.1000000000000000e+01,-9.9992101542721412e-01,-1.2568320142927414e-02,1.2568320142927414e-02,-9.9992101542721412e-01,-9.9993594381654050e-01,-1.1318468304027562e-02,1.1318468304027562e-02,-9.9993594381654050e-01,9.9999660089602760e-01,-2.6073043039500565e-03,2.6073043039500565e-03,9.9999660089602760e-01,9.9999617603565549e-01,-2.7654009335570454e-03,2.7654009335570454e-03,9.9999617603565549e-01,3.1290240025342908e+00,3.1302739436049123e+00,1.7927986934034706e+02,1.7935148568833375e+02,2.6073072582598398e-03,1.4938770179211497e-01,2.7654044589288137e-03,1.5844600414328003e-01,1.7913251891985310e-01,1.9615851378949461e+01,-1.3552356942584956e-01,-9.8068722054449147e+00,-2.0311182951972543e-02,3.3346290926821879e-10,7.6222587751039410e-10,-2.3579405095119910e-10,-5.3897508678346639e-10,2.2720399745573650e-10,-1.6065759833594484e-10,6.6714531746214314e-10,-4.7174308903663587e-10
1.2000000000000000e+01,-9.9995038611072729e-01,-9.9611790583154711e-03,9.9611790583154711e-03,-9.9995038611072729e-01,-9.9996342043952102e-01,-8.5532012023890013e-03,8.5532012023890013e-03,-9.9996342043952102e-01,9.9999817077929998e-01,-1.9126629628075328e-03,1.9126629628075328e-03,9.9999817077929998e-01,9.9999793681429860e-01,-2.0312366254523892e-03,2.0312366254523892e-03,9.9999793681429860e-01,3.1316313097898369e+00,3.1330393480935812e+00,1.7942925704198370e+02,1.7950993169418101e+02,1.9126641291369645e-03,1.0958758222561313e-01,2.0312380226942405e-03,1.1638136588687852e-01,1.4088757455514431e-01,1.9617569602688835e+01,-1.0615983497829609e-01,-9.8081769701510346e+00,-1.7250848016453952e-02,3.2353756979064962e-10,7.5248204072104844e-10,-2.2877555405642624e-10,-5.3208526473724760e-10,2.2407464617633388e-10,-1.5844481282556444e-10,6.2920835095231591e-10,-4.4491754724873545e-10
1.3000000000000000e+01,-9.9996760943670004e-01,-8.0485927733036471e-03,8.0485927733036471e-03,-9.9996760943670004e-01,-9.9997873113798197e-01,-6.5220212114670585e-03,6.5220212114670585e-03,-9.9997873113798197e-01,9.9999909094650552e-01,-1.3483133425821749e-03,1.3483133425821749e-03,9.9999909094650552e-01,9.9999892270294921e-01,-1.4677077326007324e-03,1.4677077326007324e-03,9.9999892270294921e-01,3.1335439739152573e+00,3.1350705861381654e+00,1.7953884462399637e+02,1.7962631306132209e+02,1.3483137512160020e-03,7.7252687404128981e-02,1.4677082598622442e-03,8.4093488846596884e-02,1.1282121619724997e-01,1.9618567198560697e+01,-8.4605751407404436e-02,-9.8089312108442055e+00,-1.5011398957259788e-02,3.2784425490018671e-10,7.2264722232576657e-10,-2.3182089581297305e-10,-5.1098880682332037e-10,2.2244567525044946e-10,-1.5729284541521338e-10,6.0380229235523424e-10,-4.2695269542036840e-10
1.4000000000000000e+01,-9.9997755250728959e-01,-6.7003157900184206e-03,6.7003157900184206e-03,-9.9997755250728959e-01,-9.9998722651854988e-01,-5.0543376554437504e-03,5.0543376554437504e-03,-9.9998722651854988e-01,9.9999961667719584e-01,-8.7549441476868412e-04,8.7549441476868412e-04,9.9999961667719584e-01,9.9999947214285612e-01,-1.0272761853118981e-03,1.0272761853118981e-03,9.9999947214285612e-01,3.1348922876636700e+00,3.1365382944129507e+00,1.7961609731123988e+02,1.7971040655102371e+02,8.7549452667959056e-04,5.0162141365544193e-02,1.0272763662066407e-03,5.8858600177176097e-02,9.2940838091799677e-02,1.9619139427768477e+01,-6.9300855647097787e-02,-9.8093624389651648e+00,-1.3530628129493742e-02,3.5333407792993434e-10,6.6553346054405838e-10,-2.4984481150625015e-10,-4.7060311203495075e-10,2.1919055956510626e-10,-1.5499102001825804e-10,5.9064373998212540e-10,-4.1764824931789235e-10
1.5000000000000000e+01,-9.9998303534376842e-01,-5.8248384610276160e-03,5.8248384610276160e-03,-9.9998303534376842e-01,-9.9999189110126507e-01,-4.0270719156858537e-03,4.0270719156858537e-03,-9.9999189110126507e-01,9.9999989336657780e-01,-4.6164426175540504e-04,4.6164426175540504e-04,9.9999989336657780e-01,9.9999977388678452e-01,-6.7216879615934473e-04,6.7216879615934473e-04,9.9999977388678452e-01,3.1357677821892014e+00,3.1375655707884640e+00,1.7966625945253963e+02,1.7976926515173412e+02,4.6164427818760721e-04,2.6450268776513183e-02,6.7216884691452495e-04,3.8512438048377409e-02,7.9831114712275136e-02,1.9619455762000772e+01,-5.9139101085784615e-02,-9.8096007818415174e+00,-1.2776792667860795e-02,3.9819523068718477e-10,5.9892150293816983e-10,-2.8156643683274751e-10,-4.2350156714832110e-10,2.1412418521942546e-10,-1.5140855236239759e-10,5.8759061669158661e-10,-4.1548942064650873e-10
1.6000000000000000e+01,-9.9998561777369011e-01,-5.3632014092108923e-03,5.3632014092108923e-03,-9.9998561777369011e-01,-9.9999437209002839e-01,-3.3549076549250012e-03,3.3549076549250012e-03,-9.9999437209002839e-01,9.9999999681433360e-01,-7.8870606981606574e-05,7.8870606981606574e-05,9.9999999681433360e-01,9.9999993142523902e-01,-3.6977175263002077e-04,3.6977175263002077e-04,9.9999993142523902e-01,3.1362294264682764e+00,3.1382377396407199e+00,1.7969270972136698e+02,1.7980777759008853e+02,7.8870607069321904e-05,4.5189529127068195e-03,3.6977176113392446e-04,2.1186361296093480e-02,7.2534851125009334e-02,1.9619610180343951e+01,-5.3396473326351203e-02,-9.8097183075095540e+00,-1.2762914263800784e-02,4.4747917689130151e-10,5.4149780490512743e-10,-3.1641567144191640e-10,-3.8289671433489048e-10,2.1320709421430825e-10,-1.5076007109371403e-10,5.9166202344619956e-10,-4.1836822894936176e-10
1.7000000000000000e+01,-9.9998603765124439e-01,-5.2843319160268028e-03,5.2843319160268028e-03,-9.9998603765124439e-01,-9.9999554428823179e-01,-2.9851377509082823e-03,2.9851377509082823e-03,-9.9999554428823179e-01,9.9999995584319090e-01,2.9690791659749193e-04,-2.9690791659749193e-04,9.9999995584319090e-01,9.9999999594449895e-01,-8.7676232199686933e-05,8.7676232199686933e-05,9.9999999594449895e-01,3.1363082970791374e+00,3.1386075114048846e+00,1.7969722867449696e+02,1.7982896395155828e+02,-2.9690792098342706e-04,-1.7011570776354106e-02,8.7676232330598694e-05,5.0234780761517625e-03,7.0470655841105651e-02,1.9619649350986542e+01,-5.1682004678351684e-02,-9.8097509961409717e+00,-1.3550142479085665e-02,4.7908655116781874e-10,5.0387187371135499e-10,-3.3876523808373804e-10,-3.5629121875047076e-10,2.2529170334569629e-10,-1.5930534669195140e-10,5.9945737549431859e-10,-4.2388026422202074e-10
1.8000000000000000e+01,-9.9998442461704651e-01,-5.5812354459606403e-03,5.5812354459606403e-03,-9.9998442461704651e-01,-9.9999580218210316e-01,-2.8974618956495051e-03,2.8974618956495051e-03,-9.9999580218210316e-01,9.9999975769177518e-01,6.9601959917219133e-04,-6.9601959917219133e-04,9.9999975769177518e-01,9.9999998167633242e-01,1.9035369122048627e-04,-1.9035369122048627e-04,9.9999998167633242e-01,3.1360113891664039e+00,3.1386951876394766e+00,1.7968021710419328e+02,1.7983398742976399e+02,-6.9601965542945027e-04,-3.9878988714257317e-02,-1.9035369240933864e-04,-1.0906463189786560e-02,7.3767014221927399e-02,1.9619581554644355e+01,-5.3811820944778571e-02,-9.8097072452201513e+00,-1.5011272430397956e-02,4.7264603190229787e-10,4.7055875098772364e-10,-3.3421132528133057e-10,-3.3273517274778897e-10,2.4481242737062917e-10,-1.7310841649020858e-10,5.8379743032065255e-10,-4.1280712181901436e-10
1.9000000000000000e+01,-9.9998029777043418e-01,-6.2772428456282659e-03,6.2772428456282659e-03,-9.9998029777043418e-01,-9.9999523257230916e-01,-3.0878147305982897e-03,3.0878147305982897e-03,-9.9999523257230916e-01,9.9999923640589716e-01,1.2357352134390875e-03,-1.2357352134390875e-03,9.9999923640589716e-01,9.9999995692235155e-01,2.9316228844195969e-04,-2.9316228844195969e-04,9.9999995692235155e-01,3.1353153695180001e+00,3.1385048339519681e+00,1.7964033811588155e+02,1.7982308096685500e+02,-1.2357355280327399e-03,-7.0802430350646220e-02,-2.9316229267217591e-04,-1.6796962082494701e-02,8.6095196276381861e-02,1.9619322021361011e+01,-5.9110262814849046e-02,-9.8095417053154179e+00,-1.5266773363398770e-02,4.1466267441235194e-10,3.2928952500840515e-10,-2.9321078898192354e-10,-2.3284285610714051e-10,2.0662353952580132e-10,-1.4610479492915829e-10,2.9863613890978421e-10,-2.1116774995277865e-10
2.0000000000000000e+01,-9.9997177725221387e-01,-7.5129489183611677e-03,7.5129489183611677e-03,-9.9997177725221387e-01,-9.9999428442360783e-01,-3.3809754906625926e-03,3.3809754906625926e-03,-9.9999428442360783e-01,nan,nan,nan,nan,nan,nan,nan,nan,3.1340796339912016e+00,3.1382116716575674e+00,1.7956953568560164e+02,1.7980628400467347e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.2086830784605367e-10,1.7656176426561242e-10,-2.9759894548675447e-10,-1.2484802081047519e-10,nan,nan,nan,nan
