Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 20
Minimum dominant weight: 4.4723565e-01
Maximum second weight: 1.3300222e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     9.99999993e-01       3.83948018e-09      1            tight
1       253x253     9.99999991e-01       2.87099809e-09      1            tight
2       253x253     9.99999976e-01       1.01561660e-08      1            tight
3       253x253     9.99999953e-01       2.12398614e-08      1            tight
4       253x253     9.99999909e-01       3.53880412e-08      1            tight
5       253x253     9.99999906e-01       3.14156581e-08      1            tight
6       253x253     9.99999925e-01       1.90992240e-08      1            tight
7       253x253     9.99999882e-01       3.18132144e-08      1            tight
8       253x253     9.99999899e-01       2.97760691e-08      1            tight
9       253x253     9.99999907e-01       2.64915617e-08      1            tight
10      253x253     9.99999928e-01       1.95145850e-08      1            tight
11      253x253     9.99999938e-01       1.37590733e-08      1            tight
12      253x253     9.99999946e-01       9.42925048e-09      1            tight
13      253x253     9.99999953e-01       7.63558686e-09      1            tight
14      253x253     9.99999958e-01       7.23381162e-09      1            tight
15      253x253     9.99999962e-01       7.05371582e-09      1            tight
16      253x253     9.99999965e-01       6.93295508e-09      1            tight
17      253x253     9.99999968e-01       6.82381018e-09      1            tight
18      253x253     9.99999973e-01       4.49921310e-09      1            tight
19      26x26       9.99999996e-01       2.06418638e-09      1            tight
20      22x22       9.99999994e-01       2.26257246e-09      1            tight
21      26x26       9.99999995e-01       1.71611544e-09      1            tight
22      22x22       9.99999993e-01       3.90708072e-09      1            tight
23      26x26       9.99999997e-01       1.47404536e-09      1            tight
24      26x26       9.99999997e-01       2.12455004e-09      1            tight
25      26x26       9.99999996e-01       2.16987038e-09      1            tight
26      26x26       9.99999997e-01       2.16784718e-09      1            tight
27      26x26       9.99999997e-01       1.86404516e-09      1            tight
28      22x22       9.99999994e-01       1.98541725e-09      1            tight
29      22x22       9.99999986e-01       5.91530171e-09      1            tight
30      22x22       6.36010419e-01       6.55892477e-02      19           not tight
31      22x22       6.00141749e-01       8.00974914e-02      18           not tight
32      22x22       9.99999988e-01       5.49802410e-09      1            tight
33      22x22       9.99999996e-01       1.70634194e-09      1            tight
34      22x22       6.54337117e-01       7.70141808e-02      16           not tight
35      22x22       9.99999995e-01       2.24845173e-09      1            tight
36      22x22       9.99999991e-01       3.64869742e-09      1            tight
37      22x22       9.99999978e-01       8.14034510e-09      1            tight
38      22x22       9.99999961e-01       1.48584634e-08      1            tight
39      22x22       9.99999944e-01       2.56933243e-08      1            tight
40      22x22       9.99999915e-01       5.10805430e-08      1            tight
41      22x22       9.99999988e-01       5.29400765e-09      1            tight
42      22x22       9.99999989e-01       5.95598885e-09      1            tight
43      22x22       4.47235646e-01       1.33002224e-01      20           not tight
44      22x22       9.99999986e-01       6.11402158e-09      1            tight
45      22x22       9.99999988e-01       6.07690295e-09      1            tight
46      22x22       9.99999954e-01       1.78563691e-08      1            tight
47      22x22       9.99999917e-01       2.80038672e-08      1            tight
48      22x22       7.90042368e-01       8.50491023e-02      4            not tight
49      22x22       7.07856233e-01       8.91680731e-02      6            not tight
50      22x22       9.99999980e-01       9.22452257e-09      1            tight
51      22x22       9.99999924e-01       3.37354001e-08      1            tight
52      22x22       5.96147199e-01       1.25549950e-01      12           not tight
53      22x22       9.99999972e-01       1.15918072e-08      1            tight
54      22x22       9.99999978e-01       1.08452481e-08      1            tight
55      22x22       9.99999941e-01       2.06433866e-08      1            tight
56      22x22       9.99999933e-01       2.59233170e-08      1            tight
57      22x22       9.99999965e-01       1.48879555e-08      1            tight
58      22x22       9.99999953e-01       2.08624610e-08      1            tight
59      22x22       9.99999976e-01       1.25880942e-08      1            tight
60      22x22       9.99999963e-01       2.12414703e-08      1            tight
61      22x22       9.99999965e-01       1.84973794e-08      1            tight
62      22x22       9.99999966e-01       1.81182936e-08      1            tight
63      22x22       9.99999959e-01       1.77220291e-08      1            tight
64      22x22       9.99999946e-01       2.14856088e-08      1            tight
65      22x22       9.99999950e-01       1.80592413e-08      1            tight
66      22x22       9.99999966e-01       1.72939337e-08      1            tight
67      22x22       9.99999971e-01       1.29909758e-08      1            tight
68      22x22       9.99999959e-01       1.62731896e-08      1            tight
69      22x22       9.99999967e-01       1.46723350e-08      1            tight
70      22x22       9.99999959e-01       1.98606238e-08      1            tight
71      22x22       9.99999959e-01       1.70922252e-08      1            tight
72      22x22       9.99999951e-01       2.15620228e-08      1            tight
73      22x22       9.99999955e-01       1.56553088e-08      1            tight
74      22x22       9.99999937e-01       2.19748252e-08      1            tight
75      22x22       9.99999956e-01       2.02233187e-08      1            tight
76      22x22       9.99999941e-01       2.56364612e-08      1            tight
77      22x22       9.99999943e-01       1.97359487e-08      1            tight
78      22x22       9.99999972e-01       8.64954604e-09      1            tight
79      22x22       9.99999952e-01       1.90726349e-08      1            tight
80      22x22       9.99999963e-01       1.22675058e-08      1            tight
81      22x22       9.99999948e-01       1.98324977e-08      1            tight
82      22x22       9.99999933e-01       2.27028321e-08      1            tight
83      22x22       9.99999935e-01       2.63052880e-08      1            tight
84      22x22       9.99999895e-01       4.28287070e-08      1            tight
85      22x22       9.99999897e-01       4.88487373e-08      1            tight
86      22x22       9.99999957e-01       1.60293572e-08      1            tight
87      22x22       9.99999961e-01       1.72721475e-08      1            tight
88      22x22       9.99999974e-01       1.25183174e-08      1            tight
89      22x22       9.99999947e-01       2.00262169e-08      1            tight
90      22x22       9.99999951e-01       1.70495024e-08      1            tight
91      22x22       9.99999942e-01       2.28949593e-08      1            tight
92      22x22       9.99999954e-01       1.51612826e-08      1            tight
93      22x22       9.99999954e-01       2.22361577e-08      1            tight
