block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999999325927880e-01,3.8394801772487725e-09,1,True,tight
1,253x253,9.9999999099903969e-01,2.8709980856854727e-09,1,True,tight
2,253x253,9.9999997600121315e-01,1.0156165978487066e-08,1,True,tight
3,253x253,9.9999995325145896e-01,2.1239861356137252e-08,1,True,tight
4,253x253,9.9999990926041471e-01,3.5388041162337519e-08,1,True,tight
5,253x253,9.9999990595531563e-01,3.1415658062256900e-08,1,True,tight
6,253x253,9.9999992535638593e-01,1.9099224001758841e-08,1,True,tight
7,253x253,9.9999988203563128e-01,3.1813214447670224e-08,1,True,tight
8,253x253,9.9999989891577057e-01,2.9776069099647649e-08,1,True,tight
9,253x253,9.9999990687756035e-01,2.6491561677760747e-08,1,True,tight
10,253x253,9.9999992769948254e-01,1.9514584997928515e-08,1,True,tight
11,253x253,9.9999993768905193e-01,1.3759073339662810e-08,1,True,tight
12,253x253,9.9999994574398332e-01,9.4292504757378381e-09,1,True,tight
13,253x253,9.9999995261576269e-01,7.6355868630389451e-09,1,True,tight
14,253x253,9.9999995807104958e-01,7.2338116238524726e-09,1,True,tight
15,253x253,9.9999996214702780e-01,7.0537158161355262e-09,1,True,tight
16,253x253,9.9999996521774781e-01,6.9329550828231666e-09,1,True,tight
17,253x253,9.9999996813186942e-01,6.8238101830557332e-09,1,True,tight
18,253x253,9.9999997294543652e-01,4.4992130969511218e-09,1,True,tight
19,26x26,9.9999999576882592e-01,2.0641863797174625e-09,1,True,tight
20,22x22,9.9999999350090940e-01,2.2625724595786228e-09,1,True,tight
21,26x26,9.9999999468808487e-01,1.7161154396059270e-09,1,True,tight
22,22x22,9.9999999259328110e-01,3.9070807202436200e-09,1,True,tight
23,26x26,9.9999999699713848e-01,1.4740453592946547e-09,1,True,tight
24,26x26,9.9999999658327665e-01,2.1245500433402168e-09,1,True,tight
25,26x26,9.9999999561601782e-01,2.1698703782241931e-09,1,True,tight
26,26x26,9.9999999653532412e-01,2.1678471751272031e-09,1,True,tight
27,26x26,9.9999999651151961e-01,1.8640451579912944e-09,1,True,tight
28,22x22,9.9999999361911596e-01,1.9854172536394238e-09,1,True,tight
29,22x22,9.9999998568641280e-01,5.9153017092060882e-09,1,True,tight
30,22x22,6.3601041878305509e-01,6.5589247671267351e-02,19,False,not tight
31,22x22,6.0014174883303661e-01,8.0097491389343578e-02,18,False,not tight
32,22x22,9.9999998826386116e-01,5.4980241021514811e-09,1,True,tight
33,22x22,9.9999999590155086e-01,1.7063419417247544e-09,1,True,tight
34,22x22,6.5433711731774979e-01,7.7014180840962759e-02,16,False,not tight
35,22x22,9.9999999505100490e-01,2.2484517267175414e-09,1,True,tight
36,22x22,9.9999999112014781e-01,3.6486974246460379e-09,1,True,tight
37,22x22,9.9999997760939063e-01,8.1403451042408669e-09,1,True,tight
38,22x22,9.9999996083728038e-01,1.4858463425949258e-08,1,True,tight
39,22x22,9.9999994430535533e-01,2.5693324317633862e-08,1,True,tight
40,22x22,9.9999991468003069e-01,5.1080543049158903e-08,1,True,tight
41,22x22,9.9999998832332138e-01,5.2940076473231328e-09,1,True,tight
42,22x22,9.9999998930606104e-01,5.9559888531873191e-09,1,True,tight
43,22x22,4.4723564571715735e-01,1.3300222374947762e-01,20,False,not tight
44,22x22,9.9999998640363863e-01,6.1140215845815333e-09,1,True,tight
45,22x22,9.9999998834755788e-01,6.0769029494740480e-09,1,True,tight
46,22x22,9.9999995392385277e-01,1.7856369050324987e-08,1,True,tight
47,22x22,9.9999991734937754e-01,2.8003867160000104e-08,1,True,tight
48,22x22,7.9004236848682319e-01,8.5049102306335153e-02,4,False,not tight
49,22x22,7.0785623307988144e-01,8.9168073083101221e-02,6,False,not tight
50,22x22,9.9999997955864983e-01,9.2245225689940098e-09,1,True,tight
51,22x22,9.9999992430670248e-01,3.3735400091991159e-08,1,True,tight
52,22x22,5.9614719862516885e-01,1.2554994972033454e-01,12,False,not tight
53,22x22,9.9999997179845357e-01,1.1591807161434162e-08,1,True,tight
54,22x22,9.9999997841916444e-01,1.0845248132307377e-08,1,True,tight
55,22x22,9.9999994084657473e-01,2.0643386557283886e-08,1,True,tight
56,22x22,9.9999993289114364e-01,2.5923317044504148e-08,1,True,tight
57,22x22,9.9999996457185625e-01,1.4887955452160472e-08,1,True,tight
58,22x22,9.9999995274852904e-01,2.0862461043438027e-08,1,True,tight
59,22x22,9.9999997645943706e-01,1.2588094223609578e-08,1,True,tight
60,22x22,9.9999996271743530e-01,2.1241470292205183e-08,1,True,tight
61,22x22,9.9999996484734699e-01,1.8497379408381965e-08,1,True,tight
62,22x22,9.9999996603938679e-01,1.8118293569880698e-08,1,True,tight
63,22x22,9.9999995898279936e-01,1.7722029131070862e-08,1,True,tight
64,22x22,9.9999994637250766e-01,2.1485608751318699e-08,1,True,tight
65,22x22,9.9999995043934264e-01,1.8059241313759090e-08,1,True,tight
66,22x22,9.9999996639295197e-01,1.7293933745037205e-08,1,True,tight
67,22x22,9.9999997064164881e-01,1.2990975831526508e-08,1,True,tight
68,22x22,9.9999995865682800e-01,1.6273189580683427e-08,1,True,tight
69,22x22,9.9999996701026883e-01,1.4672334974516736e-08,1,True,tight
70,22x22,9.9999995929993846e-01,1.9860623806331202e-08,1,True,tight
71,22x22,9.9999995921027329e-01,1.7092225150132299e-08,1,True,tight
72,22x22,9.9999995127152752e-01,2.1562022830437165e-08,1,True,tight
73,22x22,9.9999995513621631e-01,1.5655308785412484e-08,1,True,tight
74,22x22,9.9999993712362301e-01,2.1974825182194408e-08,1,True,tight
75,22x22,9.9999995630581995e-01,2.0223318723229180e-08,1,True,tight
76,22x22,9.9999994090885114e-01,2.5636461227152419e-08,1,True,tight
77,22x22,9.9999994259295255e-01,1.9735948741554818e-08,1,True,tight
78,22x22,9.9999997232787363e-01,8.6495460371538699e-09,1,True,tight
79,22x22,9.9999995221504279e-01,1.9072634868623292e-08,1,True,tight
80,22x22,9.9999996279306147e-01,1.2267505756771934e-08,1,True,tight
81,22x22,9.9999994767431832e-01,1.9832497684206869e-08,1,True,tight
82,22x22,9.9999993346762395e-01,2.2702832127259012e-08,1,True,tight
83,22x22,9.9999993541932508e-01,2.6305288014570325e-08,1,True,tight
84,22x22,9.9999989494797159e-01,4.2828707005031755e-08,1,True,tight
85,22x22,9.9999989741602457e-01,4.8848737320235776e-08,1,True,tight
86,22x22,9.9999995668679076e-01,1.6029357232745270e-08,1,True,tight
87,22x22,9.9999996068429875e-01,1.7272147497299275e-08,1,True,tight
88,22x22,9.9999997423147913e-01,1.2518317391371279e-08,1,True,tight
89,22x22,9.9999994713136109e-01,2.0026216865459573e-08,1,True,tight
90,22x22,9.9999995116912732e-01,1.7049502366814606e-08,1,True,tight
91,22x22,9.9999994240070778e-01,2.2894959268549236e-08,1,True,tight
92,22x22,9.9999995418095877e-01,1.5161282554505983e-08,1,True,tight
93,22x22,9.9999995399969965e-01,2.2236157716058474e-08,1,True,tight
94,22x22,9.9999996462645513e-01,1.6084781749420163e-08,1,True,tight
95,22x22,9.9999994288975347e-01,2.5201486838600553e-08,1,True,tight
96,22x22,9.9999996533026370e-01,1.7667370356714586e-08,1,True,tight
97,22x22,9.9999996711061423e-01,1.8115259759736918e-08,1,True,tight
98,22x22,9.9999994696966121e-01,2.2603643343604918e-08,1,True,tight
99,22x22,9.9999991802242527e-01,3.4343656090945447e-08,1,True,tight
100,22x22,9.9999995315975299e-01,1.6294716346937436e-08,1,True,tight
101,22x22,9.9999996465960805e-01,1.0772431457415199e-08,1,True,tight
102,22x22,9.9999996316474193e-01,1.6582428748568606e-08,1,True,tight
103,22x22,9.9999997358314219e-01,1.1716259788044270e-08,1,True,tight
104,22x22,9.9999996278418735e-01,1.5107847700035676e-08,1,True,tight
105,22x22,9.9999997629447179e-01,8.8141324302509227e-09,1,True,tight
106,22x22,9.9999998057232764e-01,7.5839117850711902e-09,1,True,tight
107,22x22,9.9999995975289024e-01,1.4260117030615807e-08,1,True,tight
108,22x22,9.9999995993633273e-01,1.4666958143619133e-08,1,True,tight
109,22x22,9.9999996301029048e-01,1.1668183091057206e-08,1,True,tight
110,22x22,9.9999996886171272e-01,8.2599155163130211e-09,1,True,tight
