k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,6.2700011699093217e-01,7.7901916098388324e-01,-7.7901916098388324e-01,6.2700011699093217e-01,8.6112538106785819e-01,-5.0839264153549624e-01,5.0839264153549624e-01,8.6112538106785819e-01,9.6760530045544391e-01,-2.5246778491007010e-01,2.5246778491007010e-01,9.6760530045544391e-01,7.5982551558556488e-01,-6.5012705354568967e-01,6.5012705354568967e-01,7.5982551558556488e-01,-8.9309995721007462e-01,5.3331718071069256e-01,-5.1170858231451696e+01,3.0556823596538521e+01,2.5522981439313519e-01,1.4623591170633999e+01,7.0775163892214987e-01,4.0551181853706154e+01,nan,nan,nan,nan,nan,1.6026428304911718e-10,1.6022534475614203e-10,-1.1332390581486607e-10,-1.1329637228385536e-10,1.5999383462308950e-10,-1.1313272541002561e-10,1.5999061593357001e-10,-1.1313039394167390e-10
1.0000000000000000e+00,8.0336587860795006e-01,5.9548573868243138e-01,-5.9548573868243138e-01,8.0336587860795006e-01,3.2378522658628683e-01,-9.4613060775508262e-01,9.4613060775508262e-01,3.2378522658628683e-01,8.7272755583551676e-01,-4.8820755110754033e-01,4.8820755110754033e-01,8.7272755583551676e-01,5.0000000106534248e-01,-8.6602540201909328e-01,8.6602540201909328e-01,5.0000000106534248e-01,-6.3787014281661514e-01,1.2410688196327579e+00,-3.6547267060799115e+01,7.1108005450239830e+01,5.1003472333366939e-01,2.9222837052141866e+01,1.0471975493913115e+00,5.9999999896564717e+01,1.1149866819236360e+01,3.9999999855217268e+01,3.0733727538289068e+00,-3.0795426543033770e+01,1.5869988305250525e+01,1.6166661112857358e-10,1.6046360628672780e-10,-1.1431544599815879e-10,-1.1346479311669100e-10,4.6236773564001737e-10,-3.2694336127292445e-10,2.8175736236229107e-09,-1.9923253047338108e-09
2.0000000000000000e+00,9.9184017396309154e-01,1.2748752485542625e-01,-1.2748752485542625e-01,9.9184017396309154e-01,-6.5748052623389541e-01,-7.5347153605278194e-01,7.5347153605278194e-01,-6.5748052623389541e-01,7.5138178255704502e-01,-6.5986772563607887e-01,6.5986772563607887e-01,7.5138178255704502e-01,5.6765128976257540e-01,-8.2326909234268186e-01,8.2326909234268186e-01,5.6765128976257540e-01,-1.2783541931251372e-01,2.2882663688746869e+00,-7.3244299988922119e+00,1.3110800533824556e+02,7.2064270643638939e-01,4.1289785615690278e+01,9.6714618894199833e-01,5.5413394798538590e+01,-9.9221459673296664e-01,3.9999999980782889e+01,1.1901255938040606e+01,-1.2643053577048288e+01,8.3191814323432123e+00,4.5127754456734974e-10,2.8022094053638388e-09,-3.1910152298308958e-10,-1.9814612173263413e-09,2.1287677816285039e-09,-1.5052661339609585e-09,2.0964501917292255e-08,-1.4824141358893428e-08
3.0000000000000000e+00,8.2937554066026697e-01,-5.5869151652677429e-01,5.5869151652677429e-01,8.2937554066026697e-01,-9.9352949571907589e-01,1.1357430731003298e-01,-1.1357430731003298e-01,-9.9352949571907589e-01,7.2792571289729824e-01,-6.8565600177187536e-01,6.8565600177187536e-01,7.2792571289729824e-01,5.0000000967561031e-01,-8.6602538974385135e-01,8.6602538974385135e-01,5.0000000967561031e-01,5.9280728765966473e-01,-3.0277727488155377e+00,3.3965355647496516e+01,-1.7347859983185424e+02,7.5550451185230194e-01,4.3287219932228382e+01,1.0471975357969796e+00,5.9999999117666874e+01,-3.7257186915966813e+01,3.9999999932495726e+01,2.3781270773869622e+01,-7.8771341078804546e+00,1.1722708076662533e+01,2.7089302908980575e-09,2.5251129566706967e-08,-1.9155029784556632e-09,-1.7855245060260927e-08,5.2851511858830487e-09,-3.7371662431340269e-09,2.0708894790249681e-08,-1.4643399937064316e-08
4.0000000000000000e+00,2.2065358852034039e-01,-9.7535223672538163e-01,9.7535223672538163e-01,2.2065358852034039e-01,-3.9840651421866796e-01,9.1720892412448585e-01,-9.1720892412448585e-01,-3.9840651421866796e-01,8.4417095970760891e-01,-5.3607404678144965e-01,5.3607404678144965e-01,8.4417095970760891e-01,8.3389988575486185e-01,-5.5191569827040798e-01,5.5191569827040798e-01,8.3389988575486185e-01,1.3483118009976351e+00,-1.9805752040579334e+00,7.7252575664847427e+01,-1.1347860020078139e+02,5.6577954573137679e-01,3.2416780105236839e+01,5.8465978618594105e-01,3.3498538199475533e+01,-3.0749524978752568e+01,1.3034775914531506e+01,8.2314117588817837e+00,-5.7986107701216794e+00,-3.6373350466755570e+00,1.1579427094010841e-08,5.5061745300761013e-08,-8.1878914759414556e-09,-3.8934533486134626e-08,1.0116851976245176e-08,-7.1536947476857904e-09,6.0161657998928645e-08,-4.2540716282957192e-08
5.0000000000000000e+00,-3.3659167239482213e-01,-9.4165069288119441e-01,9.4165069288119441e-01,-3.3659167239482213e-01,1.7399086899583169e-01,9.8474724839556815e-01,-9.8474724839556815e-01,1.7399086899583169e-01,9.5596614548594272e-01,-2.9347695615383496e-01,2.9347695615383496e-01,9.5596614548594272e-01,9.8897044754975472e-01,1.4811290838813096e-01,-1.4811290838813096e-01,9.8897044754975472e-01,1.9140913509349757e+00,-1.3959154099884630e+00,1.0966935601106825e+02,-7.9980061549612884e+01,2.9786193042182096e-01,1.7066231490789722e+01,-1.4865986291505565e-01,-8.5175827280260723e+00,-1.3350263344699718e+01,1.1271423771718535e+01,8.0230198663682462e+00,-1.6247119356526845e+01,-1.4531657735853042e+01,2.6404531419558755e-08,4.8484095258963442e-08,-1.8670823220823252e-08,-3.4283432426285287e-08,6.9175258367040234e-09,-4.8914294836777117e-09,2.8626577373597563e-08,-2.0242047038543376e-08
6.0000000000000000e+00,-5.9812302877688439e-01,-8.0140427791108348e-01,8.0140427791108348e-01,-5.9812302877688439e-01,2.6218053998606668e-02,9.9965623132039050e-01,-9.9965623132039050e-01,2.6218053998606668e-02,9.7376189905080124e-01,-2.2756923827508196e-01,2.2756923827508196e-01,9.7376189905080124e-01,7.9339203820600335e-01,6.0871097666433827e-01,-6.0871097666433827e-01,7.9339203820600335e-01,2.2119532896859537e+00,-1.5445752677809004e+00,1.2673558797908352e+02,-8.8497643984134555e+01,2.2958069357340244e-01,1.3154004799442182e+01,-6.5443488516334059e-01,-3.7496356885988114e+01,7.7400366305879107e+00,2.8699788075915102e+01,-8.5848027250645469e+00,-2.3632288233484129e+01,-1.5538168204182421e+01,3.6476218116137434e-08,4.6424162450348457e-08,-2.5792581181960372e-08,-3.2826840135058433e-08,8.1287244415570405e-09,-5.7478761750218155e-09,2.9132334378819438e-08,-2.0599671080034909e-08
7.0000000000000000e+00,-7.6480438288082175e-01,-6.4426254217917145e-01,6.4426254217917145e-01,-7.6480438288082175e-01,-5.8770052946971041e-01,8.0907851986777501e-01,-8.0907851986777501e-01,-5.8770052946971041e-01,9.2782000840561230e-01,-3.7302817969975244e-01,3.7302817969975244e-01,9.2782000840561230e-01,6.8865420451595938e-01,7.2508989745267738e-01,-7.2508989745267738e-01,6.8865420451595938e-01,2.4415339923717516e+00,-2.1990101515300102e+00,1.3988959330062750e+02,-1.2599400078909322e+02,3.8227064747364492e-01,2.1902494731973178e+01,-8.1116494041512066e-01,-4.6476327574767311e+01,-1.8251490004808217e+00,1.1874373672955812e+01,-6.9075873085063861e+00,-1.1422157298193067e+00,-3.4617695942491347e+00,4.6203936414806845e-08,5.1406086625477151e-08,-3.2671116700910829e-08,-3.6349592336115677e-08,1.2943022170097872e-08,-9.1520987455240288e-09,3.8487195677404526e-08,-2.7214557052346322e-08
8.0000000000000000e+00,-9.4992889969299754e-01,-3.1246607920031888e-01,3.1246607920031888e-01,-9.4992889969299754e-01,-9.9137710937808099e-01,1.3103960690514566e-01,-1.3103960690514566e-01,-9.9137710937808099e-01,9.8472898763720851e-01,-1.7409425703358422e-01,1.7409425703358422e-01,9.8472898763720851e-01,9.6776949072870244e-01,2.5183760223403084e-01,-2.5183760223403084e-01,9.6776949072870244e-01,2.8238046529122141e+00,-3.0101750938932246e+00,1.6179208878127417e+02,-1.7247032847547808e+02,1.7498590509989073e-01,1.0025953836500486e+01,-2.5457859348351602e-01,-1.4586278960982151e+01,3.0396723388030802e+00,-2.2296271366130963e+01,5.0427085747756974e+00,2.4844654907548396e+01,8.0715142721776427e+00,4.9323853244139117e-08,6.8480895182788313e-08,-3.4877230992158559e-08,-4.8423305365474789e-08,1.4955199203498780e-08,-1.0574922715278490e-08,4.9378287564635454e-08,-3.4915722091355406e-08
9.0000000000000000e+00,-9.8982108197891883e-01,-1.4231722913391154e-01,1.4231722913391154e-01,-9.8982108197891883e-01,-9.9242525169531781e-01,-1.2284990494515649e-01,1.2284990494515649e-01,-9.9242525169531781e-01,9.9905839785594996e-01,-4.3385596857173275e-02,4.3385596857173275e-02,9.9905839785594996e-01,9.9999364358455001e-01,-3.5623882577787164e-03,3.5623882577787164e-03,9.9999364358455001e-01,2.9987905697729818e+00,3.0184316191992355e+00,1.7181804329162327e+02,1.7294339252895546e+02,4.3399219422582049e-02,2.4865921070761408e+00,3.5623958321429907e-03,2.0411024613678821e-01,6.1893436595409952e+00,1.4391708608751753e+01,1.6419914711254507e-01,-6.3141924049046558e+00,2.5978303041110973e+00,4.5200709509369283e-08,2.9206976417296020e-08,-3.1961728264029432e-08,-2.0652451082625589e-08,1.0831248519709799e-08,-7.6588492214924031e-09,3.1367818047670513e-08,-2.2180396741511288e-08
