Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 25
Minimum dominant weight: 3.1241657e-01
Maximum second weight: 1.1139733e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     9.99999995e-01       1.97386604e-09      1            tight
1       253x253     9.99999984e-01       7.87870259e-09      1            tight
2       253x253     9.99999965e-01       1.52861038e-08      1            tight
3       253x253     9.99999913e-01       3.36076747e-08      1            tight
4       253x253     9.99999906e-01       2.93163575e-08      1            tight
5       253x253     9.99999917e-01       2.07333617e-08      1            tight
6       253x253     9.99999866e-01       3.43597069e-08      1            tight
7       253x253     9.99999879e-01       3.40206016e-08      1            tight
8       253x253     9.99999890e-01       2.91384914e-08      1            tight
9       253x253     9.99999914e-01       2.17016995e-08      1            tight
10      253x253     9.99999924e-01       1.58123714e-08      1            tight
11      253x253     9.99999933e-01       1.13730299e-08      1            tight
12      253x253     9.99999940e-01       9.76881906e-09      1            tight
13      253x253     9.99999946e-01       9.38888469e-09      1            tight
14      253x253     9.99999950e-01       9.23028411e-09      1            tight
15      253x253     9.99999954e-01       9.13707210e-09      1            tight
16      253x253     9.99999957e-01       9.00035849e-09      1            tight
17      253x253     9.99999960e-01       8.82984413e-09      1            tight
18      253x253     9.99999965e-01       5.78355103e-09      1            tight
19      26x26       9.99999995e-01       1.62497730e-09      1            tight
20      22x22       9.99999989e-01       4.87546844e-09      1            tight
21      26x26       5.62438926e-01       2.96678573e-02      25           not tight
22      22x22       5.63225686e-01       7.36336934e-02      18           not tight
23      26x26       9.99999995e-01       1.34012872e-09      1            tight
24      26x26       9.99999997e-01       1.48956409e-09      1            tight
25      26x26       7.32175357e-01       7.69484814e-02      3            not tight
26      26x26       9.99999997e-01       1.60190339e-09      1            tight
27      26x26       9.99999994e-01       2.75145986e-09      1            tight
28      22x22       9.99999985e-01       6.05743632e-09      1            tight
29      22x22       9.99999969e-01       1.36623686e-08      1            tight
30      22x22       9.99999952e-01       2.04429599e-08      1            tight
31      22x22       9.99999915e-01       5.47039333e-08      1            tight
32      22x22       9.99999992e-01       4.67641519e-09      1            tight
33      22x22       9.99999992e-01       4.62407884e-09      1            tight
34      22x22       3.12416573e-01       7.48872863e-02      21           not tight
35      22x22       9.99999991e-01       4.92591951e-09      1            tight
36      22x22       9.99999992e-01       4.60955312e-09      1            tight
37      22x22       9.99999962e-01       1.74196767e-08      1            tight
38      22x22       9.99999920e-01       3.17870147e-08      1            tight
39      22x22       8.31437895e-01       4.86647104e-02      4            not tight
40      22x22       7.47841495e-01       9.58811792e-02      5            not tight
41      22x22       9.99999981e-01       1.05049395e-08      1            tight
42      22x22       9.99999923e-01       4.06402428e-08      1            tight
43      22x22       4.96087098e-01       1.11397330e-01      20           not tight
44      22x22       9.99999976e-01       1.24878141e-08      1            tight
45      22x22       9.99999984e-01       8.16629246e-09      1            tight
46      22x22       9.99999943e-01       2.19216851e-08      1            tight
47      22x22       9.99999933e-01       2.66455173e-08      1            tight
48      22x22       9.99999965e-01       1.69225531e-08      1            tight
49      22x22       9.99999951e-01       2.20660666e-08      1            tight
50      22x22       9.99999977e-01       1.09410492e-08      1            tight
51      22x22       9.99999968e-01       1.79871608e-08      1            tight
52      22x22       9.99999962e-01       1.90113142e-08      1            tight
53      22x22       9.99999968e-01       1.63486339e-08      1            tight
54      22x22       9.99999959e-01       1.80942468e-08      1            tight
55      22x22       9.99999947e-01       2.16758442e-08      1            tight
56      22x22       9.99999945e-01       1.94117159e-08      1            tight
57      22x22       9.99999967e-01       1.67875533e-08      1            tight
58      22x22       9.99999966e-01       1.43037319e-08      1            tight
59      22x22       9.99999962e-01       1.41964548e-08      1            tight
60      22x22       9.99999968e-01       1.30071083e-08      1            tight
61      22x22       9.99999957e-01       2.03085395e-08      1            tight
62      22x22       9.99999960e-01       1.60885540e-08      1            tight
63      22x22       9.99999951e-01       2.18632985e-08      1            tight
64      22x22       9.99999951e-01       1.70194633e-08      1            tight
65      22x22       9.99999930e-01       2.36838415e-08      1            tight
66      22x22       9.99999952e-01       2.17503072e-08      1            tight
67      22x22       9.99999935e-01       2.73174449e-08      1            tight
68      22x22       9.99999932e-01       2.38019070e-08      1            tight
69      22x22       9.99999970e-01       9.64491934e-09      1            tight
70      22x22       9.99999942e-01       2.32472571e-08      1            tight
71      22x22       9.99999959e-01       1.30980566e-08      1            tight
72      22x22       9.99999940e-01       2.21762222e-08      1            tight
73      22x22       9.99999925e-01       2.48670473e-08      1            tight
74      22x22       9.99999924e-01       2.99864362e-08      1            tight
75      22x22       9.99999886e-01       4.53521994e-08      1            tight
76      22x22       9.99999883e-01       5.45483063e-08      1            tight
77      22x22       9.99999951e-01       1.74570939e-08      1            tight
78      22x22       9.99999957e-01       1.85061927e-08      1            tight
79      22x22       9.99999971e-01       1.17537764e-08      1            tight
80      22x22       9.99999941e-01       2.16228658e-08      1            tight
81      22x22       9.99999948e-01       1.79254451e-08      1            tight
82      22x22       9.99999932e-01       2.64489747e-08      1            tight
83      22x22       9.99999945e-01       1.71046330e-08      1            tight
84      22x22       9.99999947e-01       2.48722115e-08      1            tight
85      22x22       9.99999959e-01       1.77740845e-08      1            tight
86      22x22       9.99999938e-01       2.67031689e-08      1            tight
87      22x22       9.99999960e-01       2.05510484e-08      1            tight
88      22x22       9.99999965e-01       1.75114200e-08      1            tight
89      22x22       9.99999938e-01       2.56317288e-08      1            tight
90      22x22       9.99999909e-01       3.68568202e-08      1            tight
91      22x22       9.99999944e-01       1.84882032e-08      1            tight
92      22x22       9.99999957e-01       1.22684435e-08      1            tight
93      22x22       9.99999957e-01       1.82012014e-08      1            tight
94      22x22       9.99999969e-01       1.28893991e-08      1            tight
95      22x22       9.99999956e-01       1.67289720e-08      1            tight
96      22x22       9.99999972e-01       1.05308035e-08      1            tight
97      22x22       9.99999976e-01       9.45931861e-09      1            tight
98      22x22       9.99999953e-01       1.60177698e-08      1            tight
99      22x22       9.99999953e-01       1.65810794e-08      1            tight
100     22x22       9.99999955e-01       1.32652260e-08      1            tight
101     22x22       9.99999961e-01       9.76135003e-09      1            tight
102     22x22       9.99999969e-01       1.26517622e-08      1            tight
103     22x22       9.99999973e-01       9.50345963e-09      1            tight
104     22x22       9.99999968e-01       1.14116679e-08      1            tight
105     22x22       9.99999980e-01       5.71342119e-09      1            tight
106     22x22       9.99999979e-01       4.85543439e-09      1            tight
107     22x22       9.99999964e-01       1.05850060e-08      1            tight
108     22x22       9.99999962e-01       1.15226071e-08      1            tight
109     22x22       9.99999960e-01       1.01036486e-08      1            tight
110     22x22       9.99999965e-01       7.47115695e-09      1            tight
111     22x22       9.99999974e-01       8.76674353e-09      1            tight
112     22x22       9.99999978e-01       6.39060484e-09      1            tight
113     22x22       9.99999972e-01       8.47464948e-09      1            tight
114     22x22       9.99999980e-01       5.67990142e-09      1            tight
115     22x22       9.99999979e-01       5.19176374e-09      1            tight
116     22x22       9.99999968e-01       8.53484458e-09      1            tight
117     22x22       9.99999967e-01       8.85544736e-09      1            tight
118     22x22       9.99999964e-01       7.49726474e-09      1            tight
119     22x22       9.99999969e-01       6.37954417e-09      1            tight
120     22x22       9.99999978e-01       5.86908817e-09      1            tight
121     22x22       9.99999981e-01       4.60603163e-09      1            tight
122     22x22       9.99999975e-01       5.99005703e-09      1            tight
123     22x22       9.99999980e-01       5.43712166e-09      1            tight
124     22x22       9.99999980e-01       4.79061800e-09      1            tight
125     22x22       9.99999971e-01       7.12357275e-09      1            tight
126     22x22       9.99999970e-01       6.76855982e-09      1            tight
127     22x22       9.99999968e-01       6.67500935e-09      1            tight
128     22x22       9.99999972e-01       6.03849977e-09      1            tight
129     22x22       9.99999980e-01       4.74689200e-09      1            tight
130     22x22       9.99999983e-01       4.11004617e-09      1            tight
131     22x22       9.99999978e-01       4.34940673e-09      1            tight
132     22x22       9.99999981e-01       5.22766061e-09      1            tight
133     22x22       9.99999981e-01       4.27711657e-09      1            tight
134     22x22       9.99999974e-01       6.47532957e-09      1            tight
135     22x22       9.99999973e-01       5.68159520e-09      1            tight
136     22x22       9.99999971e-01       6.32308602e-09      1            tight
137     22x22       9.99999974e-01       5.87817964e-09      1            tight
138     22x22       9.99999983e-01       4.42540228e-09      1            tight
139     22x22       9.99999984e-01       3.98798227e-09      1            tight
140     22x22       9.99999980e-01       3.46703401e-09      1            tight
141     22x22       9.99999982e-01       5.05132585e-09      1            tight
142     22x22       9.99999982e-01       4.16983941e-09      1            tight
143     22x22       9.99999976e-01       6.18934105e-09      1            tight
144     22x22       9.99999976e-01       5.34378800e-09      1            tight
145     22x22       9.99999973e-01       6.10576381e-09      1            tight
146     22x22       9.99999976e-01       5.77191205e-09      1            tight
147     22x22       9.99999984e-01       4.28375960e-09      1            tight
148     22x22       9.99999985e-01       3.92750743e-09      1            tight
149     22x22       9.99999982e-01       3.06186967e-09      1            tight
150     22x22       9.99999983e-01       4.94649061e-09      1            tight
151     22x22       9.99999983e-01       4.05776339e-09      1            tight
152     22x22       9.99999978e-01       6.02867581e-09      1            tight
153     22x22       9.99999978e-01       5.14278414e-09      1            tight
154     22x22       9.99999975e-01       5.95094222e-09      1            tight
155     22x22       9.99999977e-01       5.63996222e-09      1            tight
156     22x22       9.99999985e-01       4.20452741e-09      1            tight
157     22x22       9.99999986e-01       3.80669745e-09      1            tight
158     22x22       9.99999984e-01       2.96929930e-09      1            tight
159     22x22       9.99999984e-01       4.88336528e-09      1            tight
160     22x22       9.99999984e-01       3.95020275e-09      1            tight
161     22x22       9.99999979e-01       5.91769207e-09      1            tight
162     22x22       9.99999980e-01       4.99556391e-09      1            tight
163     22x22       9.99999977e-01       5.78788796e-09      1            tight
164     22x22       9.99999979e-01       5.49734455e-09      1            tight
165     22x22       9.99999986e-01       4.13837164e-09      1            tight
166     22x22       9.99999987e-01       3.61455323e-09      1            tight
167     22x22       9.99999985e-01       2.89724814e-09      1            tight
168     22x22       9.99999985e-01       4.79845935e-09      1            tight
169     22x22       9.99999985e-01       3.81141860e-09      1            tight
170     22x22       9.99999980e-01       5.79872285e-09      1            tight
171     22x22       9.99999981e-01       4.84244968e-09      1            tight
172     22x22       9.99999979e-01       5.55472430e-09      1            tight
173     22x22       9.99999982e-01       3.75750649e-09      1            tight
174     22x22       9.99999987e-01       3.90075699e-09      1            tight
175     22x22       9.99999989e-01       1.98908732e-09      1            tight
176     22x22       9.99999986e-01       2.79354974e-09      1            tight
177     22x22       9.99999986e-01       4.64393646e-09      1            tight
178     22x22       9.99999986e-01       3.70470543e-09      1            tight
179     22x22       9.99999981e-01       5.66830318e-09      1            tight
180     22x22       9.99999982e-01       4.73147128e-09      1            tight
181     22x22       9.99999982e-01       3.84578044e-09      1            tight
182     22x22       9.99999987e-01       3.15352947e-09      1            tight
183     22x22       9.99999987e-01       2.36480463e-09      1            tight
184     22x22       9.99999988e-01       3.12969181e-09      1            tight
185     22x22       9.99999987e-01       3.00448576e-09      1            tight
186     22x22       9.99999984e-01       3.89743704e-09      1            tight
187     22x22       9.99999984e-01       3.45107810e-09      1            tight
