k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,9.2547572557092994e-01,3.7880689885089891e-01,-3.7880689885089891e-01,9.2547572557092994e-01,-8.4528471380403036e-01,-5.3431614036204067e-01,5.3431614036204067e-01,-8.4528471380403036e-01,9.9811478033664502e-01,6.1374836166014628e-02,-6.1374836166014628e-02,9.9811478033664502e-01,9.4975091276213675e-01,-3.1300669155061694e-01,3.1300669155061694e-01,9.4975091276213675e-01,-3.8850678277795431e-01,2.5778941375979993e+00,-2.2259798965382640e+01,1.4770245411588246e+02,-6.1413433925070281e-02,-3.5187305693120767e+00,3.1835715889594546e-01,1.8240521582513406e+01,nan,nan,nan,nan,nan,2.0876515427495450e-08,2.0870752324621230e-08,-1.4761925681838761e-08,-1.4757850497204572e-08,2.0872555732819274e-08,-1.4759125810392959e-08,2.0862513892481271e-08,-1.4752025156994364e-08
1.0000000000000000e+00,9.0048179578673726e-01,4.3489368887416913e-01,-4.3489368887416913e-01,9.0048179578673726e-01,-9.7005446295191211e-01,-2.4288747210641587e-01,2.4288747210641587e-01,-9.7005446295191211e-01,9.9961355401091367e-01,-2.5529230206377401e-02,2.5529230206377401e-02,9.9961355401091367e-01,7.7147567541788109e-01,-6.2877399684288926e-01,6.2877399684288926e-01,7.7147567541788109e-01,-4.4992021671571791e-01,2.8962512965003215e+00,-2.5778529535421988e+01,1.6594297569876124e+02,2.5533549272419416e-02,1.4629646092989663e+00,6.8383720223867583e-01,3.9180985562310255e+01,-6.8465011315221860e+00,4.5305651636065782e+00,1.0804727013267019e+01,3.4944457453731195e+00,7.4491160865499602e+00,2.0978599855983399e-08,2.0931537983131435e-08,-1.4834110162453840e-08,-1.4800832448536028e-08,1.7112131570409860e-04,-1.2100104274004320e-04,1.3390542114239047e-02,-9.4685431327424796e-03
2.0000000000000000e+00,9.1123667350375792e-01,4.1173627840482552e-01,-4.1173627840482552e-01,9.1123667350375792e-01,-9.0109540854829806e-01,4.2256192164880846e-01,-4.2256192164880846e-01,-9.0109540854829806e-01,9.8758955228906142e-01,1.5438010678863665e-01,-1.5438010678863665e-01,9.8758955228906142e-01,5.2431376724671575e-01,-8.4846907653698600e-01,8.4846907653698600e-01,5.2431376724671575e-01,-4.2438584263224094e-01,-2.7030982940432127e+00,-2.4315517667930528e+01,-1.5487612385768887e+02,-1.5506517966256206e-01,-8.8845803441026536e+00,1.0172807821436118e+00,5.8285895396596317e+01,-1.8618086866727367e+01,-3.6437952637083075e+00,1.0715638605181352e+01,1.7702100474916090e+01,1.0469454762813971e+01,1.7106596962164798e-04,1.3390462823385249e-02,-1.2096190714971922e-04,-9.4684870656420728e-03,1.1789716342720745e-03,-8.3365883742048119e-04,7.3472632058669551e-03,-5.1952996360310477e-03
3.0000000000000000e+00,8.3672082269966452e-01,5.4710859641205101e-01,-5.4710859641205101e-01,8.3672082269966452e-01,-1.1042374691137319e-01,9.8706143109644273e-01,-9.8706143109644273e-01,-1.1042374691137319e-01,9.7240735588315541e-01,2.3128696612627075e-01,-2.3128696612627075e-01,9.7240735588315541e-01,6.9966979511889571e-01,-7.1064835922422342e-01,7.1064835922422342e-01,6.9966979511889571e-01,-5.7909260812298480e-01,-1.6822043048494806e+00,-3.3179562392670320e+01,-9.6383206946613754e+01,-2.3351096632759560e-01,-1.3379192840592708e+01,7.9318246534422587e-01,4.5446007648005825e+01,3.2808843067070825e+01,3.3583989334670932e+01,-3.4859845388451681e+01,-2.0085984531315621e+01,-1.2867022000893263e+01,8.0673613661967169e-04,1.9114973465838583e-02,-5.7044859283206240e-04,-1.3516327359895386e-02,1.3156054349735052e-03,-9.3027352443564304e-04,7.6948594964275953e-03,-5.4410873302015439e-03
4.0000000000000000e+00,6.8712372298899815e-01,7.2572185488076668e-01,-7.2572185488076668e-01,6.8712372298899815e-01,6.2823045853459614e-01,7.7196583701209520e-01,-7.7196583701209520e-01,6.2823045853459614e-01,9.7305144923347464e-01,-2.2831708165582498e-01,2.2831708165582498e-01,9.7305144923347464e-01,9.8718364279392945e-01,1.3956878510633966e-01,-1.3956878510633966e-01,9.8718364279392945e-01,-8.1271079699871651e-01,-8.8769357936753157e-01,-4.6564898632739869e+01,-5.0861095598620935e+01,2.3047105569094670e-01,1.3205018791015799e+01,-1.4044991264693252e-01,-8.0471872276503174e+00,3.8575290313617444e+01,1.7908763249697632e+01,-2.0858353266259083e+01,-2.2921131257865515e+01,-9.4264345405528758e+00,1.6811868953698886e-03,1.3286872231462424e-02,-1.1887786541580070e-03,-9.3952374556263152e-03,1.4738755114938212e-03,-1.0421873688021277e-03,8.4697386355114725e-03,-5.9890096240479140e-03
5.0000000000000000e+00,8.3415835196517563e-01,5.5026357137218984e-01,-5.5026357137218984e-01,8.3415835196517563e-01,5.1298999212598106e-01,8.5267581477324605e-01,-8.5267581477324605e-01,5.1298999212598106e-01,8.7992531504739357e-01,-4.7437579963287901e-01,4.7437579963287901e-01,8.7992531504739357e-01,8.3270013994658099e-01,5.5051439739517949e-01,-5.5051439739517949e-01,8.3270013994658099e-01,-5.8313836794040197e-01,-1.0291837729927560e+00,-3.3411367355131944e+01,-5.8967886535835113e+01,4.9444329033427747e-01,2.8329513744715712e+01,-5.8415250025536181e-01,-3.3469472856646973e+01,3.9905477859926286e+01,3.9931841653244540e+01,-2.5660773413432874e+01,-3.0704711643468755e+01,-1.0010482549550099e+01,1.9655388753772656e-03,1.3838394906844093e-02,-1.3898458674651559e-03,-9.7852228793670060e-03,9.8859278401874527e-04,-6.9904066141179833e-04,5.0125034688809572e-03,-3.5443751935667622e-03
6.0000000000000000e+00,9.9564798085157391e-01,8.7202633382131051e-02,-8.7202633382131051e-02,9.9564798085157391e-01,-4.7311592288960404e-02,9.9549741968770444e-01,-9.9549741968770444e-01,-4.7311592288960404e-02,8.8883401757272806e-01,-4.5777952806838784e-01,4.5777952806838784e-01,8.8883401757272806e-01,9.6078156418486249e-01,2.7295192613277913e-01,-2.7295192613277913e-01,9.6078156418486249e-01,-8.7360875382860817e-02,-1.6182861735340395e+00,-5.0054094540062550e+00,-9.2720967787876006e+01,4.7560215711414716e-01,2.7249996329958513e+01,-2.7680068012228387e-01,-1.5859510737357606e+01,1.0000203409241779e+01,3.9950465319047090e+01,-9.8333748412213158e+00,-1.8591567449206277e+01,-7.1554851712691692e+00,1.5284805437616124e-03,9.5409926897954689e-03,-1.0807989574055377e-03,-6.7465006302056540e-03,5.8264592840716724e-04,-4.1199288700743963e-04,3.3885008695210377e-03,-2.3960319428947274e-03
7.0000000000000000e+00,9.2506548690176382e-01,-3.7780139253489509e-01,3.7780139253489509e-01,9.2506548690176382e-01,-3.1748044712198054e-01,9.4513118782658512e-01,-9.4513118782658512e-01,-3.1748044712198054e-01,8.5476975461229932e-01,-5.1660670162905431e-01,5.1660670162905431e-01,8.5476975461229932e-01,9.2120269073768724e-01,-2.3303246493016683e-01,2.3303246493016683e-01,9.2120269073768724e-01,3.8773102246146229e-01,-1.8948654452748517e+00,2.2215351173333914e+01,-1.0856779275942645e+02,5.4363468646688184e-01,3.1147973131470099e+01,2.4776773354483503e-01,1.4196045431640998e+01,-9.4912599729807194e+00,3.9936405630830848e+01,7.6873753246372232e+00,-1.6759098489374814e+01,-3.3459177829039910e+00,2.1495377817565666e-03,8.3908168477460632e-03,-1.5199527418967573e-03,-5.9332034927356281e-03,3.5159929138382077e-03,-2.4861824319787340e-03,1.3729393558255765e-01,-9.7081472866215490e-02
8.0000000000000000e+00,6.4247203923228491e-01,-6.6915066461604178e-01,6.6915066461604178e-01,6.4247203923228491e-01,-2.4686996423696045e-01,7.2822188288456724e-01,-7.2822188288456724e-01,-2.4686996423696045e-01,8.3678570899129723e-01,-5.4287640301074824e-01,5.4287640301074824e-01,8.3678570899129723e-01,9.0292647406784843e-01,-3.2414359799581449e-01,3.2414359799581449e-01,9.0292647406784843e-01,8.0573552644917323e-01,-1.8976415639838655e+00,4.6165245069289142e+01,-1.0872685264488025e+02,5.7550580277637253e-01,3.2974053584374481e+01,3.4466315589333013e-01,1.9747744186347365e+01,-2.5700442222174573e+01,3.9828051558622839e+01,2.0593147454515432e+01,-1.9298003048270999e+01,-2.7408472162947723e+00,1.9723621744171205e-01,5.7805712082099581e-01,-1.3946706684861887e-01,-4.0874811004569755e-01,7.1769758359945274e-03,-5.0748882820438324e-03,1.1264877162126451e-01,-7.9654710305730902e-02
9.0000000000000000e+00,1.8807986928873049e-01,-9.2435575622775334e-01,9.2435575622775334e-01,1.8807986928873049e-01,-1.0571020654629289e-01,8.6455373909522792e-01,-8.6455373909522792e-01,-1.0571020654629289e-01,9.0959775670288612e-01,-4.1402132112416473e-01,4.1402132112416473e-01,9.0959775670288612e-01,9.7710699423812064e-01,-1.9429793285910996e-01,1.9429793285910996e-01,9.7710699423812064e-01,1.3700652155531639e+00,-1.6924638156854765e+00,7.8498954508877688e+01,-9.6971033617385061e+01,4.2714471015287769e-01,2.4473589133098738e+01,1.9628975031657087e-01,1.1246574254816226e+01,-3.4362969547370156e+01,8.1710537446313669e+00,2.2188338515287107e+01,-2.7617885320207232e+00,-2.0577273509974541e+00,1.5583558470765330e-01,3.4135181682654853e-01,-1.1019239869695230e-01,-2.4137218444840058e-01,1.7228892270474191e-03,-1.2182666556784794e-03,1.0621076331667534e-02,-7.5102350976221643e-03
1.0000000000000000e+01,-3.3702464846009650e-01,-9.3639596290094740e-01,9.3639596290094740e-01,-3.3702464846009650e-01,2.2626656844050563e-01,9.6763925309106447e-01,-9.6763925309106447e-01,2.2626656844050563e-01,9.6464669771547817e-01,-2.6038961194279575e-01,2.6038961194279575e-01,9.6464669771547817e-01,9.9591405155230683e-01,2.0435802600647212e-03,-2.0435802600647212e-03,9.9591405155230683e-01,1.9162782604493296e+00,-1.3410900113985837e+00,1.0979465669641773e+02,-7.6838797600290320e+01,2.6364903305019927e-01,1.5105976866481571e+01,-2.0519616011864992e-03,-1.1756873947089302e-01,-1.0935607291624160e+01,1.5064212348569885e+00,7.7171082859611513e+00,-8.9592793849119468e-01,-2.8937925672822287e+00,1.3543904892391880e-02,1.7646155029919050e-02,-9.5769869931560114e-03,-1.2477715883524976e-02,2.3391072224306429e-03,-1.6539985789030265e-03,1.1527291092742883e-02,-8.1510257003897246e-03
1.1000000000000000e+01,-5.7243298649467245e-01,-8.1390815311614850e-01,8.1390815311614850e-01,-5.7243298649467245e-01,2.2619462559513581e-01,9.6731722024545241e-01,-9.6731722024545241e-01,2.2619462559513581e-01,9.8963720388238507e-01,-1.3358742205150359e-01,1.3358742205150359e-01,9.8963720388238507e-01,8.8220584256817647e-01,4.5532030552444125e-01,-4.5532030552444125e-01,8.8220584256817647e-01,2.1837429810497690e+00,-1.3410867186876831e+00,1.2511925635546868e+02,-7.6838608941852556e+01,1.3417523102158693e-01,7.6876744527297287e+00,-4.7645690913631705e-01,-2.7298970013359121e+01,6.8603935932124074e+00,2.3872077439119682e+01,-4.8022871691627005e+00,-2.0721846899464143e+01,-1.3372914396455144e+01,1.3963936602731200e-02,1.8573413687886016e-02,-9.8739942638502720e-03,-1.3133386768487298e-02,3.9210561053247515e-03,-2.7726053614880453e-03,2.0359401293742255e-02,-1.4396270715703374e-02
