Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 6
Minimum dominant weight: 6.3687467e-01
Maximum second weight: 1.8902065e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     9.88959208e-01       9.33720609e-03      1            not tight
1       253x253     9.77260717e-01       1.24996742e-02      2            not tight
2       253x253     9.83225396e-01       9.01902421e-03      1            not tight
3       253x253     9.62820154e-01       2.30045041e-02      2            not tight
4       253x253     9.31730997e-01       5.27560365e-02      2            not tight
5       253x253     9.05484364e-01       7.90163266e-02      2            not tight
6       253x253     8.83339688e-01       1.04413437e-01      2            not tight
7       253x253     9.16476429e-01       7.17445300e-02      2            not tight
8       253x253     9.01770521e-01       7.79614099e-02      2            not tight
9       253x253     9.30819569e-01       4.24685348e-02      2            not tight
10      253x253     9.58614251e-01       2.09087708e-02      2            not tight
11      253x253     9.70342493e-01       1.11096063e-02      2            not tight
12      253x253     9.60789691e-01       1.48843255e-02      2            not tight
13      253x253     9.69282788e-01       1.21140148e-02      2            not tight
14      253x253     9.77545764e-01       1.07947915e-02      2            not tight
15      253x253     9.83182089e-01       9.26349209e-03      1            not tight
16      253x253     9.86398474e-01       7.49075363e-03      1            not tight
17      253x253     9.87768198e-01       6.87216278e-03      1            not tight
18      253x253     9.87898348e-01       7.57198190e-03      1            not tight
19      26x26       9.94131211e-01       5.47532744e-03      1            not tight
20      22x22       9.85885687e-01       8.14856302e-03      1            not tight
21      26x26       9.94464869e-01       5.44050800e-03      1            not tight
22      22x22       9.90090759e-01       6.75253823e-03      1            not tight
23      26x26       9.97059364e-01       2.86105921e-03      1            not tight
24      26x26       9.95271287e-01       4.42949177e-03      1            not tight
25      26x26       9.94364637e-01       5.25170720e-03      1            not tight
26      26x26       9.95626601e-01       4.11469372e-03      1            not tight
27      26x26       9.94333849e-01       5.29705737e-03      1            not tight
28      22x22       9.85715811e-01       8.18198516e-03      1            not tight
29      22x22       9.87673451e-01       7.70670808e-03      1            not tight
30      22x22       8.77987918e-01       7.57032138e-02      3            not tight
31      22x22       8.87941131e-01       6.79320993e-02      3            not tight
32      22x22       9.90882722e-01       5.34372017e-03      1            not tight
33      22x22       9.85780176e-01       7.49499865e-03      1            not tight
34      22x22       9.88089137e-01       6.52483555e-03      1            not tight
