k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,8.5757484636358916e-01,-5.1435917465998671e-01,5.1435917465998671e-01,8.5757484636358916e-01,2.0948331485344948e-01,9.7781221023135256e-01,-9.7781221023135256e-01,2.0948331485344948e-01,9.9142505760931632e-01,1.3067644327710323e-01,-1.3067644327710323e-01,9.9142505760931632e-01,5.0392014733090551e-01,8.6375023171871990e-01,-8.6375023171871990e-01,5.0392014733090551e-01,5.4026023539893464e-01,-1.3597498039597453e+00,3.0954631327103314e+01,-7.7907924960634475e+01,-1.3105124445024677e-01,-7.5086832069363920e+00,-1.0426650024185837e+00,-5.9740304084582618e+01,nan,nan,nan,nan,nan,3.1575943380633044e-08,3.1565936474852248e-08,-2.2327563686808105e-08,-2.2320487680360657e-08,3.1560735151059742e-08,-2.2316809844546981e-08,3.1565043327757125e-08,-2.2319856185504250e-08
1.0000000000000000e+00,9.1743582916596400e-01,-3.9788374801459997e-01,3.9788374801459997e-01,9.1743582916596400e-01,-7.3902266850606757e-01,6.7368054228040708e-01,-6.7368054228040708e-01,-7.3902266850606757e-01,9.4229175925214570e-01,3.3451593158711701e-01,-3.3451593158711701e-01,9.4229175925214570e-01,5.0340918784800914e-01,8.6216832359618500e-01,-8.6216832359618500e-01,5.0340918784800914e-01,4.0920899094046898e-01,-2.4024148063824522e+00,2.3445948119696013e+01,-1.3764822904545335e+02,-3.4112442089337375e-01,-1.9544989606034633e+01,-1.0423086096927048e+00,-5.9719884285540594e+01,1.3617204783655532e+00,-2.0157270169714806e+01,-1.2022762069511606e+01,2.8953887624872543e+01,5.3280380166397059e+00,3.1718567910422701e-08,3.1659924957090859e-08,-2.2428414570008215e-08,-2.2386947740038465e-08,2.6209897123114368e-04,-1.8533195989955953e-04,4.5890825316463515e-03,-3.2449713775517530e-03
2.0000000000000000e+00,9.9759063302964934e-01,-6.8026453351069938e-02,6.8026453351069938e-02,9.9759063302964934e-01,-9.5285668867988305e-01,-2.9802540353279411e-01,2.9802540353279411e-01,-9.5285668867988305e-01,9.8172527358349870e-01,1.9015279616423503e-01,-1.9015279616423503e-01,9.8172527358349870e-01,8.6584991058710326e-01,4.9325500884521667e-01,-4.9325500884521667e-01,8.6584991058710326e-01,6.8085348633086032e-02,2.8384614268300008e+00,3.9010031233526381e+00,1.6263186006804077e+02,-1.9132333918067274e-01,-1.0962019857402490e+01,-5.1782490256216118e-01,-2.9669181443584925e+01,-6.2993857701911180e+00,7.9486444180535640e+00,1.3261665816252679e+01,6.1379155402639309e+00,8.4883438629964729e+00,2.6209695750230939e-04,4.5891084252911952e-03,-1.8533053597813431e-04,-3.2449896871236117e-03,8.1177722876907285e-05,-5.7401318327543471e-05,9.9043436885990713e-03,-7.0034285854106981e-03
3.0000000000000000e+00,9.9226238747293682e-01,1.2323421755709485e-01,-1.2323421755709485e-01,9.9226238747293682e-01,-6.7617015481721632e-01,-7.2943576387209608e-01,7.2943576387209608e-01,-6.7617015481721632e-01,9.8905758205670047e-01,1.4704328054823818e-01,-1.4704328054823818e-01,9.8905758205670047e-01,9.9783358921744325e-01,-1.1303257123661224e-02,1.1303257123661224e-02,9.9783358921744325e-01,-1.2356248970578897e-01,2.3183174913083189e+00,-7.0796091662703891e+00,1.3282980782332359e+02,-1.4758904986521562e-01,-8.4562296596227071e+00,1.1327313300325265e-02,6.4900724533104126e-01,-1.5173269344240524e+01,3.7325544018555831e+01,1.7505557864538417e+01,-2.6334153111589458e+01,1.9797129685329583e+01,3.2340522772853435e-04,1.5156675630813916e-02,-2.2868202959802630e-04,-1.0717388118793525e-02,2.0276007185899848e-04,-1.4337302176525846e-04,5.9402125953067321e-03,-4.2003646078311307e-03
4.0000000000000000e+00,9.6322921263238181e-01,2.6795565749694272e-01,-2.6795565749694272e-01,9.6322921263238181e-01,-6.8036883083351074e-01,-7.1987938617536296e-01,7.1987938617536296e-01,-6.8036883083351074e-01,9.9316454825679512e-01,1.1594922944545372e-01,-1.1594922944545372e-01,9.9316454825679512e-01,9.6716336064039732e-01,-2.4480605917175838e-01,2.4480605917175838e-01,9.6716336064039732e-01,-2.7132461068048253e-01,2.3279851527969866e+00,-1.5545755070021828e+01,1.3338372402438540e+02,-1.1622112701704257e-01,-6.6589800683304059e+00,2.4791070645428087e-01,1.4204237175936951e+01,-3.7609429736255895e+00,2.8518173194203207e+01,5.5034351564773392e+00,-1.8273873959280451e+01,1.0470971175332789e+01,5.5048198849077753e-04,2.6688930006238405e-02,-3.8924954698293934e-04,-1.8871923390024192e-02,2.5449660740014054e-04,-1.7995627688172089e-04,6.5973447740640028e-03,-4.6650272275663429e-03
5.0000000000000000e+00,9.2554442983346052e-01,3.7768864872497593e-01,-3.7768864872497593e-01,9.2554442983346052e-01,-8.3685564861527717e-01,-5.2922752522918470e-01,5.2922752522918470e-01,-8.3685564861527717e-01,9.9769946612516014e-01,6.5609464678780149e-02,-6.5609464678780149e-02,9.9769946612516014e-01,9.5292925345863810e-01,-2.9301334602273177e-01,2.9301334602273177e-01,9.5292925345863810e-01,-3.8744546207213421e-01,2.5776896678277703e+00,-2.2198989768229300e+01,1.4769073886101035e+02,-6.5666201114861406e-02,-3.7623961805388197e+00,2.9831135854527790e-01,1.7091981825458291e+01,3.4606384467268163e+00,1.6009154156072601e+01,-9.5787971869563648e-01,-6.7385887266182154e+00,1.8213999561272942e+00,1.0165268495234212e-03,2.7705645655981912e-02,-7.1879302855626381e-04,-1.9590849920496534e-02,4.1178142521238706e-04,-2.9117343813434005e-04,8.5828860884935455e-03,-6.0690169553255791e-03
6.0000000000000000e+00,8.9861667517668975e-01,4.3769632120233720e-01,-4.3769632120233720e-01,8.9861667517668975e-01,-9.5392606108486899e-01,-2.5906230330981406e-01,2.5906230330981406e-01,-9.5392606108486899e-01,9.9949253185354314e-01,-2.2820592722060971e-02,2.2820592722060971e-02,9.9949253185354314e-01,8.1068547948922420e-01,-5.7955519312156722e-01,5.7955519312156722e-01,8.1068547948922420e-01,-4.5325658989928880e-01,2.8764135806022644e+00,-2.5969689637721228e+01,1.6480635830262298e+02,2.2828213030585510e-02,1.3079602604781002e+00,6.2065297670651787e-01,3.5560796107514868e+01,-4.7743203769692322e+00,6.7121851781451483e+00,8.7370055092377150e+00,1.2953494939198604e+00,6.5403320142215211e+00,1.2869364635496028e-03,3.2402168380388015e-02,-9.1000150033215821e-04,-2.2911792986920809e-02,6.9847911227650635e-04,-4.9389931680787758e-04,9.7649063124002049e-03,-6.9048314711495085e-03
7.0000000000000000e+00,9.0784828220188418e-01,4.1847187316216039e-01,-4.1847187316216039e-01,9.0784828220188418e-01,-9.2854058037976950e-01,3.3864542211218124e-01,-3.3864542211218124e-01,-9.2854058037976950e-01,9.9302072121886076e-01,1.1231074800516114e-01,-1.1231074800516114e-01,9.9302072121886076e-01,5.7169115025959139e-01,-8.1486760536927960e-01,8.1486760536927960e-01,5.7169115025959139e-01,-4.3192182502769894e-01,-2.7918762126617858e+00,-2.4747297653675162e+01,-1.5996272390848901e+02,-1.1262152786356541e-01,-6.4527382288973012e+00,9.5901376018113249e-01,5.4947440953350174e+01,-1.8331228483293071e+01,-3.9770949117683081e+00,1.2477444611970277e+01,1.6827292597305053e+01,1.0737570197688795e+01,9.7975000901317447e-04,3.2713119554090161e-02,-6.9278787524085228e-04,-2.3131668670463457e-02,1.8330231684666486e-03,-1.2961431124948186e-03,1.2954216644946389e-02,-9.1600144346012380e-03
8.0000000000000000e+00,8.5496482462801893e-01,5.1706646797662748e-01,-5.1706646797662748e-01,8.5496482462801893e-01,-2.3376061775808593e-01,9.5518678306228022e-01,-9.5518678306228022e-01,-2.3376061775808593e-01,9.8685475736758832e-01,1.4671529926888083e-01,-1.4671529926888083e-01,9.8685475736758832e-01,7.9569402816278789e-01,-5.8583384304767983e-01,5.8583384304767983e-01,7.9569402816278789e-01,-5.4392751599807576e-01,-1.8108066565205070e+00,-3.1164751027724307e+01,-1.0375157893282076e+02,-1.4758856691811467e-01,-8.4562019887920936e+00,6.3464622813956928e-01,3.6362550356294101e+01,2.9888840614202422e+01,2.8698621017512423e+01,-3.0465470093602491e+01,-1.7451775801897121e+01,-1.3371562349440087e+01,2.3722249419548670e-03,4.6632536875348241e-02,-1.6774163429560396e-03,-3.2974183048490535e-02,6.4945054178310434e-03,-4.5923088214010477e-03,3.3474041708869536e-02,-2.3669721886062978e-02
9.0000000000000000e+00,7.6784423430705862e-01,6.3683151283703654e-01,-6.3683151283703654e-01,7.6784423430705862e-01,3.8401845486273128e-01,9.0949828345449779e-01,-9.0949828345449779e-01,3.8401845486273128e-01,9.7966281610683614e-01,-1.9125849429353892e-01,1.9125849429353892e-01,9.7966281610683614e-01,9.8940495790723004e-01,6.2426789869291781e-02,-6.2426789869291781e-02,9.8940495790723004e-01,-6.9239819925322565e-01,-1.1712733036628586e+00,-3.9671494559668055e+01,-6.7109016956226668e+01,1.9280378322319505e-01,1.1046843052844304e+01,-6.3011758751081795e-02,-3.6103078361335181e+00,3.9721064537455518e+01,2.4936596014237630e+01,-2.5548506257929301e+01,-2.4845526518160028e+01,-1.2034671611132122e+01,6.8742886200886498e-03,3.5839988234360534e-02,-4.8608560990983651e-03,-2.5342698718162415e-02,5.2056566223490372e-03,-3.6809550981916628e-03,2.4297214554183506e-02,-1.7180725175207634e-02
