k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,-9.5022343004404197e-01,-3.1156930688861884e-01,3.1156930688861884e-01,-9.5022343004404197e-01,-9.9057313646419709e-01,1.3698489447675091e-01,-1.3698489447675091e-01,-9.9057313646419709e-01,9.8406513859233236e-01,-1.7780833222034059e-01,1.7780833222034059e-01,9.8406513859233236e-01,9.6590814964673477e-01,2.5888500622034971e-01,-2.5888500622034971e-01,9.6590814964673477e-01,2.8247485537481607e+00,-3.0041756834568867e+00,1.6184617031545278e+02,-1.7212658757790916e+02,1.7875884387608673e-01,1.0242127304737771e+01,-2.6186767639813380e-01,-1.5003912648510665e+01,nan,nan,nan,nan,nan,3.9786142935928004e-13,9.5681434432241234e-13,-2.8133051444001467e-13,-6.7668093350903291e-13,3.8851938691196121e-13,-2.7478019859472624e-13,4.3915486078976004e-13,-3.1064040229011880e-13
1.0000000000000000e+00,-9.9048137020906513e-01,-1.3764684983155112e-01,1.3764684983155112e-01,-9.9048137020906513e-01,-9.9226600059094427e-01,-1.2412970664169332e-01,1.2412970664169332e-01,-9.9226600059094427e-01,9.9899253314180969e-01,-4.4876705826055192e-02,4.4876705826055192e-02,9.9899253314180969e-01,9.9999779700536262e-01,-2.0990428428262066e-03,2.0990428428262066e-03,9.9999779700536262e-01,3.0035073976243631e+00,3.0171419473245691e+00,1.7208829762019718e+02,1.7286949977358034e+02,4.4891782499887956e-02,2.5721096720628278e+00,2.0990443842234352e-03,1.2026638422663960e-01,6.2402520300107778e+00,1.4286473154783302e+01,2.2646003702961970e-01,-6.2304071613429741e+00,2.6740846691076596e+00,3.1582410782334787e-13,4.2337543887267018e-13,-2.2326585025211898e-13,-2.9942714974140472e-13,1.5726046066230173e-12,-1.1118883591620943e-12,5.0424304362969916e-12,-3.5655922658861527e-12
2.0000000000000000e+00,-9.9566063024275353e-01,-9.3058634115204653e-02,9.3058634115204653e-02,-9.9566063024275353e-01,-9.9252436820679091e-01,-1.2204662433789799e-01,1.2204662433789799e-01,-9.9252436820679091e-01,9.9979683515059936e-01,-2.0156597458131500e-02,2.0156597458131500e-02,9.9979683515059936e-01,9.9945929014808099e-01,-3.2880500769185951e-02,3.2880500769185951e-02,9.9945929014808099e-01,3.0483991801242034e+00,3.0192409917088159e+00,1.7466040729225728e+02,1.7298976615780833e+02,2.0157962606446343e-02,1.1549661809319078e+00,3.2886428321538368e-02,1.8842535460836483e+00,2.1441464537184514e+00,1.9255026263307073e+01,-9.1913750646904224e-01,-9.6203161556710981e+00,3.8746303983284930e-01,1.7186232052758668e-12,4.8572380301875268e-12,-1.2152501227546963e-12,-3.4345859489803843e-12,2.4834937477649767e-12,-1.7561507803520726e-12,8.2896171541137081e-12,-5.8616445031134390e-12
3.0000000000000000e+00,-9.9733409242933280e-01,-7.2970597342979532e-02,7.2970597342979532e-02,-9.9733409242933280e-01,-9.9600065463067899e-01,-8.9345934273547201e-02,8.9345934273547201e-02,-9.9600065463067899e-01,9.9987642167997404e-01,-1.5720730482328006e-02,1.5720730482328006e-02,9.9987642167997404e-01,9.9970009072745447e-01,-2.4489356770898606e-02,2.4489356770898606e-02,9.9970009072745447e-01,3.0685571427308282e+00,3.0521274200305082e+00,1.7581537347319943e+02,1.7487401970390079e+02,1.5721378094836133e-02,9.0076861296353328e-01,2.4491805259725479e-02,1.4032770740385809e+00,1.0741537588768015e+00,1.9443217415790759e+01,-8.5414382282873924e-01,-9.6656954139899334e+00,-6.3500403851800225e-02,2.2172845701556198e-12,5.7217309379354220e-12,-1.5678569553756461e-12,-4.0458747463389955e-12,2.1959313127151282e-12,-1.5527579222407439e-12,6.3172670075144961e-12,-4.4670933618817799e-12
4.0000000000000000e+00,-9.9835799465221386e-01,-5.7282759290944077e-02,5.7282759290944077e-02,-9.9835799465221386e-01,-9.9788996926171936e-01,-6.4927723223945411e-02,6.4927723223945411e-02,-9.9788996926171936e-01,9.9991718047910116e-01,-1.2869816685506064e-02,1.2869816685506064e-02,9.9991718047910116e-01,9.9985847405549633e-01,-1.6823550625240182e-02,1.6823550625240182e-02,9.9985847405549633e-01,3.0842785208259822e+00,3.0766192252905369e+00,1.7671614208618115e+02,1.7627729677795676e+02,1.2870171987965641e-02,7.3740653651792776e-01,1.6824344326490638e-02,9.6396392298278510e-01,8.0620991533982789e-01,1.9517683573213201e+01,-6.6448943815233530e-01,-9.7261519303002757e+00,-7.9682050658235318e-02,2.8650262150588144e-12,5.3733274213611313e-12,-2.0258239530335231e-12,-3.7996272794771357e-12,1.7056699442977344e-12,-1.2061462939527701e-12,5.3376863225415012e-12,-3.7743141945156822e-12
5.0000000000000000e+00,-9.9901252973329502e-01,-4.4429330782339113e-02,4.4429330782339113e-02,-9.9901252973329502e-01,-9.9884105678232660e-01,-4.8130481849821577e-02,4.8130481849821577e-02,-9.9884105678232660e-01,9.9994861856967565e-01,-1.0137071547577892e-02,1.0137071547577892e-02,9.9994861856967565e-01,9.9992609915986441e-01,-1.2157146688884121e-02,1.2157146688884121e-02,9.9992609915986441e-01,3.0971486928142138e+00,3.0934435696176177e+00,1.7745354862271432e+02,1.7724126070097336e+02,1.0137245170228263e-02,5.8082136414345731e-01,1.2157446172201748e-02,6.9657035532463807e-01,6.4114398850187748e-01,1.9559688960585401e+01,-5.0493977974455262e-01,-9.7624630839962023e+00,-5.6131075878059759e-02,2.9922822077628589e-12,4.0573544278689754e-12,-2.1158630403306233e-12,-2.8689273179338670e-12,1.4659953286730599e-12,-1.0366152380925087e-12,4.6980306548736136e-12,-3.3220093342833934e-12
6.0000000000000000e+00,-9.9941158234625216e-01,-3.4299986448600550e-02,3.4299986448600550e-02,-9.9941158234625216e-01,-9.9935237091897355e-01,-3.5983867720490142e-02,3.5983867720490142e-02,-9.9935237091897355e-01,9.9996928443514710e-01,-7.8377410764038473e-03,7.8377410764038473e-03,9.9996928443514710e-01,9.9995912952753785e-01,-9.0409773448908264e-03,9.0409773448908264e-03,9.9995912952753785e-01,3.1072859379848072e+00,3.1056010157899894e+00,1.7803436998687872e+02,1.7793783105630772e+02,7.8378213242740555e-03,4.4907408245854119e-01,9.0411005165859093e-03,5.1801690175392090e-01,4.9977530216749178e-01,1.9584521206137719e+01,-3.8501722322234372e-01,-9.7825669906681672e+00,-4.2346794476736990e-02,2.5261217567783097e-12,3.5363977501907246e-12,-1.7863488466218769e-12,-2.5005553183632401e-12,1.5261298698406362e-12,-1.0791367799356522e-12,4.4943111590450644e-12,-3.1780134079895106e-12
7.0000000000000000e+00,-9.9964971926821278e-01,-2.6465803693613593e-02,2.6465803693613593e-02,-9.9964971926821278e-01,-9.9963685624995136e-01,-2.6947274897654680e-02,2.6947274897654680e-02,-9.9963685624995136e-01,9.9998184423133907e-01,-6.0258780674838416e-03,6.0258780674838416e-03,9.9998184423133907e-01,9.9997709915347244e-01,-6.7676558399282025e-03,6.7676558399282025e-03,9.9997709915347244e-01,3.1151237593094350e+00,3.1146421163067401e+00,1.7848344406935752e+02,1.7845584795807110e+02,6.0259145359004996e-03,3.4525947061363282e-01,6.7677075020908814e-03,3.8776107684883226e-01,3.8502911435939324e-01,1.9599228607486342e+01,-2.9453236789664100e-01,-9.7940689387032709e+00,-3.4196832558535561e-02,2.5943422752948916e-12,3.2587268979983982e-12,-1.8344215035881462e-12,-2.3043789099119749e-12,1.7051204101306507e-12,-1.2057022047429200e-12,4.2972645555116490e-12,-3.0386804183990535e-12
8.0000000000000000e+00,-9.9979104956590259e-01,-2.0441555867828493e-02,2.0441555867828493e-02,-9.9979104956590259e-01,-9.9979633360349340e-01,-2.0181459574106358e-02,2.0181459574106358e-02,-9.9979633360349340e-01,9.9998932837535659e-01,-4.6198630213397703e-03,4.6198630213397703e-03,9.9998932837535659e-01,9.9998718058157809e-01,-5.0634641907932754e-03,5.0634641907932754e-03,9.9998718058157809e-01,3.1211496738456210e+00,3.1214098238089942e+00,1.7882870353998752e+02,1.7884360903492927e+02,4.6198794552262537e-03,2.6469959464366233e-01,5.0634858277978194e-03,2.9011636755712100e-01,2.9592598108958712e-01,1.9607860321351726e+01,-2.2566938198719333e-01,-9.8007384465398371e+00,-2.8117840194604532e-02,2.2816583609593499e-12,3.4942407668007890e-12,-1.6133760993852775e-12,-2.4708013413032859e-12,1.5093298805327269e-12,-1.0673684158746255e-12,4.0939375821477093e-12,-2.8949065367100957e-12
9.0000000000000000e+00,-9.9987481735973116e-01,-1.5822440024105974e-02,1.5822440024105974e-02,-9.9987481735973116e-01,-9.9988570489544060e-01,-1.5118767926106391e-02,1.5118767926106391e-02,-9.9988570489544060e-01,9.9999377551282653e-01,-3.5283047621420026e-03,3.5283047621420026e-03,9.9999377551282653e-01,9.9999285163271323e-01,-3.7810951575317150e-03,3.7810951575317150e-03,9.9999285163271323e-01,3.1257695533010117e+00,3.1264733096369541e+00,1.7909340313464060e+02,1.7913372540249568e+02,3.5283120827907782e-03,2.0215739114892470e-01,3.7811041671134225e-03,2.1664131067492742e-01,2.2776917043835196e-01,1.9612907566384322e+01,-1.7321145656649745e-01,-9.8046158219191142e+00,-2.3166237596207472e-02,2.1606827384439633e-12,3.0326335839477757e-12,-1.5278889264891404e-12,-2.1443957720634899e-12,1.5671092830122850e-12,-1.1081136008783687e-12,4.0787076853012873e-12,-2.8840263510687691e-12
