Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 1.0000000e+00
Maximum second weight: 3.5948965e-12
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     1.00000000e+00       1.46833709e-12      1            tight
1       253x253     1.00000000e+00       3.59489648e-12      1            tight
2       253x253     1.00000000e+00       3.45890139e-12      1            tight
3       253x253     1.00000000e+00       2.73776753e-12      1            tight
4       253x253     1.00000000e+00       2.57403706e-12      1            tight
5       253x253     1.00000000e+00       2.36719561e-12      1            tight
6       253x253     1.00000000e+00       2.49939079e-12      1            tight
7       253x253     1.00000000e+00       2.51155987e-12      1            tight
8       253x253     1.00000000e+00       2.54200650e-12      1            tight
9       253x253     1.00000000e+00       2.58684282e-12      1            tight
10      253x253     1.00000000e+00       2.61270317e-12      1            tight
11      253x253     1.00000000e+00       2.62586321e-12      1            tight
12      253x253     1.00000000e+00       2.62792056e-12      1            tight
13      253x253     1.00000000e+00       2.61595585e-12      1            tight
14      253x253     1.00000000e+00       2.57822103e-12      1            tight
15      253x253     1.00000000e+00       2.49276867e-12      1            tight
16      253x253     1.00000000e+00       2.38755461e-12      1            tight
17      253x253     1.00000000e+00       2.30239539e-12      1            tight
18      253x253     1.00000000e+00       1.90201544e-12      1            tight
19      26x26       1.00000000e+00       1.14480691e-12      1            tight
20      22x22       1.00000000e+00       2.50977910e-12      1            tight
21      26x26       1.00000000e+00       8.20456258e-13      1            tight
22      22x22       1.00000000e+00       2.19967219e-12      1            tight
23      26x26       1.00000000e+00       9.46316928e-13      1            tight
24      26x26       1.00000000e+00       9.69845458e-13      1            tight
25      26x26       1.00000000e+00       1.05733071e-12      1            tight
26      26x26       1.00000000e+00       1.01521541e-12      1            tight
27      26x26       1.00000000e+00       9.02555749e-13      1            tight
28      22x22       1.00000000e+00       2.25378879e-12      1            tight
29      22x22       1.00000000e+00       2.37385115e-12      1            tight
30      22x22       1.00000000e+00       1.64608676e-12      1            tight
31      22x22       1.00000000e+00       1.82763593e-12      1            tight
32      22x22       1.00000000e+00       1.62782704e-12      1            tight
33      22x22       1.00000000e+00       2.03379596e-12      1            tight
34      22x22       1.00000000e+00       1.45911329e-12      1            tight
35      22x22       1.00000000e+00       2.28487864e-12      1            tight
36      22x22       1.00000000e+00       1.75197852e-12      1            tight
37      22x22       1.00000000e+00       2.40115625e-12      1            tight
38      22x22       1.00000000e+00       1.96360499e-12      1            tight
39      22x22       1.00000000e+00       1.99951619e-12      1            tight
40      22x22       1.00000000e+00       1.81006375e-12      1            tight
41      22x22       1.00000000e+00       1.84125750e-12      1            tight
42      22x22       1.00000000e+00       2.00656832e-12      1            tight
43      22x22       1.00000000e+00       1.50364156e-12      1            tight
44      22x22       1.00000000e+00       2.20484543e-12      1            tight
45      22x22       1.00000000e+00       1.75751139e-12      1            tight
46      22x22       1.00000000e+00       1.98332831e-12      1            tight
47      22x22       1.00000000e+00       1.85035570e-12      1            tight
48      22x22       1.00000000e+00       1.74205566e-12      1            tight
49      22x22       1.00000000e+00       1.62236056e-12      1            tight
50      22x22       1.00000000e+00       1.79234042e-12      1            tight
51      22x22       1.00000000e+00       1.69290824e-12      1            tight
52      22x22       1.00000000e+00       1.47917342e-12      1            tight
53      22x22       1.00000000e+00       1.79305187e-12      1            tight
54      22x22       1.00000000e+00       1.52816369e-12      1            tight
55      22x22       1.00000000e+00       1.89266742e-12      1            tight
56      22x22       1.00000000e+00       1.72106917e-12      1            tight
57      22x22       1.00000000e+00       1.65350989e-12      1            tight
58      22x22       1.00000000e+00       1.59307408e-12      1            tight
59      22x22       1.00000000e+00       1.64003703e-12      1            tight
60      22x22       1.00000000e+00       1.55103154e-12      1            tight
61      22x22       1.00000000e+00       1.42723273e-12      1            tight
62      22x22       1.00000000e+00       1.70849345e-12      1            tight
63      22x22       1.00000000e+00       1.38831341e-12      1            tight
64      22x22       1.00000000e+00       1.80451776e-12      1            tight
65      22x22       1.00000000e+00       1.76778155e-12      1            tight
66      22x22       1.00000000e+00       1.63910831e-12      1            tight
67      22x22       1.00000000e+00       1.67222909e-12      1            tight
68      22x22       1.00000000e+00       1.61968610e-12      1            tight
69      22x22       1.00000000e+00       1.57243526e-12      1            tight
70      22x22       1.00000000e+00       1.37516641e-12      1            tight
71      22x22       1.00000000e+00       1.63432568e-12      1            tight
72      22x22       1.00000000e+00       1.35451144e-12      1            tight
73      22x22       1.00000000e+00       1.87081522e-12      1            tight
74      22x22       1.00000000e+00       1.76587900e-12      1            tight
75      22x22       1.00000000e+00       1.73974674e-12      1            tight
76      22x22       1.00000000e+00       1.69207379e-12      1            tight
77      22x22       1.00000000e+00       1.69175304e-12      1            tight
78      22x22       1.00000000e+00       1.67505684e-12      1            tight
79      22x22       1.00000000e+00       1.27586026e-12      1            tight
80      22x22       1.00000000e+00       1.72251488e-12      1            tight
81      22x22       1.00000000e+00       1.40275078e-12      1            tight
82      22x22       1.00000000e+00       1.87220435e-12      1            tight
83      22x22       1.00000000e+00       1.77847829e-12      1            tight
84      22x22       1.00000000e+00       1.75749042e-12      1            tight
85      22x22       1.00000000e+00       1.71029046e-12      1            tight
86      22x22       1.00000000e+00       1.70192068e-12      1            tight
87      22x22       1.00000000e+00       1.68960406e-12      1            tight
88      22x22       1.00000000e+00       1.31089439e-12      1            tight
89      22x22       1.00000000e+00       1.73403570e-12      1            tight
90      22x22       1.00000000e+00       1.43421968e-12      1            tight
91      22x22       1.00000000e+00       1.88324287e-12      1            tight
92      22x22       1.00000000e+00       1.79852062e-12      1            tight
93      22x22       1.00000000e+00       1.77144329e-12      1            tight
94      22x22       1.00000000e+00       1.73197290e-12      1            tight
95      22x22       1.00000000e+00       1.72137254e-12      1            tight
96      22x22       1.00000000e+00       1.70956800e-12      1            tight
97      22x22       1.00000000e+00       1.34411467e-12      1            tight
98      22x22       1.00000000e+00       1.75328217e-12      1            tight
99      22x22       1.00000000e+00       1.46415968e-12      1            tight
100     22x22       1.00000000e+00       1.90118364e-12      1            tight
101     22x22       1.00000000e+00       1.81045240e-12      1            tight
102     22x22       1.00000000e+00       1.79046960e-12      1            tight
103     22x22       1.00000000e+00       1.74450946e-12      1            tight
104     22x22       1.00000000e+00       1.74715614e-12      1            tight
105     22x22       1.00000000e+00       1.73609042e-12      1            tight
106     22x22       1.00000000e+00       1.34714925e-12      1            tight
107     22x22       1.00000000e+00       1.78058493e-12      1            tight
108     22x22       1.00000000e+00       1.49204339e-12      1            tight
109     22x22       1.00000000e+00       1.91207896e-12      1            tight
110     22x22       1.00000000e+00       1.81695784e-12      1            tight
111     22x22       1.00000000e+00       1.80123312e-12      1            tight
112     22x22       1.00000000e+00       1.75056937e-12      1            tight
113     22x22       1.00000000e+00       1.76203413e-12      1            tight
114     22x22       1.00000000e+00       1.75180324e-12      1            tight
115     22x22       1.00000000e+00       1.34861581e-12      1            tight
116     22x22       1.00000000e+00       1.79570603e-12      1            tight
117     22x22       1.00000000e+00       1.50551708e-12      1            tight
118     22x22       1.00000000e+00       1.91793079e-12      1            tight
119     22x22       1.00000000e+00       1.81795321e-12      1            tight
120     22x22       1.00000000e+00       1.80632986e-12      1            tight
121     22x22       1.00000000e+00       1.75126794e-12      1            tight
122     22x22       1.00000000e+00       1.76911168e-12      1            tight
123     22x22       1.00000000e+00       1.75951221e-12      1            tight
124     22x22       1.00000000e+00       1.34867391e-12      1            tight
125     22x22       1.00000000e+00       1.80335725e-12      1            tight
126     22x22       1.00000000e+00       1.51117002e-12      1            tight
127     22x22       1.00000000e+00       1.91878571e-12      1            tight
128     22x22       1.00000000e+00       1.81183568e-12      1            tight
129     22x22       1.00000000e+00       1.80692816e-12      1            tight
130     22x22       1.00000000e+00       1.74469639e-12      1            tight
131     22x22       1.00000000e+00       1.76997931e-12      1            tight
132     22x22       1.00000000e+00       1.76052679e-12      1            tight
133     22x22       1.00000000e+00       1.34335451e-12      1            tight
134     22x22       1.00000000e+00       1.80444149e-12      1            tight
135     22x22       1.00000000e+00       1.50939715e-12      1            tight
136     22x22       1.00000000e+00       1.91336878e-12      1            tight
137     22x22       1.00000000e+00       1.78949852e-12      1            tight
138     22x22       1.00000000e+00       1.80149898e-12      1            tight
139     22x22       1.00000000e+00       1.72383277e-12      1            tight
140     22x22       1.00000000e+00       1.76319554e-12      1            tight
141     22x22       1.00000000e+00       1.75409925e-12      1            tight
142     22x22       1.00000000e+00       1.33000912e-12      1            tight
143     22x22       1.00000000e+00       1.79727934e-12      1            tight
144     22x22       1.00000000e+00       1.49731130e-12      1            tight
145     22x22       1.00000000e+00       1.89521620e-12      1            tight
146     22x22       1.00000000e+00       1.74523241e-12      1            tight
147     22x22       1.00000000e+00       1.78473006e-12      1            tight
148     22x22       1.00000000e+00       1.68235603e-12      1            tight
149     22x22       1.00000000e+00       1.74228189e-12      1            tight
150     22x22       1.00000000e+00       1.73398871e-12      1            tight
151     22x22       1.00000000e+00       1.30693434e-12      1            tight
152     22x22       1.00000000e+00       1.77443013e-12      1            tight
153     22x22       1.00000000e+00       1.46945168e-12      1            tight
154     22x22       1.00000000e+00       1.85539232e-12      1            tight
155     22x22       1.00000000e+00       1.68194088e-12      1            tight
156     22x22       1.00000000e+00       1.74904960e-12      1            tight
157     22x22       1.00000000e+00       1.63537089e-12      1            tight
158     22x22       1.00000000e+00       1.69535503e-12      1            tight
159     22x22       1.00000000e+00       1.68903136e-12      1            tight
160     22x22       1.00000000e+00       1.27873850e-12      1            tight
161     22x22       1.00000000e+00       1.72491622e-12      1            tight
162     22x22       1.00000000e+00       1.41750877e-12      1            tight
163     22x22       1.00000000e+00       1.79987074e-12      1            tight
164     22x22       1.00000000e+00       1.61924825e-12      1            tight
165     22x22       1.00000000e+00       1.71411595e-12      1            tight
166     22x22       1.00000000e+00       1.56901963e-12      1            tight
167     22x22       1.00000000e+00       1.62267740e-12      1            tight
168     22x22       1.00000000e+00       1.59982065e-12      1            tight
169     22x22       1.00000000e+00       1.31831699e-12      1            tight
170     22x22       1.00000000e+00       1.63513797e-12      1            tight
171     22x22       1.00000000e+00       1.36701393e-12      1            tight
172     22x22       1.00000000e+00       1.73756498e-12      1            tight
173     22x22       1.00000000e+00       1.33187024e-12      1            tight
174     22x22       1.00000000e+00       1.67621498e-12      1            tight
175     22x22       1.00000000e+00       1.23059899e-12      1            tight
176     22x22       1.00000000e+00       1.53850164e-12      1            tight
