block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999999998787448e-01,1.4683370914524973e-12,1,True,tight
1,253x253,9.9999999998030298e-01,3.5948964780150551e-12,1,True,tight
2,253x253,9.9999999997868405e-01,3.4589013861994444e-12,1,True,tight
3,253x253,9.9999999998044520e-01,2.7377675336395511e-12,1,True,tight
4,253x253,9.9999999998140310e-01,2.5740370621651992e-12,1,True,tight
5,253x253,9.9999999998206790e-01,2.3671956076025457e-12,1,True,tight
6,253x253,9.9999999998214351e-01,2.4993907906094632e-12,1,True,tight
7,253x253,9.9999999998234979e-01,2.5115598657868819e-12,1,True,tight
8,253x253,9.9999999998245315e-01,2.5420065047105811e-12,1,True,tight
9,253x253,9.9999999998247013e-01,2.5868428220118730e-12,1,True,tight
10,253x253,9.9999999998249078e-01,2.6127031658559297e-12,1,True,tight
11,253x253,9.9999999998251221e-01,2.6258632066398912e-12,1,True,tight
12,253x253,9.9999999998253608e-01,2.6279205642502781e-12,1,True,tight
13,253x253,9.9999999998257427e-01,2.6159558481419416e-12,1,True,tight
14,253x253,9.9999999998266453e-01,2.5782210274485181e-12,1,True,tight
15,253x253,9.9999999998286238e-01,2.4927686668626424e-12,1,True,tight
16,253x253,9.9999999998321842e-01,2.3875546055648189e-12,1,True,tight
17,253x253,9.9999999998382938e-01,2.3023953910930643e-12,1,True,tight
18,253x253,9.9999999998552358e-01,1.9020154415843527e-12,1,True,tight
19,26x26,9.9999999999033584e-01,1.1448069119673723e-12,1,True,tight
20,22x22,9.9999999998659528e-01,2.5097791036890269e-12,1,True,tight
21,26x26,9.9999999999099298e-01,8.2045625750704420e-13,1,True,tight
22,22x22,9.9999999998783717e-01,2.1996721909482370e-12,1,True,tight
23,26x26,9.9999999999442468e-01,9.4631692772125942e-13,1,True,tight
24,26x26,9.9999999999434952e-01,9.6984545752529456e-13,1,True,tight
25,26x26,9.9999999999393618e-01,1.0573307136974402e-12,1,True,tight
26,26x26,9.9999999999438471e-01,1.0152154101349858e-12,1,True,tight
27,26x26,9.9999999999462286e-01,9.0255574896977574e-13,1,True,tight
28,22x22,9.9999999998701727e-01,2.2537887905284669e-12,1,True,tight
29,22x22,9.9999999998618172e-01,2.3738511484896174e-12,1,True,tight
30,22x22,9.9999999998869471e-01,1.6460867573432755e-12,1,True,tight
31,22x22,9.9999999998806455e-01,1.8276359269520729e-12,1,True,tight
32,22x22,9.9999999999205602e-01,1.6278270436381354e-12,1,True,tight
33,22x22,9.9999999999179490e-01,2.0337959622870714e-12,1,True,tight
34,22x22,9.9999999999230738e-01,1.4591132901600530e-12,1,True,tight
35,22x22,9.9999999999126798e-01,2.2848786431718816e-12,1,True,tight
36,22x22,9.9999999999235167e-01,1.7519785155672773e-12,1,True,tight
37,22x22,9.9999999998592204e-01,2.4011562461860694e-12,1,True,tight
38,22x22,9.9999999998674827e-01,1.9636049922966159e-12,1,True,tight
39,22x22,9.9999999998763933e-01,1.9995161902330409e-12,1,True,tight
40,22x22,9.9999999998815814e-01,1.8100637500070377e-12,1,True,tight
41,22x22,9.9999999999161371e-01,1.8412574984558080e-12,1,True,tight
42,22x22,9.9999999999138411e-01,2.0065683171306021e-12,1,True,tight
43,22x22,9.9999999999154976e-01,1.5036415638044834e-12,1,True,tight
44,22x22,9.9999999999065459e-01,2.2048454276402289e-12,1,True,tight
45,22x22,9.9999999999156719e-01,1.7575113867325083e-12,1,True,tight
46,22x22,9.9999999998665134e-01,1.9833283075783275e-12,1,True,tight
47,22x22,9.9999999998714939e-01,1.8503556963615772e-12,1,True,tight
48,22x22,9.9999999998823952e-01,1.7420556640731150e-12,1,True,tight
49,22x22,9.9999999998858224e-01,1.6223605649669126e-12,1,True,tight
50,22x22,9.9999999999161859e-01,1.7923404181610263e-12,1,True,tight
51,22x22,9.9999999999201650e-01,1.6929082393291032e-12,1,True,tight
52,22x22,9.9999999999132694e-01,1.4791734157242523e-12,1,True,tight
53,22x22,9.9999999999150802e-01,1.7930518733135627e-12,1,True,tight
54,22x22,9.9999999999169098e-01,1.5281636884357139e-12,1,True,tight
55,22x22,9.9999999998703726e-01,1.8926674242339544e-12,1,True,tight
56,22x22,9.9999999998737754e-01,1.7210691706159805e-12,1,True,tight
57,22x22,9.9999999998854772e-01,1.6535098946448156e-12,1,True,tight
58,22x22,9.9999999998862710e-01,1.5930740838882097e-12,1,True,tight
59,22x22,9.9999999999181111e-01,1.6400370252434809e-12,1,True,tight
60,22x22,9.9999999999243061e-01,1.5510315366477212e-12,1,True,tight
61,22x22,9.9999999999143951e-01,1.4272327291206345e-12,1,True,tight
62,22x22,9.9999999999177391e-01,1.7084934504854451e-12,1,True,tight
63,22x22,9.9999999999200806e-01,1.3883134082573437e-12,1,True,tight
64,22x22,9.9999999998734856e-01,1.8045177618843498e-12,1,True,tight
65,22x22,9.9999999998749389e-01,1.7677815514628322e-12,1,True,tight
66,22x22,9.9999999998861633e-01,1.6391083121229263e-12,1,True,tight
67,22x22,9.9999999998861111e-01,1.6722290854473837e-12,1,True,tight
68,22x22,9.9999999999188205e-01,1.6196861014708304e-12,1,True,tight
69,22x22,9.9999999999244127e-01,1.5724352635164553e-12,1,True,tight
70,22x22,9.9999999999128986e-01,1.3751664109395565e-12,1,True,tight
71,22x22,9.9999999999200428e-01,1.6343256758563756e-12,1,True,tight
72,22x22,9.9999999999206202e-01,1.3545114405592825e-12,1,True,tight
73,22x22,9.9999999998742128e-01,1.8708152226543763e-12,1,True,tight
74,22x22,9.9999999998759770e-01,1.7658790010527117e-12,1,True,tight
75,22x22,9.9999999998860012e-01,1.7397467369769929e-12,1,True,tight
76,22x22,9.9999999998860634e-01,1.6920737851626261e-12,1,True,tight
77,22x22,9.9999999999200773e-01,1.6917530382362243e-12,1,True,tight
78,22x22,9.9999999999246103e-01,1.6750568370201253e-12,1,True,tight
79,22x22,9.9999999999152245e-01,1.2758602560308910e-12,1,True,tight
80,22x22,9.9999999999202904e-01,1.7225148784338310e-12,1,True,tight
81,22x22,9.9999999999216849e-01,1.4027507818398710e-12,1,True,tight
82,22x22,9.9999999998750277e-01,1.8722043496665114e-12,1,True,tight
83,22x22,9.9999999998763145e-01,1.7784782943701582e-12,1,True,tight
84,22x22,9.9999999998862044e-01,1.7574904230235265e-12,1,True,tight
85,22x22,9.9999999998860212e-01,1.7102904625649783e-12,1,True,tight
86,22x22,9.9999999999206535e-01,1.7019206769057464e-12,1,True,tight
87,22x22,9.9999999999249189e-01,1.6896040586919865e-12,1,True,tight
88,22x22,9.9999999999153655e-01,1.3108943929756115e-12,1,True,tight
89,22x22,9.9999999999211098e-01,1.7340356983571598e-12,1,True,tight
90,22x22,9.9999999999224465e-01,1.4342196759543943e-12,1,True,tight
91,22x22,9.9999999998754507e-01,1.8832428666163108e-12,1,True,tight
92,22x22,9.9999999998764166e-01,1.7985206216362957e-12,1,True,tight
93,22x22,9.9999999998863509e-01,1.7714432911509683e-12,1,True,tight
94,22x22,9.9999999998860045e-01,1.7319728956751465e-12,1,True,tight
95,22x22,9.9999999999210831e-01,1.7213725364690680e-12,1,True,tight
96,22x22,9.9999999999249478e-01,1.7095679974756835e-12,1,True,tight
97,22x22,9.9999999999158362e-01,1.3441146710814941e-12,1,True,tight
98,22x22,9.9999999999214428e-01,1.7532821653594877e-12,1,True,tight
99,22x22,9.9999999999229428e-01,1.4641596782293053e-12,1,True,tight
100,22x22,9.9999999998755884e-01,1.9011836357374985e-12,1,True,tight
101,22x22,9.9999999998764921e-01,1.8104524005479324e-12,1,True,tight
102,22x22,9.9999999998863942e-01,1.7904695994242028e-12,1,True,tight
103,22x22,9.9999999998860034e-01,1.7445094567991311e-12,1,True,tight
104,22x22,9.9999999999214617e-01,1.7471561364774680e-12,1,True,tight
105,22x22,9.9999999999248490e-01,1.7360904194336223e-12,1,True,tight
106,22x22,9.9999999999169398e-01,1.3471492460538476e-12,1,True,tight
107,22x22,9.9999999999214317e-01,1.7805849345127601e-12,1,True,tight
108,22x22,9.9999999999233358e-01,1.4920433918123382e-12,1,True,tight
109,22x22,9.9999999998756917e-01,1.9120789586280296e-12,1,True,tight
110,22x22,9.9999999998765521e-01,1.8169578398705760e-12,1,True,tight
111,22x22,9.9999999998864586e-01,1.8012331239548914e-12,1,True,tight
