Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 7
Minimum dominant weight: 5.9764772e-01
Maximum second weight: 1.8979307e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
95      22x22       9.99949269e-01       3.11116700e-05      1            tight
96      22x22       9.99958776e-01       2.60426413e-05      1            tight
97      22x22       6.44503617e-01       1.64825144e-01      7            not tight
98      22x22       9.99945860e-01       3.11940916e-05      1            tight
99      22x22       9.99947126e-01       2.68723204e-05      1            tight
100     22x22       9.99921837e-01       3.30943317e-05      1            tight
101     22x22       9.99924549e-01       3.14760116e-05      1            tight
102     22x22       9.99979206e-01       9.37537833e-06      1            tight
103     22x22       9.99975757e-01       1.16795869e-05      1            tight
104     22x22       9.99956590e-01       2.39201071e-05      1            tight
105     22x22       9.99954000e-01       2.76597265e-05      1            tight
106     22x22       6.08980953e-01       1.89793067e-01      7            not tight
107     22x22       9.99946012e-01       2.86209717e-05      1            tight
108     22x22       9.99941036e-01       2.89853953e-05      1            tight
109     22x22       9.99932897e-01       2.64944951e-05      1            tight
110     22x22       9.99912853e-01       3.47948711e-05      1            tight
111     22x22       9.99976266e-01       1.13513308e-05      1            tight
112     22x22       9.99963189e-01       1.76815425e-05      1            tight
113     22x22       9.99957421e-01       2.05881440e-05      1            tight
114     22x22       9.99745233e-01       1.46402899e-04      1            tight
115     22x22       7.18067243e-01       1.43360283e-01      6            not tight
116     22x22       9.99929341e-01       3.42485242e-05      1            tight
117     22x22       9.99931798e-01       3.12643638e-05      1            tight
118     22x22       9.99926785e-01       2.84306474e-05      1            tight
119     22x22       9.99924090e-01       3.36206594e-05      1            tight
120     22x22       9.99962911e-01       1.68692899e-05      1            tight
121     22x22       9.99959429e-01       2.04109026e-05      1            tight
122     22x22       9.99964327e-01       1.58560711e-05      1            tight
123     22x22       9.99904962e-01       4.64456821e-05      1            tight
124     22x22       9.99974295e-01       1.36493911e-05      1            tight
125     22x22       9.99931879e-01       2.92180581e-05      1            tight
126     22x22       9.99946070e-01       2.34552363e-05      1            tight
127     22x22       9.99933199e-01       2.85338321e-05      1            tight
128     22x22       9.99942791e-01       2.77441033e-05      1            tight
129     22x22       9.99948598e-01       2.57544175e-05      1            tight
130     22x22       9.99956180e-01       2.46518090e-05      1            tight
131     22x22       9.99957412e-01       1.79409610e-05      1            tight
132     22x22       9.99964309e-01       1.54165780e-05      1            tight
133     22x22       9.99961382e-01       2.04455147e-05      1            tight
134     22x22       9.99950995e-01       2.01282076e-05      1            tight
135     22x22       9.99939655e-01       2.92302151e-05      1            tight
136     22x22       9.99944724e-01       2.58648818e-05      1            tight
137     22x22       9.99940188e-01       2.76878418e-05      1            tight
138     22x22       9.99931129e-01       3.80681217e-05      1            tight
139     22x22       9.99926732e-01       3.96837941e-05      1            tight
140     22x22       9.99957116e-01       1.83388250e-05      1            tight
141     22x22       9.99965794e-01       1.40494390e-05      1            tight
142     22x22       9.99954671e-01       2.45516538e-05      1            tight
143     22x22       9.99951613e-01       2.08244373e-05      1            tight
144     22x22       9.99944136e-01       2.87579933e-05      1            tight
145     22x22       9.99940470e-01       2.62449642e-05      1            tight
146     22x22       9.99947882e-01       2.79505947e-05      1            tight
147     22x22       9.99920216e-01       4.14889736e-05      1            tight
148     22x22       9.99927963e-01       4.40931643e-05      1            tight
149     22x22       9.99961571e-01       1.77633195e-05      1            tight
150     22x22       9.99959370e-01       1.88769206e-05      1            tight
151     22x22       9.99976664e-01       1.04391145e-05      1            tight
152     22x22       9.99947511e-01       2.40762312e-05      1            tight
153     22x22       9.99949401e-01       2.35684088e-05      1            tight
154     22x22       9.99950669e-01       2.57525110e-05      1            tight
155     22x22       9.99961740e-01       2.11382804e-05      1            tight
156     22x22       9.99949001e-01       3.10950984e-05      1            tight
157     22x22       9.99960465e-01       2.59076854e-05      1            tight
158     22x22       9.99947917e-01       3.09798994e-05      1            tight
159     22x22       9.99960146e-01       2.23851324e-05      1            tight
160     22x22       9.99983645e-01       8.70538753e-06      1            tight
161     22x22       9.99947987e-01       2.90596708e-05      1            tight
162     22x22       9.99948962e-01       2.67186483e-05      1            tight
163     22x22       9.99959261e-01       2.28946698e-05      1            tight
164     22x22       9.99968694e-01       1.93191155e-05      1            tight
165     22x22       9.99958980e-01       2.61574132e-05      1            tight
166     22x22       9.99968677e-01       2.22507612e-05      1            tight
167     22x22       9.99959810e-01       2.52079181e-05      1            tight
168     22x22       9.99965488e-01       1.93657778e-05      1            tight
169     22x22       9.99986114e-01       6.61726236e-06      1            tight
170     22x22       9.99958373e-01       2.42860497e-05      1            tight
171     22x22       9.99965089e-01       1.90743234e-05      1            tight
172     22x22       9.99965888e-01       2.14845810e-05      1            tight
173     22x22       9.99969694e-01       2.15074072e-05      1            tight
174     22x22       9.99968038e-01       2.18479961e-05      1            tight
175     22x22       9.99971804e-01       2.15953641e-05      1            tight
176     22x22       9.99967171e-01       2.19426739e-05      1            tight
177     22x22       9.99969752e-01       1.98937656e-05      1            tight
178     22x22       9.99979356e-01       1.36806936e-05      1            tight
179     22x22       9.99965476e-01       2.23564829e-05      1            tight
180     22x22       9.99969333e-01       1.94453042e-05      1            tight
181     22x22       9.99967299e-01       2.32743913e-05      1            tight
182     22x22       9.99970706e-01       2.12458587e-05      1            tight
183     22x22       9.99969107e-01       2.26457413e-05      1            tight
184     22x22       9.99970819e-01       2.18300621e-05      1            tight
185     22x22       9.99973798e-01       2.06797213e-05      1            tight
186     22x22       9.99968310e-01       2.29073221e-05      1            tight
187     22x22       9.99969452e-01       2.21894795e-05      1            tight
