block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.9999143672775781e-01,7.9305813786667428e-06,1,True,tight
1,253x253,9.9997956823000023e-01,1.2318980518749906e-05,1,True,tight
2,253x253,9.9996031229267857e-01,1.7567939473226305e-05,1,True,tight
3,253x253,9.9994305330761535e-01,1.8636367060062117e-05,1,True,tight
4,253x253,9.9992462505806468e-01,3.6825703552193820e-05,1,True,tight
5,253x253,9.9994043050584902e-01,2.5227850123311808e-05,1,True,tight
6,253x253,9.9993825327492658e-01,1.7696921235744235e-05,1,True,tight
7,253x253,9.9993664266745064e-01,2.6591286814019227e-05,1,True,tight
8,253x253,9.9990503142848475e-01,3.5851588021394522e-05,1,True,tight
9,253x253,9.9990046326769944e-01,3.1597535800536232e-05,1,True,tight
10,253x253,9.9991774416405643e-01,2.6137715341048990e-05,1,True,tight
11,253x253,9.9988185995400958e-01,3.6767014910324300e-05,1,True,tight
12,253x253,9.9988025059378116e-01,3.7347578348053537e-05,1,True,tight
13,253x253,9.9990755598414283e-01,3.2483148140035734e-05,1,True,tight
14,253x253,9.9989026738414877e-01,3.9014322234521946e-05,1,True,tight
15,253x253,9.9991127206544894e-01,3.8147105366265774e-05,1,True,tight
16,253x253,9.9992576290258994e-01,3.6219792644632405e-05,1,True,tight
17,253x253,9.9994411091429247e-01,3.0080584792895972e-05,1,True,tight
18,253x253,9.9995215578341690e-01,2.8776829607962785e-05,1,True,tight
19,26x26,9.9999388363367558e-01,6.0498189976399557e-06,1,True,tight
20,22x22,9.9998893661558463e-01,6.9811651707064143e-06,1,True,tight
21,26x26,9.9999742006145664e-01,2.5606316196352698e-06,1,True,tight
22,22x22,9.9999289965466831e-01,3.7963011994913458e-06,1,True,tight
23,26x26,9.6353141041414703e-01,3.6463472115570536e-02,2,False,not tight
24,26x26,9.9999345162816089e-01,6.4798188919952766e-06,1,True,tight
25,26x26,9.9996009659300134e-01,3.9646060739916013e-05,1,True,tight
26,26x26,9.9999275281913602e-01,7.1781376992170856e-06,1,True,tight
27,26x26,9.9999155626328584e-01,8.3631846607016479e-06,1,True,tight
28,22x22,9.9998902842624693e-01,6.9090239220289215e-06,1,True,tight
29,22x22,9.9997699118911210e-01,1.2004714537004286e-05,1,True,tight
30,22x22,9.9999253196170534e-01,5.7555080629436972e-06,1,True,tight
31,22x22,9.9998502075482520e-01,8.5968377400409664e-06,1,True,tight
32,22x22,9.9999594169453876e-01,2.8188413543958586e-06,1,True,tight
33,22x22,9.9998962004577896e-01,6.5924641039233403e-06,1,True,tight
34,22x22,9.9999361917868768e-01,4.5631532464213834e-06,1,True,tight
35,22x22,9.9999027942151331e-01,6.2927047280805208e-06,1,True,tight
36,22x22,9.9999185605490959e-01,4.5957519903038458e-06,1,True,tight
37,22x22,9.9997754929082316e-01,1.1753371831250047e-05,1,True,tight
38,22x22,9.9996703674695608e-01,1.2422137340522780e-05,1,True,tight
39,22x22,9.9998750440719431e-01,8.3825044756585029e-06,1,True,tight
40,22x22,9.9998137541337839e-01,8.8336641030052725e-06,1,True,tight
41,22x22,9.9998738164648582e-01,7.4134309088524022e-06,1,True,tight
42,22x22,9.9997868367888798e-01,1.1380830013821175e-05,1,True,tight
43,22x22,9.9998877594342828e-01,7.3471593394372381e-06,1,True,tight
44,22x22,9.9997893272330229e-01,1.1361471488439994e-05,1,True,tight
45,22x22,9.9998661351551044e-01,6.6334758302519397e-06,1,True,tight
46,22x22,9.9996780576822863e-01,1.2129256824325355e-05,1,True,tight
47,22x22,9.9995290042691531e-01,2.5794221396332237e-05,1,True,tight
48,22x22,9.9996787816676946e-01,1.4141381725215645e-05,1,True,tight
49,22x22,9.9996148966863874e-01,2.0168562741065136e-05,1,True,tight
50,22x22,9.9998432922696912e-01,6.9319512664293304e-06,1,True,tight
51,22x22,9.9997479011893531e-01,9.9433279077662165e-06,1,True,tight
52,22x22,9.9998679304573201e-01,7.3410920523530055e-06,1,True,tight
53,22x22,9.9997278010151269e-01,1.1046916832900719e-05,1,True,tight
54,22x22,9.9997860568494878e-01,8.4319312457599633e-06,1,True,tight
55,22x22,9.9995246650789527e-01,2.6063282044065238e-05,1,True,tight
56,22x22,9.9995823726801003e-01,2.2056498791147291e-05,1,True,tight
57,22x22,9.9959337159123363e-01,2.4992150475379351e-04,1,True,tight
58,22x22,9.9967380720734178e-01,1.6912191974841788e-04,1,True,tight
59,22x22,9.9996997395948417e-01,1.4544886913793860e-05,1,True,tight
60,22x22,9.9996850768776901e-01,1.4587124024396423e-05,1,True,tight
61,22x22,9.9998313186026211e-01,9.4220122147068738e-06,1,True,tight
62,22x22,9.9996819864364972e-01,1.4462323267825895e-05,1,True,tight
63,22x22,9.9996246641667175e-01,1.9066790400324892e-05,1,True,tight
64,22x22,9.9995777831248644e-01,2.2289761458347401e-05,1,True,tight
65,22x22,9.9995784909228935e-01,1.3411543855131702e-05,1,True,tight
66,22x22,9.9996569073913699e-01,1.4322387941325678e-05,1,True,tight
67,22x22,9.9995615709301255e-01,1.5079363443563892e-05,1,True,tight
68,22x22,9.9996014438610992e-01,2.5273790320803671e-05,1,True,tight
69,22x22,9.9993626617752551e-01,4.0412679799716619e-05,1,True,tight
70,22x22,9.9993457125367480e-01,4.7257371500930487e-05,1,True,tight
71,22x22,9.9990244546645446e-01,5.4062687706140744e-05,1,True,tight
72,22x22,9.9996354729815828e-01,2.2599905132442936e-05,1,True,tight
73,22x22,9.9995841222231796e-01,1.3301109387538168e-05,1,True,tight
74,22x22,9.9994850828389925e-01,2.5026448724036600e-05,1,True,tight
75,22x22,9.9998517336368087e-01,5.4319059810322262e-06,1,True,tight
76,22x22,9.9997908354674592e-01,1.0374166323414323e-05,1,True,tight
77,22x22,9.9996804435888775e-01,1.1476867175604152e-05,1,True,tight
78,22x22,6.2903088748009628e-01,1.2901615550249157e-01,7,False,not tight
79,22x22,9.9997653129635800e-01,1.3428861082359508e-05,1,True,tight
80,22x22,9.9995844931655253e-01,1.5674976877358074e-05,1,True,tight
81,22x22,9.9995925638342065e-01,1.5728862021474996e-05,1,True,tight
82,22x22,9.9993690696263771e-01,3.0940107907945110e-05,1,True,tight
83,22x22,9.9991546106840234e-01,4.3838565452223838e-05,1,True,tight
84,22x22,9.9997452091150951e-01,1.0966804975357643e-05,1,True,tight
85,22x22,9.9996564666419585e-01,1.5357819999702676e-05,1,True,tight
86,22x22,9.9995393033412083e-01,2.6502946611579004e-05,1,True,tight
87,22x22,5.9764771527841232e-01,1.8518215007619032e-01,7,False,not tight
88,22x22,6.6062162912045375e-01,1.4056612070853888e-01,6,False,not tight
89,22x22,9.9993706553047146e-01,3.0644685166020464e-05,1,True,tight
90,22x22,9.9992270239494896e-01,3.2997350758880595e-05,1,True,tight
91,22x22,9.9992250299611152e-01,3.9795830539883877e-05,1,True,tight
92,22x22,9.9992155070512623e-01,3.6102057516476053e-05,1,True,tight
93,22x22,9.9997891492457325e-01,1.0099008305613319e-05,1,True,tight
94,22x22,9.9997468001763168e-01,1.1200250391633769e-05,1,True,tight
95,22x22,9.9994926908458304e-01,3.1111670014115445e-05,1,True,tight
96,22x22,9.9995877610349559e-01,2.6042641347316389e-05,1,True,tight
97,22x22,6.4450361707569193e-01,1.6482514448838417e-01,7,False,not tight
98,22x22,9.9994585972901695e-01,3.1194091609403650e-05,1,True,tight
99,22x22,9.9994712623628401e-01,2.6872320358548645e-05,1,True,tight
100,22x22,9.9992183684403335e-01,3.3094331737065686e-05,1,True,tight
101,22x22,9.9992454907262796e-01,3.1476011643247139e-05,1,True,tight
102,22x22,9.9997920579713973e-01,9.3753783337063358e-06,1,True,tight
103,22x22,9.9997575739727806e-01,1.1679586907033199e-05,1,True,tight
104,22x22,9.9995659020498917e-01,2.3920107118932642e-05,1,True,tight
105,22x22,9.9995400006961954e-01,2.7659726466614953e-05,1,True,tight
106,22x22,6.0898095347453296e-01,1.8979306665968246e-01,7,False,not tight
107,22x22,9.9994601239390313e-01,2.8620971743544362e-05,1,True,tight
108,22x22,9.9994103557721314e-01,2.8985395348770148e-05,1,True,tight
109,22x22,9.9993289667078433e-01,2.6494495113427108e-05,1,True,tight
110,22x22,9.9991285340076630e-01,3.4794871134596214e-05,1,True,tight
111,22x22,9.9997626610380830e-01,1.1351330836828146e-05,1,True,tight
112,22x22,9.9996318917561255e-01,1.7681542485684292e-05,1,True,tight
113,22x22,9.9995742063819604e-01,2.0588143996218215e-05,1,True,tight
114,22x22,9.9974523286140493e-01,1.4640289894071403e-04,1,True,tight
115,22x22,7.1806724274946843e-01,1.4336028305699039e-01,6,False,not tight
116,22x22,9.9992934084655272e-01,3.4248524202937678e-05,1,True,tight
117,22x22,9.9993179786888520e-01,3.1264363849033094e-05,1,True,tight
118,22x22,9.9992678523640455e-01,2.8430647422166500e-05,1,True,tight
119,22x22,9.9992408992452719e-01,3.3620659420077848e-05,1,True,tight
120,22x22,9.9996291112995805e-01,1.6869289882440955e-05,1,True,tight
121,22x22,9.9995942920299252e-01,2.0410902550149055e-05,1,True,tight
122,22x22,9.9996432732203699e-01,1.5856071122781840e-05,1,True,tight
123,22x22,9.9990496161505826e-01,4.6445682094635704e-05,1,True,tight
124,22x22,9.9997429473714416e-01,1.3649391097706323e-05,1,True,tight
125,22x22,9.9993187887763935e-01,2.9218058121821402e-05,1,True,tight
126,22x22,9.9994606951381448e-01,2.3455236322832348e-05,1,True,tight
127,22x22,9.9993319873739128e-01,2.8533832100995809e-05,1,True,tight
128,22x22,9.9994279051924406e-01,2.7744103347632922e-05,1,True,tight
129,22x22,9.9994859769530198e-01,2.5754417539071092e-05,1,True,tight
130,22x22,9.9995617985075358e-01,2.4651809019554702e-05,1,True,tight
131,22x22,9.9995741166491803e-01,1.7940960963948401e-05,1,True,tight
132,22x22,9.9996430874034203e-01,1.5416577977838170e-05,1,True,tight
133,22x22,9.9996138247641009e-01,2.0445514691463113e-05,1,True,tight
134,22x22,9.9995099492402051e-01,2.0128207596799456e-05,1,True,tight
135,22x22,9.9993965467579771e-01,2.9230215065224543e-05,1,True,tight
136,22x22,9.9994472361146702e-01,2.5864881840860068e-05,1,True,tight
137,22x22,9.9994018821442565e-01,2.7687841837028314e-05,1,True,tight
138,22x22,9.9993112942900275e-01,3.8068121717454219e-05,1,True,tight
139,22x22,9.9992673219942629e-01,3.9683794061890419e-05,1,True,tight
140,22x22,9.9995711584802949e-01,1.8338825025166294e-05,1,True,tight
141,22x22,9.9996579439586208e-01,1.4049438984371578e-05,1,True,tight
142,22x22,9.9995467052990716e-01,2.4551653783877068e-05,1,True,tight
143,22x22,9.9995161341710737e-01,2.0824437276876715e-05,1,True,tight
144,22x22,9.9994413551249373e-01,2.8757993306941398e-05,1,True,tight
145,22x22,9.9994047019149146e-01,2.6244964246789339e-05,1,True,tight
146,22x22,9.9994788210197993e-01,2.7950594721200968e-05,1,True,tight
147,22x22,9.9992021637571216e-01,4.1488973630449416e-05,1,True,tight
148,22x22,9.9992796331839129e-01,4.4093164327274057e-05,1,True,tight
149,22x22,9.9996157109447481e-01,1.7763319529925569e-05,1,True,tight
150,22x22,9.9995937010707103e-01,1.8876920558993509e-05,1,True,tight
151,22x22,9.9997666441153066e-01,1.0439114491732904e-05,1,True,tight
152,22x22,9.9994751141593397e-01,2.4076231177502019e-05,1,True,tight
153,22x22,9.9994940149164002e-01,2.3568408829960515e-05,1,True,tight
154,22x22,9.9995066934936272e-01,2.5752510992630127e-05,1,True,tight
155,22x22,9.9996174016731332e-01,2.1138280447359945e-05,1,True,tight
156,22x22,9.9994900106912488e-01,3.1095098428428209e-05,1,True,tight
157,22x22,9.9996046524127113e-01,2.5907685395481819e-05,1,True,tight
158,22x22,9.9994791738850530e-01,3.0979899395517978e-05,1,True,tight
159,22x22,9.9996014579888570e-01,2.2385132417709247e-05,1,True,tight
160,22x22,9.9998364463594314e-01,8.7053875295767342e-06,1,True,tight
161,22x22,9.9994798728175216e-01,2.9059670827782979e-05,1,True,tight
162,22x22,9.9994896151319868e-01,2.6718648330349829e-05,1,True,tight
163,22x22,9.9995926070390984e-01,2.2894669768801504e-05,1,True,tight
164,22x22,9.9996869364762109e-01,1.9319115477988980e-05,1,True,tight
165,22x22,9.9995898041315123e-01,2.6157413179037707e-05,1,True,tight
166,22x22,9.9996867745449591e-01,2.2250761247102323e-05,1,True,tight
167,22x22,9.9995981031007741e-01,2.5207918050889830e-05,1,True,tight
168,22x22,9.9996548839673816e-01,1.9365777795904030e-05,1,True,tight
169,22x22,9.9998611357040201e-01,6.6172623592289527e-06,1,True,tight
170,22x22,9.9995837329526116e-01,2.4286049671809537e-05,1,True,tight
171,22x22,9.9996508861034983e-01,1.9074323372163567e-05,1,True,tight
172,22x22,9.9996588807895315e-01,2.1484581036430242e-05,1,True,tight
173,22x22,9.9996969431459870e-01,2.1507407230815305e-05,1,True,tight
174,22x22,9.9996803765160758e-01,2.1847996136779105e-05,1,True,tight
175,22x22,9.9997180375385974e-01,2.1595364148465931e-05,1,True,tight
176,22x22,9.9996717100361998e-01,2.1942673853041462e-05,1,True,tight
177,22x22,9.9996975232881924e-01,1.9893765562821942e-05,1,True,tight
178,22x22,9.9997935578540809e-01,1.3680693574237996e-05,1,True,tight
179,22x22,9.9996547625069399e-01,2.2356482866932017e-05,1,True,tight
180,22x22,9.9996933270083477e-01,1.9445304196374834e-05,1,True,tight
181,22x22,9.9996729906314130e-01,2.3274391295817936e-05,1,True,tight
182,22x22,9.9997070552373324e-01,2.1245858672061837e-05,1,True,tight
183,22x22,9.9996910728138322e-01,2.2645741305583400e-05,1,True,tight
184,22x22,9.9997081931462706e-01,2.1830062076699920e-05,1,True,tight
185,22x22,9.9997379828877797e-01,2.0679721265926877e-05,1,True,tight
186,22x22,9.9996830975095952e-01,2.2907322096012638e-05,1,True,tight
187,22x22,9.9996945188832387e-01,2.2189479457926368e-05,1,True,tight
