Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 9.9999999e-01
Maximum second weight: 3.0830068e-09
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
117     22x22       9.99999998e-01       3.86962049e-10      1            tight
118     22x22       9.99999997e-01       5.04780579e-10      1            tight
119     22x22       9.99999997e-01       4.85846454e-10      1            tight
120     22x22       9.99999997e-01       4.46285581e-10      1            tight
121     22x22       9.99999997e-01       4.27247360e-10      1            tight
122     22x22       9.99999998e-01       4.57396582e-10      1            tight
123     22x22       9.99999998e-01       4.48694603e-10      1            tight
124     22x22       9.99999998e-01       3.85052527e-10      1            tight
125     22x22       9.99999998e-01       4.58264060e-10      1            tight
126     22x22       9.99999998e-01       3.87355658e-10      1            tight
127     22x22       9.99999997e-01       4.96395442e-10      1            tight
128     22x22       9.99999997e-01       4.75126666e-10      1            tight
129     22x22       9.99999997e-01       4.40227155e-10      1            tight
130     22x22       9.99999997e-01       4.18033322e-10      1            tight
131     22x22       9.99999998e-01       4.52102950e-10      1            tight
132     22x22       9.99999998e-01       4.48878427e-10      1            tight
133     22x22       9.99999998e-01       3.76835009e-10      1            tight
134     22x22       9.99999998e-01       4.52956017e-10      1            tight
135     22x22       9.99999998e-01       3.79928850e-10      1            tight
136     22x22       9.99999997e-01       4.86317144e-10      1            tight
137     22x22       9.99999997e-01       4.73310693e-10      1            tight
138     22x22       9.99999997e-01       4.30491359e-10      1            tight
139     22x22       9.99999997e-01       4.21876359e-10      1            tight
140     22x22       9.99999998e-01       4.37912372e-10      1            tight
141     22x22       9.99999998e-01       4.42005615e-10      1            tight
142     22x22       9.99999998e-01       3.63916532e-10      1            tight
143     22x22       9.99999998e-01       4.42863446e-10      1            tight
144     22x22       9.99999998e-01       3.64712855e-10      1            tight
145     22x22       9.99999997e-01       4.87494373e-10      1            tight
146     22x22       9.99999997e-01       4.87600260e-10      1            tight
147     22x22       9.99999997e-01       4.31703534e-10      1            tight
148     22x22       9.99999997e-01       4.67689689e-10      1            tight
149     22x22       9.99999998e-01       4.30330068e-10      1            tight
150     22x22       9.99999998e-01       4.38886014e-10      1            tight
151     22x22       9.99999998e-01       3.53493127e-10      1            tight
152     22x22       9.99999998e-01       4.39216045e-10      1            tight
153     22x22       9.99999998e-01       3.55347412e-10      1            tight
154     22x22       9.99999997e-01       5.11722348e-10      1            tight
155     22x22       9.99999997e-01       4.81046802e-10      1            tight
156     22x22       9.99999997e-01       4.62949206e-10      1            tight
157     22x22       9.99999997e-01       4.70828823e-10      1            tight
158     22x22       9.99999998e-01       4.43550480e-10      1            tight
159     22x22       9.99999998e-01       4.51222690e-10      1            tight
160     22x22       9.99999998e-01       3.57666612e-10      1            tight
161     22x22       9.99999998e-01       4.53423647e-10      1            tight
162     22x22       9.99999998e-01       3.67266172e-10      1            tight
163     22x22       9.99999997e-01       5.11259407e-10      1            tight
164     22x22       9.99999997e-01       4.79063945e-10      1            tight
165     22x22       9.99999997e-01       4.63614208e-10      1            tight
166     22x22       9.99999997e-01       4.57510570e-10      1            tight
167     22x22       9.99999998e-01       4.38156012e-10      1            tight
168     22x22       9.99999998e-01       4.40198890e-10      1            tight
169     22x22       9.99999998e-01       3.55772431e-10      1            tight
170     22x22       9.99999998e-01       4.46716283e-10      1            tight
171     22x22       9.99999998e-01       3.64052168e-10      1            tight
172     22x22       9.99999997e-01       5.11239275e-10      1            tight
173     22x22       9.99999997e-01       3.92711538e-10      1            tight
174     22x22       9.99999997e-01       4.70676882e-10      1            tight
175     22x22       9.99999997e-01       3.92714912e-10      1            tight
176     22x22       9.99999998e-01       4.44512991e-10      1            tight
177     22x22       9.99999998e-01       4.23776534e-10      1            tight
178     22x22       9.99999998e-01       3.29804199e-10      1            tight
179     22x22       9.99999998e-01       4.43841700e-10      1            tight
180     22x22       9.99999998e-01       3.43068748e-10      1            tight
181     22x22       9.99999997e-01       4.13577247e-10      1            tight
182     22x22       9.99999997e-01       4.23942746e-10      1            tight
183     22x22       9.99999998e-01       3.48865854e-10      1            tight
184     22x22       9.99999999e-01       3.30122807e-10      1            tight
185     22x22       9.99999998e-01       2.52087434e-10      1            tight
186     22x22       9.99999998e-01       3.52813769e-10      1            tight
187     22x22       9.99999998e-01       2.68527235e-10      1            tight
