k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,-5.9949112427136608e-01,-8.0038140398209490e-01,8.0038140398209490e-01,-5.9949112427136608e-01,3.4007630115856384e-02,9.9942157321847369e-01,-9.9942157321847369e-01,3.4007630115856384e-02,9.7401068450883455e-01,-2.2650206706341949e-01,2.2650206706341949e-01,9.7401068450883455e-01,7.9388586251529758e-01,6.0806680325305962e-01,-6.0806680325305962e-01,7.9388586251529758e-01,2.2136614925731264e+00,-1.5367821381859932e+00,1.2683346079507056e+02,-8.8051130549147871e+01,2.2848490676805672e-01,1.3091220840249749e+01,-6.5362320673247920e-01,-3.7449851137577951e+01,nan,nan,nan,nan,nan,1.1243581255420943e-10,1.1230855656040458e-10,-7.9504181016432085e-11,-7.9414141929134985e-11,1.1119928623834567e-10,-7.8629769362237312e-11,1.1306204393132834e-10,-7.9946937958652597e-11
1.0000000000000000e+00,-7.6519880277946106e-01,-6.4379406035225506e-01,6.4379406035225506e-01,-7.6519880277946106e-01,-5.8071690438563273e-01,8.1410556863460726e-01,-8.1410556863460726e-01,-5.8071690438563273e-01,9.2769629946134102e-01,-3.7333574089041877e-01,3.7333574089041877e-01,9.2769629946134102e-01,6.8676272760797852e-01,7.2688166381715202e-01,-7.2688166381715202e-01,6.8676272760797852e-01,2.4421463993411687e+00,-2.1904053449182199e+00,1.3992468163531950e+02,-1.2550098168671137e+02,3.8260215583012669e-01,2.1921488761672904e+01,-8.1377034163946194e-01,-4.6625606068860286e+01,-1.7553780419379108e+00,1.2274127160421155e+01,-7.0264925140928209e+00,-1.4982797162286212e+00,-3.6402834668488051e+00,1.1318859338349684e-10,1.1156825796613568e-10,-8.0036421934437385e-11,-7.8890671773024224e-11,7.6301908822052109e-10,-5.3953597145550702e-10,3.9242422239743365e-09,-2.7748583431019824e-09
2.0000000000000000e+00,-9.5022343021649824e-01,-3.1156930550535628e-01,3.1156930550535628e-01,-9.5022343021649824e-01,-9.9057313553804271e-01,1.3698489122589216e-01,-1.3698489122589216e-01,-9.9057313553804271e-01,9.8413206425083566e-01,-1.7743753717403102e-01,1.7743753717403102e-01,9.8413206425083566e-01,9.6612303839848801e-01,2.5808191073000142e-01,-2.5808191073000142e-01,9.6612303839848801e-01,2.8247485551163014e+00,-3.0041756865502305e+00,1.6184617039384148e+02,-1.7212658775514473e+02,1.7838205744871716e-01,1.0220539032671683e+01,-2.6103632834662077e-01,-1.4956279913852544e+01,2.9597713333514570e+00,-2.2505819003359125e+01,4.9740030802265656e+00,2.5074887927275832e+01,8.0879744067867581e+00,7.5589950396661961e-10,3.8553738079914495e-09,-5.3450166515034425e-10,-2.7261609636397566e-09,7.2832491217023167e-10,-5.1500348430266740e-10,2.8703235489295716e-09,-2.0296252456475372e-09
3.0000000000000000e+00,-9.9042943634406000e-01,-1.3802003854486375e-01,1.3802003854486375e-01,-9.9042943634406000e-01,-9.9236885150350873e-01,-1.2330474834120114e-01,1.2330474834120114e-01,-9.9236885150350873e-01,9.9900665373735009e-01,-4.4561253629875681e-02,4.4561253629875681e-02,9.9900665373735009e-01,9.9999614698546269e-01,-2.7756160682995586e-03,2.7756160682995586e-03,9.9999614698546269e-01,3.0031306126143122e+00,3.0179732923480849e+00,1.7206670942933746e+02,1.7291713233474701e+02,4.4576014420208428e-02,2.5540174937922404e+00,2.7756196349570934e-03,1.5903129061668367e-01,6.2393807325405080e+00,1.4291210498912903e+01,2.2448867331030636e-01,-6.2331854694449005e+00,2.6696650958924835e+00,8.2485686568728987e-10,2.2657399785668963e-09,-5.8326199425806635e-10,-1.6021201032501153e-09,6.5539772867702527e-10,-4.6343617832178552e-10,2.7855344739202553e-09,-1.9696704267602172e-09
4.0000000000000000e+00,-9.9559594314463640e-01,-9.3748159374207052e-02,9.3748159374207052e-02,-9.9559594314463640e-01,-9.9270727573098705e-01,-1.2054983809765071e-01,1.2054983809765071e-01,-9.9270727573098705e-01,9.9979560682657975e-01,-2.0217423279411569e-02,2.0217423279411569e-02,9.9979560682657975e-01,9.9946539903744880e-01,-3.2694263040569285e-02,3.2694263040569285e-02,9.9946539903744880e-01,3.0477066272216886e+00,3.0207489123445512e+00,1.7462072693385366e+02,1.7307616364607665e+02,2.0218800828939124e-02,1.1584519543138221e+00,3.2700090428955636e-02,1.8735771712752958e+00,2.1303815035671798e+00,1.9252410109432414e+01,-9.2416485493787326e-01,-9.6161427792372240e+00,3.7024163571749619e-01,8.5968661922139029e-10,1.7612505874915411e-09,-6.0789029365793112e-10,-1.2453923448063620e-09,5.1790237693139898e-10,-3.6621239374312609e-10,1.8259580229450463e-09,-1.2911473001864238e-09
5.0000000000000000e+00,-9.9728779652217836e-01,-7.3600613123055214e-02,7.3600613123055214e-02,-9.9728779652217836e-01,-9.9611786220891552e-01,-8.8029559123354834e-02,8.8029559123354834e-02,-9.9611786220891552e-01,9.9987462773063995e-01,-1.5834404981116976e-02,1.5834404981116976e-02,9.9987462773063995e-01,9.9970824722548701e-01,-2.4154065352289894e-02,2.4154065352289894e-02,9.9970824722548701e-01,3.0679254282323676e+00,3.0534490029479970e+00,1.7577917889858040e+02,1.7494974082734950e+02,1.5835066748385463e-02,9.0728249299043495e-01,2.4156414644182320e-02,1.3840606072796631e+00,1.0737439725795170e+00,1.9443533753314888e+01,-8.5640098298235157e-01,-9.6661069274185465e+00,-7.2260605678375722e-02,9.2750990315915310e-10,1.8510468443608461e-09,-6.5584859765266401e-10,-1.3088878869638165e-09,6.2141692413534362e-10,-4.3940817651133557e-10,2.2009432048524924e-09,-1.5563018651576499e-09
6.0000000000000000e+00,-9.9832818637143950e-01,-5.7799926634532074e-02,5.7799926634532074e-02,-9.9832818637143950e-01,-9.9795351414068523e-01,-6.3943580181644755e-02,6.3943580181644755e-02,-9.9795351414068523e-01,9.9991629289009953e-01,-1.2938580897996408e-02,1.2938580897996408e-02,9.9991629289009953e-01,9.9986297257076362e-01,-1.6554001808232081e-02,1.6554001808232081e-02,9.9986297257076362e-01,3.0837604951499946e+00,3.0776054177460095e+00,1.7668646140126765e+02,1.7633380144344298e+02,1.2938941928610439e-02,7.4134676387423992e-01,1.6554757973219068e-02,9.4851776272600130e-01,8.0968934577297091e-01,1.9517890031942933e+01,-6.6574444063004956e-01,-9.7266954200816400e+00,-8.4550070806751809e-02,1.0993460816472386e-09,3.0657473049290899e-09,-7.7735495818131994e-10,-2.1678108197420443e-09,4.7696708335784155e-10,-3.3726665904509900e-10,1.5642466904416036e-09,-1.1060894422598722e-09
7.0000000000000000e+00,-9.9899246840426936e-01,-4.4878138218766697e-02,4.4878138218766697e-02,-9.9899246840426936e-01,-9.9887528990985253e-01,-4.7414693806628869e-02,4.7414693806628869e-02,-9.9887528990985253e-01,9.9994840800841833e-01,-1.0157804165295291e-02,1.0157804165295291e-02,9.9994840800841833e-01,9.9992852110835762e-01,-1.1956233519296000e-02,1.1956233519296000e-02,9.9992852110835762e-01,3.0966994372350740e+00,3.0941601758220920e+00,1.7742780817410690e+02,1.7728231921206262e+02,1.0157978857153619e-02,5.8200931689802571e-01,1.1956518404814298e-02,6.8505804226635081e-01,6.4492101353590625e-01,1.9559692640262078e+01,-5.0632585929413154e-01,-9.7626905611175712e+00,-5.9748505551287627e-02,1.1052957900101749e-09,2.8549178017249665e-09,-7.8156214833313697e-10,-2.0187316263076127e-09,4.7513227331062359e-10,-3.3596936344082451e-10,1.6321224939721115e-09,-1.1540848277036275e-09
8.0000000000000000e+00,-9.9939679198681297e-01,-3.4728252873589216e-02,3.4728252873589216e-02,-9.9939679198681297e-01,-9.9937079359852987e-01,-3.5468518391223287e-02,3.5468518391223287e-02,-9.9937079359852987e-01,9.9996942866303562e-01,-7.8192972177648576e-03,7.8192972177648576e-03,9.9996942866303562e-01,9.9996056267288824e-01,-8.8809866840598162e-03,8.8809866840598162e-03,9.9996056267288824e-01,3.1068574162369673e+00,3.1061166943064489e+00,1.7800981749929792e+02,1.7796737725888642e+02,7.8193769017236535e-03,4.4801729489084724e-01,8.8811034368373142e-03,5.0884974434990837e-01,5.0360534440276650e-01,1.9584505146128677e+01,-3.8689319474883571e-01,-9.7826714312675058e+00,-4.5465556832145447e-02,8.7513640751945799e-10,1.5632377490276535e-09,-6.1881488822024266e-10,-1.1053760129442480e-09,4.6717473071152249e-10,-3.3034230906281437e-10,1.6609066064940446e-09,-1.1744382133471731e-09
9.0000000000000000e+00,-9.9963778983287999e-01,-2.6912610523580273e-02,2.6912610523580273e-02,-9.9963778983287999e-01,-9.9964637718229521e-01,-2.6591720800501546e-02,2.6591720800501546e-02,-9.9964637718229521e-01,9.9998218073712353e-01,-5.9697480993841029e-03,5.9697480993841029e-03,9.9998218073712353e-01,9.9997800347407717e-01,-6.6326125882441066e-03,6.6326125882441066e-03,9.9997800347407717e-01,3.1146767932501960e+00,3.1149977978574990e+00,1.7845783480057753e+02,1.7847622700978025e+02,5.9697835591022768e-03,3.4204340254314791e-01,6.6326612224014998e-03,3.8002349498368743e-01,3.8943380913161357e-01,1.9599217706234349e+01,-2.9705496374390089e-01,-9.7941251522177062e+00,-3.6991594715381340e-02,7.5355095966692030e-10,1.3734567483153988e-09,-5.3284088252780748e-10,-9.7118046937794134e-10,4.4668879234760012e-10,-3.1585667414901764e-10,1.4400268629572655e-09,-1.0182527043767209e-09
