k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,9.1743583156933650e-01,-3.9788374906350449e-01,3.9788374906350449e-01,9.1743583156933650e-01,-7.3902267042990510e-01,6.7368054403749467e-01,-6.7368054403749467e-01,-7.3902267042990510e-01,9.4294362631888418e-01,3.3295239962019013e-01,-3.3295239962019013e-01,9.4294362631888418e-01,5.1042136152181761e-01,8.5992442489161791e-01,-8.5992442489161791e-01,5.1042136152181761e-01,4.0920899094650875e-01,-2.4024148063799764e+00,2.3445948120042065e+01,-1.3764822904531150e+02,-3.3943290011172739e-01,-1.9448072604287628e+01,-1.0351216043258444e+00,-5.9308099210681625e+01,nan,nan,nan,nan,nan,2.4301634051371983e-08,2.4290528002365486e-08,-1.7183850231639042e-08,-1.7175997180096658e-08,2.4284521299646298e-08,-1.7171749799871350e-08,2.4291994625731139e-08,-1.7177034128401658e-08
1.0000000000000000e+00,9.9756662748522418e-01,-6.9719484181384142e-02,6.9719484181384142e-02,9.9756662748522418e-01,-9.5652732021054232e-01,-2.9164270683555388e-01,2.9164270683555388e-01,-9.5652732021054232e-01,9.8128005711388344e-01,1.9254243909465701e-01,-1.9254243909465701e-01,9.8128005711388344e-01,8.5709337915475736e-01,5.1056920649966653e-01,-5.1056920649966653e-01,8.5709337915475736e-01,6.9776090843263472e-02,2.8456488964661859e+00,3.9978755162404265e+00,1.6304367174357262e+02,-1.9375406384371641e-01,-1.1101290121753252e+01,-5.3725060045283579e-01,-3.0782191946816766e+01,-5.7371638465548305e+00,7.2947587169992847e+00,1.2480306819578411e+01,6.7838954153119193e+00,7.8979444395128704e+00,2.4399762788919523e-08,2.4381706254616921e-08,-1.7253237616365880e-08,-1.7240469718515783e-08,2.3841742863310946e-05,-1.6858658053786613e-05,6.6609809277697191e-03,-4.7100247833802289e-03
2.0000000000000000e+00,9.9231631670416132e-01,1.2365855679500587e-01,-1.2365855679500587e-01,9.9231631670416132e-01,-6.7092888204854217e-01,-7.3833864335902599e-01,7.3833864335902599e-01,-6.7092888204854217e-01,9.8898673040045870e-01,1.4757975321978928e-01,-1.4757975321978928e-01,9.8898673040045870e-01,9.9804651623994256e-01,2.7195415900245399e-03,-2.7195415900245399e-03,9.9804651623994256e-01,-1.2397695054844644e-01,2.3083977311916200e+00,-7.1033560233280983e+00,1.3226144743485455e+02,-1.4813014324780738e-01,-8.4872320267676713e+00,-2.7248578248008138e-03,-1.5612285313428453e-01,-1.5243723615192884e+01,3.7275771598147905e+01,1.7666178562340747e+01,-2.6268340293820419e+01,1.9888266155885287e+01,2.3884559605821670e-05,6.6616288814853094e-03,-1.6888934062819771e-05,-4.7104829558464179e-03,1.7743222768419565e-04,-1.2546353139641919e-04,5.5094302847965328e-03,-3.8957555148541045e-03
3.0000000000000000e+00,9.6308601843200581e-01,2.6883961449208316e-01,-2.6883961449208316e-01,9.6308601843200581e-01,-6.6426311747372013e-01,-7.3769169332909468e-01,7.3769169332909468e-01,-6.6426311747372013e-01,9.9336192421782432e-01,1.1455441497506891e-01,-1.1455441497506891e-01,9.9336192421782432e-01,9.6266970194187518e-01,-2.6396343028773400e-01,2.6396343028773400e-01,9.6266970194187518e-01,-2.7221469174779794e-01,2.3038664538170250e+00,-1.5596752958603501e+01,1.3200182436548712e+02,-1.1481275693495578e-01,-6.5782864066343398e+00,2.6762172365828191e-01,1.5333595271635968e+01,-4.5715809854206100e+00,2.9758656181386939e+01,6.4043593234926650e+00,-1.9547392043800460e+01,1.1644569279292853e+01,2.6952475298638011e-04,2.0598694206985665e-02,-1.9058278053429856e-04,-1.4565476357347618e-02,1.5467752097861687e-04,-1.0937352398110445e-04,5.0775251056835637e-03,-3.5903524338737336e-03
4.0000000000000000e+00,9.2581639311741615e-01,3.7746501420880541e-01,-3.7746501420880541e-01,9.2581639311741615e-01,-8.3629446786094630e-01,-5.3561882843094222e-01,5.3561882843094222e-01,-8.3629446786094630e-01,9.9780633868826740e-01,6.4809287748663041e-02,-6.4809287748663041e-02,9.9780633868826740e-01,9.5125449772514470e-01,-3.0325942746753848e-01,3.0325942746753848e-01,9.5125449772514470e-01,-3.8713559004827630e-01,2.5719483861385921e+00,-2.2181235409073064e+01,1.4736178765122469e+02,-6.4860662391751464e-02,-3.7162422114702625e+00,3.0861354831960758e-01,1.7682253819270212e+01,3.5046659410499101e+00,1.5513437785517619e+01,-1.0365735032896088e+00,-6.2411554182042961e+00,1.5813617087692766e+00,5.4329741083757835e-04,1.9408714525990179e-02,-3.8416928340423429e-04,-1.3724033655441614e-02,2.5776403207409474e-04,-1.8226669502552362e-04,4.4527931191100318e-03,-3.1486002097435017e-03
5.0000000000000000e+00,8.9930467161059058e-01,4.3678987837884908e-01,-4.3678987837884908e-01,8.9930467161059058e-01,-9.5863384591452405e-01,-2.5538368409221635e-01,2.5538368409221635e-01,-9.5863384591452405e-01,9.9958374611533429e-01,-2.3061215223828417e-02,2.3061215223828417e-02,9.9958374611533429e-01,8.0135641205338271e-01,-5.9485594380262408e-01,5.9485594380262408e-01,8.0135641205338271e-01,-4.5214014354163373e-01,2.8812357077086870e+00,-2.5905721973374838e+01,1.6508264583409664e+02,2.3066726603236259e-02,1.3216260815475751e+00,6.3856217236842383e-01,3.6586917433416083e+01,-5.2051395267299236e+00,6.1436255137318794e+00,9.1689977878920210e+00,1.8715643539005167e+00,6.6729585893694443e+00,6.5861306601607353e-04,2.2345031594948345e-02,-4.6570976515802887e-04,-1.5800323366615632e-02,4.2499218283678430e-04,-3.0051485443516324e-04,5.6205188372673142e-03,-3.9743069836184475e-03
6.0000000000000000e+00,9.0885337321511317e-01,4.1661696480085575e-01,-4.1661696480085575e-01,9.0885337321511317e-01,-9.2299307144456644e-01,3.6434264195833543e-01,-3.6434264195833543e-01,-9.2299307144456644e-01,9.9140931033098267e-01,1.2784443912749682e-01,-1.2784443912749682e-01,9.9140931033098267e-01,5.4488404048911421e-01,-8.3605946431625766e-01,8.3605946431625766e-01,5.4488404048911421e-01,-4.2981607850785791e-01,-2.7656286329648068e+00,-2.4626647265363907e+01,-1.5845884836941886e+02,-1.2824450714998958e-01,-7.3478690054297129e+00,9.9320673334679788e-01,5.6906554004746880e+01,-1.9293120948986257e+01,-4.4140029627400477e+00,1.2607130162422472e+01,1.7747753172132320e+01,1.1151945003873085e+01,5.8810160883332712e-04,2.1691531921681856e-02,-4.1585063563276403e-04,-1.5338229316145591e-02,1.0795806143169859e-03,-7.6337877322119052e-04,5.8066966075190603e-03,-4.1059545474697590e-03
7.0000000000000000e+00,8.4823085989103419e-01,5.2904706412338909e-01,-5.2904706412338909e-01,8.4823085989103419e-01,-1.9327253003069200e-01,9.7265229937548803e-01,-9.7265229937548803e-01,-1.9327253003069200e-01,9.8187551007534934e-01,1.8464120559570973e-01,-1.8464120559570973e-01,9.8187551007534934e-01,7.5824655491871917e-01,-6.4437568411736645e-01,6.4437568411736645e-01,7.5824655491871917e-01,-5.5766858610724113e-01,-1.7669480215892324e+00,-3.1952056350972850e+01,-1.0123866425605368e+02,-1.8587874160330950e-01,-1.0650067395072423e+01,7.0439154428785433e-01,4.0358662612396465e+01,3.0362219013335348e+01,3.0214588488619135e+01,-3.2040231800147417e+01,-1.7819760564662793e+01,-1.3202354744252585e+01,8.6777879560100797e-04,2.3466376078683984e-02,-6.1361227093925663e-04,-1.6593233655111228e-02,2.5853350004192274e-03,-1.8281079104354170e-03,1.3918887407152728e-02,-9.8421396721697363e-03
8.0000000000000000e+00,7.3511485192332016e-01,6.7637142570208819e-01,-6.7637142570208819e-01,7.3511485192332016e-01,4.8366203499805199e-01,8.6697269740914962e-01,-8.6697269740914962e-01,4.8366203499805199e-01,9.7752345032870369e-01,-2.0376990876396228e-01,2.0376990876396228e-01,9.7752345032870369e-01,9.8900759438030805e-01,8.9869522230720505e-02,-8.9869522230720505e-02,9.8900759438030805e-01,-7.4380403211676627e-01,-1.0619274775310956e+00,-4.2616831825103844e+01,-6.0843962611505340e+01,2.0551224488211231e-01,1.1774984270004088e+01,-9.0619514173373883e-02,-5.1921157036602681e+00,3.9789438161204970e+01,2.2502921087445959e+01,-2.4205172581426901e+01,-2.4379580836864246e+01,-1.0920847499270433e+01,3.0092328798050653e-03,2.0406221850161332e-02,-2.1278489754796848e-03,-1.4429377848646174e-02,4.1376046979544057e-03,-2.9257283397928768e-03,1.9498394866136561e-02,-1.3787447232098127e-02
9.0000000000000000e+00,8.5689027178383337e-01,5.1164847210389697e-01,-5.1164847210389697e-01,8.5689027178383337e-01,3.9878126560717087e-01,9.0949418281132544e-01,-9.0949418281132544e-01,3.9878126560717087e-01,8.9276423021829743e-01,-4.4818691629116819e-01,4.4818691629116819e-01,8.9276423021829743e-01,8.5494115470363941e-01,5.0874685555404819e-01,-5.0874685555404819e-01,8.5494115470363941e-01,-5.3828380882078009e-01,-1.1575762984629248e+00,-3.0841390425657572e+01,-6.6324236366301719e+01,4.6526357102519256e-01,2.6657638980928748e+01,-5.3678404284775727e-01,-3.0755460165146033e+01,3.9727260140850213e+01,3.9681662527705399e+01,-2.5995202578552824e+01,-3.0599161033147197e+01,-1.2235532265137341e+01,5.5930776244848173e-03,1.9507426601051529e-02,-3.9549031159760162e-03,-1.3793833633102381e-02,2.9705800651769546e-03,-2.1005173081442008e-03,1.4498883663189471e-02,-1.0252258957876070e-02
