block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
42,22x22,9.9066151767133959e-01,6.5771847406909927e-03,1,False,not tight
43,22x22,9.9378254070677818e-01,4.0181146270481249e-03,1,False,not tight
44,22x22,9.9086007939092913e-01,6.4637381221511530e-03,1,False,not tight
45,22x22,9.9206434906423746e-01,5.3653333767054853e-03,1,False,not tight
46,22x22,9.9105390758544576e-01,3.0063963731333499e-03,1,False,not tight
47,22x22,9.8787015317572535e-01,4.7892849567399741e-03,1,False,not tight
48,22x22,9.9388287581214685e-01,2.4606336685550510e-03,1,False,not tight
49,22x22,9.9207003403644389e-01,3.6942132265846287e-03,1,False,not tight
50,22x22,9.9544407868933604e-01,1.8455467215618183e-03,1,False,not tight
51,22x22,9.9222930666095133e-01,2.7323515236394799e-03,1,False,not tight
52,22x22,9.9561526611057727e-01,2.7090777012510853e-03,1,False,not tight
53,22x22,9.9213620514788525e-01,2.8304565850665749e-03,1,False,not tight
54,22x22,9.9388097689739752e-01,2.3254167747661313e-03,1,False,not tight
55,22x22,9.8810448340085910e-01,4.7464244420979121e-03,1,False,not tight
56,22x22,9.8233640200973393e-01,9.7175899774150226e-03,1,False,not tight
57,22x22,9.8904533133169525e-01,5.2238915146745309e-03,1,False,not tight
58,22x22,9.8653483990091162e-01,6.8455254002185517e-03,1,False,not tight
59,22x22,9.9313450930247327e-01,3.1455315623071024e-03,1,False,not tight
60,22x22,9.9146004643016383e-01,3.6946294992793640e-03,1,False,not tight
61,22x22,9.9466367478278772e-01,3.5507987202182765e-03,1,False,not tight
62,22x22,9.8999121360518638e-01,4.0539212196771361e-03,1,False,not tight
63,22x22,9.9203784537302009e-01,3.4787294044863353e-03,1,False,not tight
64,22x22,9.8220196586866182e-01,9.7606033734438779e-03,1,False,not tight
65,22x22,9.8336128776781084e-01,9.8630244811393868e-03,1,False,not tight
66,22x22,9.0947543480737225e-01,5.3938109290829275e-02,3,False,not tight
67,22x22,9.1839138251864127e-01,4.7224459396511174e-02,3,False,not tight
68,22x22,9.8737342748513668e-01,6.2230391374493606e-03,1,False,not tight
69,22x22,9.8876162511705423e-01,5.4744204321004889e-03,1,False,not tight
70,22x22,9.9314253096445326e-01,3.9307361062729806e-03,1,False,not tight
71,22x22,9.8788726150230444e-01,5.2521040462727752e-03,1,False,not tight
72,22x22,9.8611715847960535e-01,6.5659134506863550e-03,1,False,not tight
73,22x22,9.8329842889913299e-01,9.9071354026694248e-03,1,False,not tight
74,22x22,9.8606383748437931e-01,4.0762010640782026e-03,1,False,not tight
75,22x22,9.8854013555892351e-01,5.3363008598626156e-03,1,False,not tight
76,22x22,9.8747624484694696e-01,4.2980479303007810e-03,1,False,not tight
77,22x22,9.8270460595714848e-01,1.1637329935392115e-02,2,False,not tight
78,22x22,9.7554678532903660e-01,1.6570640826218112e-02,2,False,not tight
79,22x22,9.7564895402639373e-01,1.8815169077155702e-02,2,False,not tight
80,22x22,9.6604594390174303e-01,2.0795522892855182e-02,2,False,not tight
81,22x22,9.8514973454337496e-01,1.0018672931941558e-02,2,False,not tight
82,22x22,9.8617374854938056e-01,4.0820871629550564e-03,1,False,not tight
83,22x22,9.8479714517423522e-01,6.4815865049902104e-03,1,False,not tight
84,22x22,9.9440769932761519e-01,2.0835231193735608e-03,1,False,not tight
85,22x22,9.9383639142593971e-01,2.2762397409728033e-03,1,False,not tight
86,22x22,9.8901064742373557e-01,3.7581952556424232e-03,1,False,not tight
87,22x22,6.1264422585755662e-01,1.3610288436547718e-01,7,False,not tight
88,22x22,9.9192517565169058e-01,4.2593193726549123e-03,1,False,not tight
89,22x22,9.8591591356649377e-01,4.9585037240522448e-03,1,False,not tight
90,22x22,9.8630891037936552e-01,4.9027542959851874e-03,1,False,not tight
91,22x22,9.8186828734653409e-01,7.7455965763254253e-03,1,False,not tight
92,22x22,9.7759177058758007e-01,9.2382013533386306e-03,1,False,not tight
93,22x22,9.9135807437172285e-01,4.2122316661341230e-03,1,False,not tight
94,22x22,9.8875629688740008e-01,6.2264973874022154e-03,1,False,not tight
95,22x22,9.8505520677721747e-01,7.4123738417427604e-03,1,False,not tight
96,22x22,6.0299207781188968e-01,2.0548571431868862e-01,7,False,not tight
97,22x22,7.2500383046239858e-01,1.2825708888125362e-01,6,False,not tight
98,22x22,9.8107351068511661e-01,8.2948570751615377e-03,1,False,not tight
99,22x22,9.7651919876230098e-01,8.8679625108538801e-03,1,False,not tight
100,22x22,9.7958747045157701e-01,8.0748101893966771e-03,1,False,not tight
101,22x22,9.7973668942085090e-01,7.1825704508179196e-03,1,False,not tight
102,22x22,9.9213909857438043e-01,4.5169992901631954e-03,1,False,not tight
103,22x22,9.9137005034935488e-01,4.7344269138907876e-03,1,False,not tight
104,22x22,9.8609164267020988e-01,7.1008709602546705e-03,1,False,not tight
105,22x22,9.8923295091013352e-01,6.3640066701412664e-03,1,False,not tight
106,22x22,6.2955150288318928e-01,1.5684823074005377e-01,8,False,not tight
107,22x22,9.8578995318962925e-01,6.8727197440800374e-03,1,False,not tight
108,22x22,9.8322666195154829e-01,7.4366767557428968e-03,1,False,not tight
109,22x22,9.7929491987448813e-01,7.1263886402378887e-03,1,False,not tight
110,22x22,9.7985186652945033e-01,7.4572644918989425e-03,1,False,not tight
111,22x22,9.9208422424123932e-01,4.4116442741571190e-03,1,False,not tight
112,22x22,9.9117909705573859e-01,4.4343441360519551e-03,1,False,not tight
113,22x22,9.8865490925444188e-01,4.8439759912975913e-03,1,False,not tight
114,22x22,9.8932594908839633e-01,5.4852455916180555e-03,1,False,not tight
115,22x22,5.9352127660505827e-01,1.4542560464818818e-01,7,False,not tight
116,22x22,9.8655418962305919e-01,5.6566616222587735e-03,1,False,not tight
117,22x22,9.8394708245366913e-01,5.9793161706572272e-03,1,False,not tight
118,22x22,9.8136945836648726e-01,6.8158717368940278e-03,1,False,not tight
119,22x22,9.7733816771821280e-01,8.0413975574176073e-03,1,False,not tight
120,22x22,9.9086252523729335e-01,4.4323633543894457e-03,1,False,not tight
121,22x22,9.8819627041711278e-01,4.6314502823194088e-03,1,False,not tight
122,22x22,9.8884681983960199e-01,4.6026086253555237e-03,1,False,not tight
123,22x22,9.4758095387012853e-01,2.6165155550293442e-02,3,False,not tight
124,22x22,9.1675745483004634e-01,4.6425356238579032e-02,4,False,not tight
125,22x22,9.8227677200524643e-01,7.1709042229497139e-03,1,False,not tight
126,22x22,9.8169605729201126e-01,6.9963163409943584e-03,1,False,not tight
127,22x22,9.8088615504764598e-01,6.3993723544444447e-03,1,False,not tight
128,22x22,9.8297299209299083e-01,7.4162252478192888e-03,1,False,not tight
129,22x22,9.8783495041008662e-01,4.6163216131160281e-03,1,False,not tight
130,22x22,9.8899424661516366e-01,5.4318074363474715e-03,1,False,not tight
131,22x22,9.9182494467726778e-01,3.3544103564076911e-03,1,False,not tight
132,22x22,9.7917633396382919e-01,7.6796866508009667e-03,1,False,not tight
133,22x22,9.9235524208995995e-01,3.2476273883374207e-03,1,False,not tight
134,22x22,9.8284828570069516e-01,5.8899803201017701e-03,1,False,not tight
135,22x22,9.8617374498890586e-01,5.2905855503770942e-03,1,False,not tight
136,22x22,9.8475994106811360e-01,6.4296321158941894e-03,1,False,not tight
137,22x22,9.8646953756056854e-01,5.8924482950836621e-03,1,False,not tight
138,22x22,9.8546715128364670e-01,7.1442913823048593e-03,1,False,not tight
139,22x22,9.8758172322480309e-01,6.3784760881610983e-03,1,False,not tight
140,22x22,9.8808716576489652e-01,5.1839032743705021e-03,1,False,not tight
141,22x22,9.9091714053201085e-01,3.6658331735167889e-03,1,False,not tight
142,22x22,9.9144297707225248e-01,4.1415402343372900e-03,1,False,not tight
143,22x22,9.8774057072489985e-01,4.9599553749074968e-03,1,False,not tight
144,22x22,9.8532869641995446e-01,6.7879873126165695e-03,1,False,not tight
145,22x22,9.8665316180222784e-01,5.5409558657506771e-03,1,False,not tight
146,22x22,9.8734046279793852e-01,6.1120702519734159e-03,1,False,not tight
147,22x22,9.8273824754266126e-01,8.4144985496403743e-03,1,False,not tight
148,22x22,9.8362169110946029e-01,8.9805619292220688e-03,1,False,not tight
149,22x22,9.8972355341820695e-01,4.1198839589035967e-03,1,False,not tight
150,22x22,9.9042675225997512e-01,3.6834608508207311e-03,1,False,not tight
151,22x22,9.9255794394799501e-01,3.0647678866361321e-03,1,False,not tight
152,22x22,9.8744087046904261e-01,5.1061568540014942e-03,1,False,not tight
153,22x22,9.8802355218986937e-01,5.3154231271905104e-03,1,False,not tight
154,22x22,9.8729427639042255e-01,5.9117810546146995e-03,1,False,not tight
155,22x22,9.8960510048831929e-01,5.5979373412897550e-03,1,False,not tight
156,22x22,9.8419300768964324e-01,8.3626534836013806e-03,1,False,not tight
157,22x22,9.8677992462231412e-01,8.0060012018012792e-03,1,False,not tight
158,22x22,9.8845153438253786e-01,6.0196566445955384e-03,1,False,not tight
159,22x22,9.8952731737003152e-01,5.1882586723446186e-03,1,False,not tight
160,22x22,9.9512402481883888e-01,2.6784869797350408e-03,1,False,not tight
161,22x22,9.8751259302576577e-01,6.1949498845578531e-03,1,False,not tight
162,22x22,9.8821619936491445e-01,5.5418244107645906e-03,1,False,not tight
163,22x22,9.8947198173158202e-01,5.6951920197852272e-03,1,False,not tight
164,22x22,9.9249346616376299e-01,4.3037262615140152e-03,1,False,not tight
165,22x22,9.8900116790721315e-01,6.6036630159684645e-03,1,False,not tight
166,22x22,9.9219570255770861e-01,5.0412333515138553e-03,1,False,not tight
167,22x22,9.8875691345761296e-01,6.6498461418009504e-03,1,False,not tight
168,22x22,9.9054262595072251e-01,5.1718953214120256e-03,1,False,not tight
169,22x22,9.9584903593868968e-01,1.9303105389561796e-03,1,False,not tight
170,22x22,9.8880633695576936e-01,6.2960195579647230e-03,1,False,not tight
171,22x22,9.9033995973880995e-01,5.0477125090520264e-03,1,False,not tight
172,22x22,9.9187753046165217e-01,4.7450411518895827e-03,1,False,not tight
173,22x22,9.9317488015992805e-01,4.6137411486589595e-03,1,False,not tight
174,22x22,9.9211608321086087e-01,4.9231338391391580e-03,1,False,not tight
175,22x22,9.9341371795668398e-01,4.7175431382099958e-03,1,False,not tight
176,22x22,9.9188671952178975e-01,5.0037691630588381e-03,1,False,not tight
177,22x22,9.9233255120031516e-01,4.5914902316607836e-03,1,False,not tight
178,22x22,9.9512528893568408e-01,2.8214641554166384e-03,1,False,not tight
179,22x22,9.9164948272696685e-01,5.0213460072173876e-03,1,False,not tight
180,22x22,9.9269448197445920e-01,4.2642985624849672e-03,1,False,not tight
181,22x22,9.9264986415622480e-01,4.9893852852882304e-03,1,False,not tight
182,22x22,9.9321721536427165e-01,4.6529758022719218e-03,1,False,not tight
183,22x22,9.9288206306960791e-01,4.9476646033009752e-03,1,False,not tight
184,22x22,9.9320737036243156e-01,4.7517028485431316e-03,1,False,not tight
185,22x22,9.9396178574559790e-01,4.4305214783162111e-03,1,False,not tight
186,22x22,9.9278000447210868e-01,4.9700537496507671e-03,1,False,not tight
187,22x22,9.9309754851019805e-01,4.7872005998925186e-03,1,False,not tight
