Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 8
Minimum dominant weight: 5.9352128e-01
Maximum second weight: 2.0548571e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     9.94180976e-01       5.48063180e-03      1            not tight
1       253x253     9.94061608e-01       4.22919702e-03      1            not tight
2       253x253     9.81420048e-01       1.30420128e-02      2            not tight
3       253x253     9.84000082e-01       4.70963865e-03      1            not tight
4       253x253     9.78852660e-01       7.19442985e-03      1            not tight
5       253x253     9.71379057e-01       1.38828601e-02      2            not tight
6       253x253     9.76330480e-01       1.14358280e-02      2            not tight
7       253x253     9.79116119e-01       5.80723075e-03      1            not tight
8       253x253     9.80894226e-01       6.66313655e-03      1            not tight
9       253x253     9.72272780e-01       8.77083019e-03      1            not tight
10      253x253     9.71174120e-01       8.66785674e-03      1            not tight
11      253x253     9.76005888e-01       7.16473849e-03      1            not tight
12      253x253     9.68459631e-01       8.39828897e-03      1            not tight
13      253x253     9.72525965e-01       8.93779370e-03      1            not tight
14      253x253     9.76231327e-01       7.86181395e-03      1            not tight
15      253x253     9.77248376e-01       8.66755027e-03      1            not tight
16      253x253     9.81633700e-01       8.30971795e-03      1            not tight
17      253x253     9.86703843e-01       6.63968645e-03      1            not tight
18      253x253     9.89273120e-01       6.19233718e-03      1            not tight
19      26x26       9.97043847e-01       2.89937313e-03      1            not tight
20      22x22       9.96443282e-01       2.56097445e-03      1            not tight
21      26x26       9.97464471e-01       2.51175783e-03      1            not tight
22      22x22       9.96683293e-01       2.43717708e-03      1            not tight
23      26x26       9.98091947e-01       1.90640774e-03      1            not tight
24      26x26       9.97287471e-01       2.66380469e-03      1            not tight
25      26x26       9.97354599e-01       2.59865461e-03      1            not tight
26      26x26       9.97407175e-01       2.55061486e-03      1            not tight
27      26x26       9.97439287e-01       2.52023984e-03      1            not tight
28      22x22       9.96443718e-01       2.56675773e-03      1            not tight
29      22x22       9.89986630e-01       6.99269753e-03      1            not tight
30      22x22       9.97503100e-01       2.01807697e-03      1            not tight
31      22x22       9.92072132e-01       6.16485600e-03      1            not tight
32      22x22       9.39443142e-01       4.88123248e-02      2            not tight
33      22x22       9.96306391e-01       2.64555815e-03      1            not tight
34      22x22       9.86861878e-01       8.18377801e-03      1            not tight
35      22x22       9.96507565e-01       2.50674513e-03      1            not tight
36      22x22       9.95307484e-01       3.25245518e-03      1            not tight
37      22x22       9.90117874e-01       6.94114514e-03      1            not tight
38      22x22       9.90857557e-01       3.06168354e-03      1            not tight
39      22x22       9.92078755e-01       6.28398186e-03      1            not tight
40      22x22       9.93518538e-01       2.48849132e-03      1            not tight
41      22x22       9.95417288e-01       2.79037215e-03      1            not tight
42      22x22       9.90661518e-01       6.57718474e-03      1            not tight
43      22x22       9.93782541e-01       4.01811463e-03      1            not tight
44      22x22       9.90860079e-01       6.46373812e-03      1            not tight
45      22x22       9.92064349e-01       5.36533338e-03      1            not tight
46      22x22       9.91053908e-01       3.00639637e-03      1            not tight
47      22x22       9.87870153e-01       4.78928496e-03      1            not tight
48      22x22       9.93882876e-01       2.46063367e-03      1            not tight
49      22x22       9.92070034e-01       3.69421323e-03      1            not tight
50      22x22       9.95444079e-01       1.84554672e-03      1            not tight
51      22x22       9.92229307e-01       2.73235152e-03      1            not tight
52      22x22       9.95615266e-01       2.70907770e-03      1            not tight
53      22x22       9.92136205e-01       2.83045659e-03      1            not tight
54      22x22       9.93880977e-01       2.32541677e-03      1            not tight
55      22x22       9.88104483e-01       4.74642444e-03      1            not tight
56      22x22       9.82336402e-01       9.71758998e-03      1            not tight
57      22x22       9.89045331e-01       5.22389151e-03      1            not tight
58      22x22       9.86534840e-01       6.84552540e-03      1            not tight
59      22x22       9.93134509e-01       3.14553156e-03      1            not tight
60      22x22       9.91460046e-01       3.69462950e-03      1            not tight
61      22x22       9.94663675e-01       3.55079872e-03      1            not tight
62      22x22       9.89991214e-01       4.05392122e-03      1            not tight
63      22x22       9.92037845e-01       3.47872940e-03      1            not tight
64      22x22       9.82201966e-01       9.76060337e-03      1            not tight
65      22x22       9.83361288e-01       9.86302448e-03      1            not tight
66      22x22       9.09475435e-01       5.39381093e-02      3            not tight
67      22x22       9.18391383e-01       4.72244594e-02      3            not tight
68      22x22       9.87373427e-01       6.22303914e-03      1            not tight
69      22x22       9.88761625e-01       5.47442043e-03      1            not tight
70      22x22       9.93142531e-01       3.93073611e-03      1            not tight
71      22x22       9.87887262e-01       5.25210405e-03      1            not tight
72      22x22       9.86117158e-01       6.56591345e-03      1            not tight
73      22x22       9.83298429e-01       9.90713540e-03      1            not tight
74      22x22       9.86063837e-01       4.07620106e-03      1            not tight
75      22x22       9.88540136e-01       5.33630086e-03      1            not tight
76      22x22       9.87476245e-01       4.29804793e-03      1            not tight
77      22x22       9.82704606e-01       1.16373299e-02      2            not tight
78      22x22       9.75546785e-01       1.65706408e-02      2            not tight
79      22x22       9.75648954e-01       1.88151691e-02      2            not tight
80      22x22       9.66045944e-01       2.07955229e-02      2            not tight
81      22x22       9.85149735e-01       1.00186729e-02      2            not tight
82      22x22       9.86173749e-01       4.08208716e-03      1            not tight
83      22x22       9.84797145e-01       6.48158650e-03      1            not tight
84      22x22       9.94407699e-01       2.08352312e-03      1            not tight
85      22x22       9.93836391e-01       2.27623974e-03      1            not tight
