k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
0.0000000000000000e+00,8.3702980099919533e-01,5.4715718828927296e-01,-5.4715718828927296e-01,8.3702980099919533e-01,-1.0950910858094826e-01,9.9398573009142055e-01,-9.9398573009142055e-01,-1.0950910858094826e-01,9.6925961522969517e-01,2.4603998708623095e-01,-2.4603998708623095e-01,9.6925961522969517e-01,6.7848024337720969e-01,-7.3461856497182609e-01,7.3461856497182609e-01,6.7848024337720969e-01,-5.7896418463168353e-01,-1.6805255085248623e+00,-3.3172204268628427e+01,-9.6287019002551062e+01,-2.4859253282075658e-01,-1.4243302949096750e+01,8.2510438627400107e-01,4.7274998991232273e+01,nan,nan,nan,nan,nan,1.7471565520502491e-07,1.7467295606958324e-07,-1.2354262446390152e-07,-1.2351243172670223e-07,1.7400397484300916e-07,-1.2303939067592751e-07,1.7443693160671313e-07,-1.2334553711745855e-07
1.0000000000000000e+00,6.7667667663146247e-01,7.3628021239146935e-01,-7.3628021239146935e-01,6.7667667663146247e-01,6.5590064449710761e-01,7.5484715068341801e-01,-7.5484715068341801e-01,6.5590064449710761e-01,9.8108732358759132e-01,1.9323567040363926e-01,-1.9323567040363926e-01,9.8108732358759132e-01,6.2255014351490390e-01,-7.8205632429673588e-01,7.8205632429673588e-01,6.2255014351490390e-01,-8.2755671759576577e-01,-8.5542112212908750e-01,-4.7415507225937127e+01,-4.9012020004341665e+01,-1.9447147918055421e-01,-1.1142394992712013e+01,8.9847310076649789e-01,5.1478716679952662e+01,3.8786655601533667e+01,3.9981555502817592e+01,-3.5181410153103641e+01,-3.0424554966491229e+01,4.5540161143807850e-01,1.7556580602470772e-07,1.7487232107167257e-07,-1.2414377215108630e-07,-1.2365340407161085e-07,1.8050905858769318e-04,-1.2763917939295766e-04,1.1585583095054001e-03,-8.1922443705129133e-04
2.0000000000000000e+00,5.2160427635560924e-01,8.5311187365747154e-01,-8.5311187365747154e-01,5.2160427635560924e-01,9.9866494648436421e-01,-4.3021583375203787e-02,4.3021583375203787e-02,9.9866494648436421e-01,9.9160792625067395e-01,-1.2849408254185257e-01,1.2849408254185257e-01,9.9160792625067395e-01,8.8177559752368240e-01,-4.7051692726143013e-01,4.7051692726143013e-01,8.8177559752368240e-01,-1.0220266513369836e+00,4.3052477056430713e-02,-5.8557813671497669e+01,2.4667252329172897e+00,1.2886347687926220e-01,7.3833333585633882e+00,4.9016621194929622e-01,2.8084455204609654e+01,1.2015439352064995e+01,4.5724681336828406e+00,-2.4726344618859906e+00,-7.7765097525886429e+00,-1.2098008806289606e+00,1.8258898884114749e-04,1.1560743709749209e-03,-1.2910991217951473e-04,-8.1746802727244994e-04,2.8707311818572807e-04,-2.0299134856549550e-04,1.5352939628061138e-03,-1.0856167722149701e-03
3.0000000000000000e+00,6.2726580035776791e-01,7.7871638684233624e-01,-7.7871638684233624e-01,6.2726580035776791e-01,8.6117229611491775e-01,-5.0709257048107381e-01,5.0709257048107381e-01,8.6117229611491775e-01,9.6764872346699282e-01,-2.5203256404050434e-01,2.5203256404050434e-01,9.6764872346699282e-01,7.5962316254366624e-01,-6.5018991008116567e-01,6.5018991008116567e-01,7.5962316254366624e-01,-8.9270311788080792e-01,5.3217309580432182e-01,-5.1148121012739907e+01,3.0491272359998860e+01,2.5479770016364883e-01,1.4598832849016883e+01,7.0793097435149588e-01,4.0561457016924848e+01,1.5035556646574882e+01,2.8973825575471466e+01,-9.5705403665227848e+00,-2.2708271035502676e+01,1.1371006501939807e+01,1.9573361255783648e-04,1.7527782225166626e-03,-1.3840456474578655e-04,-1.2394013670575799e-03,1.9167492021632048e-04,-1.3553463586823966e-04,3.1923291051706764e-04,-2.2573175580464788e-04
4.0000000000000000e+00,8.0335378412094416e-01,5.9545671142767898e-01,-5.9545671142767898e-01,8.0335378412094416e-01,3.2478736001181707e-01,-9.4512141675630068e-01,9.4512141675630068e-01,3.2478736001181707e-01,8.7294496806000788e-01,-4.8762701806754438e-01,4.8762701806754438e-01,8.7294496806000788e-01,5.0018812807847324e-01,-8.6578852079261082e-01,8.6578852079261082e-01,5.0018812807847324e-01,-6.3785402496991772e-01,1.2397931059343099e+00,-3.6546343576208514e+01,7.1034912439451730e+01,5.0942187652854909e-01,2.9187723516720396e+01,1.0469161547547250e+00,5.9983877171510692e+01,1.1159080207405802e+01,3.9992330100987814e+01,3.0541233909972170e+00,-3.0797497085044981e+01,1.5857210022082995e+01,7.6370861841682089e-05,1.7800400146145343e-03,-5.4002354293425370e-05,-1.2586783651172828e-03,2.6442115143181629e-04,-1.8697398926659226e-04,3.1405977004371775e-04,-2.2207379309580055e-04
5.0000000000000000e+00,9.9165987248625842e-01,1.2805866778153469e-01,-1.2805866778153469e-01,9.9165987248625842e-01,-6.5573609304626668e-01,-7.5389516787452626e-01,7.5389516787452626e-01,-6.5573609304626668e-01,7.5147975785730481e-01,-6.5960927016002346e-01,6.5960927016002346e-01,7.5147975785730481e-01,5.6698465929081054e-01,-8.2314101032990739e-01,8.2314101032990739e-01,5.6698465929081054e-01,-1.2842495043272545e-01,2.2866721401935104e+00,-7.3582076439719639e+00,1.3101666276323544e+02,7.2038383187432065e-01,4.1274953195860441e+01,9.6762252973879270e-01,5.5440687115804806e+01,-9.7278191386858337e-01,3.9994682874874741e+01,1.1908179772065486e+01,-1.2668107785811440e+01,8.3275318919107537e+00,2.9935352366585545e-04,2.3366373733331143e-03,-2.1167490655626953e-04,-1.6522521318578232e-03,2.7405231408262481e-04,-1.9378424968763408e-04,1.3679309372760856e-03,-9.6727324194278985e-04
6.0000000000000000e+00,8.2959908924478087e-01,-5.5791085487877945e-01,5.5791085487877945e-01,8.2959908924478087e-01,-9.9268808501527439e-01,1.1236192858709784e-01,-1.1236192858709784e-01,-9.9268808501527439e-01,7.2818613431567669e-01,-6.8518606097890611e-01,6.8518606097890611e-01,7.2818613431567669e-01,5.0069126723032342e-01,-8.6533268877100800e-01,8.6533268877100800e-01,5.0069126723032342e-01,5.9203473772603410e-01,-3.0288828005778132e+00,3.3921091796836372e+01,-1.7354220111287367e+02,7.5498380132977283e-01,4.3257385416939414e+01,1.0462522986348064e+00,5.9945841017635431e+01,-3.7210785339926488e+01,3.9995476655186046e+01,2.3758587749285471e+01,-7.8918530552666253e+00,1.1715508464675114e+01,7.0827935183874046e-04,2.7508757158731627e-03,-5.0082913265958595e-04,-1.9451628728953674e-03,3.7478869903819905e-04,-2.6501563060210565e-04,7.1784442906755192e-04,-5.0759266363076261e-04
7.0000000000000000e+00,2.2200238102905373e-01,-9.7440262904581720e-01,9.7440262904581720e-01,2.2200238102905373e-01,-3.9963643001196342e-01,9.1442217960344974e-01,-9.1442217960344974e-01,-3.9963643001196342e-01,8.5024491568398530e-01,-5.2186115411170397e-01,5.2186115411170397e-01,8.5024491568398530e-01,8.3892966198357244e-01,-5.2949341730246569e-01,5.2949341730246569e-01,8.3892966198357244e-01,1.3467857607889626e+00,-1.9828181813407717e+00,7.7165140001523241e+01,-1.1360711333263174e+02,5.5048843218419075e-01,3.1540663834927763e+01,5.6301209260333807e-01,3.2258216720999947e+01,-3.0819425838331650e+01,1.2979367505722422e+01,8.3122011231238453e+00,-5.6045745396996516e+00,-3.4465150353479106e+00,1.7740733923176186e-03,5.8305214520092642e-03,-1.2544593260304104e-03,-4.1228012565693861e-03,6.7097633751603183e-03,-4.7445191827331090e-03,2.2392294486154273e-02,-1.5833743277485768e-02
8.0000000000000000e+00,-3.5228278375193650e-01,-9.3270959614901572e-01,9.3270959614901572e-01,-3.5228278375193650e-01,1.8883012446147929e-01,9.7984769980587627e-01,-9.7984769980587627e-01,1.8883012446147929e-01,9.6032652529753304e-01,-2.7275254359650525e-01,2.7275254359650525e-01,9.6032652529753304e-01,9.8106440779545734e-01,1.7304578898863587e-01,-1.7304578898863587e-01,9.8106440779545734e-01,1.9319304864952302e+00,-1.3804164922551900e+00,1.1069146318883257e+02,-7.9092038976475877e+01,2.7673312572483866e-01,1.5855640155496445e+01,-1.7458992934113679e-01,-1.0003266096734396e+01,-1.1334247300411132e+01,1.2272317021406039e+01,6.9659716201100066e+00,-1.6431164789202015e+01,-1.4268116721581144e+01,8.4140750475376440e-03,5.9986262242854175e-03,-5.9496495235262792e-03,-4.2416692809955636e-03,4.7786485174602482e-03,-3.3790147716031838e-03,1.0702460889358355e-02,-7.5677826702489348e-03
9.0000000000000000e+00,-6.1006784649287193e-01,-7.9083386623775453e-01,7.9083386623775453e-01,-6.1006784649287193e-01,2.6376441667036302e-02,9.9786852534208570e-01,-9.9786852534208570e-01,2.6376441667036302e-02,9.7547256760740308e-01,-2.1836599293797140e-01,2.1836599293797140e-01,9.7547256760740308e-01,7.8590158892355932e-01,6.1665338731368013e-01,-6.1665338731368013e-01,7.8590158892355932e-01,2.2278680969810924e+00,-1.5443696978668833e+00,1.2764743926885897e+02,-8.8485865695666504e+01,2.2022589171161777e-01,1.2618014134580795e+01,-6.6530747081482178e-01,-3.8119310156212478e+01,7.9866313892611931e+00,2.9746390550877479e+01,-8.9561859016759016e+00,-2.4032538135617298e+01,-1.5592075174372855e+01,3.3927247635348119e-03,5.0384037480427036e-03,-2.3990186869949914e-03,-3.5626894565966571e-03,1.0883263944137754e-03,-7.6956297363417470e-04,2.9660194157237084e-03,-2.0972924419890848e-03
