block_index,matrix_shape,dominant_weight,second_weight,rank_proxy,is_rank_one,status
0,351x351,9.6005354487542427e-01,3.9837038438914750e-02,2,False,not tight
1,253x253,8.1664729688037785e-01,1.8065848359798134e-01,2,False,not tight
2,253x253,8.7007009398919777e-01,1.2811204575618343e-01,2,False,not tight
3,253x253,8.9067517122276585e-01,1.0783416200479079e-01,2,False,not tight
4,253x253,8.5872610303629304e-01,1.3900529959648625e-01,2,False,not tight
5,253x253,9.2384506613487649e-01,7.3009225187752644e-02,2,False,not tight
6,253x253,9.5048119674017517e-01,4.4232175194511766e-02,2,False,not tight
7,253x253,9.7705744323756394e-01,1.7418076313994210e-02,2,False,not tight
8,253x253,9.9101632606008427e-01,3.4119401109155719e-03,1,False,not tight
9,253x253,9.8725977746557214e-01,5.9766562507088776e-03,1,False,not tight
10,253x253,9.9070689077771568e-01,3.8156572217173585e-03,1,False,not tight
11,253x253,9.9410445863751884e-01,1.2762619949258660e-03,1,False,not tight
12,253x253,9.9562861610753195e-01,1.0556972539213238e-03,1,False,not tight
13,253x253,9.9607713808236176e-01,1.0919769631223318e-03,1,False,not tight
14,253x253,9.9643136065433546e-01,1.0666473248360695e-03,1,False,not tight
15,253x253,9.9678933650576695e-01,9.8958127613070056e-04,1,False,not tight
16,253x253,9.9713912775111213e-01,8.9873067409822010e-04,1,False,not tight
17,253x253,9.9743526363051538e-01,7.8709636221790794e-04,1,False,not tight
18,253x253,9.9798326834825724e-01,5.6603514597286758e-04,1,False,not tight
19,26x26,9.7631022328408779e-01,2.3638768600851245e-02,2,False,not tight
20,22x22,8.9245700836285569e-01,1.0622549717579580e-01,2,False,not tight
21,26x26,9.4791838748671786e-01,5.1962750774306399e-02,2,False,not tight
22,22x22,7.8621447883633400e-01,2.1099901646424077e-01,2,False,not tight
23,26x26,9.8019581072006201e-01,1.9758745708573871e-02,2,False,not tight
24,26x26,9.7512109255278256e-01,2.4869288627765329e-02,2,False,not tight
25,26x26,9.9839751912372388e-01,1.5768416617091951e-03,1,False,not tight
26,26x26,9.5125401790255804e-01,4.8639697092292988e-02,2,False,not tight
27,26x26,9.6646251483410683e-01,3.3470195436037430e-02,2,False,not tight
28,22x22,9.1085384946587644e-01,8.7827998392120701e-02,2,False,not tight
29,22x22,9.1471970995658547e-01,8.4347606948719692e-02,2,False,not tight
30,22x22,9.0340528535194820e-01,9.6149575027699788e-02,2,False,not tight
31,22x22,9.0638406318522757e-01,9.3030726820094126e-02,2,False,not tight
32,22x22,9.1049396244637593e-01,8.8488900236910362e-02,2,False,not tight
33,22x22,9.9807947528466612e-01,1.2894224429916075e-03,1,False,not tight
34,22x22,9.9874722979727459e-01,9.5324900109944528e-04,1,False,not tight
35,22x22,9.2786301247666436e-01,7.1106332565344266e-02,2,False,not tight
36,22x22,9.4549785376792861e-01,5.3450671348807904e-02,2,False,not tight
37,22x22,9.0869584297491923e-01,9.0377118715088439e-02,2,False,not tight
38,22x22,9.1581811865330165e-01,8.3303836851764401e-02,2,False,not tight
39,22x22,8.3497784701941624e-01,1.6436129738400107e-01,2,False,not tight
40,22x22,8.4524220696777241e-01,1.5400996253779209e-01,2,False,not tight
41,22x22,8.6903166876588012e-01,1.3009798401853545e-01,2,False,not tight
42,22x22,8.8592147996289994e-01,1.1331016709034976e-01,2,False,not tight
43,22x22,9.9859213403916369e-01,6.3098598031132780e-04,1,False,not tight
44,22x22,8.9404619797596441e-01,1.0504694664692449e-01,2,False,not tight
45,22x22,8.8007663361877764e-01,1.1899480423496418e-01,2,False,not tight
46,22x22,9.0619715875674156e-01,9.2764709034113976e-02,2,False,not tight
47,22x22,9.0760253367704402e-01,9.0844699800300591e-02,2,False,not tight
48,22x22,9.9512836239106606e-01,2.8772679042558358e-03,1,False,not tight
49,22x22,9.9423877690254281e-01,2.9065897167083413e-03,1,False,not tight
50,22x22,7.9985162080383165e-01,1.9898952894414074e-01,2,False,not tight
51,22x22,8.9938372750337592e-01,9.9872871430000995e-02,2,False,not tight
52,22x22,6.1354673843322827e-01,2.3151897168338126e-01,6,False,not tight
53,22x22,9.0396672769234876e-01,9.5212111876666033e-02,2,False,not tight
54,22x22,8.3046477494304227e-01,1.6841842857833489e-01,2,False,not tight
55,22x22,8.7553522755545277e-01,1.2239546942968513e-01,2,False,not tight
56,22x22,9.3051741208006222e-01,6.6564919120872409e-02,2,False,not tight
57,22x22,7.7997214994689024e-01,2.1805685651685736e-01,2,False,not tight
58,22x22,8.6211113810949525e-01,1.3401869285374668e-01,2,False,not tight
59,22x22,9.0068053569179518e-01,9.8389903383559241e-02,2,False,not tight
60,22x22,9.7288820461223513e-01,2.5988602736994656e-02,2,False,not tight
61,22x22,6.0864444581350807e-01,1.6992886580066410e-01,6,False,not tight
62,22x22,9.2501222889944246e-01,7.3668481863775809e-02,2,False,not tight
63,22x22,9.1989229082221224e-01,7.9134624567746101e-02,2,False,not tight
64,22x22,9.1741565617508680e-01,7.9520903530934911e-02,2,False,not tight
65,22x22,9.5517508835946552e-01,3.9990647856071357e-02,2,False,not tight
66,22x22,9.8898417148008377e-01,5.7998648329938701e-03,1,False,not tight
67,22x22,9.8566496873602893e-01,6.1084746567034399e-03,1,False,not tight
68,22x22,9.2965487723657603e-01,6.8976647389899767e-02,2,False,not tight
69,22x22,9.1411295907425494e-01,7.8974178890691235e-02,2,False,not tight
70,22x22,9.9496201574194831e-01,1.8609599580125351e-03,1,False,not tight
71,22x22,9.4421105037469855e-01,5.3592898105702509e-02,2,False,not tight
72,22x22,9.4614373607793933e-01,5.2458873904672083e-02,2,False,not tight
73,22x22,9.6367322886526807e-01,3.2860299025109937e-02,2,False,not tight
74,22x22,9.8441471064785524e-01,1.1788815022106798e-02,2,False,not tight
75,22x22,9.6298613872537842e-01,3.5397493774885949e-02,2,False,not tight
76,22x22,9.8528191863267567e-01,1.2537576410057658e-02,2,False,not tight
77,22x22,9.7175125797390993e-01,2.6941269920636817e-02,2,False,not tight
78,22x22,9.5176331773124934e-01,4.5337628941911755e-02,2,False,not tight
79,22x22,9.6966631854633278e-01,2.8711283168330874e-02,2,False,not tight
80,22x22,9.7129519882703086e-01,2.6594962610704636e-02,2,False,not tight
81,22x22,9.7106869404312601e-01,2.6779921577801211e-02,2,False,not tight
82,22x22,9.8682992313614792e-01,1.0131097914383529e-02,2,False,not tight
83,22x22,9.9477834762821871e-01,2.0563177469147416e-03,1,False,not tight
84,22x22,9.8989285301773799e-01,8.4862391065510436e-03,1,False,not tight
85,22x22,9.9676489440563554e-01,1.5216785211163803e-03,1,False,not tight
86,22x22,9.8572974615547904e-01,1.1965022893954727e-02,2,False,not tight
87,22x22,9.8755804257466262e-01,1.0316532994467546e-02,2,False,not tight
88,22x22,9.9007373816715727e-01,8.1342694850817156e-03,1,False,not tight
89,22x22,9.8786430712372952e-01,9.8261527686035726e-03,1,False,not tight
90,22x22,9.8831157468533570e-01,9.2806726755333881e-03,1,False,not tight
91,22x22,9.9495354303750672e-01,1.9890426667335875e-03,1,False,not tight
92,22x22,9.9379566840176936e-01,3.3637003352554947e-03,1,False,not tight
93,22x22,9.9564462050798208e-01,1.8331638139743079e-03,1,False,not tight
94,22x22,9.9598820049402692e-01,1.7700388964220016e-03,1,False,not tight
95,22x22,9.9525619342608207e-01,2.2269565396924032e-03,1,False,not tight
96,22x22,9.9580950740716923e-01,1.9061363882652859e-03,1,False,not tight
97,22x22,9.9616617927420092e-01,1.5101508629557468e-03,1,False,not tight
98,22x22,9.9553087219348368e-01,1.9124409724616161e-03,1,False,not tight
99,22x22,9.9549899341291592e-01,1.9471376252979795e-03,1,False,not tight
100,22x22,9.9318826149287698e-01,3.8043261921039857e-03,1,False,not tight
101,22x22,9.9463192255140642e-01,2.7008850411211027e-03,1,False,not tight
102,22x22,9.9081930088359194e-01,5.8271027079675282e-03,1,False,not tight
103,22x22,9.9399063775033258e-01,3.2307035920546546e-03,1,False,not tight
104,22x22,9.9704868158880733e-01,1.6429960159664917e-03,1,False,not tight
105,22x22,9.9508479084740076e-01,3.2699917481230057e-03,1,False,not tight
106,22x22,9.9813008157123562e-01,7.3846922961582457e-04,1,False,not tight
107,22x22,9.9440377842439232e-01,3.3966393801490758e-03,1,False,not tight
108,22x22,9.9727071182084814e-01,8.7143318365101499e-04,1,False,not tight
109,22x22,9.9497885366514871e-01,2.6257525101840069e-03,1,False,not tight
110,22x22,9.9702840813972948e-01,9.2786778774069968e-04,1,False,not tight
111,22x22,9.9626891865066236e-01,2.2841901867314469e-03,1,False,not tight
112,22x22,9.9833676223504986e-01,6.0667392772347395e-04,1,False,not tight
113,22x22,9.9640715148683645e-01,1.9993782019600186e-03,1,False,not tight
114,22x22,9.9635866019658903e-01,2.3155391205092221e-03,1,False,not tight
115,22x22,9.9784280646442836e-01,1.1864593358988792e-03,1,False,not tight
116,22x22,9.9552661518011931e-01,2.4702506040046174e-03,1,False,not tight
117,22x22,9.9508582114291133e-01,2.1910677262121799e-03,1,False,not tight
118,22x22,9.9698268256507094e-01,9.8958002521304573e-04,1,False,not tight
119,22x22,9.9777352771522598e-01,7.4347332733656218e-04,1,False,not tight
120,22x22,9.9811117809698091e-01,7.8899199874312039e-04,1,False,not tight
121,22x22,9.9883970556326607e-01,4.8967359332305219e-04,1,False,not tight
122,22x22,9.9800692999020657e-01,6.7416007209189445e-04,1,False,not tight
123,22x22,9.9825667854356437e-01,7.3073672716774079e-04,1,False,not tight
124,22x22,9.9907296091577891e-01,4.6739332282303689e-04,1,True,tight
125,22x22,9.9750264920052412e-01,8.7506020184825392e-04,1,False,not tight
126,22x22,9.9770995694925801e-01,7.6636359297730001e-04,1,False,not tight
127,22x22,9.9763546990304863e-01,8.1396749354443034e-04,1,False,not tight
128,22x22,9.9787171866788205e-01,8.5516533272644553e-04,1,False,not tight
129,22x22,9.9878116437796605e-01,4.8501188131573841e-04,1,False,not tight
130,22x22,9.9898057128279549e-01,4.5222562583146733e-04,1,False,not tight
131,22x22,9.9856769970631254e-01,4.8156664472754571e-04,1,False,not tight
