Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 1.0000000e+00
Maximum second weight: 4.3260812e-11
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
0       351x351     1.00000000e+00       1.70711202e-11      1            tight
1       253x253     1.00000000e+00       3.91371955e-11      1            tight
2       253x253     1.00000000e+00       4.32608116e-11      1            tight
3       253x253     1.00000000e+00       4.24406581e-11      1            tight
4       253x253     1.00000000e+00       3.98397948e-11      1            tight
5       253x253     1.00000000e+00       3.79665776e-11      1            tight
6       253x253     1.00000000e+00       3.77420090e-11      1            tight
7       253x253     1.00000000e+00       3.78025988e-11      1            tight
8       253x253     1.00000000e+00       3.77973821e-11      1            tight
9       253x253     1.00000000e+00       3.77179101e-11      1            tight
10      253x253     1.00000000e+00       3.76120725e-11      1            tight
11      253x253     1.00000000e+00       3.75123057e-11      1            tight
12      253x253     1.00000000e+00       3.74679404e-11      1            tight
13      253x253     1.00000000e+00       3.74452764e-11      1            tight
14      253x253     1.00000000e+00       3.74842649e-11      1            tight
15      253x253     1.00000000e+00       3.77569573e-11      1            tight
16      253x253     1.00000000e+00       3.82669865e-11      1            tight
17      253x253     1.00000000e+00       3.55687663e-11      1            tight
18      253x253     1.00000000e+00       3.54713408e-11      1            tight
19      26x26       1.00000000e+00       1.57236796e-11      1            tight
20      22x22       1.00000000e+00       3.07658206e-11      1            tight
21      26x26       1.00000000e+00       1.25076911e-11      1            tight
22      22x22       1.00000000e+00       2.99510150e-11      1            tight
23      26x26       1.00000000e+00       1.17235193e-11      1            tight
24      26x26       1.00000000e+00       1.20262859e-11      1            tight
25      26x26       1.00000000e+00       1.62143340e-11      1            tight
26      26x26       1.00000000e+00       1.28041127e-11      1            tight
27      26x26       1.00000000e+00       1.28562009e-11      1            tight
28      22x22       1.00000000e+00       2.89014891e-11      1            tight
29      22x22       1.00000000e+00       3.28431304e-11      1            tight
30      22x22       1.00000000e+00       2.73979279e-11      1            tight
31      22x22       1.00000000e+00       3.08813400e-11      1            tight
32      22x22       1.00000000e+00       2.68053969e-11      1            tight
33      22x22       1.00000000e+00       2.60875958e-11      1            tight
34      22x22       1.00000000e+00       2.08248757e-11      1            tight
35      22x22       1.00000000e+00       2.71323417e-11      1            tight
36      22x22       1.00000000e+00       2.18824121e-11      1            tight
37      22x22       1.00000000e+00       3.30138443e-11      1            tight
38      22x22       1.00000000e+00       3.18771716e-11      1            tight
39      22x22       1.00000000e+00       2.93799297e-11      1            tight
40      22x22       1.00000000e+00       2.93604399e-11      1            tight
41      22x22       1.00000000e+00       3.00308048e-11      1            tight
42      22x22       1.00000000e+00       2.80343618e-11      1            tight
43      22x22       1.00000000e+00       2.26266528e-11      1            tight
44      22x22       1.00000000e+00       2.99169588e-11      1            tight
45      22x22       1.00000000e+00       2.34697686e-11      1            tight
46      22x22       1.00000000e+00       3.30736178e-11      1            tight
47      22x22       1.00000000e+00       3.00621656e-11      1            tight
48      22x22       1.00000000e+00       2.96866903e-11      1            tight
49      22x22       1.00000000e+00       2.78853656e-11      1            tight
50      22x22       1.00000000e+00       2.98242779e-11      1            tight
51      22x22       1.00000000e+00       2.76303259e-11      1            tight
52      22x22       1.00000000e+00       2.35314278e-11      1            tight
53      22x22       1.00000000e+00       2.93410857e-11      1            tight
54      22x22       1.00000000e+00       2.40907260e-11      1            tight
55      22x22       1.00000000e+00       3.16716341e-11      1            tight
56      22x22       1.00000000e+00       2.88407352e-11      1            tight
