k,R1_00,R1_01,R1_10,R1_11,R2_00,R2_01,R2_10,R2_11,F1_00,F1_01,F1_10,F1_11,F2_00,F2_01,F2_10,F2_11,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF1_deg,thetaF2_rad,thetaF2_deg,lambda0_x,lambda0_y,lambda12_x,lambda12_y,u,SO2_R1_orth_error,SO2_R2_orth_error,SO2_R1_det_error,SO2_R2_det_error,SO2_F1_orth_error,SO2_F1_det_error,SO2_F2_orth_error,SO2_F2_det_error
1.0000000000000000e+01,-9.9999105967274804e-01,-4.2284790390160493e-03,4.2284790390160493e-03,-9.9999105967274804e-01,-9.9999338824677908e-01,-3.6362957103301128e-03,3.6362957103301128e-03,-9.9999338824677908e-01,9.9999956168341253e-01,-9.3608916737626191e-04,9.3608916737626191e-04,9.9999956168341253e-01,9.9999958647982234e-01,-9.0883917265393980e-04,9.0883917265393980e-04,9.9999958647982234e-01,3.1373641619486428e+00,3.1379563498643561e+00,1.7975772527525572e+02,1.7979165514350476e+02,9.3608930425955676e-04,5.3633966381410200e-02,9.0883929824696699e-04,5.2072656045182686e-02,5.9826813654872635e-02,1.9619518986567243e+01,-4.5085121748740929e-02,-9.8096411089630298e+00,-7.3075853031263774e-03,7.6309704331109876e-10,1.1543286784301481e-09,-5.3959103851752843e-10,-8.1623352521376091e-10,5.2333473982919900e-10,-3.7005343234142174e-10,1.4871057713124066e-09,-1.0515426307478037e-09
1.1000000000000000e+01,-9.9999457977974771e-01,-3.2923963834546434e-03,3.2923963834546434e-03,-9.9999457977974771e-01,-9.9999628007366637e-01,-2.7274610340710260e-03,2.7274610340710260e-03,-9.9999628007366637e-01,9.9999975081433945e-01,-7.0569188493798654e-04,7.0569188493798654e-04,9.9999975081433945e-01,9.9999977246548999e-01,-6.7380717043086864e-04,6.7380717043086864e-04,9.9999977246548999e-01,3.1383002512572316e+00,3.1388651891730097e+00,1.7981135924188519e+02,1.7984372780014621e+02,7.0569194364117956e-04,4.0433170007023539e-02,6.7380722177214417e-04,3.8606310012979338e-02,4.6310535360296716e-02,1.9619719095269854e+01,-3.4790846658875205e-02,-9.8097913797086882e+00,-5.9762046199305511e-03,7.5968719501394823e-10,1.1244936245209932e-09,-5.3717996717494998e-10,-7.9513706729983369e-10,5.2357370790141070e-10,-3.7022251930807215e-10,1.4889764579723035e-09,-1.0528652394370397e-09
1.2000000000000000e+01,-9.9999665419840289e-01,-2.5867074995935208e-03,2.5867074995935208e-03,-9.9999665419840289e-01,-9.9999789085560986e-01,-2.0536557425382988e-03,2.0536557425382988e-03,-9.9999789085560986e-01,9.9999986254509032e-01,-5.2396551065444672e-04,5.2396551065444672e-04,9.9999986254509032e-01,9.9999987648075384e-01,-4.9596905774963848e-04,4.9596905774963848e-04,9.9999987648075384e-01,3.1390059432048636e+00,3.1395389964028992e+00,1.7985179241212089e+02,1.7988233411062427e+02,5.2396553472627133e-04,3.0021013750130721e-02,4.9596907834432763e-04,2.8416934958123249e-02,3.6150566215726015e-02,1.9619835788294303e+01,-2.7064327798970438e-02,-9.8098786054681710e+00,-4.9411823004719378e-03,7.5845883317890105e-10,1.1065131611980182e-09,-5.3631143970278572e-10,-7.8242290424412886e-10,5.2317992871277280e-10,-3.6994407537349616e-10,1.4894084689123124e-09,-1.0531708838357190e-09
1.3000000000000000e+01,-9.9999787227425285e-01,-2.0627433833315654e-03,2.0627433833315654e-03,-9.9999787227425285e-01,-9.9999878641645013e-01,-1.5576874717067725e-03,1.5576874717067725e-03,-9.9999878641645013e-01,9.9999992821885964e-01,-3.7840869794576612e-04,3.7840869794576612e-04,9.9999992821885964e-01,9.9999993457600045e-01,-3.6027156860271830e-04,3.6027156860271830e-04,9.9999993457600045e-01,3.1395299087431074e+00,3.1400349654875557e+00,1.7988181342607254e+02,1.7991075104594404e+02,3.7840870704653005e-04,2.1681221844768547e-02,3.6027157658590311e-04,2.0642040816896457e-02,2.8618262330670524e-02,1.9619903670598418e+01,-2.1340458724888135e-02,-9.8099291262629471e+00,-4.1607181115761952e-03,7.5901064217350144e-10,1.0965351451184570e-09,-5.3670146105133654e-10,-7.7536743692263599e-10,5.2203281916245839e-10,-3.6913294643170502e-10,1.4883065780248082e-09,-1.0523917293170371e-09
1.4000000000000000e+01,-9.9999858123721497e-01,-1.6843353400348615e-03,1.6843353400348615e-03,-9.9999858123721497e-01,-9.9999928271087457e-01,-1.1974162340133785e-03,1.1974162340133785e-03,-9.9999928271087457e-01,9.9999996628715704e-01,-2.5895615222957017e-04,2.5895615222957017e-04,9.9999996628715704e-01,9.9999996691929272e-01,-2.5516910189263579e-04,2.5516910189263579e-04,9.9999996691929272e-01,3.1399083174528983e+00,3.1403952370691739e+00,1.7990349464807457e+02,1.7993139308704929e+02,2.5895615517133272e-04,1.4837094770252213e-02,2.5516910479568198e-04,1.4620112766923992e-02,2.3172943313313609e-02,1.9619942887238036e+01,-1.7200333397701838e-02,-9.8099582033868611e+00,-3.6027834007770934e-03,7.6087449893120496e-10,1.0919127144154720e-09,-5.3801962884847399e-10,-7.7209894033813953e-10,5.1957640951084769e-10,-3.6739589148737650e-10,1.4851262772451190e-09,-1.0501428615583563e-09
1.5000000000000000e+01,-9.9999898387659680e-01,-1.4253794975477960e-03,1.4253794975477960e-03,-9.9999898387659680e-01,-9.9999955569978605e-01,-9.4224727216832814e-04,9.4224727216832814e-04,-9.9999955569978605e-01,9.9999998744103058e-01,-1.5733065619614263e-04,1.5733065619614263e-04,9.9999998744103058e-01,9.9999998475595508e-01,-1.7159248623958227e-04,1.7159248623958227e-04,9.9999998475595508e-01,3.1401672736092019e+00,3.1406504061778362e+00,1.7991833174290969e+02,1.7994601320003775e+02,1.5733065687392167e-04,9.0143826268966262e-03,1.7159248717122383e-04,9.8315253110638472e-03,1.9422625672394802e-02,1.9619965086377519e+01,-1.4341359284156216e-02,-9.8099746241789099e+00,-3.2454934699125359e-03,7.6234865874066310e-10,1.0893808618212186e-09,-5.3906179520168962e-10,-7.7030859468862900e-10,5.1619262474852134e-10,-3.6500324984700683e-10,1.4765920396859435e-09,-1.0441083553303088e-09
1.6000000000000000e+01,-9.9999919575714835e-01,-1.2680489847614216e-03,1.2680489847614216e-03,-9.9999919575714835e-01,-9.9999970266210647e-01,-7.7065484410611710e-04,7.7065484410611710e-04,-9.9999970266210647e-01,9.9999999759853586e-01,-6.6614720071170601e-05,6.6614720071170601e-05,9.9999999759853586e-01,9.9999999429285580e-01,-1.0189600490955836e-04,1.0189600490955836e-04,9.9999999429285580e-01,3.1403246042648649e+00,3.1408219986691086e+00,1.7992734612546721e+02,1.7995584472558377e+02,6.6614720132608719e-05,3.8167423170436354e-03,1.0189600513843841e-04,5.8382110436758705e-03,1.7092199118604736e-02,1.9619976877794848e+01,-1.2556406776906288e-02,-9.8099833586769041e+00,-3.0789969055651186e-03,7.5919041776002070e-10,1.0844330294561685e-09,-5.3682880363226104e-10,-7.6680983784882528e-10,5.1676405989885326e-10,-3.6540726000566792e-10,1.4587507650594279e-09,-1.0314925580345857e-09
1.7000000000000000e+01,-9.9999927801369570e-01,-1.2014343142514267e-03,1.2014343142514267e-03,-9.9999927801369570e-01,-9.9999977600447099e-01,-6.6875885823444660e-04,6.6875885823444660e-04,-9.9999977600447099e-01,9.9999999963518527e-01,1.9011979667125531e-05,-1.9011979667125531e-05,9.9999999963518527e-01,9.9999999874567735e-01,-3.8763527573232938e-05,3.8763527573232938e-05,9.9999999874567735e-01,3.1403912189861907e+00,3.1409238946814582e+00,1.7993116286785261e+02,1.7996168293704062e+02,-1.9011979671770720e-05,-1.0893061953809785e-03,3.8763527602439407e-05,2.2209865306586488e-03,1.6000617075067745e-02,1.9619981805469823e+01,-1.1719285569221048e-02,-9.8099870685291535e+00,-3.1055304614556940e-03,7.4624641852138587e-10,1.0643334908463280e-09,-5.2767590297264633e-10,-7.5259731779908634e-10,5.2067673030589327e-10,-3.6817404680533627e-10,1.4227472889078420e-09,-1.0060341448792087e-09
1.8000000000000000e+01,-9.9999925500409592e-01,-1.2204462690769179e-03,1.2204462690769179e-03,-9.9999925500409592e-01,-9.9999980120128162e-01,-6.2999532864395586e-04,6.2999532864395586e-04,-9.9999980120128162e-01,9.9999999414841889e-01,1.0640318686898963e-04,-1.0640318686898963e-04,9.9999999414841889e-01,9.9999999929313965e-01,2.1562578566808511e-05,-2.1562578566808511e-05,9.9999999929313965e-01,3.1403722070174362e+00,3.1409626582192542e+00,1.7993007356228273e+02,1.7996390392415535e+02,-1.0640318709006371e-04,-6.0964535470015378e-03,-2.1562578578708440e-05,-1.2354447479791908e-03,1.6124971410280076e-02,1.9619981183236771e+01,-1.1755415523174250e-02,-9.8099868078001755e+00,-3.2903423096832880e-03,7.1015784335853925e-10,9.9459249597952870e-10,-5.0215742675163710e-10,-7.0328309842437875e-10,5.3955646408458219e-10,-3.8152403458724393e-10,1.3417718114714226e-09,-9.4877594669640075e-10
1.9000000000000000e+01,-9.9999911951082932e-01,-1.3268493533880746e-03,1.3268493533880746e-03,-9.9999911951082932e-01,-9.9999978750392260e-01,-6.5155789005600891e-04,6.5155789005600891e-04,-9.9999978750392260e-01,9.9999997563815712e-01,2.2009398632487126e-04,-2.2009398632487126e-04,9.9999997563815712e-01,9.9999999879672563e-01,4.4087522371848407e-05,-4.4087522371848407e-05,9.9999999879672563e-01,3.1402658038467814e+00,3.1409410956534853e+00,1.7992397710967742e+02,1.7996266848014130e+02,-2.2009398813288214e-04,-1.2610456616216572e-02,-4.4087522396333344e-05,-2.5260289624983940e-03,1.8179845569489303e-02,1.9619972087750529e+01,-1.2495312578981232e-02,-9.8099811269987498e+00,-3.2394923765835478e-03,6.3407610860197324e-10,6.5679683806695835e-10,-4.4835946066967836e-10,-4.6442560908133146e-10,3.9926414963305669e-10,-2.8232238769021478e-10,6.5455333295274509e-10,-4.6283910037914211e-10
2.0000000000000000e+01,-9.9999880326157264e-01,-1.5469431104339617e-03,1.5469431104339617e-03,-9.9999880326157264e-01,-9.9999975792507456e-01,-6.9564539722298448e-04,6.9564539722298448e-04,-9.9999975792507456e-01,nan,nan,nan,nan,nan,nan,nan,nan,3.1400457098620356e+00,3.1408970081363847e+00,1.7991136665325527e+02,1.7996014245148223e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.2569848776554644e-10,3.2141339170329639e-10,-4.4243564367718591e-10,-2.2727364434871333e-10,nan,nan,nan,nan
